place,horse_no,horse,jockey,trainer,actual_weight,declared_horse_weight,draw,lbw,running_position,finish_time,win_odds,race,class,going,turf,prize,location,date
9,7,BORNFREE(P285),C K Tong,Y S Tsui,125,1243,9,4-1/4,"11                                                            

12                                                            

10                                                            

9",1:24.08,47,4(50),Class 5 - 1400M - (40-15),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 575,000",Sha Tin,2014/10/01
10,3,TELECOM TOP STAR(L276),A Suborics,K W Lui,132,1103,10,4-1/4,"13                                                            

10                                                            

8                                                            

10",1:24.09,38,4(50),Class 5 - 1400M - (40-15),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 575,000",Sha Tin,2014/10/01
11,4,ALLEY-OOP(P379),T H So,C W Chang,128,1172,4,5,"10                                                            

9                                                            

11                                                            

11",1:24.21,62,4(50),Class 5 - 1400M - (40-15),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 575,000",Sha Tin,2014/10/01
12,13,CARE FREE ELEGANCE(P340),C Y Ho,K L Man,115,1048,8,7-3/4,"3                                                            

3                                                            

4                                                            

12",1:24.64,36,4(50),Class 5 - 1400M - (40-15),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 575,000",Sha Tin,2014/10/01
13,6,AMAZING GIFT(S090),K C Leung,P O'Sullivan,125,1092,5,8-1/2,"5                                                            

6                                                            

7                                                            

13",1:24.79,22,4(50),Class 5 - 1400M - (40-15),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 575,000",Sha Tin,2014/10/01
WX,9,TAI PO FORTUNE(P081),Z Purton,T P Yung,127,---,---,---,---,---,---,4(50),Class 5 - 1400M - (40-15),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 575,000",Sha Tin,2014/10/01
1,5,HOW SPEEDY(M384),K Teetan,A T Millard,127,1079,8,-,"10                                                            

9                                                            

1",1:09.50,13,5(51),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 760,000",Sha Tin,2014/10/01
2,1,LUCKY DAY(S014),J Moreira,A S Cruz,133,1094,11,3/4,"4                                                            

4                                                            

2",1:09.63,5.1,5(51),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 760,000",Sha Tin,2014/10/01
3,10,EXCITABLE BOY(P440),H W Lai,A Schutz,116,1137,3,1-1/2,"3                                                            

3                                                            

3",1:09.76,13,5(51),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 760,000",Sha Tin,2014/10/01
4,11,COLUMBUS LINE(N264),K C Ng,K W Lui,112,1168,5,2-1/4,"5                                                            

5                                                            

4",1:09.87,8.9,5(51),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 760,000",Sha Tin,2014/10/01
5,9,JADE PIPPO(P052),Y T Cheng,Y S Tsui,119,1080,6,2-1/4,"7                                                            

6                                                            

5",1:09.88,6.9,5(51),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 760,000",Sha Tin,2014/10/01
6,2,CIRCUIT FORTUNE(P357),C Y Ho,K L Man,130,1050,2,3-1/2,"11                                                            

11                                                            

6",1:10.08,15,5(51),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 760,000",Sha Tin,2014/10/01
7,12,MR VANILLA(S209),D Whyte,D E Ferraris,117,1047,4,4-1/2,"8                                                            

8                                                            

7",1:10.22,8.6,5(51),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 760,000",Sha Tin,2014/10/01
8,4,MI SAVVY(N138),A Suborics,R Gibson,131,1127,7,4-3/4,"12                                                            

12                                                            

8",1:10.26,44,5(51),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 760,000",Sha Tin,2014/10/01
9,8,COSTA DEL SOL(M111),Z Purton,C H Yip,121,1219,1,4-3/4,"6                                                            

7                                                            

9",1:10.28,3.2,5(51),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 760,000",Sha Tin,2014/10/01
10,3,ELITE SPIRIT(S200),C K Tong,W Y So,129,1160,12,5-3/4,"1                                                            

1                                                            

10",1:10.42,13,5(51),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 760,000",Sha Tin,2014/10/01
11,6,GLORIOUS VICTORY(S369),M L Yeung,C S Shum,124,1016,10,7-1/4,"9                                                            

10                                                            

11",1:10.66,76,5(51),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 760,000",Sha Tin,2014/10/01
12,7,SUPER KING STAR(S302),T H So,L Ho,120,1105,9,14,"2                                                            

2                                                            

12",1:11.73,75,5(51),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 760,000",Sha Tin,2014/10/01
1,7,HIT A HOME RUN(N248),D Whyte,D J Hall,120,1110,1,-,"7                                                            

7                                                            

8                                                            

1",1:35.26,2.6,6(52),Class 4 - 1600M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 760,000",Sha Tin,2014/10/01
2,6,WIN IT(P032),W M Lai,W Y So,122,976,9,1-1/4,"2                                                            

2                                                            

1                                                            

2",1:35.45,16,6(52),Class 4 - 1600M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 760,000",Sha Tin,2014/10/01
3,10,ZACHARY(N146),K Teetan,K W Lui,116,1186,2,2,"4                                                            

3                                                            

4                                                            

3",1:35.58,6.9,6(52),Class 4 - 1600M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 760,000",Sha Tin,2014/10/01
4,5,GOOD THINKER(M127),C Y Lui,P F Yiu,116,1037,4,2-3/4,"3                                                            

4                                                            

3                                                            

4",1:35.71,17,6(52),Class 4 - 1600M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 760,000",Sha Tin,2014/10/01
5,2,YOUNG TALENT(N202),N Callan,C Fownes,130,1125,7,3-3/4,"8                                                            

8                                                            

7                                                            

5",1:35.85,7,6(52),Class 4 - 1600M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 760,000",Sha Tin,2014/10/01
6,9,REAL GENERAL(M086),J Moreira,C H Yip,116,1123,3,4-3/4,"5                                                            

5                                                            

5                                                            

6",1:36.00,4,6(52),Class 4 - 1600M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 760,000",Sha Tin,2014/10/01
7,1,DASHING SUPER(N348),C Y Ho,Y S Tsui,131,1153,10,5-3/4,"1                                                            

1                                                            

2                                                            

7",1:36.18,17,6(52),Class 4 - 1600M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 760,000",Sha Tin,2014/10/01
8,3,TELECOM PRINCE(P017),Z Purton,C S Shum,128,1031,8,7-1/4,"10                                                            

10                                                            

9                                                            

8",1:36.44,16,6(52),Class 4 - 1600M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 760,000",Sha Tin,2014/10/01
9,4,LUCKY COOKIE(S345),M Chadwick,A S Cruz,125,1149,5,8-1/4,"9                                                            

9                                                            

10                                                            

9",1:36.56,21,6(52),Class 4 - 1600M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 760,000",Sha Tin,2014/10/01
10,8,LUCKY PIONEER(S174),C Reith,T P Yung,119,1034,6,8-1/2,"6                                                            

6                                                            

6                                                            

10",1:36.60,80,6(52),Class 4 - 1600M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 760,000",Sha Tin,2014/10/01
1,7,BUNDLE OF JOY(P180),C Y Ho,D J Hall,113,1187,3,-,"2                                                            

3                                                            

1",0:55.38,8,7(53),Hong Kong Group Three - 1000M - (95+),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 2,750,000",Sha Tin,2014/10/01
2,6,PENIAPHOBIA(S143),M Chadwick,A S Cruz,114,1112,2,2,"6                                                            

4                                                            

2",0:55.70,7.2,7(53),Hong Kong Group Three - 1000M - (95+),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 2,750,000",Sha Tin,2014/10/01
3,9,SUPER JOCKEY(P195),K Teetan,A T Millard,113,1163,1,2,"4                                                            

5                                                            

3",0:55.71,11,7(53),Hong Kong Group Three - 1000M - (95+),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 2,750,000",Sha Tin,2014/10/01
4,2,AMBER SKY(N241),J Moreira,P F Yiu,132,1174,7,3-1/4,"3                                                            

2                                                            

4",0:55.90,2.3,7(53),Hong Kong Group Three - 1000M - (95+),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 2,750,000",Sha Tin,2014/10/01
5,3,CHARLES THE GREAT(N171),C Reith,J Moore,131,1087,4,3-3/4,"8                                                            

8                                                            

5",0:55.96,59,7(53),Hong Kong Group Three - 1000M - (95+),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 2,750,000",Sha Tin,2014/10/01
6,1,STERLING CITY(N152),D Whyte,J Moore,133,1063,8,4-3/4,"7                                                            

6                                                            

6",0:56.14,20,7(53),Hong Kong Group Three - 1000M - (95+),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 2,750,000",Sha Tin,2014/10/01
7,4,BULLISH FRIEND(N333),K C Ng,A S Cruz,120,1151,6,4-3/4,"9                                                            

9                                                            

7",0:56.15,79,7(53),Hong Kong Group Three - 1000M - (95+),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 2,750,000",Sha Tin,2014/10/01
8,5,GO BABY GO(N033),Y T Cheng,C H Yip,116,1130,9,6-3/4,"5                                                            

7                                                            

8",0:56.47,31,7(53),Hong Kong Group Three - 1000M - (95+),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 2,750,000",Sha Tin,2014/10/01
9,8,RAD(P248),M L Yeung,D J Hall,113,1173,5,8-1/4,"1                                                            

1                                                            

9",0:56.71,3.1,7(53),Hong Kong Group Three - 1000M - (95+),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 2,750,000",Sha Tin,2014/10/01
1,11,CLEVER BEAVER(S352),M Chadwick,A S Cruz,118,1076,12,-,"2                                                            

2                                                            

1",1:09.03,9.4,8(54),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,060,000",Sha Tin,2014/10/01
2,7,DA VINCI(S360),O Doleuze,C Fownes,123,1256,9,N,"4                                                            

4                                                            

2",1:09.08,6.2,8(54),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,060,000",Sha Tin,2014/10/01
3,1,GOLDEN DEER(P121),Z Purton,T P Yung,133,1091,7,1/2,"9                                                            

8                                                            

3",1:09.10,2.9,8(54),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,060,000",Sha Tin,2014/10/01
4,12,JOYFUL THE GREAT(N407),M L Yeung,A Lee,115,1080,4,3/4,"3                                                            

3                                                            

4",1:09.15,6.2,8(54),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,060,000",Sha Tin,2014/10/01
5,4,BERLINI(P359),J Moreira,D J Hall,124,1028,10,1,"10                                                            

10                                                            

5",1:09.20,4.9,8(54),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,060,000",Sha Tin,2014/10/01
6,3,SUPREME FLIGHT(M199),H W Lai,A T Millard,124,1063,11,2-1/2,"1                                                            

1                                                            

6",1:09.42,17,8(54),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,060,000",Sha Tin,2014/10/01
7,10,KING'S STEED(S051),C Reith,T K Ng,119,1168,3,3-1/4,"5                                                            

5                                                            

7",1:09.53,34,8(54),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,060,000",Sha Tin,2014/10/01
8,8,LUCKY HAMMER(P417),Y T Cheng,C H Yip,123,1080,2,3-3/4,"8                                                            

9                                                            

8",1:09.62,16,8(54),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,060,000",Sha Tin,2014/10/01
9,2,PHOTON WILLIE(S199),K C Leung,P O'Sullivan,130,1118,1,3-3/4,"7                                                            

7                                                            

9",1:09.63,21,8(54),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,060,000",Sha Tin,2014/10/01
10,5,TRUE COMMENT(S328),W M Lai,P F Yiu,124,1057,5,4-1/2,"11                                                            

11                                                            

10",1:09.74,41,8(54),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,060,000",Sha Tin,2014/10/01
11,6,ULTIMATE WINNERS(L428),T H So,C W Chang,122,1199,8,4-3/4,"12                                                            

12                                                            

11",1:09.80,88,8(54),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,060,000",Sha Tin,2014/10/01
12,9,PLEASANT KNIGHT(S311),K Teetan,J Size,123,1034,6,12-1/2,"6                                                            

6                                                            

12",1:11.04,86,8(54),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,060,000",Sha Tin,2014/10/01
1,4,BRILLIANT SHINE(S099),Z Purton,C H Yip,130,1059,4,-,"8                                                            

8                                                            

6                                                            

1",1:21.44,3.2,9(55),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,060,000",Sha Tin,2014/10/01
2,3,MARVEL TRIBE(S142),N Callan,P F Yiu,131,1053,13,1,"9                                                            

9                                                            

9                                                            

2",1:21.62,5.1,9(55),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,060,000",Sha Tin,2014/10/01
3,12,GOOD GOOD VIEW(P053),J Moreira,C H Yip,121,1116,10,1-3/4,"12                                                            

12                                                            

10                                                            

3",1:21.74,3.6,9(55),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,060,000",Sha Tin,2014/10/01
4,14,BORN TO WIN(N386),C Y Ho,C Fownes,115,1057,9,2,"4                                                            

4                                                            

4                                                            

4",1:21.75,17,9(55),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,060,000",Sha Tin,2014/10/01
5,13,JUN HUO(S307),Y T Cheng,K W Lui,121,1208,5,2,"14                                                            

13                                                            

13                                                            

5",1:21.77,98,9(55),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,060,000",Sha Tin,2014/10/01
6,1,FLYING UNICORN(M087),H W Lai,A T Millard,131,1205,8,2-1/2,"3                                                            

2                                                            

1                                                            

6",1:21.83,21,9(55),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,060,000",Sha Tin,2014/10/01
7,2,SELKIRK STAR(S194),D Whyte,J Moore,133,1102,7,3-1/4,"13                                                            

11                                                            

12                                                            

7",1:21.94,36,9(55),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,060,000",Sha Tin,2014/10/01
8,9,SMART BALL(P277),K C Ng,A S Cruz,119,1087,11,4-1/2,"1                                                            

1                                                            

2                                                            

8",1:22.16,5.9,9(55),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,060,000",Sha Tin,2014/10/01
9,7,CONFUCIUS SPIRIT(S329),C K Tong,T P Yung,124,1108,1,7,"6                                                            

5                                                            

5                                                            

9",1:22.58,99,9(55),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,060,000",Sha Tin,2014/10/01
10,6,GALAXY PRANCER(N389),B Prebble,K L Man,128,1146,3,7-1/4,"11                                                            

10                                                            

11                                                            

10",1:22.60,30,9(55),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,060,000",Sha Tin,2014/10/01
11,5,TARZAN I AM(P299),C Y Lui,D Cruz,123,1241,12,9-1/4,"7                                                            

7                                                            

8                                                            

11",1:22.94,34,9(55),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,060,000",Sha Tin,2014/10/01
12,11,SNITZEL KID(L379),W M Lai,W Y So,122,1118,2,9-3/4,"2                                                            

3                                                            

3                                                            

12",1:22.98,33,9(55),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,060,000",Sha Tin,2014/10/01
13,8,SHINY DAY(M131),T H So,L Ho,122,1242,6,10-1/2,"5                                                            

6                                                            

7                                                            

13",1:23.12,59,9(55),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,060,000",Sha Tin,2014/10/01
PU,10,FOODIE(S434),K C Leung,C S Shum,121,1094,14,---,"10                                                            

14                                                            

14",---,99,9(55),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,060,000",Sha Tin,2014/10/01
