place,horse_no,horse,jockey,trainer,actual_weight,declared_horse_weight,draw,lbw,running_position,finish_time,win_odds,race,class,going,turf,prize,location,date
4,6,LOYAL CRAFTSMAN(S354),N Callan,D E Ferraris,127,1023,5,1/2,"8                                                            

8                                                            

7                                                            

7                                                            

7                                                            

4",2:18.05,10,2(602),Class 5 - 2200M - (40-15),GOOD,"TURF - ""B"" Course","HK$ 600,000",Sha Tin,2016/05/01
5,14,VIVA GUY(K318),K Teetan,L Ho,117,1054,1,1/2,"7                                                            

6                                                            

5                                                            

5                                                            

4                                                            

5",2:18.08,59,2(602),Class 5 - 2200M - (40-15),GOOD,"TURF - ""B"" Course","HK$ 600,000",Sha Tin,2016/05/01
6,8,WIN CHANCE(P415),D Whyte,A Lee,126,989,3,3/4,"5                                                            

3                                                            

3                                                            

3                                                            

3                                                            

6",2:18.10,27,2(602),Class 5 - 2200M - (40-15),GOOD,"TURF - ""B"" Course","HK$ 600,000",Sha Tin,2016/05/01
7,7,COOL PAL(S035),M L Yeung,A Lee,124,1222,2,3,"2                                                            

2                                                            

2                                                            

2                                                            

1                                                            

7",2:18.45,10,2(602),Class 5 - 2200M - (40-15),GOOD,"TURF - ""B"" Course","HK$ 600,000",Sha Tin,2016/05/01
8,1,BLAZING PASS(T108),C Y Ho,A S Cruz,131,1048,14,5,"13                                                            

12                                                            

12                                                            

13                                                            

13                                                            

8",2:18.77,10,2(602),Class 5 - 2200M - (40-15),GOOD,"TURF - ""B"" Course","HK$ 600,000",Sha Tin,2016/05/01
9,10,PERCY JACKSON(N188),T H So,S Woods,120,987,10,6,"9                                                            

9                                                            

9                                                            

11                                                            

10                                                            

9",2:18.94,13,2(602),Class 5 - 2200M - (40-15),GOOD,"TURF - ""B"" Course","HK$ 600,000",Sha Tin,2016/05/01
10,11,SWEET BEAN(S205),O Doleuze,C Fownes,122,1004,11,6-1/4,"12                                                            

11                                                            

11                                                            

12                                                            

12                                                            

10",2:18.96,13,2(602),Class 5 - 2200M - (40-15),GOOD,"TURF - ""B"" Course","HK$ 600,000",Sha Tin,2016/05/01
11,2,FAITHFUL BOY(T089),Z Purton,Y S Tsui,133,1087,12,7,"1                                                            

1                                                            

1                                                            

1                                                            

2                                                            

11",2:19.09,7.6,2(602),Class 5 - 2200M - (40-15),GOOD,"TURF - ""B"" Course","HK$ 600,000",Sha Tin,2016/05/01
12,13,STRIKE EAGLE(S448),M Chadwick,A Schutz,117,996,4,9-1/2,"10                                                            

10                                                            

10                                                            

9                                                            

9                                                            

12",2:19.49,32,2(602),Class 5 - 2200M - (40-15),GOOD,"TURF - ""B"" Course","HK$ 600,000",Sha Tin,2016/05/01
13,5,SPICY SIAM(N090),K K Chiong,D E Ferraris,120,1075,13,15-1/2,"14                                                            

14                                                            

14                                                            

14                                                            

14                                                            

13",2:20.47,20,2(602),Class 5 - 2200M - (40-15),GOOD,"TURF - ""B"" Course","HK$ 600,000",Sha Tin,2016/05/01
14,9,ENJOY THE GAME(S062),O Bosson,P F Yiu,125,1166,6,17,"11                                                            

13                                                            

13                                                            

10                                                            

11                                                            

14",2:20.68,13,2(602),Class 5 - 2200M - (40-15),GOOD,"TURF - ""B"" Course","HK$ 600,000",Sha Tin,2016/05/01
1,9,ROYALE ELEGANCE(S098),T Berry,J Moore,125,1054,7,-,"13                                                            

11                                                            

7                                                            

1",1:21.89,7.1,3(603),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 800,000",Sha Tin,2016/05/01
2,4,SUPER MAN(T213),O Doleuze,W Y So,127,1183,5,2-1/4,"1                                                            

1                                                            

1                                                            

2",1:22.26,13,3(603),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 800,000",Sha Tin,2016/05/01
3,3,AH BO(P295),J Moreira,A T Millard,128,1126,1,2-1/2,"8                                                            

7                                                            

4                                                            

3",1:22.28,3.7,3(603),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 800,000",Sha Tin,2016/05/01
4,13,GOOD METHOD(S218),K Teetan,C S Shum,116,1027,3,3-1/2,"3                                                            

6                                                            

8                                                            

4",1:22.45,4.5,3(603),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 800,000",Sha Tin,2016/05/01
5,6,JOY PLUS FUN(V163),N Callan,D Cruz,126,1087,4,4-1/2,"10                                                            

9                                                            

10                                                            

5",1:22.61,18,3(603),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 800,000",Sha Tin,2016/05/01
6,5,GERONIMO MEADOW(N226),T H So,C W Chang,124,1103,8,6-1/4,"14                                                            

14                                                            

12                                                            

6",1:22.88,16,3(603),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 800,000",Sha Tin,2016/05/01
7,12,ATOMIC BLAST(T203),K C Leung,D J Hall,117,1033,9,8-1/4,"7                                                            

10                                                            

11                                                            

7",1:23.19,19,3(603),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 800,000",Sha Tin,2016/05/01
8,8,TRIUMPHANT LIGHT(T224),D Whyte,D E Ferraris,126,1038,6,8-1/4,"9                                                            

8                                                            

9                                                            

8",1:23.22,9.1,3(603),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 800,000",Sha Tin,2016/05/01
9,14,RACINGFORPLEASURE(T231),K K Chiong,K W Lui,106,966,11,9-1/2,"11                                                            

12                                                            

13                                                            

9",1:23.40,33,3(603),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 800,000",Sha Tin,2016/05/01
10,7,PACKING PEGASUS(V104),O Bosson,A Schutz,126,1051,2,11-3/4,"2                                                            

3                                                            

3                                                            

10",1:23.75,28,3(603),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 800,000",Sha Tin,2016/05/01
11,1,BEST HOPE(S102),H N Wong,C H Yip,126,1111,12,13-1/2,"6                                                            

2                                                            

2                                                            

11",1:24.06,32,3(603),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 800,000",Sha Tin,2016/05/01
12,2,MOTIF(T065),G Mosse,K L Man,131,1172,13,18,"4                                                            

5                                                            

6                                                            

12",1:24.75,24,3(603),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 800,000",Sha Tin,2016/05/01
13,11,WINGOLD(T202),B Prebble,A Lee,123,1148,10,22-3/4,"5                                                            

4                                                            

5                                                            

13",1:25.51,11,3(603),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 800,000",Sha Tin,2016/05/01
14,10,CRICKET VICI(S322),H W Lai,T K Ng,123,982,14,26,"12                                                            

13                                                            

14                                                            

14",1:26.04,411,3(603),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 800,000",Sha Tin,2016/05/01
1,5,SUPREME PROFIT(P230),K K Chiong,C S Shum,116,1265,5,-,"4                                                            

2                                                            

1                                                            

1                                                            

1",2:01.63,6.8,4(604),Class 3 - 2000M - (85-60),GOOD,"TURF - ""B"" Course","HK$ 1,165,000",Sha Tin,2016/05/01
2,6,HAPPY ROCKY(S147),B Prebble,A Lee,123,1090,9,2-3/4,"9                                                            

9                                                            

9                                                            

8                                                            

2",2:02.09,15,4(604),Class 3 - 2000M - (85-60),GOOD,"TURF - ""B"" Course","HK$ 1,165,000",Sha Tin,2016/05/01
3,3,SHARP SAILOR(V188),D Whyte,A Schutz,127,1022,6,3,"8                                                            

8                                                            

8                                                            

7                                                            

3",2:02.10,46,4(604),Class 3 - 2000M - (85-60),GOOD,"TURF - ""B"" Course","HK$ 1,165,000",Sha Tin,2016/05/01
4,1,RENAISSANCE ART(T197),M L Yeung,C Fownes,131,1074,7,3,"10                                                            

10                                                            

10                                                            

9                                                            

4",2:02.11,7.1,4(604),Class 3 - 2000M - (85-60),GOOD,"TURF - ""B"" Course","HK$ 1,165,000",Sha Tin,2016/05/01
5,4,GENERAL SHERMAN(V125),J Moreira,A S Cruz,126,1073,1,3-1/4,"6                                                            

6                                                            

5                                                            

5                                                            

5",2:02.14,3,4(604),Class 3 - 2000M - (85-60),GOOD,"TURF - ""B"" Course","HK$ 1,165,000",Sha Tin,2016/05/01
6,8,FULL GLORY(T092),C Y Ho,A S Cruz,114,1046,3,4,"5                                                            

5                                                            

6                                                            

6                                                            

6",2:02.25,5.8,4(604),Class 3 - 2000M - (85-60),GOOD,"TURF - ""B"" Course","HK$ 1,165,000",Sha Tin,2016/05/01
7,2,SAVVY NATURE(T127),T Berry,J Moore,129,1252,2,6-1/2,"2                                                            

4                                                            

4                                                            

3                                                            

7",2:02.67,6.3,4(604),Class 3 - 2000M - (85-60),GOOD,"TURF - ""B"" Course","HK$ 1,165,000",Sha Tin,2016/05/01
8,10,SEMPITERNAL(S100),H N Wong,W Y So,107,1256,4,8-3/4,"1                                                            

1                                                            

2                                                            

2                                                            

8",2:03.04,9.8,4(604),Class 3 - 2000M - (85-60),GOOD,"TURF - ""B"" Course","HK$ 1,165,000",Sha Tin,2016/05/01
9,7,FLARING SPEED(V194),K C Leung,J Size,116,1070,10,13,"3                                                            

3                                                            

3                                                            

4                                                            

9",2:03.72,13,4(604),Class 3 - 2000M - (85-60),GOOD,"TURF - ""B"" Course","HK$ 1,165,000",Sha Tin,2016/05/01
10,9,JUBILEE FUN(V018),M Chadwick,P F Yiu,114,1067,8,18,"7                                                            

7                                                            

7                                                            

10                                                            

10",2:04.50,201,4(604),Class 3 - 2000M - (85-60),GOOD,"TURF - ""B"" Course","HK$ 1,165,000",Sha Tin,2016/05/01
1,5,BULB MASTER(T139),N Rawiller,P O'Sullivan,124,1106,4,-,"3                                                            

5                                                            

3                                                            

1",1:22.89,5.5,5(605),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 800,000",Sha Tin,2016/05/01
2,4,HOME RUN(V101),J Moreira,Y S Tsui,125,1098,8,3/4,"12                                                            

12                                                            

10                                                            

2",1:23.03,2.5,5(605),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 800,000",Sha Tin,2016/05/01
3,1,MOLLY'S JADE STAR(T216),Z Purton,P F Yiu,133,1153,7,1-1/2,"2                                                            

6                                                            

7                                                            

3",1:23.14,4.4,5(605),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 800,000",Sha Tin,2016/05/01
4,9,DANEWIN EXPRESS(S234),N Callan,A S Cruz,120,1153,14,1-1/2,"13                                                            

11                                                            

12                                                            

4",1:23.15,21,5(605),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 800,000",Sha Tin,2016/05/01
5,10,AMBITIOUS SPEEDY(T063),H W Lai,A Lee,119,1179,3,2,"10                                                            

8                                                            

6                                                            

5",1:23.21,24,5(605),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 800,000",Sha Tin,2016/05/01
6,8,DYNAMIC VOYAGE(P066),H N Wong,L Ho,114,1122,11,2-1/2,"4                                                            

3                                                            

4                                                            

6",1:23.28,26,5(605),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 800,000",Sha Tin,2016/05/01
7,3,WINNER ST PAUL'S(T027),T Angland,C H Yip,129,1070,2,2-1/2,"9                                                            

13                                                            

14                                                            

7",1:23.28,8.8,5(605),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 800,000",Sha Tin,2016/05/01
8,6,FLYING MONKEY(T361),O Bosson,W Y So,124,1062,13,2-3/4,"1                                                            

2                                                            

1                                                            

8",1:23.32,37,5(605),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 800,000",Sha Tin,2016/05/01
9,2,VARA PEARL(S138),K K Chiong,A T Millard,123,1024,1,3-3/4,"7                                                            

10                                                            

9                                                            

9",1:23.50,9.9,5(605),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 800,000",Sha Tin,2016/05/01
10,7,SUGAR CITY(P228),O Doleuze,R Gibson,123,1074,5,4-3/4,"14                                                            

14                                                            

13                                                            

10",1:23.67,38,5(605),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 800,000",Sha Tin,2016/05/01
11,11,MANHATTAN STRIKER(V141),C Y Ho,C Fownes,117,1108,6,5-3/4,"5                                                            

9                                                            

11                                                            

11",1:23.81,272,5(605),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 800,000",Sha Tin,2016/05/01
12,13,GOLDEN CANNON(T022),M Chadwick,D Cruz,115,958,12,6-1/4,"8                                                            

1                                                            

2                                                            

12",1:23.90,148,5(605),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 800,000",Sha Tin,2016/05/01
13,12,NO LAUGHING MATTER(V032),M L Yeung,C S Shum,117,1053,10,8-1/4,"6                                                            

4                                                            

5                                                            

13",1:24.19,327,5(605),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 800,000",Sha Tin,2016/05/01
14,14,MY FOLKS(T323),K Teetan,C W Chang,115,1136,9,8-1/4,"11                                                            

7                                                            

8                                                            

14",1:24.21,190,5(605),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 800,000",Sha Tin,2016/05/01
1,9,MULTIEXPRESS(P029),K K Chiong,A S Cruz,116,1106,5,-,"1                                                            

1                                                            

1",1:10.10,10,6(606),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 800,000",Sha Tin,2016/05/01
2,1,CAREFREE LET GO(T059),N Rawiller,C S Shum,133,1068,10,HD,"3                                                            

3                                                            

2",1:10.14,4,6(606),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 800,000",Sha Tin,2016/05/01
3,12,ROBUST MOMENTUM(P422),O Doleuze,C Fownes,124,1207,1,2,"4                                                            

4                                                            

3",1:10.44,31,6(606),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 800,000",Sha Tin,2016/05/01
4,3,NITRO EXPRESS(T353),D Whyte,D E Ferraris,133,1136,3,2-1/2,"5                                                            

8                                                            

4",1:10.48,8.4,6(606),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 800,000",Sha Tin,2016/05/01
5,2,FIVE STARS AGENT(V001),K C Ng,T P Yung,128,1070,7,2-1/2,"2                                                            

2                                                            

5",1:10.50,153,6(606),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 800,000",Sha Tin,2016/05/01
6,4,TANGO FIRE(S081),N Callan,D J Hall,133,1054,4,4,"8                                                            

9                                                            

6",1:10.73,27,6(606),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 800,000",Sha Tin,2016/05/01
7,11,NAMJONG INVINCIBLE(V154),Z Purton,P O'Sullivan,125,1140,11,4-1/4,"6                                                            

5                                                            

7",1:10.78,5,6(606),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 800,000",Sha Tin,2016/05/01
8,14,HAYHAY(P343),C Y Ho,K W Lui,114,1140,14,4-3/4,"11                                                            

7                                                            

8",1:10.87,219,6(606),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 800,000",Sha Tin,2016/05/01
9,13,XINJIANG YARN(V035),K C Leung,P F Yiu,122,1206,12,5,"12                                                            

12                                                            

9",1:10.89,58,6(606),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 800,000",Sha Tin,2016/05/01
10,8,SOCKET KING(T410),T Angland,C H Yip,128,1084,9,5-3/4,"9                                                            

6                                                            

10",1:11.03,6,6(606),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 800,000",Sha Tin,2016/05/01
11,7,DIAMOND BIT(T153),G Lerena,Y S Tsui,128,1142,6,6,"7                                                            

11                                                            

11",1:11.05,11,6(606),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 800,000",Sha Tin,2016/05/01
12,6,BEST EFFORT(T220),M Chadwick,A Schutz,129,991,8,6-1/4,"13                                                            

13                                                            

12",1:11.11,110,6(606),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 800,000",Sha Tin,2016/05/01
13,5,BRAVE KNIGHT(T226),T H So,L Ho,129,1149,2,8,"10                                                            

14                                                            

13",1:11.39,202,6(606),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 800,000",Sha Tin,2016/05/01
14,10,SMILING GLORY(V231),J Moreira,K L Man,126,1169,13,8-1/2,"14                                                            

10                                                            

14",1:11.47,5.5,6(606),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 800,000",Sha Tin,2016/05/01
WV,,SUPER YEAH YEAH(V098),M L Yeung,A Lee,123,---,---,---,---,---,---,6(606),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 800,000",Sha Tin,2016/05/01
1,1,CHAUTAUQUA(V638),T Berry,M Hawkes,126,1107,6,-,"14                                                            

14                                                            

1",1:08.69,2.8,7(607),Group One - 1200M ,GOOD,"TURF - ""B"" Course","HK$ 10,000,000",Sha Tin,2016/05/01
2,7,LUCKY BUBBLES(T211),B Prebble,K W Lui,126,1066,1,N,"8                                                            

9                                                            

2",1:08.75,4.3,7(607),Group One - 1200M ,GOOD,"TURF - ""B"" Course","HK$ 10,000,000",Sha Tin,2016/05/01
3,13,STRATHMORE(S206),N Callan,A T Millard,126,1189,11,1-1/2,"6                                                            

7                                                            

3",1:08.92,218,7(607),Group One - 1200M ,GOOD,"TURF - ""B"" Course","HK$ 10,000,000",Sha Tin,2016/05/01
4,3,GOLD-FUN(P045),O Peslier,R Gibson,126,1252,5,2-1/4,"9                                                            

12                                                            

4",1:09.07,9.4,7(607),Group One - 1200M ,GOOD,"TURF - ""B"" Course","HK$ 10,000,000",Sha Tin,2016/05/01
5,11,AMAZING KIDS(T179),N Rawiller,J Size,126,1151,4,2-1/2,"10                                                            

8                                                            

5",1:09.07,22,7(607),Group One - 1200M ,GOOD,"TURF - ""B"" Course","HK$ 10,000,000",Sha Tin,2016/05/01
6,6,NOT LISTENIN'TOME(T235),J McDonald,J Moore,126,1148,12,4-1/4,"7                                                            

5                                                            

6",1:09.38,72,7(607),Group One - 1200M ,GOOD,"TURF - ""B"" Course","HK$ 10,000,000",Sha Tin,2016/05/01
7,14,DIVINE BOY(T163),K C Leung,Y S Tsui,126,1070,10,4-1/4,"13                                                            

13                                                            

7",1:09.39,372,7(607),Group One - 1200M ,GOOD,"TURF - ""B"" Course","HK$ 10,000,000",Sha Tin,2016/05/01
8,2,AEROVELOCITY(P069),Z Purton,P O'Sullivan,126,1189,14,4-3/4,"3                                                            

3                                                            

8",1:09.45,11,7(607),Group One - 1200M ,GOOD,"TURF - ""B"" Course","HK$ 10,000,000",Sha Tin,2016/05/01
9,8,MONGOLIAN SATURDAY(V603),D Whyte,G Enebish,126,1195,2,5,"4                                                            

6                                                            

9",1:09.49,31,7(607),Group One - 1200M ,GOOD,"TURF - ""B"" Course","HK$ 10,000,000",Sha Tin,2016/05/01
10,12,THEWIZARDOFOZ(T251),J Moreira,J Size,126,1151,9,5,"12                                                            

10                                                            

10",1:09.49,5.3,7(607),Group One - 1200M ,GOOD,"TURF - ""B"" Course","HK$ 10,000,000",Sha Tin,2016/05/01
11,9,CHARLES THE GREAT(N171),G Mosse,J Moore,126,1052,7,5-3/4,"11                                                            

11                                                            

11",1:09.59,62,7(607),Group One - 1200M ,GOOD,"TURF - ""B"" Course","HK$ 10,000,000",Sha Tin,2016/05/01
12,10,SUPER JOCKEY(P195),K Teetan,A T Millard,126,1119,13,7,"5                                                            

4                                                            

12",1:09.81,276,7(607),Group One - 1200M ,GOOD,"TURF - ""B"" Course","HK$ 10,000,000",Sha Tin,2016/05/01
13,4,PENIAPHOBIA(S143),M Chadwick,A S Cruz,126,1138,8,7-1/4,"2                                                            

1                                                            

13",1:09.84,20,7(607),Group One - 1200M ,GOOD,"TURF - ""B"" Course","HK$ 10,000,000",Sha Tin,2016/05/01
14,5,BUFFERING(T604),D Browne,R Heathcote,126,1130,3,12-1/2,"1                                                            

2                                                            

14",1:10.69,13,7(607),Group One - 1200M ,GOOD,"TURF - ""B"" Course","HK$ 10,000,000",Sha Tin,2016/05/01
1,1,MAURICE(V605),J Moreira,N Hori,126,1145,6,-,"4                                                            

4                                                            

4                                                            

1",1:34.08,2.1,8(608),Group One - 1600M ,GOOD,"TURF - ""B"" Course","HK$ 14,000,000",Sha Tin,2016/05/01
2,2,CONTENTMENT(S391),B Prebble,J Size,126,1151,2,2,"3                                                            

3                                                            

3                                                            

2",1:34.41,4.9,8(608),Group One - 1600M ,GOOD,"TURF - ""B"" Course","HK$ 14,000,000",Sha Tin,2016/05/01
3,12,PACKING PINS(S386),G Mosse,P F Yiu,126,1145,1,2-3/4,"5                                                            

5                                                            

6                                                            

3",1:34.52,11,8(608),Group One - 1600M ,GOOD,"TURF - ""B"" Course","HK$ 14,000,000",Sha Tin,2016/05/01
4,5,BEAUTY ONLY(S411),N Callan,A S Cruz,126,1109,10,3-1/4,"10                                                            

9                                                            

8                                                            

4",1:34.59,9.3,8(608),Group One - 1600M ,GOOD,"TURF - ""B"" Course","HK$ 14,000,000",Sha Tin,2016/05/01
5,8,SAFETY CHECK(V636),J McDonald,C Appleby,126,1062,4,3-3/4,"6                                                            

7                                                            

7                                                            

5",1:34.68,28,8(608),Group One - 1600M ,GOOD,"TURF - ""B"" Course","HK$ 14,000,000",Sha Tin,2016/05/01
6,4,BEAUTY FLAME(S117),M Chadwick,A S Cruz,126,1173,3,4-3/4,"1                                                            

1                                                            

1                                                            

6",1:34.84,25,8(608),Group One - 1600M ,GOOD,"TURF - ""B"" Course","HK$ 14,000,000",Sha Tin,2016/05/01
7,7,GUN PIT(S183),C Y Ho,C Fownes,126,1104,5,5-1/2,"9                                                            

10                                                            

10                                                            

7",1:34.95,169,8(608),Group One - 1600M ,GOOD,"TURF - ""B"" Course","HK$ 14,000,000",Sha Tin,2016/05/01
8,3,GIANT TREASURE(T148),O Peslier,R Gibson,126,1205,9,5-1/2,"12                                                            

11                                                            

12                                                            

8",1:34.97,6.4,8(608),Group One - 1600M ,GOOD,"TURF - ""B"" Course","HK$ 14,000,000",Sha Tin,2016/05/01
9,9,REWARDING HERO(N376),T Berry,J Moore,126,1091,7,5-1/2,"2                                                            

2                                                            

2                                                            

9",1:34.97,29,8(608),Group One - 1600M ,GOOD,"TURF - ""B"" Course","HK$ 14,000,000",Sha Tin,2016/05/01
10,10,DUNDONNELL(S110),N Rawiller,C Fownes,126,1155,12,6,"11                                                            

12                                                            

11                                                            

10",1:35.02,179,8(608),Group One - 1600M ,GOOD,"TURF - ""B"" Course","HK$ 14,000,000",Sha Tin,2016/05/01
11,11,SECRET WEAPON(S217),T Angland,C H Yip,126,1129,8,6,"8                                                            

6                                                            

5                                                            

11",1:35.04,20,8(608),Group One - 1600M ,GOOD,"TURF - ""B"" Course","HK$ 14,000,000",Sha Tin,2016/05/01
12,6,BOW CREEK(V635),Z Purton,J O'Shea,126,1030,11,17,"7                                                            

8                                                            

9                                                            

12",1:36.79,58,8(608),Group One - 1600M ,GOOD,"TURF - ""B"" Course","HK$ 14,000,000",Sha Tin,2016/05/01
1,2,HELENE PARAGON(V167),J Moreira,J Moore,124,1057,9,-,"9                                                            

8                                                            

7                                                            

1",1:22.42,2.6,9(609),Class 2 - 1400M - (105-80),GOOD,"TURF - ""B"" Course","HK$ 1,650,000",Sha Tin,2016/05/01
2,9,RIGHTEOUS(S128),M L Yeung,T P Yung,112,1138,1,2-3/4,"1                                                            

1                                                            

1                                                            

2",1:22.87,12,9(609),Class 2 - 1400M - (105-80),GOOD,"TURF - ""B"" Course","HK$ 1,650,000",Sha Tin,2016/05/01
3,5,FRIENDS OF KA YING(T370),Z Purton,T P Yung,122,1090,3,3,"2                                                            

2                                                            

2                                                            

3",1:22.92,5.3,9(609),Class 2 - 1400M - (105-80),GOOD,"TURF - ""B"" Course","HK$ 1,650,000",Sha Tin,2016/05/01
4,10,AMBER DRAGON(P229),H N Wong,A S Cruz,107,1068,5,3-1/2,"4                                                            

5                                                            

6                                                            

4",1:22.97,92,9(609),Class 2 - 1400M - (105-80),GOOD,"TURF - ""B"" Course","HK$ 1,650,000",Sha Tin,2016/05/01
5,4,APOLLO'S CHOICE(S312),B Prebble,D J Hall,122,1037,6,3-3/4,"8                                                            

6                                                            

4                                                            

5",1:23.00,9.2,9(609),Class 2 - 1400M - (105-80),GOOD,"TURF - ""B"" Course","HK$ 1,650,000",Sha Tin,2016/05/01
6,7,SO FAST(S419),M Chadwick,J Size,115,1089,8,3-3/4,"3                                                            

3                                                            

3                                                            

6",1:23.03,7.5,9(609),Class 2 - 1400M - (105-80),GOOD,"TURF - ""B"" Course","HK$ 1,650,000",Sha Tin,2016/05/01
