place,horse_no,horse,jockey,trainer,actual_weight,declared_horse_weight,draw,lbw,running_position,finish_time,win_odds,race,class,going,turf,prize,location,date
14,3,THUNDER DASH(T133),M L Yeung,P F Yiu,129,1061,13,7-1/4,"12                                                            

12                                                            

14",1:11.02,29,5(5),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 800,000",Sha Tin,2015/09/06
1,9,GOLD DRAGON(S339),D Whyte,R Gibson,123,1095,6,-,"8                                                            

8                                                            

9                                                            

1",1:22.52,3.7,6(6),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 800,000",Sha Tin,2015/09/06
2,14,BORN TO WIN(N386),K K Chiong,C Fownes,108,1048,11,1-1/2,"1                                                            

1                                                            

1                                                            

2",1:22.75,12,6(6),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 800,000",Sha Tin,2015/09/06
3,6,REAL GENEROUS(M193),C Y Ho,C H Yip,127,1127,8,2-1/4,"13                                                            

13                                                            

12                                                            

3",1:22.91,14,6(6),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 800,000",Sha Tin,2015/09/06
4,1,ELEGANCE KLAMMER(M228),N Rawiller,C W Chang,132,1089,3,3-1/4,"9                                                            

9                                                            

7                                                            

4",1:23.02,11,6(6),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 800,000",Sha Tin,2015/09/06
5,11,MASQUERADER(N234),Y T Cheng,A Schutz,121,1111,5,4-3/4,"5                                                            

6                                                            

6                                                            

5",1:23.28,11,6(6),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 800,000",Sha Tin,2015/09/06
6,3,ASIA RISING(S159),J Moreira,W Y So,130,1164,2,6,"6                                                            

7                                                            

8                                                            

6",1:23.47,6.1,6(6),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 800,000",Sha Tin,2015/09/06
7,12,GOLD PRECIOUS(P364),C K Tong,Y S Tsui,117,1186,10,6-1/4,"3                                                            

3                                                            

3                                                            

7",1:23.53,33,6(6),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 800,000",Sha Tin,2015/09/06
8,5,PLENTY OF SPEED(P401),N Callan,D Cruz,129,1125,9,7,"7                                                            

5                                                            

5                                                            

8",1:23.66,13,6(6),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 800,000",Sha Tin,2015/09/06
9,2,RAPID TRIUMPH(S438),C Schofield,T P Yung,131,1064,7,7-3/4,"10                                                            

10                                                            

11                                                            

9",1:23.75,175,6(6),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 800,000",Sha Tin,2015/09/06
10,7,PENNY LANE(P021),K Teetan,A T Millard,127,1145,12,8-3/4,"12                                                            

11                                                            

10                                                            

10",1:23.91,18,6(6),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 800,000",Sha Tin,2015/09/06
11,10,FANTASTICLIFE(S320),M Chadwick,A S Cruz,121,1143,1,8-3/4,"4                                                            

4                                                            

4                                                            

11",1:23.92,3.7,6(6),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 800,000",Sha Tin,2015/09/06
12,13,MISTER MARC(P316),H N Wong,Y S Tsui,109,1129,4,9-3/4,"2                                                            

2                                                            

2                                                            

12",1:24.09,55,6(6),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 800,000",Sha Tin,2015/09/06
13,8,TRIPLE KING(T128),M L Yeung,C S Shum,123,1155,13,11-1/2,"11                                                            

12                                                            

13                                                            

13",1:24.38,161,6(6),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 800,000",Sha Tin,2015/09/06
WV,4,MOTIF(T065),G Mosse,K L Man,130,---,---,---,---,---,---,6(6),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 800,000",Sha Tin,2015/09/06
1,3,PACKING PINS(S386),J Moreira,P F Yiu,126,1146,10,-,"4                                                            

4                                                            

3                                                            

1",1:22.35,1.8,7(7),Class 2 - 1400M - (100-80),GOOD,"TURF - ""B"" Course","HK$ 1,650,000",Sha Tin,2015/09/06
2,4,HIGH AND MIGHTY(S362),C Y Ho,W Y So,121,1133,1,1-3/4,"5                                                            

5                                                            

6                                                            

2",1:22.64,3.9,7(7),Class 2 - 1400M - (100-80),GOOD,"TURF - ""B"" Course","HK$ 1,650,000",Sha Tin,2015/09/06
3,2,FULL TALENT(P446),G Mosse,R Gibson,128,1260,5,3,"3                                                            

3                                                            

4                                                            

3",1:22.81,9.2,7(7),Class 2 - 1400M - (100-80),GOOD,"TURF - ""B"" Course","HK$ 1,650,000",Sha Tin,2015/09/06
4,5,SECRET WEAPON(S217),D Whyte,C H Yip,123,1167,2,3-1/4,"7                                                            

7                                                            

7                                                            

4",1:22.88,8.2,7(7),Class 2 - 1400M - (100-80),GOOD,"TURF - ""B"" Course","HK$ 1,650,000",Sha Tin,2015/09/06
5,6,GLORIOUS LAD(T227),N Callan,D J Hall,121,1152,8,4,"6                                                            

6                                                            

5                                                            

5",1:22.97,54,7(7),Class 2 - 1400M - (100-80),GOOD,"TURF - ""B"" Course","HK$ 1,650,000",Sha Tin,2015/09/06
6,1,SICHUAN VIGOUR(P412),K Teetan,J Size,131,1067,6,5,"2                                                            

2                                                            

2                                                            

6",1:23.14,47,7(7),Class 2 - 1400M - (100-80),GOOD,"TURF - ""B"" Course","HK$ 1,650,000",Sha Tin,2015/09/06
7,11,GOODHEART SUCCESS(S162),M L Yeung,C S Shum,116,1078,11,5-3/4,"8                                                            

9                                                            

9                                                            

7",1:23.29,31,7(7),Class 2 - 1400M - (100-80),GOOD,"TURF - ""B"" Course","HK$ 1,650,000",Sha Tin,2015/09/06
8,7,WAH MAY FRIEND(T309),M Chadwick,A S Cruz,121,1076,7,6-3/4,"1                                                            

1                                                            

1                                                            

8",1:23.43,23,7(7),Class 2 - 1400M - (100-80),GOOD,"TURF - ""B"" Course","HK$ 1,650,000",Sha Tin,2015/09/06
9,10,VANILLA(P439),C K Tong,C Fownes,118,1100,9,7-1/2,"9                                                            

8                                                            

8                                                            

9",1:23.56,196,7(7),Class 2 - 1400M - (100-80),GOOD,"TURF - ""B"" Course","HK$ 1,650,000",Sha Tin,2015/09/06
10,9,SUPREME PROFIT(P230),C Schofield,C S Shum,120,1250,3,8-1/2,"10                                                            

10                                                            

10                                                            

10",1:23.71,25,7(7),Class 2 - 1400M - (100-80),GOOD,"TURF - ""B"" Course","HK$ 1,650,000",Sha Tin,2015/09/06
11,8,ALLCASH(T195),R Fourie,A T Millard,120,1180,4,13,"11                                                            

11                                                            

11                                                            

11",1:24.42,97,7(7),Class 2 - 1400M - (100-80),GOOD,"TURF - ""B"" Course","HK$ 1,650,000",Sha Tin,2015/09/06
1,9,STRATHMORE(S206),C Schofield,A T Millard,121,1199,5,-,"5                                                            

5                                                            

1",0:55.73,4.9,8(8),Class 2 - 1000M - (100-80),GOOD,"TURF - ""B"" Course","HK$ 1,650,000",Sha Tin,2015/09/06
2,5,JETWINGS(T124),M Chadwick,R Gibson,125,1169,11,1-3/4,"1                                                            

1                                                            

2",0:56.01,2.6,8(8),Class 2 - 1000M - (100-80),GOOD,"TURF - ""B"" Course","HK$ 1,650,000",Sha Tin,2015/09/06
3,10,MY LITTLE FRIEND(S010),K Teetan,T P Yung,120,1182,1,2-1/4,"11                                                            

10                                                            

3",0:56.09,23,8(8),Class 2 - 1000M - (100-80),GOOD,"TURF - ""B"" Course","HK$ 1,650,000",Sha Tin,2015/09/06
4,11,COUNTRY MELODY(T011),J Moreira,J Size,119,1091,8,2-1/4,"7                                                            

7                                                            

4",0:56.11,3.8,8(8),Class 2 - 1000M - (100-80),GOOD,"TURF - ""B"" Course","HK$ 1,650,000",Sha Tin,2015/09/06
5,1,GO BABY GO(N033),N Callan,C H Yip,130,1117,2,3-1/4,"3                                                            

2                                                            

5",0:56.27,12,8(8),Class 2 - 1000M - (100-80),GOOD,"TURF - ""B"" Course","HK$ 1,650,000",Sha Tin,2015/09/06
6,3,CHARITY JOY(P278),D Whyte,C S Shum,128,1110,7,3-1/2,"6                                                            

4                                                            

6",0:56.27,13,8(8),Class 2 - 1000M - (100-80),GOOD,"TURF - ""B"" Course","HK$ 1,650,000",Sha Tin,2015/09/06
7,2,DISCIPLES TWELVE(P018),C Y Ho,C Fownes,127,1129,4,4,"10                                                            

11                                                            

7",0:56.39,40,8(8),Class 2 - 1000M - (100-80),GOOD,"TURF - ""B"" Course","HK$ 1,650,000",Sha Tin,2015/09/06
8,12,MARVEL TRIBE(S142),K C Ng,P F Yiu,113,1088,12,4-1/4,"4                                                            

6                                                            

8",0:56.42,30,8(8),Class 2 - 1000M - (100-80),GOOD,"TURF - ""B"" Course","HK$ 1,650,000",Sha Tin,2015/09/06
9,6,CAGA FORCE(S160),K K Chiong,C S Shum,114,1060,10,5,"2                                                            

3                                                            

9",0:56.54,30,8(8),Class 2 - 1000M - (100-80),GOOD,"TURF - ""B"" Course","HK$ 1,650,000",Sha Tin,2015/09/06
10,4,LOVELY DELOVELY(S022),G Mosse,D Cruz,126,1041,3,6,"9                                                            

8                                                            

10",0:56.69,26,8(8),Class 2 - 1000M - (100-80),GOOD,"TURF - ""B"" Course","HK$ 1,650,000",Sha Tin,2015/09/06
11,7,VICTORIUS(N423),N Rawiller,J Size,123,1153,9,7-1/2,"12                                                            

12                                                            

11",0:56.91,44,8(8),Class 2 - 1000M - (100-80),GOOD,"TURF - ""B"" Course","HK$ 1,650,000",Sha Tin,2015/09/06
12,8,MASSIVE MILLENNIUM(T381),R Fourie,D E Ferraris,122,1151,6,18-1/4,"8                                                            

9                                                            

12",0:58.67,82,8(8),Class 2 - 1000M - (100-80),GOOD,"TURF - ""B"" Course","HK$ 1,650,000",Sha Tin,2015/09/06
1,3,TRAVEL RENYI(S394),D Whyte,R Gibson,125,1074,4,-,"6                                                            

5                                                            

1",1:09.54,2.5,9(9),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,165,000",Sha Tin,2015/09/06
2,2,SECRET COMMAND(S275),C Schofield,A T Millard,125,1078,2,N,"4                                                            

4                                                            

2",1:09.59,5.2,9(9),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,165,000",Sha Tin,2015/09/06
3,8,BRILLIANT DREAM(S203),J Moreira,D J Hall,119,1129,8,3/4,"3                                                            

1                                                            

3",1:09.69,3.9,9(9),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,165,000",Sha Tin,2015/09/06
4,9,INVINCIBLE FRESH(T190),C Y Ho,C Fownes,116,1010,11,1-3/4,"11                                                            

11                                                            

4",1:09.82,201,9(9),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,165,000",Sha Tin,2015/09/06
