place,horse_no,horse,jockey,trainer,actual_weight,declared_horse_weight,draw,lbw,running_position,finish_time,win_odds,race,class,going,turf,prize,location,date
11,6,JUST PLEASANT(S006),Y T Cheng,Y S Tsui,126,971,3,9,"2                                                            

2                                                            

3                                                            

11",1:43.23,50,2(217),Class 5 - 1650M - (40-0),GOOD,"TURF - ""C+3"" Course","HK$ 600,000",Happy Valley,2015/12/02
12,9,CULTURAL CITY(N263),K Teetan,A Lee,117,1067,4,9,"12                                                            

11                                                            

11                                                            

12",1:43.23,8.9,2(217),Class 5 - 1650M - (40-0),GOOD,"TURF - ""C+3"" Course","HK$ 600,000",Happy Valley,2015/12/02
1,7,BORN TO RACE(T383),C Y Ho,C Fownes,122,1125,10,-,"8                                                            

5                                                            

1",1:10.94,14,3(218),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2015/12/02
2,5,JOYFUL THE GREAT(N407),G Mosse,K L Man,128,1070,1,NOSE,"1                                                            

1                                                            

2",1:10.94,3.4,3(218),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2015/12/02
3,1,YO-YO DA(S104),C K Tong,W Y So,131,1152,3,1-1/4,"4                                                            

3                                                            

3",1:11.12,11,3(218),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2015/12/02
4,8,HAYHAY(P343),Z Purton,K W Lui,123,1153,2,1-1/4,"2                                                            

2                                                            

4",1:11.14,7.1,3(218),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2015/12/02
5,6,TIMELY ARRIVED(S431),M L Yeung,Y S Tsui,125,1155,12,1-1/4,"6                                                            

7                                                            

5",1:11.16,3.8,3(218),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2015/12/02
6,11,G-ONE LEADER(P383),K C Ng,C H Yip,115,1048,8,3-1/4,"9                                                            

9                                                            

6",1:11.46,27,3(218),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2015/12/02
7,4,CHIN CHUN(S445),K Teetan,J Size,129,1082,7,3-1/4,"3                                                            

4                                                            

7",1:11.47,9.4,3(218),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2015/12/02
8,3,FAIRY EAGLE(S122),R Fourie,D E Ferraris,130,1172,4,3-1/4,"5                                                            

6                                                            

8",1:11.48,20,3(218),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2015/12/02
9,12,MASTER MIND(S433),K C Leung,P O'Sullivan,115,1132,5,4-1/4,"7                                                            

8                                                            

9",1:11.62,10,3(218),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2015/12/02
10,10,FABIO(S239),B Prebble,A Lee,120,1097,11,6-1/4,"11                                                            

10                                                            

10",1:11.96,16,3(218),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2015/12/02
11,9,WIN AND M(T177),T H So,T K Ng,119,992,6,13-1/2,"10                                                            

11                                                            

11",1:13.11,177,3(218),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2015/12/02
12,2,ELITE EXPRESS(T344),H W Lai,P F Yiu,130,1143,9,24-1/2,"12                                                            

12                                                            

12",1:14.86,152,3(218),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2015/12/02
1,9,MAC ROW(N252),T H So,A Lee,126,1003,4,-,"10                                                            

10                                                            

2                                                            

1                                                            

1",1:51.89,7.1,4(219),Class 4 - 1800M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2015/12/02
2,6,MONSIEUR MOGOK(S412),K Teetan,A T Millard,130,1021,3,2,"5                                                            

6                                                            

7                                                            

5                                                            

2",1:52.20,3.4,4(219),Class 4 - 1800M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2015/12/02
3,7,OSCAR MIRACLE(P431),K C Leung,P F Yiu,128,1085,10,2,"1                                                            

1                                                            

1                                                            

2                                                            

3",1:52.21,7.2,4(219),Class 4 - 1800M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2015/12/02
4,8,REAL GENEROUS(M193),C Y Ho,C H Yip,128,1130,11,2-1/2,"12                                                            

9                                                            

10                                                            

6                                                            

4",1:52.29,35,4(219),Class 4 - 1800M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2015/12/02
5,10,CALIFORNIA CHERISH(T101),D Whyte,A S Cruz,125,1041,7,2-3/4,"3                                                            

3                                                            

5                                                            

3                                                            

5",1:52.31,4.5,4(219),Class 4 - 1800M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2015/12/02
6,11,RAPID TRIUMPH(S438),Z Purton,T P Yung,125,1052,12,5,"11                                                            

12                                                            

11                                                            

10                                                            

6",1:52.69,11,4(219),Class 4 - 1800M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2015/12/02
7,12,KING BOUNTIFUL(T105),M L Yeung,J Size,115,1110,2,5-3/4,"8                                                            

7                                                            

8                                                            

9                                                            

7",1:52.80,13,4(219),Class 4 - 1800M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2015/12/02
8,5,INDIGO WAY(M227),H W Lai,K W Lui,130,1129,5,7-1/2,"7                                                            

8                                                            

9                                                            

8                                                            

8",1:53.09,14,4(219),Class 4 - 1800M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2015/12/02
9,4,AGIAAL(N177),Y T Cheng,A Schutz,131,1080,9,11,"9                                                            

11                                                            

12                                                            

12                                                            

9",1:53.63,32,4(219),Class 4 - 1800M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2015/12/02
10,2,CASH COURIER(S417),G Mosse,K L Man,132,1219,8,13-1/2,"6                                                            

5                                                            

6                                                            

7                                                            

10",1:54.04,11,4(219),Class 4 - 1800M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2015/12/02
11,1,ROYAL SPIRIT(T257),B Prebble,Y S Tsui,133,1062,6,25-1/4,"2                                                            

2                                                            

3                                                            

4                                                            

11",1:55.94,62,4(219),Class 4 - 1800M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2015/12/02
12,3,LOVING STAR(M382),G Benoist,T K Ng,132,1097,1,44-3/4,"4                                                            

4                                                            

4                                                            

11                                                            

12",1:59.07,31,4(219),Class 4 - 1800M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2015/12/02
1,9,ROCKET LET WIN(P330),V Cheminaud,D Cruz,126,1099,1,-,"6                                                            

6                                                            

1",1:10.89,15,5(220),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2015/12/02
2,2,CRAIG'S FORTUNE(T020),Z Purton,D J Hall,132,1013,2,1/2,"4                                                            

3                                                            

2",1:10.97,1.5,5(220),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2015/12/02
3,4,BACK IN BLACK(T358),K Teetan,P O'Sullivan,131,1060,6,2-3/4,"5                                                            

5                                                            

3",1:11.32,7.3,5(220),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2015/12/02
4,10,STAR OF WAI BO(P177),C Y Ho,Y S Tsui,124,1121,10,3-1/2,"2                                                            

2                                                            

4",1:11.45,17,5(220),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2015/12/02
5,3,SPARKLING TALENT(T346),R Fourie,A T Millard,132,1062,9,4-1/2,"3                                                            

4                                                            

5",1:11.62,70,5(220),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2015/12/02
6,1,PLANET CHOICE(S444),G Mosse,K L Man,133,1071,3,4-3/4,"1                                                            

1                                                            

6",1:11.67,6.7,5(220),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2015/12/02
7,11,ALL TIMES LUCKY(P064),K C Ng,C H Yip,115,1056,4,5,"8                                                            

7                                                            

7",1:11.67,34,5(220),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2015/12/02
8,12,HAPPY HOMING(N182),Y T Cheng,K W Lui,114,1116,8,5,"10                                                            

8                                                            

8",1:11.70,23,5(220),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2015/12/02
9,6,FRANCE VALOUR(S408),H N Wong,T P Yung,120,1137,12,5-3/4,"12                                                            

11                                                            

9",1:11.82,52,5(220),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2015/12/02
10,7,MIGHTY EQUUS(P112),G Benoist,P F Yiu,127,1216,11,7-3/4,"9                                                            

10                                                            

10",1:12.12,57,5(220),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2015/12/02
11,5,STORM KID(S338),C K Tong,T K Ng,129,1155,5,17,"7                                                            

9                                                            

11",1:13.61,181,5(220),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2015/12/02
12,8,EXCELLENT FORTUNE(S252),T H So,L Ho,124,1152,7,17-3/4,"11                                                            

12                                                            

12",1:13.72,34,5(220),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2015/12/02
1,10,REDWOOD BABY(P358),M L Yeung,C S Shum,114,1023,3,-,"7                                                            

6                                                            

6                                                            

6                                                            

6                                                            

1",2:17.13,5.6,6(221),Class 3 - 2200M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2015/12/02
2,6,HAPPY ROCKY(S147),B Prebble,A Lee,120,1088,1,1,"5                                                            

4                                                            

4                                                            

4                                                            

4                                                            

2",2:17.28,4.3,6(221),Class 3 - 2200M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2015/12/02
3,7,SUPREME FRESH(S076),K Teetan,P F Yiu,119,1179,7,2-3/4,"2                                                            

3                                                            

3                                                            

2                                                            

1                                                            

3",2:17.57,6.4,6(221),Class 3 - 2200M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2015/12/02
4,4,ALLCASH(T195),R Fourie,A T Millard,126,1188,4,3-1/4,"6                                                            

7                                                            

7                                                            

7                                                            

7                                                            

4",2:17.66,42,6(221),Class 3 - 2200M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2015/12/02
5,3,YOUNG RANGER(S435),K C Leung,C S Shum,125,1162,6,3-3/4,"1                                                            

2                                                            

2                                                            

3                                                            

2                                                            

5",2:17.72,9.2,6(221),Class 3 - 2200M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2015/12/02
6,1,LUCKY OMENS(P146),H W Lai,R Gibson,133,1021,5,6-3/4,"11                                                            

8                                                            

8                                                            

8                                                            

8                                                            

6",2:18.20,44,6(221),Class 3 - 2200M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2015/12/02
7,5,FULL GLORY(T092),G Mosse,A S Cruz,126,1067,11,7-1/2,"10                                                            

11                                                            

11                                                            

10                                                            

11                                                            

7",2:18.32,7.7,6(221),Class 3 - 2200M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2015/12/02
8,11,AUTUMN GOLD(P044),K C Ng,S Woods,110,1026,2,7-3/4,"4                                                            

5                                                            

5                                                            

5                                                            

5                                                            

8",2:18.39,13,6(221),Class 3 - 2200M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2015/12/02
9,9,PRINCE FALCON(T144),Y T Cheng,J Moore,116,1029,9,9,"9                                                            

10                                                            

10                                                            

11                                                            

10                                                            

9",2:18.58,26,6(221),Class 3 - 2200M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2015/12/02
10,12,HIGH WARRIOR(S375),T H So,J Size,111,1100,8,10-1/2,"8                                                            

9                                                            

9                                                            

9                                                            

9                                                            

10",2:18.81,18,6(221),Class 3 - 2200M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2015/12/02
11,8,HOLMES LEGEND(N375),H N Wong,W Y So,107,1060,10,15,"3                                                            

1                                                            

1                                                            

1                                                            

3                                                            

11",2:19.54,8.1,6(221),Class 3 - 2200M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2015/12/02
12,2,HAPPY CONTENDER(T363),D Whyte,R Gibson,127,1128,12,17-1/2,"12                                                            

12                                                            

12                                                            

12                                                            

12                                                            

12",2:19.93,13,6(221),Class 3 - 2200M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2015/12/02
1,8,FANTASTIC FEELING(T273),K Teetan,D E Ferraris,119,1154,1,-,"3                                                            

4                                                            

1",1:10.83,2.5,7(222),Class 3 - 1200M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2015/12/02
2,1,GRACE HEART(S399),Z Purton,C Fownes,127,996,5,1/2,"1                                                            

1                                                            

2",1:10.93,3.8,7(222),Class 3 - 1200M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2015/12/02
3,9,GENEROUS BOBO(S096),B Prebble,C H Yip,120,1148,2,1,"2                                                            

2                                                            

3",1:10.98,6.2,7(222),Class 3 - 1200M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2015/12/02
4,11,RACING MATE(S216),Y T Cheng,W Y So,117,1024,7,1-1/2,"6                                                            

7                                                            

4",1:11.06,11,7(222),Class 3 - 1200M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2015/12/02
5,7,WAH MAY BABY(S247),D Whyte,A S Cruz,120,1134,4,2-1/2,"5                                                            

5                                                            

5",1:11.22,8.1,7(222),Class 3 - 1200M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2015/12/02
6,10,WHO'STHEDUDE(T312),V Cheminaud,R Gibson,118,1121,10,3,"8                                                            

8                                                            

6",1:11.32,38,7(222),Class 3 - 1200M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2015/12/02
7,3,FIVE UP HIGH(S276),R Fourie,A T Millard,125,1141,8,3-1/4,"7                                                            

6                                                            

7",1:11.34,27,7(222),Class 3 - 1200M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2015/12/02
8,2,BOTH LUCKY(T196),G Mosse,P F Yiu,126,1137,9,3-1/2,"11                                                            

11                                                            

8",1:11.38,15,7(222),Class 3 - 1200M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2015/12/02
9,4,HONG KONG DANCER(N399),K C Leung,L Ho,123,1126,12,3-3/4,"10                                                            

10                                                            

9",1:11.42,25,7(222),Class 3 - 1200M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2015/12/02
10,6,AVELLINO(T388),C Y Ho,P O'Sullivan,119,1113,11,5-3/4,"12                                                            

12                                                            

10",1:11.75,93,7(222),Class 3 - 1200M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2015/12/02
11,5,SPEEDYGONZALEZ(N412),T H So,D Cruz,123,1088,6,6-3/4,"4                                                            

3                                                            

11",1:11.89,93,7(222),Class 3 - 1200M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2015/12/02
12,12,HAR HAR CHARMING(S440),M L Yeung,T P Yung,112,1152,3,9-1/2,"9                                                            

9                                                            

12",1:12.35,205,7(222),Class 3 - 1200M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2015/12/02
1,7,GOLDEN CHOPSTICKS(P120),H W Lai,A Lee,121,1154,1,-,"8                                                            

7                                                            

1",1:10.75,3.1,8(223),Class 3 - 1200M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2015/12/02
2,9,HARBOUR ALERT(T254),D Whyte,D Cruz,119,1274,2,3/4,"2                                                            

2                                                            

2",1:10.88,7,8(223),Class 3 - 1200M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2015/12/02
3,5,THOR THE GREATEST(P396),H N Wong,T P Yung,113,1152,7,2,"1                                                            

1                                                            

3",1:11.10,8,8(223),Class 3 - 1200M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2015/12/02
4,2,SMART DECLARATION(S436),R Fourie,D E Ferraris,128,1150,3,2-1/4,"5                                                            

4                                                            

4",1:11.10,6.6,8(223),Class 3 - 1200M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2015/12/02
5,1,LOTUS BREEZE(T112),B Prebble,W Y So,133,1084,5,2-1/2,"6                                                            

6                                                            

5",1:11.15,6.2,8(223),Class 3 - 1200M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2015/12/02
6,12,GREAT RUN(P223),K C Ng,A T Millard,109,1107,12,3-1/4,"7                                                            

8                                                            

6",1:11.25,129,8(223),Class 3 - 1200M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2015/12/02
7,11,ALL WIN BOY(P171),G Benoist,K W Lui,118,1170,4,3-3/4,"10                                                            

9                                                            

7",1:11.34,5.8,8(223),Class 3 - 1200M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2015/12/02
8,6,BEST EFFORT(T220),V Cheminaud,A Schutz,121,1016,8,5-3/4,"11                                                            

10                                                            

8",1:11.66,131,8(223),Class 3 - 1200M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2015/12/02
9,4,SALSA BROTHERS(V022),K C Leung,C S Shum,121,1098,6,5-3/4,"4                                                            

3                                                            

9",1:11.67,39,8(223),Class 3 - 1200M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2015/12/02
10,3,RED MARVEL(T417),K Teetan,J Size,124,1061,11,9-3/4,"3                                                            

5                                                            

10",1:12.32,50,8(223),Class 3 - 1200M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2015/12/02
11,10,COUR VALANT(P190),Z Purton,C H Yip,120,1055,10,47-1/2,"12                                                            

11                                                            

11",1:18.35,16,8(223),Class 3 - 1200M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2015/12/02
PU,8,ANDNOWURMINE(S403),C Y Ho,Y S Tsui,117,1195,9,---,"9                                                            

12",---,67,8(223),Class 3 - 1200M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2015/12/02
1,4,EASY HEDGE(T409),J Moreira,J Size,127,1111,11,-,"2                                                            

3                                                            

4                                                            

1",1:23.43,1.4,1(224),Class 4 (Restricted) - 1400M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Sha Tin,2015/12/06
2,7,CORAL LUCKY STAR(T428),K Teetan,P F Yiu,126,1095,8,3/4,"1                                                            

2                                                            

1                                                            

2",1:23.55,23,1(224),Class 4 (Restricted) - 1400M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Sha Tin,2015/12/06
3,12,BLAZING PASS(T108),R Fourie,A S Cruz,116,1040,5,2-1/4,"12                                                            

10                                                            

9                                                            

3",1:23.81,12,1(224),Class 4 (Restricted) - 1400M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Sha Tin,2015/12/06
4,3,LETSGOFREE(T292),Y T Cheng,K W Lui,129,992,1,2-3/4,"7                                                            

7                                                            

5                                                            

4",1:23.87,45,1(224),Class 4 (Restricted) - 1400M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Sha Tin,2015/12/06
5,10,RESPECT(T359),D Whyte,J Moore,124,1164,2,3,"3                                                            

5                                                            

3                                                            

5",1:23.91,11,1(224),Class 4 (Restricted) - 1400M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Sha Tin,2015/12/06
6,6,BEAUTY LOVE(V025),G Mosse,A S Cruz,126,1064,7,6,"6                                                            

1                                                            

2                                                            

6",1:24.38,5.5,1(224),Class 4 (Restricted) - 1400M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Sha Tin,2015/12/06
7,9,TREASURE AND GOLD(V027),B Prebble,C H Yip,126,1116,9,7-3/4,"9                                                            

9                                                            

8                                                            

7",1:24.67,40,1(224),Class 4 (Restricted) - 1400M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Sha Tin,2015/12/06
