place,horse_no,horse,jockey,trainer,actual_weight,declared_horse_weight,draw,lbw,running_position,finish_time,win_odds,race,class,going,turf,prize,location,date
1,1,ELEGANT FRAMES(N240),J Moreira,T K Ng,133,1176,3,-,"7                                                            

3                                                            

1",1:09.90,6.5,1(666),Class 5 - 1200M - (40-15),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 550,000",Sha Tin,2014/06/01
2,3,JUST MISTERE(P012),Z Purton,Y S Tsui,132,1146,2,3/4,"2                                                            

2                                                            

2",1:10.02,3.2,1(666),Class 5 - 1200M - (40-15),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 550,000",Sha Tin,2014/06/01
3,9,ARCHER'S BOW(P055),H Bowman,T P Yung,124,1147,14,3/4,"11                                                            

6                                                            

3",1:10.04,5.2,1(666),Class 5 - 1200M - (40-15),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 550,000",Sha Tin,2014/06/01
4,4,BORNFREE(P285),A Suborics,Y S Tsui,131,1223,12,2-3/4,"12                                                            

9                                                            

4",1:10.36,86,1(666),Class 5 - 1200M - (40-15),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 550,000",Sha Tin,2014/06/01
5,13,TELECOM CHIEF(P025),C Y Lui,D E Ferraris,107,1037,4,4-1/2,"8                                                            

7                                                            

5",1:10.62,18,1(666),Class 5 - 1200M - (40-15),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 550,000",Sha Tin,2014/06/01
6,2,KING ON EARTH(L251),H W Lai,A Lee,131,1098,6,7-1/2,"10                                                            

11                                                            

6",1:11.12,12,1(666),Class 5 - 1200M - (40-15),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 550,000",Sha Tin,2014/06/01
7,8,TIME WINNER(P013),C K Tong,W Y So,127,1152,8,7-3/4,"13                                                            

12                                                            

7",1:11.13,12,1(666),Class 5 - 1200M - (40-15),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 550,000",Sha Tin,2014/06/01
8,6,SUNSHINE BOY(J281),K C Ng,Y S Tsui,125,1018,1,8,"14                                                            

13                                                            

8",1:11.17,53,1(666),Class 5 - 1200M - (40-15),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 550,000",Sha Tin,2014/06/01
9,11,YOUNG SUPREME(L074),C Reith,A Lee,118,1134,9,8,"1                                                            

1                                                            

9",1:11.20,80,1(666),Class 5 - 1200M - (40-15),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 550,000",Sha Tin,2014/06/01
10,10,MAN AND MING(P026),T Clark,A Lee,118,1080,5,9,"4                                                            

4                                                            

10",1:11.35,33,1(666),Class 5 - 1200M - (40-15),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 550,000",Sha Tin,2014/06/01
11,5,P J HALL(P216),K Teetan,D J Hall,131,1167,11,9-1/2,"5                                                            

8                                                            

11",1:11.42,8.7,1(666),Class 5 - 1200M - (40-15),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 550,000",Sha Tin,2014/06/01
12,12,SPECTACULAR AWARD(K364),C Y Ho,K L Man,114,1070,10,9-3/4,"3                                                            

5                                                            

12",1:11.48,11,1(666),Class 5 - 1200M - (40-15),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 550,000",Sha Tin,2014/06/01
13,14,TREASURE MAN(N347),W M Lai,K L Man,113,1140,7,11-1/2,"6                                                            

10                                                            

13",1:11.75,30,1(666),Class 5 - 1200M - (40-15),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 550,000",Sha Tin,2014/06/01
14,7,MR AWARD(M065),K C Leung,L Ho,127,1074,13,12-1/4,"9                                                            

14                                                            

14",1:11.87,26,1(666),Class 5 - 1200M - (40-15),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 550,000",Sha Tin,2014/06/01
1,10,TERRIFIC MASTER(P436),Z Purton,A S Cruz,119,1125,2,-,"6                                                            

7                                                            

7                                                            

7                                                            

1",1:49.04,7.8,2(667),Class 4 - 1800M - (60-35),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 725,000",Sha Tin,2014/06/01
2,9,SPIRIT SOARING(N099),T Berry,W Y So,120,1097,10,SH,"3                                                            

2                                                            

2                                                            

1                                                            

2",1:49.06,16,2(667),Class 4 - 1800M - (60-35),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 725,000",Sha Tin,2014/06/01
3,5,CHINA DELIGHT(N148),A Suborics,K W Lui,124,994,7,1/2,"10                                                            

10                                                            

10                                                            

9                                                            

3",1:49.15,7.3,2(667),Class 4 - 1800M - (60-35),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 725,000",Sha Tin,2014/06/01
4,1,MALAYAN PEARL(N416),C Y Lui,D Cruz,126,1156,1,1-1/4,"4                                                            

5                                                            

5                                                            

6                                                            

4",1:49.22,2.9,2(667),Class 4 - 1800M - (60-35),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 725,000",Sha Tin,2014/06/01
5,4,HAPPY CENTENARY(P292),B Prebble,P F Yiu,126,1133,9,2-1/4,"7                                                            

6                                                            

6                                                            

5                                                            

5",1:49.39,7.8,2(667),Class 4 - 1800M - (60-35),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 725,000",Sha Tin,2014/06/01
6,7,THANKSGIVING(M350),K C Leung,J Moore,120,1150,5,3-3/4,"2                                                            

3                                                            

3                                                            

3                                                            

6",1:49.66,13,2(667),Class 4 - 1800M - (60-35),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 725,000",Sha Tin,2014/06/01
7,3,OXFORD CHARLEY(P266),H Bowman,S Woods,128,1065,8,5-1/2,"5                                                            

4                                                            

4                                                            

4                                                            

7",1:49.90,4.2,2(667),Class 4 - 1800M - (60-35),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 725,000",Sha Tin,2014/06/01
8,6,HOLY MAC(N189),K Teetan,D E Ferraris,123,1095,6,8-1/2,"9                                                            

9                                                            

8                                                            

8                                                            

8",1:50.42,27,2(667),Class 4 - 1800M - (60-35),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 725,000",Sha Tin,2014/06/01
9,2,MARTIAL KING(S119),J Moreira,A S Cruz,128,996,3,9-1/4,"8                                                            

8                                                            

9                                                            

10                                                            

9",1:50.52,16,2(667),Class 4 - 1800M - (60-35),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 725,000",Sha Tin,2014/06/01
10,8,PRECIOUS GEM(S097),T Clark,A Schutz,121,1042,4,9-1/4,"1                                                            

1                                                            

1                                                            

2                                                            

10",1:50.53,98,2(667),Class 4 - 1800M - (60-35),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 725,000",Sha Tin,2014/06/01
1,2,SUGAR(P047),J Moreira,A Schutz,130,1151,13,-,"2                                                            

1                                                            

1",0:56.21,2.9,3(668),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 725,000",Sha Tin,2014/06/01
2,7,MELLIFLUENT(S059),H Bowman,C S Shum,126,1160,11,N,"6                                                            

5                                                            

2",0:56.27,2.9,3(668),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 725,000",Sha Tin,2014/06/01
3,9,FLASHING GUY(L158),C Y Ho,K L Man,122,1023,4,1-3/4,"7                                                            

7                                                            

3",0:56.50,35,3(668),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 725,000",Sha Tin,2014/06/01
4,1,GOLDEN BAUHINIA(K123),C K Tong,Y S Tsui,128,1076,7,3-1/2,"3                                                            

3                                                            

4",0:56.76,62,3(668),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 725,000",Sha Tin,2014/06/01
5,8,OUR HONOUR(S324),T Berry,W Y So,126,1058,10,3-1/2,"5                                                            

6                                                            

5",0:56.78,8.1,3(668),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 725,000",Sha Tin,2014/06/01
6,6,ISHVARA(S015),Z Purton,T P Yung,126,1039,5,4-1/4,"9                                                            

12                                                            

6",0:56.88,4.8,3(668),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 725,000",Sha Tin,2014/06/01
7,10,FOREVER GENKI(S222),K C Ng,A S Cruz,119,1095,8,5,"8                                                            

10                                                            

7",0:57.01,99,3(668),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 725,000",Sha Tin,2014/06/01
8,3,OPTIMISM(S150),A Suborics,D E Ferraris,129,1010,9,5-1/4,"11                                                            

8                                                            

8",0:57.06,99,3(668),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 725,000",Sha Tin,2014/06/01
9,4,RIBOT LEGACY(S085),B Prebble,A Lee,127,1067,3,5-1/2,"10                                                            

13                                                            

9",0:57.08,20,3(668),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 725,000",Sha Tin,2014/06/01
10,13,ALWAYS WONDERFUL(P347),C Y Lui,P F Yiu,110,1166,6,5-1/2,"12                                                            

9                                                            

10",0:57.11,99,3(668),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 725,000",Sha Tin,2014/06/01
11,14,HELEN'S CHOICE(P185),H W Lai,K W Lui,113,1188,12,6,"4                                                            

2                                                            

11",0:57.19,26,3(668),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 725,000",Sha Tin,2014/06/01
12,11,NATURAL EIGHT(S243),C Reith,C Fownes,124,1033,14,7-1/4,"13                                                            

11                                                            

12",0:57.36,99,3(668),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 725,000",Sha Tin,2014/06/01
13,12,HIGHLAND DRAGON(N265),K Teetan,S Woods,121,1087,2,9,"1                                                            

4                                                            

13",0:57.67,22,3(668),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 725,000",Sha Tin,2014/06/01
14,5,FOUR FOUR FIVE(P445),T Clark,C W Chang,126,1149,1,13-1/4,"14                                                            

14                                                            

14",0:58.32,99,3(668),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 725,000",Sha Tin,2014/06/01
1,1,STREET CAT(K037),C Y Lui,D Cruz,126,1111,11,-,"11                                                            

11                                                            

9                                                            

1",1:35.63,13,4(669),Class 5 - 1600M - (40-15),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 550,000",Sha Tin,2014/06/01
2,5,POWER BLITZ(N361),O Doleuze,R Gibson,129,1214,8,1-1/4,"7                                                            

6                                                            

4                                                            

2",1:35.82,5.8,4(669),Class 5 - 1600M - (40-15),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 550,000",Sha Tin,2014/06/01
3,13,ORIENTAL FANTASIA(P269),C Y Ho,Y S Tsui,115,1072,2,1-1/2,"1                                                            

1                                                            

1                                                            

3",1:35.87,7.8,4(669),Class 5 - 1600M - (40-15),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 550,000",Sha Tin,2014/06/01
4,7,BAMBOO DANCE(M327),T Clark,D J Hall,125,1157,3,2,"6                                                            

7                                                            

6                                                            

4",1:35.97,12,4(669),Class 5 - 1600M - (40-15),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 550,000",Sha Tin,2014/06/01
5,3,HAPPY KAISER(N130),K C Ng,K L Man,125,953,5,2-1/4,"2                                                            

3                                                            

3                                                            

5",1:35.99,8.1,4(669),Class 5 - 1600M - (40-15),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 550,000",Sha Tin,2014/06/01
6,14,PUBLIC FIGURE(K322),H W Lai,A Lee,111,1165,13,3-1/2,"3                                                            

2                                                            

2                                                            

6",1:36.19,18,4(669),Class 5 - 1600M - (40-15),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 550,000",Sha Tin,2014/06/01
7,2,LIFE OF BEAUTY(M022),J Moreira,W Y So,132,1089,12,3-1/2,"13                                                            

13                                                            

10                                                            

7",1:36.19,4.5,4(669),Class 5 - 1600M - (40-15),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 550,000",Sha Tin,2014/06/01
8,8,MONEY WIN WINS(N058),K Teetan,T P Yung,121,1052,4,3-1/2,"4                                                            

4                                                            

5                                                            

8",1:36.20,13,4(669),Class 5 - 1600M - (40-15),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 550,000",Sha Tin,2014/06/01
9,11,BURGUNDY MAC(M205),B Prebble,D E Ferraris,119,1010,1,4-3/4,"5                                                            

5                                                            

7                                                            

9",1:36.40,10,4(669),Class 5 - 1600M - (40-15),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 550,000",Sha Tin,2014/06/01
10,9,SMART GUY(M377),K C Leung,L Ho,119,906,6,4-3/4,"8                                                            

8                                                            

8                                                            

10",1:36.41,20,4(669),Class 5 - 1600M - (40-15),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 550,000",Sha Tin,2014/06/01
11,10,LITTLE WIND(N306),C Reith,P F Yiu,120,1045,10,7-3/4,"12                                                            

12                                                            

12                                                            

11",1:36.87,99,4(669),Class 5 - 1600M - (40-15),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 550,000",Sha Tin,2014/06/01
12,6,WINNING ADVANTAGE(N359),T Berry,A T Millard,129,1091,7,11,"9                                                            

9                                                            

11                                                            

12",1:37.39,7.7,4(669),Class 5 - 1600M - (40-15),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 550,000",Sha Tin,2014/06/01
13,12,PERFECT TRIUMPH(P241),W M Lai,T K Ng,119,1063,9,11-1/2,"10                                                            

10                                                            

13                                                            

13",1:37.45,99,4(669),Class 5 - 1600M - (40-15),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 550,000",Sha Tin,2014/06/01
WX-A,4,AFRICA LIGHT(N030),Z Purton,P O'Sullivan,129,---,---,---,---,---,---,4(669),Class 5 - 1600M - (40-15),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 550,000",Sha Tin,2014/06/01
1,5,BORN TO WIN(N386),C Y Ho,C Fownes,126,1018,6,-,"5                                                            

5                                                            

5                                                            

1",1:23.53,55,5(670),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 725,000",Sha Tin,2014/06/01
2,9,CAPITAL K(M224),T Clark,T P Yung,122,1063,7,N,"11                                                            

9                                                            

8                                                            

2",1:23.60,43,5(670),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 725,000",Sha Tin,2014/06/01
3,3,OSCAR MIRACLE(P431),A Suborics,P F Yiu,130,1095,12,1-3/4,"2                                                            

2                                                            

2                                                            

3",1:23.82,10,5(670),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 725,000",Sha Tin,2014/06/01
4,8,GOOD FIT(S131),O Doleuze,C W Chang,123,1055,5,3,"8                                                            

8                                                            

7                                                            

4",1:24.01,9.3,5(670),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 725,000",Sha Tin,2014/06/01
5,1,CIRCUIT FORTUNE(P357),B Prebble,K L Man,133,1015,9,3-1/4,"10                                                            

12                                                            

11                                                            

5",1:24.05,10,5(670),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 725,000",Sha Tin,2014/06/01
6,7,VARA PEARL(S138),J Moreira,A T Millard,124,1014,1,3-3/4,"6                                                            

6                                                            

6                                                            

6",1:24.12,2.1,5(670),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 725,000",Sha Tin,2014/06/01
7,6,HINYUEN PALADIN(L199),K C Ng,C H Yip,119,1118,3,3-3/4,"1                                                            

1                                                            

1                                                            

7",1:24.15,38,5(670),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 725,000",Sha Tin,2014/06/01
8,10,FAY DEEP(P071),K C Leung,P O'Sullivan,120,1135,10,4,"3                                                            

4                                                            

3                                                            

8",1:24.18,16,5(670),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 725,000",Sha Tin,2014/06/01
9,2,KYNAM(P213),T Berry,J Moore,131,1126,11,4-1/2,"13                                                            

13                                                            

13                                                            

9",1:24.26,21,5(670),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 725,000",Sha Tin,2014/06/01
10,11,GOLD TALENT(S113),H W Lai,A Lee,119,1084,8,5-1/2,"9                                                            

10                                                            

9                                                            

10",1:24.42,30,5(670),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 725,000",Sha Tin,2014/06/01
11,14,SUPREME PROFIT(P230),C Reith,C S Shum,119,1224,13,5-3/4,"14                                                            

11                                                            

12                                                            

11",1:24.45,68,5(670),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 725,000",Sha Tin,2014/06/01
12,13,FLYING IBIS(P023),Z Purton,R Gibson,120,1064,14,8-1/2,"12                                                            

14                                                            

14                                                            

12",1:24.89,10,5(670),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 725,000",Sha Tin,2014/06/01
13,4,LUCKY WARRIOR(M292),K Teetan,K W Lui,129,1188,2,9-1/2,"4                                                            

3                                                            

4                                                            

13",1:25.06,8.4,5(670),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 725,000",Sha Tin,2014/06/01
14,12,LUFFY(N414),W M Lai,T K Ng,121,1196,4,9-3/4,"7                                                            

7                                                            

10                                                            

14",1:25.09,99,5(670),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 725,000",Sha Tin,2014/06/01
1,6,BRILLIANT DREAM(S203),B Prebble,D J Hall,125,1096,13,-,"5                                                            

5                                                            

1",1:09.98,9.2,6(671),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 725,000",Sha Tin,2014/06/01
2,9,STAR TRACK(S139),Z Purton,P O'Sullivan,125,1212,9,SH,"9                                                            

7                                                            

2",1:10.00,4.4,6(671),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 725,000",Sha Tin,2014/06/01
3,14,RAY OF GOLD(N443),W M Lai,Y S Tsui,114,1131,4,1-1/2,"12                                                            

11                                                            

3",1:10.23,34,6(671),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 725,000",Sha Tin,2014/06/01
4,5,BOULD MOVER(M120),K C Ng,A S Cruz,120,1111,14,1-3/4,"1                                                            

1                                                            

4",1:10.28,45,6(671),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 725,000",Sha Tin,2014/06/01
5,4,COSTA DEL SOL(M111),T Berry,C H Yip,126,1216,8,2-1/2,"13                                                            

12                                                            

5",1:10.36,22,6(671),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 725,000",Sha Tin,2014/06/01
6,13,GOLDEN GUNNERS(N330),H W Lai,D Cruz,121,1029,7,2-1/2,"8                                                            

8                                                            

6",1:10.38,12,6(671),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 725,000",Sha Tin,2014/06/01
7,12,TRENDIFUL(S185),J Moreira,C S Shum,124,1088,11,2-3/4,"2                                                            

2                                                            

7",1:10.41,29,6(671),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 725,000",Sha Tin,2014/06/01
8,11,YO-YO DA(S104),T Clark,W Y So,125,1138,6,3-1/2,"6                                                            

6                                                            

8",1:10.53,20,6(671),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 725,000",Sha Tin,2014/06/01
9,1,LUCKY SCEPTER(N174),O Doleuze,P F Yiu,133,1076,5,3-1/2,"11                                                            

10                                                            

9",1:10.55,2.7,6(671),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 725,000",Sha Tin,2014/06/01
10,8,SPLENDID DAYS(S042),H Bowman,J Size,125,1156,3,5-3/4,"3                                                            

3                                                            

10",1:10.92,5.9,6(671),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 725,000",Sha Tin,2014/06/01
11,2,SECRET AGENT(P388),C Y Ho,T K Ng,119,1029,12,9,"10                                                            

13                                                            

11",1:11.42,99,6(671),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 725,000",Sha Tin,2014/06/01
12,3,SMART BEAUTY(P188),K C Leung,L Ho,126,1068,2,9,"4                                                            

4                                                            

12",1:11.43,16,6(671),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 725,000",Sha Tin,2014/06/01
13,7,HOUSE OF LUCK(S127),A Suborics,K W Lui,125,1084,1,10,"7                                                            

9                                                            

13",1:11.57,99,6(671),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 725,000",Sha Tin,2014/06/01
14,10,WINNING NINE(P393),K Teetan,T P Yung,125,1153,10,13-3/4,"14                                                            

14                                                            

14",1:12.17,99,6(671),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 725,000",Sha Tin,2014/06/01
WV,,THE PRINCE(L241),C Y Ho,C Fownes,131,---,---,---,---,---,---,6(671),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 725,000",Sha Tin,2014/06/01
1,5,WHAT YOU DREAM(P375),H Bowman,J Moore,123,1048,4,-,"9                                                            

9                                                            

9                                                            

1",1:35.03,8.3,7(672),Class 3 - 1600M - (80-60),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 1,000,000",Sha Tin,2014/06/01
2,7,SMART BALL(P277),K C Ng,A S Cruz,115,1049,5,1-1/4,"1                                                            

1                                                            

1                                                            

2",1:35.23,13,7(672),Class 3 - 1600M - (80-60),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 1,000,000",Sha Tin,2014/06/01
3,4,REDWOOD BABY(P358),J Moreira,C S Shum,124,976,7,1-1/2,"7                                                            

8                                                            

3                                                            

3",1:35.27,2.7,7(672),Class 3 - 1600M - (80-60),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 1,000,000",Sha Tin,2014/06/01
4,3,WHY NOT(N053),A Suborics,C H Yip,127,1156,2,2-1/4,"6                                                            

7                                                            

6                                                            

4",1:35.37,18,7(672),Class 3 - 1600M - (80-60),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 1,000,000",Sha Tin,2014/06/01
5,1,GALLANT TRIUMPH(P173),Z Purton,A Schutz,133,1099,10,5-1/4,"10                                                            

10                                                            

10                                                            

5",1:35.88,8.5,7(672),Class 3 - 1600M - (80-60),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 1,000,000",Sha Tin,2014/06/01
6,6,JAEGER BOMB(P281),T Clark,C Fownes,122,1067,8,5-1/2,"2                                                            

2                                                            

2                                                            

6",1:35.89,16,7(672),Class 3 - 1600M - (80-60),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 1,000,000",Sha Tin,2014/06/01
7,10,OWNERS' PRIDE(N044),C Y Ho,K L Man,114,1177,1,5-1/2,"5                                                            

3                                                            

5                                                            

7",1:35.89,49,7(672),Class 3 - 1600M - (80-60),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 1,000,000",Sha Tin,2014/06/01
8,8,GRACEFUL KINGDOM(P145),T Berry,P F Yiu,118,1173,6,6-3/4,"3                                                            

5                                                            

4                                                            

8",1:36.11,3.1,7(672),Class 3 - 1600M - (80-60),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 1,000,000",Sha Tin,2014/06/01
9,2,RED DANCER(P264),O Doleuze,J Size,127,1043,9,8-3/4,"8                                                            

6                                                            

8                                                            

9",1:36.42,14,7(672),Class 3 - 1600M - (80-60),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 1,000,000",Sha Tin,2014/06/01
10,9,WINNING MASCOT(L342),W M Lai,C H Yip,117,1026,3,13-3/4,"4                                                            

4                                                            

7                                                            

10",1:37.21,99,7(672),Class 3 - 1600M - (80-60),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 1,000,000",Sha Tin,2014/06/01
1,4,BRAVE BROTHER(P016),J Moreira,J Size,122,1163,8,-,"5                                                            

4                                                            

1",1:09.36,6.3,8(673),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 1,000,000",Sha Tin,2014/06/01
2,5,WINFULL PATROL(P063),O Doleuze,R Gibson,122,1191,2,2-3/4,"1                                                            

1                                                            

2",1:09.81,4.7,8(673),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 1,000,000",Sha Tin,2014/06/01
3,14,PSYCHOLOGIST(N390),C Y Lui,D Cruz,107,1138,1,3-1/4,"4                                                            

3                                                            

3",1:09.86,8,8(673),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 1,000,000",Sha Tin,2014/06/01
4,13,WELL DONE(L343),C Y Ho,A T Millard,114,1139,10,3-3/4,"2                                                            

2                                                            

4",1:09.95,33,8(673),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 1,000,000",Sha Tin,2014/06/01
5,8,NAUGHTY BABY(N346),K C Ng,A S Cruz,112,1096,9,3-3/4,"13                                                            

12                                                            

5",1:09.96,22,8(673),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 1,000,000",Sha Tin,2014/06/01
6,11,ULTIMATE GLORY(S235),H W Lai,K L Man,114,1219,5,4-3/4,"7                                                            

5                                                            

6",1:10.13,99,8(673),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 1,000,000",Sha Tin,2014/06/01
7,9,ADDOLE(S056),B Prebble,W Y So,118,1171,11,6-1/2,"10                                                            

11                                                            

7",1:10.40,4.1,8(673),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 1,000,000",Sha Tin,2014/06/01
8,10,LUCKY DAY(S014),C K Tong,A S Cruz,114,1069,14,6-3/4,"3                                                            

6                                                            

8",1:10.44,28,8(673),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 1,000,000",Sha Tin,2014/06/01
9,3,KIROV(S277),H Bowman,D J Hall,128,1236,6,7-1/4,"11                                                            

9                                                            

9",1:10.51,99,8(673),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 1,000,000",Sha Tin,2014/06/01
10,12,GENEROUS BOBO(S096),K Teetan,C H Yip,115,1106,13,7-1/2,"9                                                            

10                                                            

10",1:10.56,3.2,8(673),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 1,000,000",Sha Tin,2014/06/01
