place,horse_no,horse,jockey,trainer,actual_weight,declared_horse_weight,draw,lbw,running_position,finish_time,win_odds,race,class,going,turf,prize,location,date
9,14,CHANS DELIGHT(P420),H N Wong,P F Yiu,111,1057,12,5-3/4,"1                                                            

2                                                            

1                                                            

9",1:23.76,8.2,2(737),Class 5 - 1400M - (40-15),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 575,000",Sha Tin,2015/07/01
10,8,TRAVEL MASTER(P163),A Suborics,W Y So,127,1120,9,7-3/4,"3                                                            

3                                                            

3                                                            

10",1:24.08,24,2(737),Class 5 - 1400M - (40-15),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 575,000",Sha Tin,2015/07/01
11,6,LUCKY FOLLOW ME(L070),W M Lai,T K Ng,129,1063,5,9-3/4,"12                                                            

13                                                            

12                                                            

11",1:24.39,62,2(737),Class 5 - 1400M - (40-15),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 575,000",Sha Tin,2015/07/01
12,1,CHARTER VICTORIA(P204),N Callan,D Cruz,133,1058,13,15,"4                                                            

1                                                            

2                                                            

12",1:25.22,16,2(737),Class 5 - 1400M - (40-15),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 575,000",Sha Tin,2015/07/01
13,11,JUST ACE(S005),C K Tong,Y S Tsui,122,1120,8,26,"5                                                            

4                                                            

8                                                            

13",1:26.98,147,2(737),Class 5 - 1400M - (40-15),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 575,000",Sha Tin,2015/07/01
WV,7,LAUDABLE VIRTUE(S257),T H So,L Ho,126,---,---,---,---,---,---,2(737),Class 5 - 1400M - (40-15),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 575,000",Sha Tin,2015/07/01
1,5,I'M IN CHARGE(S164),M Chadwick,C Fownes,113,1049,4,-,"4                                                            

3                                                            

1",1:08.90,5.6,3(738),Class 1 - 1200M - (115-90),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 2,200,000",Sha Tin,2015/07/01
2,1,SMART VOLATILITY(P049),H N Wong,K W Lui,123,1189,2,1-1/4,"1                                                            

1                                                            

2",1:09.11,3.7,3(738),Class 1 - 1200M - (115-90),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 2,200,000",Sha Tin,2015/07/01
3,6,LUCKY DOUBLE EIGHT(P212),M L Yeung,C Fownes,111,1102,5,1-1/2,"6                                                            

5                                                            

3",1:09.14,10,3(738),Class 1 - 1200M - (115-90),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 2,200,000",Sha Tin,2015/07/01
4,2,FREDERICK ENGELS(N187),N Callan,J Moore,128,1108,1,1-3/4,"3                                                            

4                                                            

4",1:09.17,10,3(738),Class 1 - 1200M - (115-90),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 2,200,000",Sha Tin,2015/07/01
5,3,NOT LISTENIN'TOME(T235),D Whyte,J Moore,128,1135,6,1-3/4,"5                                                            

6                                                            

5",1:09.18,2.2,3(738),Class 1 - 1200M - (115-90),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 2,200,000",Sha Tin,2015/07/01
6,4,ACCESS YEARS(P087),N Rawiller,J Size,126,1043,3,1-3/4,"2                                                            

2                                                            

6",1:09.18,8,3(738),Class 1 - 1200M - (115-90),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 2,200,000",Sha Tin,2015/07/01
1,9,LUCKY BOLE(P075),Y T Cheng,K W Lui,125,1133,8,-,"1                                                            

2                                                            

1                                                            

1                                                            

1",1:47.67,14,4(739),Class 5 - 1800M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 575,000",Sha Tin,2015/07/01
2,5,SUPER SILKS(S365),D Whyte,J Size,131,1038,9,SH,"5                                                            

5                                                            

6                                                            

5                                                            

2",1:47.68,10,4(739),Class 5 - 1800M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 575,000",Sha Tin,2015/07/01
3,1,DRAGON BACHELOR(P128),B Prebble,Y S Tsui,133,1106,11,1,"10                                                            

11                                                            

10                                                            

9                                                            

3",1:47.82,7.1,4(739),Class 5 - 1800M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 575,000",Sha Tin,2015/07/01
4,11,MOBILE KING(P084),Z Purton,C Fownes,122,1037,1,2-1/4,"6                                                            

6                                                            

5                                                            

6                                                            

4",1:48.03,3.8,4(739),Class 5 - 1800M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 575,000",Sha Tin,2015/07/01
5,6,SMART PLANET(S046),M L Yeung,A Lee,127,1018,7,3-1/4,"7                                                            

7                                                            

7                                                            

7                                                            

5",1:48.20,24,4(739),Class 5 - 1800M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 575,000",Sha Tin,2015/07/01
6,2,COMMANDANT(P286),K C Leung,C W Chang,130,1100,3,3-1/2,"2                                                            

3                                                            

4                                                            

4                                                            

6",1:48.24,5.9,4(739),Class 5 - 1800M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 575,000",Sha Tin,2015/07/01
7,7,CRIMSON HEART(P237),D Lane,A T Millard,125,1077,12,6-1/2,"9                                                            

8                                                            

9                                                            

10                                                            

7",1:48.72,30,4(739),Class 5 - 1800M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 575,000",Sha Tin,2015/07/01
8,8,CULTURAL CITY(N263),N Callan,A Lee,125,1066,5,7,"3                                                            

1                                                            

2                                                            

2                                                            

8",1:48.78,10,4(739),Class 5 - 1800M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 575,000",Sha Tin,2015/07/01
9,14,ALL MY BENEFIT(P073),H W Lai,T K Ng,113,1051,2,7-1/4,"4                                                            

4                                                            

3                                                            

3                                                            

9",1:48.82,8.3,4(739),Class 5 - 1800M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 575,000",Sha Tin,2015/07/01
10,4,BRILLIANT MONKEYS(S283),K C Ng,C W Chang,126,1109,14,11-1/4,"14                                                            

14                                                            

13                                                            

13                                                            

10",1:49.46,113,4(739),Class 5 - 1800M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 575,000",Sha Tin,2015/07/01
11,12,HEAR THE ROAR(M152),M Chadwick,S Woods,118,1154,6,11-1/2,"12                                                            

12                                                            

12                                                            

12                                                            

11",1:49.51,26,4(739),Class 5 - 1800M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 575,000",Sha Tin,2015/07/01
12,13,ZERO ENERGY ACT(S197),T H So,L Ho,116,984,4,12-1/2,"11                                                            

9                                                            

8                                                            

8                                                            

12",1:49.67,13,4(739),Class 5 - 1800M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 575,000",Sha Tin,2015/07/01
13,10,EVERYONE'S FORTUNE(S175),C Y Ho,K L Man,120,975,13,25,"13                                                            

13                                                            

14                                                            

14                                                            

13",1:51.65,86,4(739),Class 5 - 1800M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 575,000",Sha Tin,2015/07/01
14,3,GOLD TARTINI(N070),N Rawiller,D J Hall,132,1009,10,42-1/2,"8                                                            

10                                                            

11                                                            

11                                                            

14",1:54.46,18,4(739),Class 5 - 1800M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 575,000",Sha Tin,2015/07/01
1,1,THE SHOW(T256),H N Wong,C H Yip,123,1063,9,-,"2                                                            

2                                                            

2                                                            

1",1:22.43,6.6,5(740),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2015/07/01
2,4,BEAUTY JOURNEY(P386),N Callan,A S Cruz,129,1181,3,NOSE,"4                                                            

5                                                            

4                                                            

2",1:22.43,7.4,5(740),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2015/07/01
3,13,SNOW SLIDER(P438),H W Lai,P F Yiu,115,1136,2,HD,"3                                                            

3                                                            

1                                                            

3",1:22.46,5.2,5(740),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2015/07/01
4,2,STRATHEARN(S387),N Rawiller,A T Millard,131,1032,4,1-1/2,"7                                                            

6                                                            

6                                                            

4",1:22.67,12,5(740),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2015/07/01
5,14,BERNARD'S CHOICE(N156),C K Tong,P O'Sullivan,112,1090,6,1-3/4,"6                                                            

7                                                            

7                                                            

5",1:22.70,86,5(740),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2015/07/01
6,10,ROYALE ELEGANCE(S098),G Mosse,J Moore,123,1061,10,1-3/4,"10                                                            

11                                                            

10                                                            

6",1:22.72,3.7,5(740),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2015/07/01
7,12,FAST AND FURIOUS(T085),Y T Cheng,Y S Tsui,117,1158,1,2-3/4,"5                                                            

4                                                            

5                                                            

7",1:22.88,74,5(740),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2015/07/01
8,5,CHARLIE VICTOR(T126),C Y Ho,K W Lui,126,984,5,3-1/4,"9                                                            

9                                                            

11                                                            

8",1:22.96,127,5(740),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2015/07/01
9,9,MASQUERADER(N234),Z Purton,A Schutz,123,1118,11,3-1/2,"8                                                            

8                                                            

9                                                            

9",1:22.99,5.6,5(740),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2015/07/01
10,6,AMAZING ALWAYS(N432),D Whyte,D E Ferraris,125,1132,12,4-1/2,"12                                                            

12                                                            

13                                                            

10",1:23.16,15,5(740),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2015/07/01
11,7,ENERGETIC CLASS(T082),B Prebble,C W Chang,125,1074,13,6,"13                                                            

14                                                            

14                                                            

11",1:23.38,92,5(740),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2015/07/01
12,8,CIRCUIT STAR(N220),M Chadwick,K L Man,123,1057,8,7,"11                                                            

10                                                            

8                                                            

12",1:23.54,28,5(740),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2015/07/01
13,11,FORTUNE TERRITORY(N272),W M Lai,W Y So,118,1122,14,7-1/4,"14                                                            

13                                                            

12                                                            

13",1:23.59,137,5(740),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2015/07/01
14,3,THANKSGIVING(M350),K C Leung,D Cruz,129,1144,7,10-3/4,"1                                                            

1                                                            

3                                                            

14",1:24.14,16,5(740),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2015/07/01
1,6,SPINNING DANCER(S078),N Callan,S Woods,126,1012,7,-,"7                                                            

6                                                            

3                                                            

1",1:38.07,7.5,6(741),Class 4 - 1650M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 760,000",Sha Tin,2015/07/01
2,4,ELEGANCE KLAMMER(M228),K C Leung,C W Chang,125,1087,9,1-1/4,"14                                                            

10                                                            

9                                                            

2",1:38.26,102,6(741),Class 4 - 1650M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 760,000",Sha Tin,2015/07/01
3,9,DIAMOND FRIENDS(S376),N Rawiller,J Size,123,996,2,2-3/4,"8                                                            

8                                                            

6                                                            

3",1:38.49,2.5,6(741),Class 4 - 1650M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 760,000",Sha Tin,2015/07/01
4,1,DASHING SUPER(N348),M L Yeung,Y S Tsui,131,1176,5,4-1/2,"6                                                            

7                                                            

7                                                            

4",1:38.79,7.5,6(741),Class 4 - 1650M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 760,000",Sha Tin,2015/07/01
5,13,ALWAYS SOMETHING(K288),M Chadwick,R Gibson,118,1123,8,4-3/4,"13                                                            

13                                                            

14                                                            

5",1:38.83,32,6(741),Class 4 - 1650M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 760,000",Sha Tin,2015/07/01
6,10,SUPERKING DRAGON(N318),B Prebble,A Lee,123,1090,1,5-1/4,"10                                                            

11                                                            

10                                                            

6",1:38.91,33,6(741),Class 4 - 1650M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 760,000",Sha Tin,2015/07/01
7,7,ATOMIC BLAST(T203),D Whyte,K W Lui,125,1077,12,6-3/4,"3                                                            

2                                                            

4                                                            

7",1:39.17,6.9,6(741),Class 4 - 1650M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 760,000",Sha Tin,2015/07/01
8,11,HURRY HURRY UP(N218),G Mosse,C Fownes,120,1085,6,7,"2                                                            

3                                                            

5                                                            

8",1:39.18,10,6(741),Class 4 - 1650M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 760,000",Sha Tin,2015/07/01
9,12,WINNING MASCOT(L342),T H So,C W Chang,118,1099,10,7-3/4,"12                                                            

14                                                            

13                                                            

9",1:39.32,206,6(741),Class 4 - 1650M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 760,000",Sha Tin,2015/07/01
10,2,HAPPY MOMENTS(S192),H N Wong,J Moore,121,977,13,8-1/4,"5                                                            

5                                                            

8                                                            

10",1:39.40,24,6(741),Class 4 - 1650M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 760,000",Sha Tin,2015/07/01
11,3,RISING POWER(N294),W M Lai,C W Chang,118,1064,4,8-3/4,"11                                                            

12                                                            

11                                                            

11",1:39.47,23,6(741),Class 4 - 1650M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 760,000",Sha Tin,2015/07/01
12,14,WINNING APEX(N128),H W Lai,P F Yiu,117,1078,3,9-3/4,"9                                                            

9                                                            

12                                                            

12",1:39.62,64,6(741),Class 4 - 1650M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 760,000",Sha Tin,2015/07/01
13,8,LUCKY PLACE(T004),C K Tong,W Y So,123,1041,11,10-1/4,"4                                                            

4                                                            

2                                                            

13",1:39.73,226,6(741),Class 4 - 1650M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 760,000",Sha Tin,2015/07/01
14,5,EN CIVIL(S327),Z Purton,R Gibson,127,1103,14,21,"1                                                            

1                                                            

1                                                            

14",1:41.44,7.2,6(741),Class 4 - 1650M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 760,000",Sha Tin,2015/07/01
WV,,HELLO KIMBERLEY(P205),D Lane,C S Shum,129,---,---,---,---,---,---,6(741),Class 4 - 1650M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 760,000",Sha Tin,2015/07/01
1,6,HIGH WARRIOR(S375),N Rawiller,J Size,125,1078,6,-,"4                                                            

5                                                            

8                                                            

4                                                            

1",2:04.33,5.9,7(742),Class 4 - 2000M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2015/07/01
2,5,JUMBO SPIRIT(T038),B Prebble,C Fownes,126,1136,13,3/4,"1                                                            

1                                                            

3                                                            

2                                                            

2",2:04.46,12,7(742),Class 4 - 2000M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2015/07/01
3,2,MAC ROW(N252),K C Leung,A Lee,126,993,12,2-1/4,"13                                                            

6                                                            

1                                                            

1                                                            

3",2:04.70,36,7(742),Class 4 - 2000M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2015/07/01
4,1,ENTRUSTING(S306),H N Wong,R Gibson,123,1041,3,2-1/2,"3                                                            

3                                                            

7                                                            

8                                                            

4",2:04.72,15,7(742),Class 4 - 2000M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2015/07/01
5,14,WIN CHANCE(P415),M L Yeung,A Lee,111,992,8,2-1/2,"11                                                            

8                                                            

5                                                            

6                                                            

5",2:04.73,7.2,7(742),Class 4 - 2000M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2015/07/01
6,8,KITAYA(S187),D Whyte,Y S Tsui,122,1041,4,2-3/4,"6                                                            

9                                                            

6                                                            

7                                                            

6",2:04.77,4.2,7(742),Class 4 - 2000M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2015/07/01
7,7,MEDIC MASTER(S363),T H So,P O'Sullivan,123,1164,10,3,"2                                                            

2                                                            

4                                                            

5                                                            

7",2:04.81,183,7(742),Class 4 - 2000M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2015/07/01
8,10,PERCY JACKSON(N188),N Callan,S Woods,120,974,9,4,"9                                                            

4                                                            

2                                                            

3                                                            

8",2:04.95,15,7(742),Class 4 - 2000M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2015/07/01
9,9,FORTUNE GIGGLES(S346),D Lane,C W Chang,121,1233,1,4-1/2,"5                                                            

7                                                            

10                                                            

11                                                            

9",2:05.03,32,7(742),Class 4 - 2000M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2015/07/01
10,4,HEALTH WISE(P219),G Mosse,D E Ferraris,127,1104,5,4-1/2,"7                                                            

11                                                            

11                                                            

9                                                            

10",2:05.04,16,7(742),Class 4 - 2000M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2015/07/01
11,13,OXFORD CHARLEY(P266),M Chadwick,S Woods,117,1072,11,4-3/4,"12                                                            

13                                                            

14                                                            

13                                                            

11",2:05.10,12,7(742),Class 4 - 2000M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2015/07/01
12,11,NAVEL ORANGE(P035),A Suborics,D E Ferraris,120,1120,7,5-1/4,"10                                                            

12                                                            

9                                                            

10                                                            

12",2:05.17,18,7(742),Class 4 - 2000M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2015/07/01
13,12,OCEAN POWER(P240),H W Lai,P F Yiu,119,1018,2,5-1/2,"8                                                            

10                                                            

13                                                            

14                                                            

13",2:05.19,12,7(742),Class 4 - 2000M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2015/07/01
14,3,REAL GENEROUS(M193),Z Purton,C H Yip,128,1137,14,7-1/4,"14                                                            

14                                                            

12                                                            

12                                                            

14",2:05.47,8.2,7(742),Class 4 - 2000M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2015/07/01
1,1,GUN PIT(S183),Z Purton,C Fownes,133,1104,6,-,"7                                                            

7                                                            

4                                                            

1",1:37.36,2,8(743),Class 2 - 1650M - (105-80),GOOD,ALL WEATHER TRACK,"HK$ 1,500,000",Sha Tin,2015/07/01
2,8,SICHUAN VIGOUR(P412),T H So,J Size,117,1056,7,3/4,"4                                                            

4                                                            

2                                                            

2",1:37.48,7.2,8(743),Class 2 - 1650M - (105-80),GOOD,ALL WEATHER TRACK,"HK$ 1,500,000",Sha Tin,2015/07/01
3,9,OBLITERATOR(T222),M Chadwick,R Gibson,116,1178,2,3-3/4,"5                                                            

5                                                            

8                                                            

3",1:37.96,22,8(743),Class 2 - 1650M - (105-80),GOOD,ALL WEATHER TRACK,"HK$ 1,500,000",Sha Tin,2015/07/01
4,7,PABLOSKY(S156),H N Wong,J Moore,109,1099,3,4-1/4,"1                                                            

1                                                            

3                                                            

4",1:38.06,8.1,8(743),Class 2 - 1650M - (105-80),GOOD,ALL WEATHER TRACK,"HK$ 1,500,000",Sha Tin,2015/07/01
5,5,FABULOUS NOVEMBER(N342),N Callan,R Gibson,123,1125,5,4-3/4,"2                                                            

2                                                            

1                                                            

5",1:38.12,130,8(743),Class 2 - 1650M - (105-80),GOOD,ALL WEATHER TRACK,"HK$ 1,500,000",Sha Tin,2015/07/01
6,6,APOLLO'S CHOICE(S312),C Y Ho,D J Hall,118,1047,1,5-3/4,"3                                                            

3                                                            

5                                                            

6",1:38.28,14,8(743),Class 2 - 1650M - (105-80),GOOD,ALL WEATHER TRACK,"HK$ 1,500,000",Sha Tin,2015/07/01
7,3,DEHERE'S THE LOVE(P305),N Rawiller,J Size,124,1115,9,6-1/2,"6                                                            

6                                                            

6                                                            

7",1:38.39,9.4,8(743),Class 2 - 1650M - (105-80),GOOD,ALL WEATHER TRACK,"HK$ 1,500,000",Sha Tin,2015/07/01
8,10,VANILLA(P439),M L Yeung,C Fownes,111,1082,4,6-1/2,"9                                                            

9                                                            

10                                                            

8",1:38.40,14,8(743),Class 2 - 1650M - (105-80),GOOD,ALL WEATHER TRACK,"HK$ 1,500,000",Sha Tin,2015/07/01
9,2,LORD SINCLAIR(N447),D Whyte,S Woods,126,1146,10,8-3/4,"8                                                            

8                                                            

9                                                            

9",1:38.76,14,8(743),Class 2 - 1650M - (105-80),GOOD,ALL WEATHER TRACK,"HK$ 1,500,000",Sha Tin,2015/07/01
10,12,WAH MAY FRIEND(T309),K C Ng,A S Cruz,108,1046,8,11-1/4,"11                                                            

11                                                            

12                                                            

10",1:39.15,144,8(743),Class 2 - 1650M - (105-80),GOOD,ALL WEATHER TRACK,"HK$ 1,500,000",Sha Tin,2015/07/01
11,11,APPROVE(N299),W M Lai,A S Cruz,113,1138,11,12-1/4,"12                                                            

12                                                            

11                                                            

11",1:39.32,162,8(743),Class 2 - 1650M - (105-80),GOOD,ALL WEATHER TRACK,"HK$ 1,500,000",Sha Tin,2015/07/01
12,4,HYPERSONIC(P176),B Prebble,J Size,124,1191,12,12-3/4,"10                                                            

10                                                            

7                                                            

12",1:39.39,13,8(743),Class 2 - 1650M - (105-80),GOOD,ALL WEATHER TRACK,"HK$ 1,500,000",Sha Tin,2015/07/01
1,5,SOLAR HEI HEI(T242),B Prebble,D J Hall,130,1078,6,-,"3                                                            

3                                                            

1",1:09.43,1.8,9(744),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2015/07/01
