place,horse_no,horse,jockey,trainer,actual_weight,declared_horse_weight,draw,lbw,running_position,finish_time,win_odds,race,class,going,turf,prize,location,date
4,9,IMPERIAL GALLANTRY(T028),Y T Cheng,P O'Sullivan,123,1107,10,3,"12                                                            

11                                                            

11                                                            

4",1:36.20,46,5(583),Class 4 - 1600M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 760,000",Sha Tin,2015/05/03
5,4,YOUNG RANGER(S435),Z Purton,C S Shum,131,1141,13,3,"1                                                            

1                                                            

1                                                            

5",1:36.22,3.7,5(583),Class 4 - 1600M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 760,000",Sha Tin,2015/05/03
6,8,MAC ROW(N252),M L Yeung,A Lee,124,1005,4,3-1/4,"13                                                            

13                                                            

10                                                            

6",1:36.26,14,5(583),Class 4 - 1600M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 760,000",Sha Tin,2015/05/03
7,3,ONE OF A KIND(M391),K C Ng,C H Yip,126,1119,11,3-1/2,"11                                                            

12                                                            

14                                                            

7",1:36.30,99,5(583),Class 4 - 1600M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 760,000",Sha Tin,2015/05/03
8,12,SPARKLING SWORD(P256),K Teetan,K W Lui,118,1143,3,4,"2                                                            

4                                                            

3                                                            

8",1:36.38,8.8,5(583),Class 4 - 1600M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 760,000",Sha Tin,2015/05/03
9,6,SPINNING DANCER(S078),H N Wong,S Woods,117,1039,7,4-3/4,"8                                                            

9                                                            

9                                                            

9",1:36.48,28,5(583),Class 4 - 1600M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 760,000",Sha Tin,2015/05/03
10,14,STREET CAT(K037),C Y Lui,D Cruz,109,1092,5,4-3/4,"14                                                            

14                                                            

12                                                            

10",1:36.50,28,5(583),Class 4 - 1600M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 760,000",Sha Tin,2015/05/03
11,10,GOLDEN PARTNERS(S286),C Y Ho,P F Yiu,120,1047,6,5,"6                                                            

7                                                            

8                                                            

11",1:36.54,16,5(583),Class 4 - 1600M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 760,000",Sha Tin,2015/05/03
12,11,DRAGON GLORY(P130),T H So,C W Chang,116,1160,1,10-1/4,"4                                                            

3                                                            

4                                                            

12",1:37.38,84,5(583),Class 4 - 1600M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 760,000",Sha Tin,2015/05/03
13,1,CLASSIC JEWELLERY(M329),D Lane,D J Hall,133,1048,8,11-1/4,"3                                                            

2                                                            

2                                                            

13",1:37.52,40,5(583),Class 4 - 1600M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 760,000",Sha Tin,2015/05/03
14,13,WINSOME SMILE(T061),H W Lai,A Schutz,115,1035,14,27-3/4,"5                                                            

5                                                            

13                                                            

14",1:40.15,99,5(583),Class 4 - 1600M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 760,000",Sha Tin,2015/05/03
1,10,BEAR-POP(S321),J Moreira,J Moore,121,1084,10,-,"10                                                            

9                                                            

7                                                            

1",1:23.39,6.2,6(584),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 760,000",Sha Tin,2015/05/03
2,8,UNIQUE AWESOME(T088),H W Lai,A Lee,122,1042,11,1/2,"11                                                            

10                                                            

9                                                            

2",1:23.47,12,6(584),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 760,000",Sha Tin,2015/05/03
3,3,JOLLY SPRING(P395),A Suborics,D E Ferraris,127,1120,5,1/2,"9                                                            

7                                                            

6                                                            

3",1:23.50,8.7,6(584),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 760,000",Sha Tin,2015/05/03
4,6,VICTORY BOYS(S355),B Prebble,C W Chang,125,1153,6,2-1/4,"4                                                            

5                                                            

4                                                            

4",1:23.75,99,6(584),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 760,000",Sha Tin,2015/05/03
5,7,SUMARAND DRAGON(P441),N Callan,Y S Tsui,124,1111,3,3,"8                                                            

6                                                            

3                                                            

5",1:23.86,19,6(584),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 760,000",Sha Tin,2015/05/03
6,11,MASTER VIKING(S385),D Whyte,A T Millard,119,1111,2,3-1/4,"2                                                            

2                                                            

2                                                            

6",1:23.89,3.2,6(584),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 760,000",Sha Tin,2015/05/03
7,12,BEST FIGHTER(S364),C Y Ho,P F Yiu,115,1168,14,4,"14                                                            

14                                                            

14                                                            

7",1:24.02,99,6(584),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 760,000",Sha Tin,2015/05/03
8,13,SUPER SILKS(S365),K Teetan,J Size,117,1049,8,5,"6                                                            

8                                                            

8                                                            

8",1:24.18,14,6(584),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 760,000",Sha Tin,2015/05/03
9,2,NATURAL FRIENDSHIP(S359),C K Tong,W Y So,126,1015,13,5,"13                                                            

13                                                            

12                                                            

9",1:24.18,99,6(584),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 760,000",Sha Tin,2015/05/03
10,5,LIGHTNING PEGASUS(T214),D Lane,C S Shum,125,1100,1,5-1/2,"1                                                            

4                                                            

5                                                            

10",1:24.28,21,6(584),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 760,000",Sha Tin,2015/05/03
11,9,THUNDERSTROKE(T067),M L Yeung,P O'Sullivan,121,1246,12,9-1/4,"7                                                            

12                                                            

13                                                            

11",1:24.88,99,6(584),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 760,000",Sha Tin,2015/05/03
12,4,WINNER ST PAUL'S(T027),Z Purton,C H Yip,126,1049,4,11-1/4,"3                                                            

1                                                            

1                                                            

12",1:25.19,4,6(584),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 760,000",Sha Tin,2015/05/03
13,1,BEYOND FANTASY(T057),H N Wong,K W Lui,123,1082,7,11-1/2,"12                                                            

11                                                            

10                                                            

13",1:25.22,99,6(584),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 760,000",Sha Tin,2015/05/03
14,14,CHARTER VICTORIA(P204),C Y Lui,D Cruz,110,1056,9,27-1/2,"5                                                            

3                                                            

11                                                            

14",1:27.79,9.5,6(584),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 760,000",Sha Tin,2015/05/03
1,9,CHARITY KINGDOM(S278),Z Purton,K L Man,122,1092,8,-,"5                                                            

1                                                            

1                                                            

1",1:35.93,2.8,7(585),Class 3 - 1600M - (80-60),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 1,060,000",Sha Tin,2015/05/03
2,4,BEAUTY LEAD(N209),N Callan,A S Cruz,126,1114,1,SH,"3                                                            

4                                                            

4                                                            

2",1:35.93,15,7(585),Class 3 - 1600M - (80-60),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 1,060,000",Sha Tin,2015/05/03
3,7,CHEEKY TOO(T152),B Prebble,J Moore,124,1132,3,N,"6                                                            

7                                                            

6                                                            

3",1:35.98,7.4,7(585),Class 3 - 1600M - (80-60),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 1,060,000",Sha Tin,2015/05/03
4,8,PO CHING TREASURE(S388),M L Yeung,P F Yiu,122,1052,5,N,"1                                                            

2                                                            

2                                                            

4",1:35.98,20,7(585),Class 3 - 1600M - (80-60),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 1,060,000",Sha Tin,2015/05/03
5,10,CASH COURIER(S417),T Berry,C S Shum,120,1159,4,1-3/4,"8                                                            

8                                                            

8                                                            

5",1:36.22,6.8,7(585),Class 3 - 1600M - (80-60),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 1,060,000",Sha Tin,2015/05/03
6,1,GOOD CHOICE(P423),H N Wong,S Woods,123,1014,6,2,"9                                                            

11                                                            

9                                                            

6",1:36.25,13,7(585),Class 3 - 1600M - (80-60),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 1,060,000",Sha Tin,2015/05/03
7,2,RED DANCER(P264),J Moreira,J Size,131,1083,13,2-1/4,"2                                                            

3                                                            

3                                                            

7",1:36.28,5.4,7(585),Class 3 - 1600M - (80-60),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 1,060,000",Sha Tin,2015/05/03
8,6,WONDERFUL GUY(P328),D Lane,K W Lui,125,1171,12,3,"10                                                            

9                                                            

12                                                            

8",1:36.40,99,7(585),Class 3 - 1600M - (80-60),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 1,060,000",Sha Tin,2015/05/03
9,3,HORSE OF FORTUNE(T118),K Teetan,A T Millard,128,1029,2,4,"4                                                            

6                                                            

7                                                            

9",1:36.55,9.3,7(585),Class 3 - 1600M - (80-60),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 1,060,000",Sha Tin,2015/05/03
10,12,DRAGON PINS(N167),C K Tong,R Gibson,112,1112,10,4,"11                                                            

14                                                            

13                                                            

10",1:36.56,99,7(585),Class 3 - 1600M - (80-60),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 1,060,000",Sha Tin,2015/05/03
11,14,NEW SPEED AHEAD(T208),T H So,L Ho,111,1004,9,4-3/4,"14                                                            

13                                                            

11                                                            

11",1:36.68,99,7(585),Class 3 - 1600M - (80-60),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 1,060,000",Sha Tin,2015/05/03
12,5,SYSTEM OVERLOAD(T115),D Whyte,D J Hall,125,1078,11,5-3/4,"7                                                            

5                                                            

5                                                            

12",1:36.84,19,7(585),Class 3 - 1600M - (80-60),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 1,060,000",Sha Tin,2015/05/03
13,13,JUN GONG(N325),W M Lai,C H Yip,114,1169,7,6,"12                                                            

10                                                            

10                                                            

13",1:36.88,29,7(585),Class 3 - 1600M - (80-60),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 1,060,000",Sha Tin,2015/05/03
14,11,FLYING UNICORN(M087),H W Lai,A Schutz,116,1205,14,8,"13                                                            

12                                                            

14                                                            

14",1:37.21,99,7(585),Class 3 - 1600M - (80-60),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 1,060,000",Sha Tin,2015/05/03
1,1,ABLE FRIEND(P303),J Moreira,J Moore,126,1294,2,-,"5                                                            

5                                                            

5                                                            

1",1:35.39,1.2,8(586),Group One - 1600M ,GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 14,000,000",Sha Tin,2015/05/03
2,4,REWARDING HERO(N376),N Callan,J Moore,126,1107,1,1-1/4,"6                                                            

6                                                            

6                                                            

2",1:35.59,19,8(586),Group One - 1600M ,GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 14,000,000",Sha Tin,2015/05/03
3,2,DAN EXCEL(N195),T Berry,J Moore,126,1076,4,1-1/2,"1                                                            

1                                                            

1                                                            

3",1:35.63,15,8(586),Group One - 1600M ,GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 14,000,000",Sha Tin,2015/05/03
4,6,REAL SPECIALIST(M143),K Teetan,J Size,126,1217,3,2-1/2,"3                                                            

3                                                            

3                                                            

4",1:35.77,83,8(586),Group One - 1600M ,GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 14,000,000",Sha Tin,2015/05/03
5,5,SECRET SHAM(P174),D Whyte,J Moore,126,1142,5,3-3/4,"2                                                            

2                                                            

2                                                            

5",1:35.99,44,8(586),Group One - 1600M ,GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 14,000,000",Sha Tin,2015/05/03
6,3,LUGER(P255),Z Purton,J Size,126,1170,6,10-1/2,"4                                                            

4                                                            

4                                                            

6",1:37.06,3.6,8(586),Group One - 1600M ,GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 14,000,000",Sha Tin,2015/05/03
