place,horse_no,horse,jockey,trainer,actual_weight,declared_horse_weight,draw,lbw,running_position,finish_time,win_odds,race,class,going,turf,prize,location,date
6,11,BEST ELEVEN(N016),K C Leung,A S Cruz,113,1100,4,4-1/2,"4                                                            

5                                                            

6",1:09.09,93,3(3),Class 1 - 1200M - (90+),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 2,200,000",Sha Tin,2014/09/14
7,9,TOUR DE FORCE(N297),K Teetan,J Size,113,1106,6,5-3/4,"8                                                            

10                                                            

7",1:09.28,10,3(3),Class 1 - 1200M - (90+),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 2,200,000",Sha Tin,2014/09/14
8,1,HELENE SPIRIT(M310),A Suborics,C Fownes,133,1114,10,5-3/4,"10                                                            

11                                                            

8",1:09.28,21,3(3),Class 1 - 1200M - (90+),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 2,200,000",Sha Tin,2014/09/14
9,4,BULLISH FRIEND(N333),Z Purton,A S Cruz,120,1144,1,6,"3                                                            

4                                                            

9",1:09.33,21,3(3),Class 1 - 1200M - (90+),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 2,200,000",Sha Tin,2014/09/14
10,3,DIVINE TEN(P391),D Whyte,Y S Tsui,121,1193,7,6-1/4,"2                                                            

2                                                            

10",1:09.35,2,3(3),Class 1 - 1200M - (90+),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 2,200,000",Sha Tin,2014/09/14
11,10,EL ZONDA(K132),M L Yeung,A S Cruz,111,1073,8,7-3/4,"11                                                            

9                                                            

11",1:09.63,99,3(3),Class 1 - 1200M - (90+),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 2,200,000",Sha Tin,2014/09/14
1,5,ROMANTIC CASH(S319),O Doleuze,C S Shum,125,1144,9,-,"2                                                            

2                                                            

1",1:09.26,7.6,4(4),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2014/09/14
2,3,HIT THE BID(P214),J Moreira,A T Millard,130,1155,5,3,"3                                                            

3                                                            

2",1:09.74,2.6,4(4),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2014/09/14
3,11,EXCITABLE BOY(P440),H W Lai,A Schutz,116,1137,6,3-1/4,"1                                                            

1                                                            

3",1:09.80,99,4(4),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2014/09/14
4,8,COLLAGEN(P302),M Chadwick,P O'Sullivan,121,1177,2,4-1/4,"6                                                            

5                                                            

4",1:09.96,34,4(4),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2014/09/14
5,14,WINNING BOY(N186),W M Lai,T P Yung,115,973,11,4-3/4,"9                                                            

8                                                            

5",1:10.01,12,4(4),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2014/09/14
6,9,FOREVER AHEAD(N433),Z Purton,W Y So,120,1048,3,5-1/4,"8                                                            

7                                                            

6",1:10.09,7.8,4(4),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2014/09/14
7,1,LUCKY DAY(S014),D Whyte,A S Cruz,133,1092,12,6,"13                                                            

13                                                            

7",1:10.21,5.3,4(4),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2014/09/14
8,13,HEARTLAND(M332),Y T Cheng,L Ho,116,1092,1,6,"5                                                            

6                                                            

8",1:10.23,11,4(4),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2014/09/14
9,4,OPTIMISM(S150),K Teetan,D E Ferraris,126,1025,10,6,"14                                                            

11                                                            

9",1:10.23,99,4(4),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2014/09/14
10,7,SILVER DRAGON(M326),C Y Ho,Y S Tsui,121,1113,7,6-3/4,"10                                                            

10                                                            

10",1:10.32,25,4(4),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2014/09/14
11,10,ELEGANT FRAMES(N240),M L Yeung,T K Ng,117,1198,14,7,"4                                                            

4                                                            

11",1:10.37,70,4(4),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2014/09/14
12,2,ABLE WARRIOR(P265),C Reith,J Moore,132,1212,8,8-1/2,"11                                                            

14                                                            

12",1:10.64,22,4(4),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2014/09/14
13,12,WIN CHANCE(P415),T H So,C H Yip,115,1015,4,16-1/4,"12                                                            

12                                                            

13",1:11.85,99,4(4),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2014/09/14
14,6,GOLDEN GUNNERS(N330),C Y Lui,D Cruz,116,1019,13,20,"7                                                            

9                                                            

14",1:12.44,14,4(4),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2014/09/14
1,8,SENSATION(S225),Z Purton,T P Yung,123,1162,10,-,"13                                                            

13                                                            

1",0:56.36,15,5(5),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2014/09/14
2,3,MELLIFLUENT(S059),D Whyte,C S Shum,129,1158,12,SH,"12                                                            

8                                                            

2",0:56.38,3.1,5(5),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2014/09/14
3,5,HAYHAY(P343),M L Yeung,K W Lui,124,1153,3,HD,"5                                                            

3                                                            

3",0:56.40,51,5(5),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2014/09/14
4,2,INCREDIBLE FELLOW(S177),O Doleuze,R Gibson,131,1192,1,N,"3                                                            

2                                                            

4",0:56.40,5.8,5(5),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2014/09/14
5,10,VICTORY GENERAL(L396),M Chadwick,C Fownes,122,1078,5,1/2,"1                                                            

1                                                            

5",0:56.44,13,5(5),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2014/09/14
6,12,FLASHING GUY(L158),K C Leung,K L Man,116,1043,13,2-1/2,"6                                                            

4                                                            

6",0:56.75,23,5(5),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2014/09/14
7,1,ORIENTAL PROSPER(N100),C Y Ho,Y S Tsui,131,1217,9,3,"10                                                            

12                                                            

7",0:56.86,18,5(5),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2014/09/14
8,7,GALLANT ROCK(S240),K Teetan,A T Millard,124,1214,2,3-1/2,"11                                                            

5                                                            

8",0:56.90,40,5(5),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2014/09/14
9,11,REAL FIT(P418),K C Ng,A S Cruz,114,1057,7,5-1/4,"9                                                            

11                                                            

9",0:57.20,7,5(5),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2014/09/14
10,13,OCEAN ROAR(N317),T H So,A Lee,116,1184,8,6-3/4,"2                                                            

6                                                            

10",0:57.43,99,5(5),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2014/09/14
11,9,HIGHLAND DRAGON(N265),C Reith,S Woods,122,1068,11,7-1/2,"4                                                            

9                                                            

11",0:57.56,31,5(5),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2014/09/14
12,14,SIR JOHN(P344),W M Lai,T K Ng,115,1178,14,8-1/4,"7                                                            

10                                                            

12",0:57.69,19,5(5),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2014/09/14
13,4,EXAGGERATION(S226),B Prebble,J Moore,127,1141,4,8-1/2,"14                                                            

14                                                            

13",0:57.74,57,5(5),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2014/09/14
14,6,DARK CORE(S293),J Moreira,J Size,125,1092,6,12-1/4,"8                                                            

7                                                            

14",0:58.31,5.1,5(5),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2014/09/14
1,2,JAZZY FEELING(P149),O Doleuze,R Gibson,132,1040,8,-,"9                                                            

6                                                            

6                                                            

1",1:22.16,8.7,6(6),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Sha Tin,2014/09/14
2,11,SMART BALL(P277),K C Ng,A S Cruz,115,1089,12,1,"1                                                            

1                                                            

1                                                            

2",1:22.34,5.9,6(6),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Sha Tin,2014/09/14
3,10,GOOD CHOICE(P423),M Chadwick,S Woods,122,1005,4,1-1/4,"11                                                            

9                                                            

8                                                            

3",1:22.36,5.7,6(6),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Sha Tin,2014/09/14
4,3,PRINCIPAL(P108),J Moreira,J Moore,130,1117,9,2,"12                                                            

11                                                            

10                                                            

4",1:22.49,3.9,6(6),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Sha Tin,2014/09/14
5,13,KING OF REASON(M154),H W Lai,P F Yiu,113,1057,10,2-1/4,"4                                                            

4                                                            

3                                                            

5",1:22.50,22,6(6),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Sha Tin,2014/09/14
6,6,OVETT(P351),K Teetan,A T Millard,126,1137,13,2-1/4,"2                                                            

2                                                            

2                                                            

6",1:22.54,11,6(6),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Sha Tin,2014/09/14
7,9,SUPREME FLIGHT(M199),C Reith,A T Millard,123,1065,1,2-1/2,"3                                                            

3                                                            

5                                                            

7",1:22.57,20,6(6),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Sha Tin,2014/09/14
8,7,WHY NOT(N053),A Suborics,C H Yip,126,1148,11,2-3/4,"13                                                            

13                                                            

11                                                            

8",1:22.62,13,6(6),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Sha Tin,2014/09/14
9,4,AMBASSADORSHIP(N217),C Y Lui,P F Yiu,120,1116,3,3,"8                                                            

8                                                            

12                                                            

9",1:22.63,30,6(6),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Sha Tin,2014/09/14
10,5,STARTING OVER(P321),C Y Ho,C Fownes,125,997,5,3,"5                                                            

5                                                            

4                                                            

10",1:22.66,23,6(6),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Sha Tin,2014/09/14
11,8,BEST TANGO(S121),B Prebble,W Y So,123,1089,2,3-3/4,"6                                                            

7                                                            

7                                                            

11",1:22.78,8,6(6),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Sha Tin,2014/09/14
12,12,MEGA CHAMPION(M149),K C Leung,A S Cruz,115,1051,6,5,"10                                                            

10                                                            

9                                                            

12",1:22.98,31,6(6),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Sha Tin,2014/09/14
13,1,TURBO JEWELLERY(N379),M L Yeung,J Size,131,1095,7,17-1/2,"7                                                            

12                                                            

13                                                            

13",1:24.97,69,6(6),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Sha Tin,2014/09/14
1,4,HIDDEN VALUE(S126),Z Purton,C Fownes,127,1118,10,-,"2                                                            

2                                                            

1                                                            

1",1:22.94,3,7(7),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2014/09/14
2,5,GRAND HARBOUR(P421),K Teetan,J Moore,126,1179,12,1-1/2,"8                                                            

11                                                            

7                                                            

2",1:23.20,11,7(7),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2014/09/14
3,10,VARA PEARL(S138),J Moreira,A T Millard,122,1013,5,1-3/4,"5                                                            

8                                                            

9                                                            

3",1:23.23,7.6,7(7),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2014/09/14
4,11,HIT A HOME RUN(N248),D Whyte,D J Hall,121,1119,6,2-1/4,"10                                                            

10                                                            

8                                                            

4",1:23.30,2.5,7(7),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2014/09/14
5,1,DEMOKLES(P116),C Y Lui,C H Yip,126,1035,7,3-1/2,"7                                                            

3                                                            

2                                                            

5",1:23.50,27,7(7),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2014/09/14
6,3,BEAUTY JOURNEY(P386),K C Ng,A S Cruz,124,1176,8,3-1/2,"1                                                            

4                                                            

6                                                            

6",1:23.52,22,7(7),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2014/09/14
7,14,GLOBAL FAME(M335),K C Leung,R Gibson,114,1153,4,4,"6                                                            

5                                                            

5                                                            

7",1:23.58,20,7(7),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2014/09/14
8,7,CULTURAL CITY(N263),B Prebble,W Y So,124,1070,9,4-1/4,"13                                                            

12                                                            

11                                                            

8",1:23.64,41,7(7),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2014/09/14
9,9,MARK TWO(P065),W M Lai,T P Yung,123,1147,11,5-1/4,"11                                                            

7                                                            

4                                                            

9",1:23.79,25,7(7),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2014/09/14
10,12,LIBERAL OF MIND(P122),C K Tong,Y S Tsui,115,972,13,7-1/2,"14                                                            

13                                                            

13                                                            

10",1:24.13,99,7(7),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2014/09/14
11,13,FULL OF FUN(P199),H W Lai,K W Lui,113,1202,3,7-1/2,"4                                                            

6                                                            

10                                                            

11",1:24.15,64,7(7),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2014/09/14
12,2,WATCH KING(S116),C Reith,C S Shum,130,1090,1,7-3/4,"9                                                            

9                                                            

12                                                            

12",1:24.20,54,7(7),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2014/09/14
13,8,GOOD THINKER(M127),A Suborics,P F Yiu,124,1033,14,11-1/4,"3                                                            

1                                                            

3                                                            

13",1:24.73,56,7(7),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2014/09/14
14,6,HAPPY ROCKY(S147),M L Yeung,A Lee,124,1089,2,12-3/4,"12                                                            

14                                                            

14                                                            

14",1:24.96,99,7(7),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Sha Tin,2014/09/14
1,13,SUPREME FALCON(P224),J Moreira,J Moore,116,1137,7,-,"2                                                            

2                                                            

1",1:08.90,2.5,8(8),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Sha Tin,2014/09/14
2,7,UNIVERSAL UNION(S263),Z Purton,T P Yung,123,1190,6,1/2,"8                                                            

5                                                            

2",1:09.01,9,8(8),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Sha Tin,2014/09/14
3,2,CALLING WITH LOVE(N288),B Prebble,C Fownes,129,1115,9,2-3/4,"9                                                            

9                                                            

3",1:09.37,3.4,8(8),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Sha Tin,2014/09/14
4,6,SEASONS STAR(P058),M Chadwick,A S Cruz,124,1091,4,3-1/4,"1                                                            

1                                                            

4",1:09.41,7.7,8(8),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Sha Tin,2014/09/14
5,12,ALL GREAT FRIENDS(S279),H W Lai,K L Man,115,1040,5,3-1/2,"7                                                            

6                                                            

5",1:09.48,9,8(8),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Sha Tin,2014/09/14
6,3,LITTLE DRAGON(S264),A Suborics,P F Yiu,129,1050,8,5,"10                                                            

10                                                            

6",1:09.70,48,8(8),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Sha Tin,2014/09/14
7,11,FASHION MAESTRO(S297),M L Yeung,A Lee,116,1065,10,6-1/4,"3                                                            

3                                                            

7",1:09.89,86,8(8),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Sha Tin,2014/09/14
8,9,IMPERIAL FIGHTER(S348),K Teetan,A T Millard,121,1088,2,6-3/4,"6                                                            

7                                                            

8",1:09.98,31,8(8),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Sha Tin,2014/09/14
9,10,G-ONE LEADER(P383),T H So,C H Yip,117,1018,1,6-3/4,"4                                                            

4                                                            

9",1:09.99,42,8(8),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Sha Tin,2014/09/14
