place,horse_no,horse,jockey,trainer,actual_weight,declared_horse_weight,draw,lbw,running_position,finish_time,win_odds,race,class,going,turf,prize,location,date
11,7,SLEDGE HAMMER(N405),Z Purton,C S Shum,127,1203,4,7-3/4,"6                                                            

7                                                            

11",0:59.23,5.3,1(519),Class 5 - 1000M - (40-15),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 550,000",Happy Valley,2014/04/02
12,11,HAPPY GOAL(N213),T H So,L Ho,117,1055,10,19-3/4,"8                                                            

11                                                            

12",1:01.15,39,1(519),Class 5 - 1000M - (40-15),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 550,000",Happy Valley,2014/04/02
1,6,CASA JUNIOR(M366),W M Lai,T K Ng,128,1067,10,-,"5                                                            

4                                                            

4                                                            

1",1:41.98,6.2,2(520),Class 5 - 1650M - (40-0),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 550,000",Happy Valley,2014/04/02
2,12,WINNING ADVANTAGE(N359),G Mosse,A T Millard,127,1083,5,SH,"8                                                            

10                                                            

11                                                            

2",1:41.99,6.3,2(520),Class 5 - 1650M - (40-0),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 550,000",Happy Valley,2014/04/02
3,9,ROYAL KNIGHT(L094),N Callan,S Woods,125,1094,3,1-1/2,"7                                                            

8                                                            

7                                                            

3",1:42.23,14,2(520),Class 5 - 1650M - (40-0),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 550,000",Happy Valley,2014/04/02
4,1,NO TIES(N271),Z Purton,C S Shum,133,1125,1,2-3/4,"2                                                            

3                                                            

2                                                            

4",1:42.42,2.9,2(520),Class 5 - 1650M - (40-0),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 550,000",Happy Valley,2014/04/02
5,8,GOOD LUCK WIN(K004),A Suborics,D J Hall,125,1036,4,3,"1                                                            

1                                                            

1                                                            

5",1:42.48,17,2(520),Class 5 - 1650M - (40-0),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 550,000",Happy Valley,2014/04/02
6,7,MASTER GUNNER(J142),B Prebble,D Cruz,128,1057,12,3-1/2,"12                                                            

9                                                            

9                                                            

6",1:42.54,15,2(520),Class 5 - 1650M - (40-0),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 550,000",Happy Valley,2014/04/02
7,2,CARE FREE ELEGANCE(P340),H W Lai,K L Man,128,1060,6,4,"4                                                            

5                                                            

5                                                            

7",1:42.61,85,2(520),Class 5 - 1650M - (40-0),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 550,000",Happy Valley,2014/04/02
8,3,DARK SECRET(M213),K Teetan,D E Ferraris,129,1005,9,4-1/4,"11                                                            

12                                                            

12                                                            

8",1:42.64,12,2(520),Class 5 - 1650M - (40-0),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 550,000",Happy Valley,2014/04/02
9,5,HIGH SPEED METRO(P293),T H So,P O'Sullivan,127,1133,7,4-3/4,"10                                                            

11                                                            

10                                                            

9",1:42.76,99,2(520),Class 5 - 1650M - (40-0),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 550,000",Happy Valley,2014/04/02
10,4,FIERY PATROL(M360),Y T Cheng,Y S Tsui,129,1034,2,6-1/4,"3                                                            

2                                                            

3                                                            

10",1:42.98,5,2(520),Class 5 - 1650M - (40-0),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 550,000",Happy Valley,2014/04/02
11,10,SAMMY'S FALCON(K383),T Angland,A Schutz,125,1086,8,6-1/2,"9                                                            

6                                                            

6                                                            

11",1:43.03,38,2(520),Class 5 - 1650M - (40-0),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 550,000",Happy Valley,2014/04/02
12,11,CHARMGOLD(K002),K C Leung,T P Yung,113,1131,11,7-1/2,"6                                                            

7                                                            

8                                                            

12",1:43.19,30,2(520),Class 5 - 1650M - (40-0),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 550,000",Happy Valley,2014/04/02
WV,,NOSTALGIA(N064),M Chadwick,A Lee,113,---,---,---,---,---,---,2(520),Class 5 - 1650M - (40-0),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 550,000",Happy Valley,2014/04/02
1,6,DOUBLE MASTER(P105),Z Purton,C S Shum,124,1052,1,-,"5                                                            

3                                                            

1",0:58.11,9.9,3(521),Class 4 - 1000M - (60-40),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2014/04/02
2,9,KINGSTON JUMBO(P283),C K Tong,W Y So,115,1047,4,1/2,"9                                                            

9                                                            

2",0:58.21,98,3(521),Class 4 - 1000M - (60-40),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2014/04/02
3,4,BUNKER SHOT(S137),A Suborics,C Fownes,125,1069,8,3/4,"10                                                            

10                                                            

3",0:58.24,47,3(521),Class 4 - 1000M - (60-40),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2014/04/02
4,1,CALL ME ACHIEVER(N134),D Whyte,Y S Tsui,133,1213,3,1,"4                                                            

4                                                            

4",0:58.29,6.3,3(521),Class 4 - 1000M - (60-40),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2014/04/02
5,8,NAZAKAT'S LAD(P092),B Prebble,K W Lui,120,1096,9,1-1/4,"2                                                            

2                                                            

5",0:58.30,7.8,3(521),Class 4 - 1000M - (60-40),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2014/04/02
6,2,SEASONS STAR(P058),M Chadwick,A S Cruz,129,1075,5,1-3/4,"6                                                            

6                                                            

6",0:58.38,10,3(521),Class 4 - 1000M - (60-40),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2014/04/02
7,5,OCEAN ROAR(N317),C Y Lui,R Gibson,118,1179,2,2-1/4,"1                                                            

1                                                            

7",0:58.49,1.8,3(521),Class 4 - 1000M - (60-40),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2014/04/02
8,10,HAPPILY TIME(S012),T H So,C H Yip,112,1070,7,2-3/4,"8                                                            

8                                                            

8",0:58.54,14,3(521),Class 4 - 1000M - (60-40),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2014/04/02
9,7,GLORY HORSIE(M273),T Angland,D Cruz,122,1238,6,3-3/4,"7                                                            

7                                                            

9",0:58.73,18,3(521),Class 4 - 1000M - (60-40),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2014/04/02
10,3,AMEDEO(K292),H W Lai,A T Millard,126,1140,10,5,"3                                                            

5                                                            

10",0:58.92,51,3(521),Class 4 - 1000M - (60-40),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2014/04/02
1,10,SILVER DRAGON(M326),D Whyte,Y S Tsui,117,1114,2,-,"5                                                            

5                                                            

1",1:11.42,2.4,4(522),Class 4 - 1200M - (60-40),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2014/04/02
2,4,PERI PERI SAFFRON(N055),K C Leung,L Ho,128,1175,8,SH,"9                                                            

8                                                            

2",1:11.44,37,4(522),Class 4 - 1200M - (60-40),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2014/04/02
3,8,FRIENDS OF YAN OI(M406),K Teetan,T P Yung,118,1141,1,N,"3                                                            

3                                                            

3",1:11.48,4.1,4(522),Class 4 - 1200M - (60-40),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2014/04/02
4,1,HAPPY CHAMPION(N027),B Prebble,K L Man,133,1108,12,2-1/4,"10                                                            

10                                                            

4",1:11.79,14,4(522),Class 4 - 1200M - (60-40),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2014/04/02
5,11,FORTUNE TERRITORY(N272),W M Lai,W Y So,116,1157,6,2-1/4,"8                                                            

9                                                            

5",1:11.80,18,4(522),Class 4 - 1200M - (60-40),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2014/04/02
6,5,NOBODY BUT YOU(M202),A Suborics,T K Ng,126,1164,5,3,"6                                                            

6                                                            

6",1:11.89,13,4(522),Class 4 - 1200M - (60-40),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2014/04/02
7,12,PROSPERITY AETHON(N391),T H So,D J Hall,113,1023,11,3,"11                                                            

12                                                            

7",1:11.89,99,4(522),Class 4 - 1200M - (60-40),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2014/04/02
8,7,VICTORY GENERAL(L396),Z Purton,C Fownes,123,1094,4,3,"2                                                            

2                                                            

8",1:11.92,5.3,4(522),Class 4 - 1200M - (60-40),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2014/04/02
9,3,SPITFIRE(P282),H W Lai,A T Millard,130,1073,3,3-3/4,"1                                                            

1                                                            

9",1:12.03,31,4(522),Class 4 - 1200M - (60-40),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2014/04/02
10,6,JOYFUL MISSION(S094),O Doleuze,R Gibson,123,1108,10,4-3/4,"12                                                            

11                                                            

10",1:12.20,70,4(522),Class 4 - 1200M - (60-40),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2014/04/02
11,2,SKY FAR(N408),N Callan,A Lee,133,1027,7,5-1/2,"4                                                            

4                                                            

11",1:12.32,12,4(522),Class 4 - 1200M - (60-40),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2014/04/02
12,9,AMERICAN FAME(P449),M Chadwick,C S Shum,117,1070,9,7-3/4,"7                                                            

7                                                            

12",1:12.65,99,4(522),Class 4 - 1200M - (60-40),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2014/04/02
1,3,GUN PIT(S183),Z Purton,C Fownes,125,1099,5,-,"5                                                            

5                                                            

3                                                            

1",1:41.26,2.6,5(523),Class 4 - 1650M - (60-40),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2014/04/02
2,1,KOKODA(P157),O Doleuze,K L Man,133,1081,7,1/2,"7                                                            

6                                                            

4                                                            

2",1:41.33,10,5(523),Class 4 - 1650M - (60-40),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2014/04/02
3,5,HEART WOOD(M378),C Y Lui,L Ho,117,1166,6,1-1/2,"1                                                            

1                                                            

1                                                            

3",1:41.50,21,5(523),Class 4 - 1650M - (60-40),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2014/04/02
4,7,HO WONGCHOY(K275),T Angland,A Schutz,122,1118,12,3-1/4,"12                                                            

12                                                            

8                                                            

4",1:41.77,49,5(523),Class 4 - 1650M - (60-40),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2014/04/02
5,11,SKIP COURT(P298),D Whyte,R Gibson,117,1079,2,3-1/4,"8                                                            

8                                                            

5                                                            

5",1:41.78,2.7,5(523),Class 4 - 1650M - (60-40),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2014/04/02
6,9,PANTHER RUN(L140),K C Leung,K W Lui,116,1056,10,4-1/4,"10                                                            

11                                                            

11                                                            

6",1:41.93,28,5(523),Class 4 - 1650M - (60-40),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2014/04/02
7,2,LET'S GOAL(M061),K C Ng,A S Cruz,121,1149,1,4-3/4,"9                                                            

10                                                            

12                                                            

7",1:42.02,17,5(523),Class 4 - 1650M - (60-40),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2014/04/02
8,10,HAPPY HOMING(N182),Y T Cheng,C H Yip,117,1083,3,5-1/4,"4                                                            

7                                                            

9                                                            

8",1:42.08,13,5(523),Class 4 - 1650M - (60-40),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2014/04/02
9,8,FUN HEROES(L207),N Callan,T P Yung,120,1144,11,7,"11                                                            

9                                                            

6                                                            

9",1:42.37,49,5(523),Class 4 - 1650M - (60-40),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2014/04/02
10,4,SPIRIT SOARING(N099),A Suborics,W Y So,125,1090,8,7-1/2,"6                                                            

3                                                            

2                                                            

10",1:42.46,31,5(523),Class 4 - 1650M - (60-40),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2014/04/02
11,12,GOLD PRECIOUS(P364),H W Lai,C S Shum,112,1163,9,16-1/4,"3                                                            

2                                                            

7                                                            

11",1:43.85,51,5(523),Class 4 - 1650M - (60-40),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2014/04/02
12,6,SUNNY PEARL(N434),M Chadwick,P O'Sullivan,123,1232,4,22-1/4,"2                                                            

4                                                            

10                                                            

12",1:44.82,15,5(523),Class 4 - 1650M - (60-40),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2014/04/02
1,2,PENIAPHOBIA(S143),K C Ng,A S Cruz,127,1089,9,-,"7                                                            

8                                                            

1",0:56.93,9.7,6(524),Class 3 - 1000M - (80-60),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 1,000,000",Happy Valley,2014/04/02
2,6,SIGHT BELIEVER(P258),T Angland,J Size,123,1189,2,N,"1                                                            

1                                                            

2",0:56.98,3.4,6(524),Class 3 - 1000M - (80-60),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 1,000,000",Happy Valley,2014/04/02
3,5,FUN 'N' GAMES(P140),Z Purton,C Fownes,124,1058,1,2,"3                                                            

2                                                            

3",0:57.26,3.6,6(524),Class 3 - 1000M - (80-60),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 1,000,000",Happy Valley,2014/04/02
4,3,ROMAN WIN(P318),D Whyte,C H Yip,130,1049,3,4-1/2,"5                                                            

4                                                            

4",0:57.65,9.4,6(524),Class 3 - 1000M - (80-60),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 1,000,000",Happy Valley,2014/04/02
5,8,FANTASTICO(P178),C Y Lui,P F Yiu,112,1081,7,5-1/4,"4                                                            

5                                                            

5",0:57.77,8.4,6(524),Class 3 - 1000M - (80-60),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 1,000,000",Happy Valley,2014/04/02
6,4,TOUCH GO(L254),B Prebble,K W Lui,126,1086,5,5-3/4,"8                                                            

7                                                            

6",0:57.86,7.2,6(524),Class 3 - 1000M - (80-60),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 1,000,000",Happy Valley,2014/04/02
7,9,BRILLIANT PROPOSAL(N392),T H So,D Cruz,115,1156,4,7,"6                                                            

6                                                            

7",0:58.05,27,6(524),Class 3 - 1000M - (80-60),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 1,000,000",Happy Valley,2014/04/02
8,1,GOLD EDITION(N048),G Mosse,Y S Tsui,133,1108,8,9-1/4,"2                                                            

3                                                            

8",0:58.42,21,6(524),Class 3 - 1000M - (80-60),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 1,000,000",Happy Valley,2014/04/02
PU,7,GENUINE LEADER(N046),K Teetan,A T Millard,121,1058,6,---,"9                                                            

9",---,10,6(524),Class 3 - 1000M - (80-60),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 1,000,000",Happy Valley,2014/04/02
1,10,ALL WIN BOY(P171),A Suborics,K W Lui,120,1164,7,-,"9                                                            

9                                                            

1",1:10.53,12,7(525),Class 3 - 1200M - (80-60),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 1,000,000",Happy Valley,2014/04/02
2,5,CALLING WITH LOVE(N288),G Mosse,C Fownes,122,1104,3,1,"6                                                            

7                                                            

2",1:10.70,2.8,7(525),Class 3 - 1200M - (80-60),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 1,000,000",Happy Valley,2014/04/02
3,9,SUNNY FAY(M119),K C Leung,J Moore,118,1123,2,1,"10                                                            

10                                                            

3",1:10.71,12,7(525),Class 3 - 1200M - (80-60),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 1,000,000",Happy Valley,2014/04/02
4,2,VICTORIUS(N423),B Prebble,J Size,129,1113,9,2,"8                                                            

6                                                            

4",1:10.84,7.7,7(525),Class 3 - 1200M - (80-60),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 1,000,000",Happy Valley,2014/04/02
5,4,ROMAN LEGEND(P301),M Chadwick,A S Cruz,123,1183,11,2,"2                                                            

1                                                            

5",1:10.86,26,7(525),Class 3 - 1200M - (80-60),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 1,000,000",Happy Valley,2014/04/02
6,8,MERIDIAN TREASURE(N084),C K Tong,W Y So,118,1103,12,2-1/4,"3                                                            

4                                                            

6",1:10.91,31,7(525),Class 3 - 1200M - (80-60),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 1,000,000",Happy Valley,2014/04/02
7,6,GAMEKEEPERS(M357),W M Lai,T K Ng,121,1138,5,3-1/4,"4                                                            

5                                                            

7",1:11.04,25,7(525),Class 3 - 1200M - (80-60),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 1,000,000",Happy Valley,2014/04/02
8,1,HAWTHORNE(L136),C Y Lui,T P Yung,122,1115,6,4-1/2,"1                                                            

2                                                            

8",1:11.26,23,7(525),Class 3 - 1200M - (80-60),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 1,000,000",Happy Valley,2014/04/02
9,3,LONDON WALK(P410),Z Purton,P F Yiu,124,1095,1,4-3/4,"7                                                            

8                                                            

9",1:11.30,2.4,7(525),Class 3 - 1200M - (80-60),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 1,000,000",Happy Valley,2014/04/02
10,7,COLOURFUL PROFIT(S123),H W Lai,C S Shum,118,1184,8,5-1/2,"12                                                            

11                                                            

10",1:11.42,99,7(525),Class 3 - 1200M - (80-60),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 1,000,000",Happy Valley,2014/04/02
11,12,WIN CHANCE(P415),T H So,C H Yip,115,1001,4,6-1/4,"11                                                            

12                                                            

11",1:11.53,99,7(525),Class 3 - 1200M - (80-60),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 1,000,000",Happy Valley,2014/04/02
12,11,INTELLECTUAL GLIDE(S124),Y T Cheng,Y S Tsui,118,988,10,13-1/4,"5                                                            

3                                                            

12",1:12.64,99,7(525),Class 3 - 1200M - (80-60),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 1,000,000",Happy Valley,2014/04/02
1,4,AGIAAL(N177),T Angland,A Schutz,123,1037,7,-,"6                                                            

7                                                            

7                                                            

6                                                            

1",1:50.54,10,8(526),Class 3 - 1800M - (80-60),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 1,000,000",Happy Valley,2014/04/02
2,5,HORSE APLENTY(M376),K C Leung,Y S Tsui,121,1102,12,1,"2                                                            

3                                                            

2                                                            

2                                                            

2",1:50.71,13,8(526),Class 3 - 1800M - (80-60),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 1,000,000",Happy Valley,2014/04/02
3,2,BEST SHOW(N438),G Mosse,C Fownes,128,1113,4,1,"12                                                            

12                                                            

11                                                            

11                                                            

3",1:50.71,3.3,8(526),Class 3 - 1800M - (80-60),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 1,000,000",Happy Valley,2014/04/02
4,11,DUAL HAPPY(N427),Y T Cheng,K L Man,115,998,8,2,"3                                                            

5                                                            

5                                                            

4                                                            

4",1:50.84,16,8(526),Class 3 - 1800M - (80-60),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 1,000,000",Happy Valley,2014/04/02
5,10,WINNING MASCOT(L342),T H So,C H Yip,114,1051,6,2,"4                                                            

4                                                            

4                                                            

5                                                            

5",1:50.86,7.6,8(526),Class 3 - 1800M - (80-60),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 1,000,000",Happy Valley,2014/04/02
6,12,HEI HEI POSH(M390),C K Tong,C S Shum,112,1134,5,2-3/4,"8                                                            

8                                                            

8                                                            

8                                                            

6",1:50.99,5.2,8(526),Class 3 - 1800M - (80-60),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 1,000,000",Happy Valley,2014/04/02
7,3,DANEWIN EXPRESS(S234),M Chadwick,A S Cruz,127,1125,2,3,"7                                                            

6                                                            

6                                                            

7                                                            

7",1:51.01,53,8(526),Class 3 - 1800M - (80-60),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 1,000,000",Happy Valley,2014/04/02
8,6,EMPEROR CLAUDIUS(M128),K Teetan,J Size,122,1019,3,4-1/2,"1                                                            

2                                                            

3                                                            

3                                                            

8",1:51.26,9.9,8(526),Class 3 - 1800M - (80-60),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 1,000,000",Happy Valley,2014/04/02
9,8,ENABLING(M229),C Y Lui,T P Yung,112,1054,1,5-1/4,"10                                                            

10                                                            

9                                                            

9                                                            

9",1:51.37,34,8(526),Class 3 - 1800M - (80-60),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 1,000,000",Happy Valley,2014/04/02
10,7,JAMESINA(H290),N Callan,D E Ferraris,121,1130,11,5-1/4,"9                                                            

9                                                            

10                                                            

10                                                            

10",1:51.37,13,8(526),Class 3 - 1800M - (80-60),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 1,000,000",Happy Valley,2014/04/02
11,1,MR MEDICI(K218),D Whyte,L Ho,133,1052,9,6-3/4,"5                                                            

1                                                            

1                                                            

1                                                            

11",1:51.61,8.6,8(526),Class 3 - 1800M - (80-60),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 1,000,000",Happy Valley,2014/04/02
12,9,ALWAYS SOMETHING(K288),W M Lai,R Gibson,116,1120,10,11-1/2,"11                                                            

11                                                            

12                                                            

12                                                            

12",1:52.36,93,8(526),Class 3 - 1800M - (80-60),GOOD TO YIELDING,"TURF - ""A"" Course","HK$ 1,000,000",Happy Valley,2014/04/02
1,4,KING ON EARTH(L251),H W Lai,A Lee,128,1089,9,-,"11                                                            

11                                                            

1",1:11.22,20,1(527),Class 5 - 1200M - (40-15),GOOD,"TURF - ""B+2"" Course","HK$ 550,000",Sha Tin,2014/04/06
2,3,JUST MISTERE(P012),A Suborics,Y S Tsui,132,1150,3,1,"9                                                            

8                                                            

2",1:11.37,4.2,1(527),Class 5 - 1200M - (40-15),GOOD,"TURF - ""B+2"" Course","HK$ 550,000",Sha Tin,2014/04/06
3,13,COSMO ONE(M410),Y T Cheng,Y S Tsui,120,1025,8,1,"5                                                            

5                                                            

3",1:11.38,7.4,1(527),Class 5 - 1200M - (40-15),GOOD,"TURF - ""B+2"" Course","HK$ 550,000",Sha Tin,2014/04/06
4,14,DRAGON CHOICE(L338),C K Tong,C W Chang,112,1118,4,1-1/4,"6                                                            

3                                                            

4",1:11.42,16,1(527),Class 5 - 1200M - (40-15),GOOD,"TURF - ""B+2"" Course","HK$ 550,000",Sha Tin,2014/04/06
5,5,P J HALL(P216),D Whyte,D J Hall,130,1175,13,2,"10                                                            

10                                                            

5",1:11.52,5.7,1(527),Class 5 - 1200M - (40-15),GOOD,"TURF - ""B+2"" Course","HK$ 550,000",Sha Tin,2014/04/06
6,6,SHANGHAI PIONEER(L252),K Teetan,D E Ferraris,130,1052,6,2-3/4,"8                                                            

7                                                            

6",1:11.65,16,1(527),Class 5 - 1200M - (40-15),GOOD,"TURF - ""B+2"" Course","HK$ 550,000",Sha Tin,2014/04/06
7,9,GOOD SMILE(K360),T H So,L Ho,126,1153,7,2-3/4,"2                                                            

2                                                            

7",1:11.65,92,1(527),Class 5 - 1200M - (40-15),GOOD,"TURF - ""B+2"" Course","HK$ 550,000",Sha Tin,2014/04/06
8,10,BOLERO(J137),W M Lai,T K Ng,127,1208,12,3,"12                                                            

12                                                            

8",1:11.70,16,1(527),Class 5 - 1200M - (40-15),GOOD,"TURF - ""B+2"" Course","HK$ 550,000",Sha Tin,2014/04/06
9,2,EVERYONE'S CHOICE(P208),K C Leung,K L Man,130,1127,2,4-1/2,"4                                                            

6                                                            

9",1:11.95,32,1(527),Class 5 - 1200M - (40-15),GOOD,"TURF - ""B+2"" Course","HK$ 550,000",Sha Tin,2014/04/06
10,11,KOWLOON EAST KING(N215),Z Purton,T P Yung,126,1139,10,5,"1                                                            

1                                                            

10",1:12.00,7.3,1(527),Class 5 - 1200M - (40-15),GOOD,"TURF - ""B+2"" Course","HK$ 550,000",Sha Tin,2014/04/06
