place,horse_no,horse,jockey,trainer,actual_weight,declared_horse_weight,draw,lbw,running_position,finish_time,win_odds,race,class,going,turf,prize,location,date
4,8,MY CUP OVERFLOWS(P378),C Schofield,R Gibson,126,1183,11,2-3/4,"5                                                            

4                                                            

4                                                            

4                                                            

4",1:49.47,98,2(292),Class 5 - 1800M - (40-15),GOOD,"TURF - ""B+2"" Course","HK$ 600,000",Sha Tin,2016/01/01
5,10,RUGBY AMBASSADOR(S314),K C Leung,C H Yip,121,1189,2,3,"3                                                            

3                                                            

3                                                            

3                                                            

5",1:49.51,23,2(292),Class 5 - 1800M - (40-15),GOOD,"TURF - ""B+2"" Course","HK$ 600,000",Sha Tin,2016/01/01
6,13,GLORIOUS VICTORY(S369),Y T Cheng,C S Shum,115,1040,3,4,"9                                                            

8                                                            

7                                                            

9                                                            

6",1:49.66,9.8,2(292),Class 5 - 1800M - (40-15),GOOD,"TURF - ""B+2"" Course","HK$ 600,000",Sha Tin,2016/01/01
7,6,SPICY SIAM(N090),C Y Ho,D E Ferraris,127,1078,6,5-1/4,"11                                                            

12                                                            

11                                                            

13                                                            

7",1:49.86,119,2(292),Class 5 - 1800M - (40-15),GOOD,"TURF - ""B+2"" Course","HK$ 600,000",Sha Tin,2016/01/01
8,1,HIGH SPEED METRO(P293),Z Purton,S Woods,133,1145,10,5-1/2,"8                                                            

9                                                            

10                                                            

10                                                            

8",1:49.92,6.8,2(292),Class 5 - 1800M - (40-15),GOOD,"TURF - ""B+2"" Course","HK$ 600,000",Sha Tin,2016/01/01
9,7,MIGHTY WONGCHOY(S050),G Mosse,K L Man,126,1084,4,5-3/4,"4                                                            

5                                                            

6                                                            

5                                                            

9",1:49.93,8,2(292),Class 5 - 1800M - (40-15),GOOD,"TURF - ""B+2"" Course","HK$ 600,000",Sha Tin,2016/01/01
10,12,TELECOM PRINCE(P017),M L Yeung,A Lee,116,1046,13,6,"12                                                            

11                                                            

12                                                            

14                                                            

10",1:49.98,25,2(292),Class 5 - 1800M - (40-15),GOOD,"TURF - ""B+2"" Course","HK$ 600,000",Sha Tin,2016/01/01
11,5,GOLD TARTINI(N070),N Rawiller,D J Hall,129,1008,12,6,"14                                                            

13                                                            

13                                                            

12                                                            

11",1:50.01,64,2(292),Class 5 - 1800M - (40-15),GOOD,"TURF - ""B+2"" Course","HK$ 600,000",Sha Tin,2016/01/01
12,3,LE PEGASE(T280),H W Lai,A T Millard,131,992,1,6-1/4,"2                                                            

6                                                            

5                                                            

6                                                            

12",1:50.04,201,2(292),Class 5 - 1800M - (40-15),GOOD,"TURF - ""B+2"" Course","HK$ 600,000",Sha Tin,2016/01/01
13,14,WINSOME SMILE(T061),R Fourie,A Schutz,115,1061,7,7-1/2,"13                                                            

14                                                            

14                                                            

11                                                            

13",1:50.23,84,2(292),Class 5 - 1800M - (40-15),GOOD,"TURF - ""B+2"" Course","HK$ 600,000",Sha Tin,2016/01/01
14,4,FRESH AND FRESH(P407),G Benoist,P F Yiu,129,1079,9,19-3/4,"1                                                            

1                                                            

1                                                            

2                                                            

14",1:52.18,38,2(292),Class 5 - 1800M - (40-15),GOOD,"TURF - ""B+2"" Course","HK$ 600,000",Sha Tin,2016/01/01
1,7,MALMSTEEN(V059),G Mosse,K L Man,126,1139,3,-,"9                                                            

3                                                            

1",0:57.13,6.9,3(293),Class 4 - 1000M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/01/01
2,3,TOP BONUS(T132),J Moreira,J Size,128,1197,7,2-3/4,"1                                                            

1                                                            

2",0:57.56,6.2,3(293),Class 4 - 1000M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/01/01
3,14,A FAST ONE(S424),H W Lai,D E Ferraris,115,1092,4,5-3/4,"14                                                            

11                                                            

3",0:58.05,74,3(293),Class 4 - 1000M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/01/01
4,6,HOT HOT PEPPER(V026),N Rawiller,P O'Sullivan,126,1181,10,5-3/4,"6                                                            

7                                                            

4",0:58.06,4.7,3(293),Class 4 - 1000M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/01/01
5,12,NOBLE BUDDIES(T356),D Whyte,J Moore,120,1183,13,6,"7                                                            

2                                                            

5",0:58.09,3.8,3(293),Class 4 - 1000M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/01/01
6,2,SEA WARRIOR(P411),G Benoist,W Y So,128,1106,1,6-1/4,"12                                                            

12                                                            

6",0:58.13,42,3(293),Class 4 - 1000M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/01/01
7,10,GLORY HORSIE(M273),K C Leung,D Cruz,121,1241,2,6-1/4,"8                                                            

8                                                            

7",0:58.14,45,3(293),Class 4 - 1000M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/01/01
8,4,CRIMSON GLORY(V062),C Y Ho,Y S Tsui,124,1035,11,6-3/4,"10                                                            

10                                                            

8",0:58.19,352,3(293),Class 4 - 1000M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/01/01
9,1,CLEVER SPIRIT(T333),Z Purton,C Fownes,133,1135,6,8,"11                                                            

9                                                            

9",0:58.40,6.6,3(293),Class 4 - 1000M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/01/01
10,5,GREAT EAGLE(T318),C Schofield,T P Yung,126,1116,8,8-1/4,"3                                                            

6                                                            

10",0:58.47,20,3(293),Class 4 - 1000M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/01/01
11,8,MASTER PINNACLE(S351),M L Yeung,A Lee,124,1022,12,9-3/4,"13                                                            

14                                                            

11",0:58.69,219,3(293),Class 4 - 1000M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/01/01
12,9,SOLAR GAGA(T304),B Prebble,D J Hall,126,1146,5,11-3/4,"5                                                            

4                                                            

12",0:59.02,8,3(293),Class 4 - 1000M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/01/01
13,11,HORSE SUPREMO(S055),H N Wong,A T Millard,116,1131,14,13,"2                                                            

13                                                            

13",0:59.21,25,3(293),Class 4 - 1000M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/01/01
14,13,DOUBLE MASTER(P105),C K Tong,T K Ng,116,1086,9,17-1/4,"4                                                            

5                                                            

14",0:59.91,320,3(293),Class 4 - 1000M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/01/01
1,10,SNOW SLIDER(P438),H W Lai,P F Yiu,121,1144,14,-,"3                                                            

1                                                            

1                                                            

1",1:22.58,3.9,4(294),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/01/01
2,5,HASTILY FEET(T259),B Prebble,W Y So,125,1142,6,1-1/4,"11                                                            

10                                                            

9                                                            

2",1:22.79,4.7,4(294),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/01/01
3,11,BORN TO WIN(N386),C Y Ho,C Fownes,118,1039,10,1-1/2,"2                                                            

2                                                            

2                                                            

3",1:22.81,45,4(294),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/01/01
4,4,BULB MASTER(T139),K C Leung,P O'Sullivan,123,1129,7,1-1/2,"5                                                            

3                                                            

3                                                            

4",1:22.81,44,4(294),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/01/01
5,12,G-ONE LEADER(P383),Z Purton,C H Yip,120,1052,11,2-1/4,"10                                                            

12                                                            

10                                                            

5",1:22.95,10,4(294),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/01/01
6,7,PENNY LANE(P021),C Schofield,A T Millard,123,1166,13,2-3/4,"4                                                            

6                                                            

6                                                            

6",1:23.03,22,4(294),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/01/01
7,1,WINGOLD(T202),M L Yeung,A Lee,131,1159,4,3,"12                                                            

11                                                            

13                                                            

7",1:23.04,26,4(294),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/01/01
8,3,LETSGOFREE(T292),J Moreira,K W Lui,129,988,2,3-1/4,"6                                                            

5                                                            

5                                                            

8",1:23.11,3.5,4(294),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/01/01
9,2,FAIRY EAGLE(S122),N Rawiller,D E Ferraris,131,1174,8,4,"1                                                            

4                                                            

4                                                            

9",1:23.20,20,4(294),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/01/01
10,13,MASQUERADER(N234),G Benoist,A Schutz,119,1126,5,4-1/4,"8                                                            

9                                                            

8                                                            

10",1:23.24,24,4(294),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/01/01
11,14,ORACLE(N115),H N Wong,D Cruz,109,1093,3,5-3/4,"7                                                            

7                                                            

7                                                            

11",1:23.50,27,4(294),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/01/01
12,9,INNOVATIVE WINNER(T060),C K Tong,R Gibson,119,1105,9,6,"13                                                            

13                                                            

14                                                            

12",1:23.55,351,4(294),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/01/01
13,8,VICTORY BOYS(S355),V Cheminaud,D J Hall,123,1185,1,6-1/4,"9                                                            

8                                                            

11                                                            

13",1:23.58,9.6,4(294),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/01/01
14,6,THUNDER WINNER(T182),G Mosse,C W Chang,124,1176,12,11-1/2,"14                                                            

14                                                            

12                                                            

14",1:24.42,300,4(294),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/01/01
1,1,LEADING HORSE(T322),J Moreira,L Ho,131,1088,13,-,"2                                                            

2                                                            

1                                                            

1",1:35.17,2,5(295),Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/01/01
2,3,UNICORN(T046),Z Purton,C H Yip,129,1064,6,NOSE,"8                                                            

8                                                            

6                                                            

2",1:35.17,2.8,5(295),Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/01/01
3,11,UNIQUE JOYOUS(S244),M L Yeung,A Lee,117,1143,4,2-1/2,"12                                                            

12                                                            

9                                                            

3",1:35.57,25,5(295),Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/01/01
4,12,FAITHFUL BOY(T089),Y T Cheng,Y S Tsui,117,1078,5,4,"6                                                            

6                                                            

7                                                            

4",1:35.79,138,5(295),Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/01/01
5,9,SPEEDY WALLY(T002),K C Leung,P O'Sullivan,117,1101,9,5,"14                                                            

14                                                            

13                                                            

5",1:35.95,19,5(295),Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/01/01
6,5,GLORY STAR(T336),N Callan,C S Shum,124,1102,2,5,"5                                                            

5                                                            

4                                                            

6",1:35.95,245,5(295),Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/01/01
7,4,ATOMIC BLAST(T203),D Whyte,D J Hall,124,1059,14,5-1/2,"11                                                            

9                                                            

11                                                            

7",1:36.05,8.1,5(295),Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/01/01
8,10,THIS IS GLADIATOR(T261),C Schofield,A Schutz,119,1112,8,8,"3                                                            

4                                                            

3                                                            

8",1:36.44,433,5(295),Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/01/01
9,8,MALAYAN PEARL(N416),H N Wong,D Cruz,112,1165,1,8,"7                                                            

7                                                            

8                                                            

9",1:36.46,130,5(295),Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/01/01
10,14,KING BOUNTIFUL(T105),C Y Ho,J Size,114,1105,7,8-1/4,"13                                                            

13                                                            

12                                                            

10",1:36.49,142,5(295),Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/01/01
11,6,CHANCELLOR(M347),G Mosse,A S Cruz,120,1156,10,8-1/2,"1                                                            

1                                                            

2                                                            

11",1:36.51,27,5(295),Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/01/01
12,2,INDIGO WAY(M227),C K Tong,K W Lui,127,1144,3,10,"9                                                            

11                                                            

14                                                            

12",1:36.77,68,5(295),Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/01/01
13,7,DRAGON HARMONY(T283),B Prebble,J Moore,120,1181,11,12-1/4,"10                                                            

10                                                            

10                                                            

13",1:37.14,19,5(295),Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/01/01
14,13,FRIENDS FOREVER(T079),H W Lai,K L Man,116,1224,12,16,"4                                                            

3                                                            

5                                                            

14",1:37.71,43,5(295),Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/01/01
1,5,JOLLY SPRING(P395),R Fourie,D E Ferraris,128,1136,5,-,"11                                                            

11                                                            

1",1:10.26,22,6(296),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/01/01
2,14,LUCKY PROFIT(S335),K C Leung,C S Shum,115,1106,14,1/2,"10                                                            

8                                                            

2",1:10.35,12,6(296),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/01/01
3,8,HAMMER KING(V034),M L Yeung,P F Yiu,124,1167,11,3/4,"3                                                            

4                                                            

3",1:10.40,11,6(296),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/01/01
4,13,G-ONE BO BO(S374),C Y Ho,J Size,118,1088,13,1,"6                                                            

3                                                            

4",1:10.41,83,6(296),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/01/01
5,2,WHO ELSE BUT YOU(T341),J Moreira,P O'Sullivan,133,1095,9,2,"1                                                            

1                                                            

5",1:10.59,1.5,6(296),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/01/01
6,4,VICTORY HEART(P414),G Mosse,K L Man,129,1095,6,2-1/4,"5                                                            

6                                                            

6",1:10.63,22,6(296),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/01/01
7,6,ACE KING(T331),H N Wong,L Ho,120,1104,3,4,"7                                                            

7                                                            

7",1:10.90,40,6(296),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/01/01
8,7,CALIFORNIA JOY(T406),C Schofield,A S Cruz,126,1209,1,4,"9                                                            

10                                                            

8",1:10.92,109,6(296),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/01/01
9,1,HAR HAR CHARMING(S440),Y T Cheng,T P Yung,133,1146,7,5,"8                                                            

9                                                            

9",1:11.04,342,6(296),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/01/01
10,9,RICHCITY FORTUNE(V088),N Rawiller,J Moore,126,1129,4,5-1/2,"4                                                            

5                                                            

10",1:11.14,61,6(296),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/01/01
11,12,HOW SPEEDY(M384),V Cheminaud,A T Millard,122,1084,8,6-1/4,"13                                                            

13                                                            

11",1:11.26,103,6(296),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/01/01
12,11,EMPEROR VICTORY(T340),H W Lai,Y S Tsui,124,1095,2,6-3/4,"12                                                            

12                                                            

12",1:11.33,294,6(296),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/01/01
13,3,MASTER STEED(T320),Z Purton,C Fownes,131,1124,10,8-1/2,"2                                                            

2                                                            

13",1:11.60,4.6,6(296),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/01/01
WX-A,10,TENA CITY(T408),B Prebble,K W Lui,126,---,---,---,---,---,---,6(296),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/01/01
1,4,SOLAR HEI HEI(T242),B Prebble,D J Hall,123,1085,14,-,"13                                                            

10                                                            

1",1:09.68,4.6,7(297),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,165,000",Sha Tin,2016/01/01
2,13,LUCKY EVER(T293),H W Lai,C S Shum,116,1166,12,1/2,"6                                                            

4                                                            

2",1:09.75,14,7(297),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,165,000",Sha Tin,2016/01/01
3,2,LUCKY DAY(S014),N Callan,A S Cruz,123,1118,7,1,"3                                                            

3                                                            

3",1:09.83,14,7(297),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,165,000",Sha Tin,2016/01/01
4,14,DR RACE(T284),R Fourie,D E Ferraris,115,1026,5,2,"5                                                            

6                                                            

4",1:09.98,166,7(297),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,165,000",Sha Tin,2016/01/01
5,7,RED MARVEL(T417),V Cheminaud,J Size,120,1061,10,2-3/4,"10                                                            

9                                                            

5",1:10.12,45,7(297),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,165,000",Sha Tin,2016/01/01
6,12,DIAMOND MYSTERIOUS(S426),K C Leung,K L Man,115,1110,8,3-1/4,"8                                                            

7                                                            

6",1:10.20,11,7(297),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,165,000",Sha Tin,2016/01/01
7,6,TEAM FORTUNE(T306),J Moreira,W Y So,121,1160,1,3-1/4,"4                                                            

5                                                            

7",1:10.21,1.8,7(297),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,165,000",Sha Tin,2016/01/01
8,11,SUPER FLUKE(T382),C Y Ho,D Cruz,116,1110,4,4,"7                                                            

8                                                            

8",1:10.32,29,7(297),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,165,000",Sha Tin,2016/01/01
9,10,STRIKING STAR(V015),M L Yeung,A Lee,116,1157,6,4-1/2,"11                                                            

12                                                            

9",1:10.39,158,7(297),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,165,000",Sha Tin,2016/01/01
10,1,GREAT TREASURE(T380),D Whyte,T K Ng,123,1008,13,5,"14                                                            

13                                                            

10",1:10.48,140,7(297),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,165,000",Sha Tin,2016/01/01
11,5,I'M THE WON FOR U(T364),H N Wong,Y S Tsui,108,1041,9,8-1/4,"1                                                            

2                                                            

11",1:11.00,169,7(297),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,165,000",Sha Tin,2016/01/01
12,9,MEDIC KINGDOM(N238),C K Tong,A T Millard,116,1135,11,8-3/4,"12                                                            

14                                                            

12",1:11.09,259,7(297),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,165,000",Sha Tin,2016/01/01
13,3,MEGATRON(V119),Y T Cheng,P F Yiu,123,1113,2,9-1/2,"9                                                            

11                                                            

13",1:11.20,388,7(297),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,165,000",Sha Tin,2016/01/01
14,8,SMART DELIGHT(S402),Z Purton,C Fownes,120,1159,3,16,"2                                                            

1                                                            

14",1:12.23,7.6,7(297),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,165,000",Sha Tin,2016/01/01
WV,,THOR THE GREATEST(P396),G Mosse,T P Yung,122,---,---,---,---,---,---,7(297),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,165,000",Sha Tin,2016/01/01
1,1,NOT LISTENIN'TOME(T235),Z Purton,J Moore,133,1166,4,-,"7                                                            

3                                                            

1",0:56.28,3.5,8(298),Hong Kong Group Three - 1000M - (90+),GOOD,"TURF - ""B+2"" Course","HK$ 3,000,000",Sha Tin,2016/01/01
2,8,STRATHMORE(S206),C Schofield,A T Millard,115,1187,8,1,"4                                                            

4                                                            

2",0:56.43,2.7,8(298),Hong Kong Group Three - 1000M - (90+),GOOD,"TURF - ""B+2"" Course","HK$ 3,000,000",Sha Tin,2016/01/01
3,2,DUNDONNELL(S110),G Benoist,R Gibson,129,1226,3,1,"10                                                            

7                                                            

3",0:56.43,24,8(298),Hong Kong Group Three - 1000M - (90+),GOOD,"TURF - ""B+2"" Course","HK$ 3,000,000",Sha Tin,2016/01/01
4,7,RAD(P248),D Whyte,D J Hall,122,1185,5,2,"2                                                            

1                                                            

4",0:56.60,11,8(298),Hong Kong Group Three - 1000M - (90+),GOOD,"TURF - ""B+2"" Course","HK$ 3,000,000",Sha Tin,2016/01/01
5,6,CHARLES THE GREAT(N171),N Callan,J Moore,126,1067,7,2-1/4,"8                                                            

10                                                            

5",0:56.65,14,8(298),Hong Kong Group Three - 1000M - (90+),GOOD,"TURF - ""B+2"" Course","HK$ 3,000,000",Sha Tin,2016/01/01
6,9,CHARITY JOY(P278),M L Yeung,C S Shum,113,1119,10,3,"6                                                            

6                                                            

6",0:56.76,21,8(298),Hong Kong Group Three - 1000M - (90+),GOOD,"TURF - ""B+2"" Course","HK$ 3,000,000",Sha Tin,2016/01/01
