place,horse_no,horse,jockey,trainer,actual_weight,declared_horse_weight,draw,lbw,running_position,finish_time,win_odds,race,class,going,turf,prize,location,date
1,10,SUPERKING DRAGON(N318),B Prebble,A Lee,126,1077,3,-,"1                                                            

2                                                            

2                                                            

1                                                            

1",1:50.09,4.2,2(287),Class 5 - 1800M - (40-15),GOOD,"TURF - ""C"" Course","HK$ 550,000",Sha Tin,2014/01/01
2,11,RAIN OF THUNDER(J352),D Whyte,P O'Sullivan,124,1078,10,SH,"8                                                            

8                                                            

7                                                            

6                                                            

2",1:50.12,15,2(287),Class 5 - 1800M - (40-15),GOOD,"TURF - ""C"" Course","HK$ 550,000",Sha Tin,2014/01/01
3,2,YUAN'S FORTUNE(L021),A Suborics,Y S Tsui,132,1091,6,1,"7                                                            

9                                                            

9                                                            

8                                                            

3",1:50.27,14,2(287),Class 5 - 1800M - (40-15),GOOD,"TURF - ""C"" Course","HK$ 550,000",Sha Tin,2014/01/01
4,12,STARLIT WARRIOR(M162),M Chadwick,D Cruz,113,1057,1,1-1/2,"4                                                            

4                                                            

5                                                            

5                                                            

4",1:50.34,10,2(287),Class 5 - 1800M - (40-15),GOOD,"TURF - ""C"" Course","HK$ 550,000",Sha Tin,2014/01/01
5,1,MOBILE KING(P084),C Y Ho,C Fownes,131,1072,11,1-1/2,"3                                                            

1                                                            

1                                                            

2                                                            

5",1:50.35,7.1,2(287),Class 5 - 1800M - (40-15),GOOD,"TURF - ""C"" Course","HK$ 550,000",Sha Tin,2014/01/01
6,8,MR MARFACH(M067),U Rispoli,D J Hall,126,1020,5,3-1/4,"2                                                            

3                                                            

3                                                            

4                                                            

6",1:50.63,7.2,2(287),Class 5 - 1800M - (40-15),GOOD,"TURF - ""C"" Course","HK$ 550,000",Sha Tin,2014/01/01
7,9,SECRETARY OF STATE(N231),N Callan,D E Ferraris,126,1104,2,4-1/4,"6                                                            

6                                                            

6                                                            

7                                                            

7",1:50.75,16,2(287),Class 5 - 1800M - (40-15),GOOD,"TURF - ""C"" Course","HK$ 550,000",Sha Tin,2014/01/01
8,7,BURGUNDY MAC(M205),K C Leung,D E Ferraris,125,1016,8,5,"11                                                            

10                                                            

11                                                            

11                                                            

8",1:50.90,15,2(287),Class 5 - 1800M - (40-15),GOOD,"TURF - ""C"" Course","HK$ 550,000",Sha Tin,2014/01/01
9,3,KENSWORTH KID(N075),T Angland,R Gibson,131,1160,4,5-1/4,"9                                                            

7                                                            

8                                                            

9                                                            

9",1:50.92,8.7,2(287),Class 5 - 1800M - (40-15),GOOD,"TURF - ""C"" Course","HK$ 550,000",Sha Tin,2014/01/01
10,6,SMART GUY(M377),C Y Lui,L Ho,121,923,7,6,"5                                                            

5                                                            

4                                                            

3                                                            

10",1:51.05,7.3,2(287),Class 5 - 1800M - (40-15),GOOD,"TURF - ""C"" Course","HK$ 550,000",Sha Tin,2014/01/01
11,4,THE ONLY KID(H173),Z Purton,K W Lui,131,1118,9,10,"10                                                            

11                                                            

10                                                            

10                                                            

11",1:51.70,11,2(287),Class 5 - 1800M - (40-15),GOOD,"TURF - ""C"" Course","HK$ 550,000",Sha Tin,2014/01/01
WV,5,ROYAL KNIGHT(L094),W C Marwing,S Woods,130,---,---,---,---,---,---,2(287),Class 5 - 1800M - (40-15),GOOD,"TURF - ""C"" Course","HK$ 550,000",Sha Tin,2014/01/01
1,9,THUNDER FLYER(N132),T Angland,K W Lui,123,1232,7,-,"4                                                            

4                                                            

1",1:10.67,3,3(288),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/01/01
2,4,BRIGHT STAR(N387),A Suborics,T P Yung,127,1017,6,1/2,"6                                                            

6                                                            

2",1:10.76,6.4,3(288),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/01/01
3,2,LOVELY BOY(N322),Z Purton,C Fownes,130,1104,2,1,"2                                                            

2                                                            

3",1:10.85,2.4,3(288),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/01/01
4,12,SUNNY PEARL(N434),U Rispoli,P O'Sullivan,118,1229,5,2-1/4,"3                                                            

3                                                            

4",1:11.01,8.8,3(288),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/01/01
5,8,GOLDEN GUNNERS(N330),W C Marwing,D Cruz,124,1016,8,2-3/4,"8                                                            

8                                                            

5",1:11.09,18,3(288),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/01/01
6,7,OSCAR MIRACLE(P431),K Teetan,P F Yiu,125,1095,1,2-3/4,"5                                                            

5                                                            

6",1:11.13,47,3(288),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/01/01
7,1,ISLAND GARDEN(P247),C K Tong,W Y So,130,1095,3,3-3/4,"7                                                            

7                                                            

7",1:11.27,91,3(288),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/01/01
8,6,KIM GLORY(S087),M Chadwick,Y S Tsui,125,1183,4,5-1/2,"1                                                            

1                                                            

8",1:11.54,58,3(288),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/01/01
9,10,WINNER'S DELIGHT(P290),B Prebble,C S Shum,123,1096,10,5-1/2,"9                                                            

9                                                            

9",1:11.55,14,3(288),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/01/01
10,5,ELECTRONIC GOSPEL(S026),C Y Ho,K L Man,123,1053,11,6,"10                                                            

10                                                            

10",1:11.62,41,3(288),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/01/01
11,3,SUCCESSFUL LEADER(P353),K C Ng,C H Yip,125,1106,12,9-3/4,"11                                                            

11                                                            

11",1:12.22,79,3(288),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/01/01
WX-A,11,GREAT PEGASUS(L359),D Whyte,D J Hall,120,---,---,---,---,---,---,3(288),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/01/01
1,6,LEVEL PLAYER(N323),N Pinna,A S Cruz,127,1119,7,-,"8                                                            

6                                                            

6                                                            

4                                                            

1",1:49.52,12,4(289),Class 3 - 1800M - (80-55),GOOD,"TURF - ""C"" Course","HK$ 1,000,000",Sha Tin,2014/01/01
2,10,ADMIRAL LORD(P093),C Y Ho,A Schutz,116,1115,2,1/2,"6                                                            

8                                                            

7                                                            

7                                                            

2",1:49.61,20,4(289),Class 3 - 1800M - (80-55),GOOD,"TURF - ""C"" Course","HK$ 1,000,000",Sha Tin,2014/01/01
3,2,AMBER DRAGON(P229),D Whyte,R Gibson,130,1055,9,1/2,"1                                                            

3                                                            

3                                                            

3                                                            

3",1:49.61,4.6,4(289),Class 3 - 1800M - (80-55),GOOD,"TURF - ""C"" Course","HK$ 1,000,000",Sha Tin,2014/01/01
4,7,LUCKY OMENS(P146),M Chadwick,A S Cruz,126,1052,10,3/4,"10                                                            

10                                                            

9                                                            

9                                                            

4",1:49.66,9.1,4(289),Class 3 - 1800M - (80-55),GOOD,"TURF - ""C"" Course","HK$ 1,000,000",Sha Tin,2014/01/01
5,5,LET ME GO(P215),Z Purton,J Moore,127,1130,6,1-1/4,"3                                                            

2                                                            

2                                                            

2                                                            

5",1:49.73,1.8,4(289),Class 3 - 1800M - (80-55),GOOD,"TURF - ""C"" Course","HK$ 1,000,000",Sha Tin,2014/01/01
6,9,BACKBENCH BLUES(P096),K Teetan,T P Yung,119,1162,5,1-1/2,"7                                                            

7                                                            

8                                                            

8                                                            

6",1:49.77,26,4(289),Class 3 - 1800M - (80-55),GOOD,"TURF - ""C"" Course","HK$ 1,000,000",Sha Tin,2014/01/01
7,4,DOUBLE GLORY(P181),U Rispoli,Y S Tsui,129,1067,3,4-1/4,"4                                                            

5                                                            

5                                                            

6                                                            

7",1:50.19,26,4(289),Class 3 - 1800M - (80-55),GOOD,"TURF - ""C"" Course","HK$ 1,000,000",Sha Tin,2014/01/01
8,3,AMBITIOUS CHAMPION(S083),T Angland,A T Millard,129,1105,4,4-1/2,"5                                                            

1                                                            

1                                                            

1                                                            

8",1:50.26,10,4(289),Class 3 - 1800M - (80-55),GOOD,"TURF - ""C"" Course","HK$ 1,000,000",Sha Tin,2014/01/01
9,8,PERCY JACKSON(N188),W C Marwing,S Woods,124,972,1,5-1/2,"2                                                            

4                                                            

4                                                            

5                                                            

9",1:50.38,32,4(289),Class 3 - 1800M - (80-55),GOOD,"TURF - ""C"" Course","HK$ 1,000,000",Sha Tin,2014/01/01
10,1,IMPERIAL CONCORDE(P425),C O'Donoghue,S Woods,133,1064,8,10-1/4,"9                                                            

9                                                            

10                                                            

10                                                            

10",1:51.14,94,4(289),Class 3 - 1800M - (80-55),GOOD,"TURF - ""C"" Course","HK$ 1,000,000",Sha Tin,2014/01/01
1,3,DISCIPLES TWELVE(P018),Z Purton,C Fownes,131,1119,4,-,"6                                                            

4                                                            

1",1:10.18,3.5,5(290),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/01/01
2,2,ADDOLE(S056),T Angland,W Y So,132,1185,12,1-3/4,"10                                                            

11                                                            

2",1:10.44,2.4,5(290),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/01/01
3,11,CHINA ANGEL(N015),U Rispoli,L Ho,122,1039,6,2-1/4,"11                                                            

9                                                            

3",1:10.53,8.2,5(290),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/01/01
4,10,BUNDLE OF HEART(P311),N Callan,J Moore,122,1158,5,2-1/4,"8                                                            

7                                                            

4",1:10.54,27,5(290),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/01/01
5,8,ON THE WAY(P433),D Whyte,C H Yip,126,1223,1,3,"12                                                            

12                                                            

5",1:10.65,9.9,5(290),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/01/01
6,9,JOYFUL LUCK(M223),C Y Lui,C W Chang,116,1054,3,6,"9                                                            

8                                                            

6",1:11.16,19,5(290),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/01/01
7,7,HEAMERIC TE SPECSO(P390),M Chadwick,J Size,126,1172,11,6-1/2,"4                                                            

6                                                            

7",1:11.21,18,5(290),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/01/01
8,12,COPY STAR(P028),K Teetan,A T Millard,119,1036,2,6-1/2,"5                                                            

5                                                            

8",1:11.24,13,5(290),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/01/01
9,5,XI YING MEN(L352),C K Tong,Y S Tsui,127,1085,10,8-1/2,"1                                                            

3                                                            

9",1:11.52,46,5(290),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/01/01
10,6,BUDDY MERRY(P341),H W Lai,C S Shum,124,1121,8,12-1/4,"7                                                            

10                                                            

10",1:12.14,99,5(290),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/01/01
11,4,FLASHING GUY(L158),K C Leung,K L Man,129,1053,9,13,"2                                                            

1                                                            

11",1:12.27,48,5(290),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/01/01
12,1,GLORY HORSIE(M273),W C Marwing,D Cruz,133,1228,7,13-1/4,"3                                                            

2                                                            

12",1:12.30,28,5(290),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/01/01
1,1,GERONIMO MEADOW(N226),B Prebble,C W Chang,133,1068,7,-,"9                                                            

10                                                            

9                                                            

1",1:23.16,3,6(291),Class 4 - 1400M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/01/01
2,11,GOOD HONG KONG(M314),Z Purton,A Lee,120,1092,8,3-1/2,"13                                                            

11                                                            

11                                                            

2",1:23.72,8.5,6(291),Class 4 - 1400M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/01/01
3,2,JUN JU(N291),T Angland,C H Yip,131,1115,5,3-3/4,"8                                                            

7                                                            

6                                                            

3",1:23.75,3.6,6(291),Class 4 - 1400M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/01/01
4,10,SKIP COURT(P298),M Chadwick,R Gibson,121,1087,3,4-1/4,"10                                                            

9                                                            

10                                                            

4",1:23.86,17,6(291),Class 4 - 1400M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/01/01
5,5,COLLAGEN(P302),U Rispoli,P O'Sullivan,129,1167,4,5-1/2,"6                                                            

6                                                            

8                                                            

5",1:24.04,17,6(291),Class 4 - 1400M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/01/01
6,3,APOLLO CAVALIER(N262),C K Tong,Y S Tsui,128,1046,12,6-1/4,"1                                                            

1                                                            

1                                                            

6",1:24.15,11,6(291),Class 4 - 1400M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/01/01
7,13,QUANTUM POWER(M134),K C Leung,D Cruz,115,1104,9,6-1/2,"7                                                            

8                                                            

3                                                            

7",1:24.19,46,6(291),Class 4 - 1400M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/01/01
8,6,BORN TO WIN(N386),A Suborics,C Fownes,127,1032,1,7,"5                                                            

5                                                            

7                                                            

8",1:24.29,24,6(291),Class 4 - 1400M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/01/01
9,4,SPLENDID VICTORY(P034),K Teetan,A T Millard,130,1055,6,7,"4                                                            

3                                                            

5                                                            

9",1:24.29,8.9,6(291),Class 4 - 1400M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/01/01
10,8,ENJOY THE GAME(S062),N Pinna,P F Yiu,123,1131,14,7-1/4,"12                                                            

13                                                            

13                                                            

10",1:24.32,99,6(291),Class 4 - 1400M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/01/01
11,12,JOLLY POSH(P371),C Y Ho,C S Shum,116,1117,10,8,"3                                                            

2                                                            

2                                                            

11",1:24.44,56,6(291),Class 4 - 1400M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/01/01
12,9,GRAND HARBOUR(P421),N Callan,J Moore,123,1161,13,8,"2                                                            

4                                                            

4                                                            

12",1:24.45,23,6(291),Class 4 - 1400M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/01/01
13,14,WINE LOVERS(P304),H W Lai,K L Man,112,1042,11,8-1/2,"14                                                            

14                                                            

14                                                            

13",1:24.51,34,6(291),Class 4 - 1400M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/01/01
14,7,FLUKE(J061),K C Ng,L Ho,119,1083,2,8-3/4,"11                                                            

12                                                            

12                                                            

14",1:24.54,98,6(291),Class 4 - 1400M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/01/01
1,12,HAPPY CENTENARY(P292),B Prebble,P F Yiu,123,1155,2,-,"11                                                            

9                                                            

12                                                            

1",1:36.27,16,7(292),Class 4 - 1600M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/01/01
2,5,HEY CHEERS(P115),Z Purton,W Y So,130,1116,9,1/2,"4                                                            

5                                                            

7                                                            

2",1:36.38,2.4,7(292),Class 4 - 1600M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/01/01
3,13,FLYING IN(K120),K C Leung,K L Man,120,1071,8,1-1/4,"10                                                            

11                                                            

6                                                            

3",1:36.51,99,7(292),Class 4 - 1600M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/01/01
4,4,THANKSGIVING(M350),D Whyte,J Moore,131,1165,11,2,"1                                                            

2                                                            

1                                                            

4",1:36.60,5.4,7(292),Class 4 - 1600M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/01/01
5,11,KING HARADASUN(N396),K Teetan,J Size,125,1177,14,2-1/4,"7                                                            

6                                                            

5                                                            

5",1:36.61,22,7(292),Class 4 - 1600M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/01/01
6,6,FLORAL MAN(N092),M Chadwick,C S Shum,129,1173,13,2-1/4,"13                                                            

14                                                            

13                                                            

6",1:36.63,9.6,7(292),Class 4 - 1600M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/01/01
7,1,DRAGON GLORY(P130),T Angland,C W Chang,133,1150,4,2-3/4,"6                                                            

8                                                            

11                                                            

7",1:36.71,8.6,7(292),Class 4 - 1600M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/01/01
8,2,FLYING IBIS(P023),U Rispoli,R Gibson,132,1046,6,2-3/4,"14                                                            

13                                                            

14                                                            

8",1:36.73,66,7(292),Class 4 - 1600M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/01/01
9,9,FUN HEROES(L207),N Callan,T P Yung,126,1128,7,3,"8                                                            

10                                                            

9                                                            

9",1:36.75,11,7(292),Class 4 - 1600M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/01/01
10,14,OPTIMIZATION STAR(N179),W M Lai,D J Hall,116,1077,10,3-3/4,"3                                                            

3                                                            

3                                                            

10",1:36.86,15,7(292),Class 4 - 1600M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/01/01
11,7,GOLDLAND DANCER(N316),A Suborics,S Woods,129,1119,1,4,"9                                                            

7                                                            

8                                                            

11",1:36.91,14,7(292),Class 4 - 1600M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/01/01
12,8,SMART UNION(P268),W C Marwing,D Cruz,127,1056,5,4-3/4,"12                                                            

12                                                            

10                                                            

12",1:37.01,99,7(292),Class 4 - 1600M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/01/01
13,10,COOL PAL(S035),H W Lai,L Ho,123,1185,12,10-1/2,"2                                                            

1                                                            

2                                                            

13",1:37.95,99,7(292),Class 4 - 1600M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/01/01
14,3,BLOSSOM DAILY(M174),C Y Ho,C Fownes,129,1204,3,13,"5                                                            

4                                                            

4                                                            

14",1:38.36,26,7(292),Class 4 - 1600M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/01/01
1,3,STERLING CITY(N152),D Whyte,J Moore,128,1067,1,-,"4                                                            

4                                                            

4                                                            

1",1:22.26,2.8,8(293),Hong Kong Group Three - 1400M - (95+),GOOD,"TURF - ""C"" Course","HK$ 2,500,000",Sha Tin,2014/01/01
2,6,DESTINED FOR GLORY(M207),U Rispoli,J Moore,115,1175,3,3/4,"6                                                            

6                                                            

6                                                            

2",1:22.39,24,8(293),Hong Kong Group Three - 1400M - (95+),GOOD,"TURF - ""C"" Course","HK$ 2,500,000",Sha Tin,2014/01/01
3,8,ALL YOU WISH(P031),K Teetan,C H Yip,113,1188,4,1-1/4,"8                                                            

8                                                            

8                                                            

3",1:22.50,3.2,8(293),Hong Kong Group Three - 1400M - (95+),GOOD,"TURF - ""C"" Course","HK$ 2,500,000",Sha Tin,2014/01/01
4,2,CHARLES THE GREAT(N171),N Callan,J Moore,130,1074,8,1-3/4,"7                                                            

7                                                            

7                                                            

4",1:22.54,16,8(293),Hong Kong Group Three - 1400M - (95+),GOOD,"TURF - ""C"" Course","HK$ 2,500,000",Sha Tin,2014/01/01
5,1,HELENE SPIRIT(M310),Z Purton,C Fownes,133,1089,7,2,"1                                                            

1                                                            

1                                                            

5",1:22.60,5.7,8(293),Hong Kong Group Three - 1400M - (95+),GOOD,"TURF - ""C"" Course","HK$ 2,500,000",Sha Tin,2014/01/01
6,5,PENGLAI XIANZI(K248),M Chadwick,A S Cruz,116,1093,2,3-3/4,"3                                                            

2                                                            

2                                                            

6",1:22.87,21,8(293),Hong Kong Group Three - 1400M - (95+),GOOD,"TURF - ""C"" Course","HK$ 2,500,000",Sha Tin,2014/01/01
7,4,RAINBOW CHIC(P118),B Prebble,C Fownes,120,1123,5,4-1/2,"5                                                            

5                                                            

5                                                            

7",1:22.96,10,8(293),Hong Kong Group Three - 1400M - (95+),GOOD,"TURF - ""C"" Course","HK$ 2,500,000",Sha Tin,2014/01/01
8,9,FLASH KNIGHT(N173),K C Leung,J Moore,113,1235,9,4-3/4,"9                                                            

9                                                            

9                                                            

8",1:23.00,8.4,8(293),Hong Kong Group Three - 1400M - (95+),GOOD,"TURF - ""C"" Course","HK$ 2,500,000",Sha Tin,2014/01/01
9,7,FULFIL A WISH(L235),C Y Ho,D Cruz,113,1102,6,6,"2                                                            

3                                                            

3                                                            

9",1:23.22,99,8(293),Hong Kong Group Three - 1400M - (95+),GOOD,"TURF - ""C"" Course","HK$ 2,500,000",Sha Tin,2014/01/01
1,7,TANGO FIRE(S081),B Prebble,J Moore,118,1040,9,-,"3                                                            

1                                                            

1",0:56.53,22,9(294),Class 3 - 1000M - (80-60),GOOD,"TURF - ""C"" Course","HK$ 1,000,000",Sha Tin,2014/01/01
2,10,PURE FORCE(M298),U Rispoli,K W Lui,116,1206,6,SH,"1                                                            

2                                                            

2",0:56.54,10,9(294),Class 3 - 1000M - (80-60),GOOD,"TURF - ""C"" Course","HK$ 1,000,000",Sha Tin,2014/01/01
3,2,DIVINE TEN(P391),Z Purton,Y S Tsui,130,1189,12,N,"8                                                            

4                                                            

3",0:56.57,1.4,9(294),Class 3 - 1000M - (80-60),GOOD,"TURF - ""C"" Course","HK$ 1,000,000",Sha Tin,2014/01/01
4,5,GRIMMY(P079),T Angland,C H Yip,122,1117,8,1-1/4,"4                                                            

5                                                            

4",0:56.74,7.2,9(294),Class 3 - 1000M - (80-60),GOOD,"TURF - ""C"" Course","HK$ 1,000,000",Sha Tin,2014/01/01
5,3,MI SAVVY(N138),N Callan,R Gibson,125,1111,7,3-1/2,"9                                                            

8                                                            

5",0:57.08,78,9(294),Class 3 - 1000M - (80-60),GOOD,"TURF - ""C"" Course","HK$ 1,000,000",Sha Tin,2014/01/01
6,9,GENERAL IRON(P429),H W Lai,C S Shum,114,1134,13,3-3/4,"2                                                            

3                                                            

6",0:57.11,41,9(294),Class 3 - 1000M - (80-60),GOOD,"TURF - ""C"" Course","HK$ 1,000,000",Sha Tin,2014/01/01
7,11,MERIDIAN TREASURE(N084),C K Tong,W Y So,113,1109,5,4-1/4,"5                                                            

7                                                            

7",0:57.21,99,9(294),Class 3 - 1000M - (80-60),GOOD,"TURF - ""C"" Course","HK$ 1,000,000",Sha Tin,2014/01/01
8,1,FLYING UNICORN(M087),C Y Ho,A T Millard,131,1189,14,5,"11                                                            

13                                                            

8",0:57.32,49,9(294),Class 3 - 1000M - (80-60),GOOD,"TURF - ""C"" Course","HK$ 1,000,000",Sha Tin,2014/01/01
9,12,MR GOURMET(P261),K Teetan,C H Yip,115,1113,4,6-1/2,"10                                                            

11                                                            

9",0:57.55,19,9(294),Class 3 - 1000M - (80-60),GOOD,"TURF - ""C"" Course","HK$ 1,000,000",Sha Tin,2014/01/01
10,13,COSTA DEL SOL(M111),K C Ng,C H Yip,109,1239,11,6-3/4,"6                                                            

10                                                            

10",0:57.60,99,9(294),Class 3 - 1000M - (80-60),GOOD,"TURF - ""C"" Course","HK$ 1,000,000",Sha Tin,2014/01/01
11,6,SECRET AGENT(P388),W M Lai,T K Ng,119,1050,10,8,"14                                                            

14                                                            

11",0:57.81,99,9(294),Class 3 - 1000M - (80-60),GOOD,"TURF - ""C"" Course","HK$ 1,000,000",Sha Tin,2014/01/01
