place,horse_no,horse,jockey,trainer,actual_weight,declared_horse_weight,draw,lbw,running_position,finish_time,win_odds,race,class,going,turf,prize,location,date
1,10,SIGHT SEEING(S291),J Moreira,W Y So,124,1123,9,-,"2                                                            

2                                                            

1",1:09.83,5.7,3(132),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2014/11/02
2,6,SUPER TALENT(S344),G Mosse,T P Yung,127,1130,3,1-1/2,"5                                                            

5                                                            

2",1:10.05,2.2,3(132),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2014/11/02
3,5,BEAR-POP(S321),K Teetan,J Moore,127,1119,2,2,"8                                                            

9                                                            

3",1:10.15,98,3(132),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2014/11/02
4,3,CALL ME ACHIEVER(N134),C K Tong,Y S Tsui,130,1216,8,3,"1                                                            

1                                                            

4",1:10.31,64,3(132),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2014/11/02
5,1,JOLLY SPRING(P395),N Callan,D E Ferraris,133,1138,5,3-1/4,"6                                                            

6                                                            

5",1:10.37,6.3,3(132),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2014/11/02
6,2,MAC ROW(N252),C Y Lui,D Cruz,126,1023,7,3-1/2,"12                                                            

11                                                            

6",1:10.38,9.2,3(132),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2014/11/02
7,7,JOYEUX(S340),Z Purton,C Fownes,125,1140,1,3-1/2,"3                                                            

3                                                            

7",1:10.38,13,3(132),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2014/11/02
8,12,SLEDGE HAMMER(N405),C Reith,C S Shum,119,1199,11,3-1/2,"10                                                            

10                                                            

8",1:10.40,32,3(132),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2014/11/02
9,8,GIDEON(S134),K C Leung,P O'Sullivan,122,1141,6,4-1/2,"9                                                            

8                                                            

9",1:10.55,9.9,3(132),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2014/11/02
10,9,HAPPY ROCKY(S147),M L Yeung,A Lee,122,1077,10,4-3/4,"11                                                            

12                                                            

10",1:10.59,44,3(132),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2014/11/02
11,4,BULL MARCHE(S267),M Demuro,K W Lui,127,1191,12,4-3/4,"7                                                            

7                                                            

11",1:10.60,19,3(132),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2014/11/02
12,11,KING BROTHER(S178),C Y Ho,K L Man,117,1115,4,10-1/4,"4                                                            

4                                                            

12",1:11.45,99,3(132),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2014/11/02
WV,,CHIN CHUN(S445),K Teetan,J Size,127,---,---,---,---,---,---,3(132),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2014/11/02
1,7,MONEY CAFE(S031),Z Purton,C H Yip,131,1090,8,-,"3                                                            

4                                                            

3                                                            

1",1:36.03,4.8,4(133),Class 5 - 1600M - (40-15),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 575,000",Sha Tin,2014/11/02
2,9,ARCHER'S BOW(P055),B Prebble,T P Yung,127,1158,2,2,"5                                                            

5                                                            

6                                                            

2",1:36.36,3.3,4(133),Class 5 - 1600M - (40-15),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 575,000",Sha Tin,2014/11/02
3,11,THE ONLY KID(H173),G Mosse,K W Lui,124,1122,13,2,"13                                                            

12                                                            

10                                                            

3",1:36.36,18,4(133),Class 5 - 1600M - (40-15),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 575,000",Sha Tin,2014/11/02
4,6,KING HARADASUN(N396),M Demuro,W Y So,131,1172,5,2-1/4,"14                                                            

14                                                            

14                                                            

4",1:36.41,5.8,4(133),Class 5 - 1600M - (40-15),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 575,000",Sha Tin,2014/11/02
5,13,GLAMOROUS RYDER(S007),M L Yeung,P O'Sullivan,117,1098,6,2-3/4,"4                                                            

3                                                            

4                                                            

5",1:36.48,22,4(133),Class 5 - 1600M - (40-15),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 575,000",Sha Tin,2014/11/02
6,4,FLYING IN(K120),J Moreira,K L Man,131,1086,9,3-1/2,"10                                                            

11                                                            

11                                                            

6",1:36.58,11,4(133),Class 5 - 1600M - (40-15),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 575,000",Sha Tin,2014/11/02
7,10,HEAR THE ROAR(M152),M Chadwick,S Woods,124,1164,10,4,"12                                                            

13                                                            

13                                                            

7",1:36.67,18,4(133),Class 5 - 1600M - (40-15),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 575,000",Sha Tin,2014/11/02
8,1,DRAGON(S018),C Reith,J Size,132,1115,4,5-1/4,"11                                                            

10                                                            

12                                                            

8",1:36.85,14,4(133),Class 5 - 1600M - (40-15),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 575,000",Sha Tin,2014/11/02
9,12,BAMBOO DANCE(M327),N Callan,C W Chang,121,1147,7,5-1/2,"6                                                            

6                                                            

5                                                            

9",1:36.93,11,4(133),Class 5 - 1600M - (40-15),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 575,000",Sha Tin,2014/11/02
10,3,FIERY PATROL(M360),C Y Ho,Y S Tsui,129,1023,1,5-1/2,"9                                                            

7                                                            

8                                                            

10",1:36.93,12,4(133),Class 5 - 1600M - (40-15),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 575,000",Sha Tin,2014/11/02
11,14,PERFECT TRIUMPH(P241),W M Lai,T K Ng,118,1081,14,7-1/4,"7                                                            

9                                                            

7                                                            

11",1:37.18,68,4(133),Class 5 - 1600M - (40-15),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 575,000",Sha Tin,2014/11/02
12,2,BLACK STAR(S140),K Teetan,A Lee,131,1126,3,10-1/4,"8                                                            

8                                                            

9                                                            

12",1:37.67,96,4(133),Class 5 - 1600M - (40-15),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 575,000",Sha Tin,2014/11/02
13,8,SWEET BEAN(S205),C K Tong,C Fownes,127,1003,12,12,"1                                                            

1                                                            

2                                                            

13",1:37.97,72,4(133),Class 5 - 1600M - (40-15),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 575,000",Sha Tin,2014/11/02
14,5,KHARU(K411),K C Leung,L Ho,129,1113,11,17,"2                                                            

2                                                            

1                                                            

14",1:38.75,51,4(133),Class 5 - 1600M - (40-15),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 575,000",Sha Tin,2014/11/02
1,6,ABLE WARRIOR(P265),K Teetan,J Moore,129,1207,9,-,"1                                                            

1                                                            

1",1:08.62,12,5(134),Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 760,000",Sha Tin,2014/11/02
2,7,STARTLING POWER(S204),Z Purton,T P Yung,129,1030,4,3/4,"2                                                            

2                                                            

2",1:08.75,5,5(134),Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 760,000",Sha Tin,2014/11/02
3,5,CONFUCIUS ELITE(N381),N Callan,S Woods,130,1169,11,2-1/4,"6                                                            

6                                                            

3",1:08.99,6,5(134),Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 760,000",Sha Tin,2014/11/02
4,3,MELLIFLUENT(S059),J Moreira,C S Shum,132,1161,2,4-3/4,"7                                                            

7                                                            

4",1:09.40,3.9,5(134),Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 760,000",Sha Tin,2014/11/02
5,1,FAIR WIND(P349),G Mosse,K L Man,133,1210,6,5,"9                                                            

9                                                            

5",1:09.44,3.8,5(134),Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 760,000",Sha Tin,2014/11/02
6,11,JADE PIPPO(P052),C Y Ho,Y S Tsui,119,1071,10,6-3/4,"4                                                            

3                                                            

6",1:09.72,10,5(134),Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 760,000",Sha Tin,2014/11/02
7,9,LOADS OF JOY(L088),M L Yeung,K W Lui,123,1264,1,9,"3                                                            

4                                                            

7",1:10.07,16,5(134),Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 760,000",Sha Tin,2014/11/02
8,2,GETAWAY GUY(N142),W M Lai,T K Ng,133,1153,5,9-3/4,"10                                                            

10                                                            

8",1:10.19,32,5(134),Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 760,000",Sha Tin,2014/11/02
9,12,SOUTHCHINA COMMAND(S290),C K Tong,C Fownes,118,1113,8,10-3/4,"11                                                            

11                                                            

9",1:10.36,99,5(134),Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 760,000",Sha Tin,2014/11/02
10,4,SUNSHINE KID(M080),M Chadwick,C W Chang,132,1247,3,12-1/2,"5                                                            

5                                                            

10",1:10.62,29,5(134),Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 760,000",Sha Tin,2014/11/02
11,8,VICTOR EMPEROR(S425),M Demuro,C H Yip,126,1099,12,12-3/4,"8                                                            

8                                                            

11",1:10.66,55,5(134),Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 760,000",Sha Tin,2014/11/02
12,10,ZERO ENERGY ACT(S197),K C Ng,L Ho,120,1041,7,18-3/4,"12                                                            

12                                                            

12",1:11.61,99,5(134),Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 760,000",Sha Tin,2014/11/02
1,4,TERRIFIC MASTER(P436),G Mosse,A S Cruz,129,1142,9,-,"6                                                            

6                                                            

5                                                            

1",1:34.71,8.1,6(135),Class 4 - 1600M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2014/11/02
2,3,GRAND HARBOUR(P421),J Moreira,J Moore,129,1180,6,N,"2                                                            

2                                                            

2                                                            

2",1:34.78,3.2,6(135),Class 4 - 1600M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2014/11/02
3,1,TOP ACT(P435),N Callan,A T Millard,133,1096,2,2,"4                                                            

4                                                            

4                                                            

3",1:35.03,2.2,6(135),Class 4 - 1600M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2014/11/02
4,8,WIN IT(P032),Z Purton,W Y So,123,974,13,3-1/4,"1                                                            

1                                                            

1                                                            

4",1:35.24,15,6(135),Class 4 - 1600M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2014/11/02
5,9,AMAZING ALWAYS(N432),C Reith,D E Ferraris,121,1149,10,4,"13                                                            

12                                                            

10                                                            

5",1:35.37,25,6(135),Class 4 - 1600M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2014/11/02
6,11,DRAGON BACHELOR(P128),C K Tong,Y S Tsui,118,1124,1,4-1/4,"5                                                            

5                                                            

6                                                            

6",1:35.39,99,6(135),Class 4 - 1600M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2014/11/02
7,2,CIRCUIT FORTUNE(P357),C Y Ho,K L Man,129,1058,3,6,"10                                                            

11                                                            

13                                                            

7",1:35.68,31,6(135),Class 4 - 1600M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2014/11/02
8,6,TELECOM PRINCE(P017),M L Yeung,C S Shum,122,1033,7,6-3/4,"11                                                            

10                                                            

8                                                            

8",1:35.78,99,6(135),Class 4 - 1600M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2014/11/02
9,12,GLORIOUS AVENUE(S181),K Teetan,C H Yip,119,1042,5,7,"3                                                            

3                                                            

3                                                            

9",1:35.84,18,6(135),Class 4 - 1600M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2014/11/02
10,13,COLOURFUL PROFIT(S123),M Chadwick,C S Shum,118,1165,12,7-1/4,"9                                                            

9                                                            

11                                                            

10",1:35.87,99,6(135),Class 4 - 1600M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2014/11/02
11,5,REALLY THE BEST(M188),C Y Lui,D Cruz,119,1163,4,9,"7                                                            

7                                                            

7                                                            

11",1:36.14,22,6(135),Class 4 - 1600M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2014/11/02
12,10,GOOD FIT(S131),W M Lai,C W Chang,121,1085,11,11,"8                                                            

8                                                            

9                                                            

12",1:36.46,15,6(135),Class 4 - 1600M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2014/11/02
13,14,GLOBAL FAME(M335),K C Ng,R Gibson,109,1151,8,11-1/4,"12                                                            

13                                                            

12                                                            

13",1:36.53,69,6(135),Class 4 - 1600M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2014/11/02
WV,7,SPICY SIAM(N090),B Prebble,W Y So,123,---,---,---,---,---,---,6(135),Class 4 - 1600M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2014/11/02
1,4,SELKIRK STAR(S194),G Mosse,J Moore,130,1098,4,-,"8                                                            

9                                                            

9                                                            

1",1:34.93,7,7(136),Class 3 - 1600M - (80-60),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 1,060,000",Sha Tin,2014/11/02
2,1,ETON BLITZ(P329),N Callan,P F Yiu,133,1058,5,1/2,"6                                                            

7                                                            

5                                                            

2",1:35.00,7.9,7(136),Class 3 - 1600M - (80-60),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 1,060,000",Sha Tin,2014/11/02
3,9,GOOD GOOD VIEW(P053),J Moreira,C H Yip,119,1117,10,1-1/4,"10                                                            

10                                                            

10                                                            

3",1:35.12,3.5,7(136),Class 3 - 1600M - (80-60),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 1,060,000",Sha Tin,2014/11/02
4,8,CHANCELLOR(M347),K C Ng,A S Cruz,114,1145,9,2,"1                                                            

1                                                            

1                                                            

4",1:35.26,51,7(136),Class 3 - 1600M - (80-60),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 1,060,000",Sha Tin,2014/11/02
5,11,REBORN TO WIN(S132),M L Yeung,P F Yiu,114,1041,3,3-1/4,"4                                                            

5                                                            

6                                                            

5",1:35.44,11,7(136),Class 3 - 1600M - (80-60),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 1,060,000",Sha Tin,2014/11/02
6,2,BULLISH SMART(S221),M Chadwick,A S Cruz,132,1095,8,3-1/2,"9                                                            

8                                                            

8                                                            

6",1:35.50,7.3,7(136),Class 3 - 1600M - (80-60),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 1,060,000",Sha Tin,2014/11/02
7,3,MIGHTY K(M315),B Prebble,C Fownes,131,1155,6,3-3/4,"5                                                            

4                                                            

3                                                            

7",1:35.53,16,7(136),Class 3 - 1600M - (80-60),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 1,060,000",Sha Tin,2014/11/02
8,7,MEDIC MASTER(S363),K Teetan,A T Millard,120,1183,2,4-1/4,"7                                                            

6                                                            

7                                                            

8",1:35.61,8,7(136),Class 3 - 1600M - (80-60),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 1,060,000",Sha Tin,2014/11/02
9,10,GRACEFUL KINGDOM(P145),C Y Ho,P F Yiu,115,1186,7,5,"2                                                            

2                                                            

2                                                            

9",1:35.73,14,7(136),Class 3 - 1600M - (80-60),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 1,060,000",Sha Tin,2014/11/02
10,6,GOLDLAND DANCER(N316),C Reith,S Woods,127,1174,12,5,"12                                                            

12                                                            

11                                                            

10",1:35.75,74,7(136),Class 3 - 1600M - (80-60),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 1,060,000",Sha Tin,2014/11/02
11,5,AMBER DRAGON(P229),M Demuro,R Gibson,128,1064,11,6-1/2,"11                                                            

11                                                            

12                                                            

11",1:35.97,7.6,7(136),Class 3 - 1600M - (80-60),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 1,060,000",Sha Tin,2014/11/02
12,12,SNITZEL KID(L379),C K Tong,W Y So,112,1104,1,6-3/4,"3                                                            

3                                                            

4                                                            

12",1:36.00,59,7(136),Class 3 - 1600M - (80-60),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 1,060,000",Sha Tin,2014/11/02
1,9,IMPERIAL FIGHTER(S348),M Chadwick,A T Millard,120,1087,3,-,"14                                                            

11                                                            

1",0:57.27,77,8(137),Class 3 - 1000M - (80-60),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 1,060,000",Sha Tin,2014/11/02
2,4,LUCKY CELEBRITY(S392),B Prebble,W Y So,121,1058,14,3/4,"7                                                            

5                                                            

2",0:57.40,8.1,8(137),Class 3 - 1000M - (80-60),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 1,060,000",Sha Tin,2014/11/02
3,13,SUGAR(P047),M L Yeung,A Schutz,114,1171,4,1,"12                                                            

12                                                            

3",0:57.44,32,8(137),Class 3 - 1000M - (80-60),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 1,060,000",Sha Tin,2014/11/02
4 DH,1,SIGHT BELIEVER(P258),K Teetan,J Size,133,1172,2,1-1/2,"4                                                            

4                                                            

4",0:57.50,35,8(137),Class 3 - 1000M - (80-60),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 1,060,000",Sha Tin,2014/11/02
4 DH,5,PURE FORCE(M298),C Y Ho,K W Lui,119,1218,1,1-1/2,"6                                                            

8                                                            

4",0:57.50,52,8(137),Class 3 - 1000M - (80-60),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 1,060,000",Sha Tin,2014/11/02
6,3,WINFULL PATROL(P063),Z Purton,R Gibson,124,1192,9,2,"3                                                            

2                                                            

6",0:57.58,4.9,8(137),Class 3 - 1000M - (80-60),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 1,060,000",Sha Tin,2014/11/02
7,2,LOVELY DELOVELY(S022),N Callan,D Cruz,126,1035,13,2-1/4,"1                                                            

1                                                            

7",0:57.65,2.1,8(137),Class 3 - 1000M - (80-60),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 1,060,000",Sha Tin,2014/11/02
8,14,WORLD CITY(S019),M Demuro,T P Yung,116,1263,10,2-3/4,"9                                                            

10                                                            

8",0:57.71,17,8(137),Class 3 - 1000M - (80-60),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 1,060,000",Sha Tin,2014/11/02
9,6,SMART DECLARATION(S436),C Reith,D E Ferraris,121,1149,12,3-1/4,"5                                                            

6                                                            

9",0:57.78,99,8(137),Class 3 - 1000M - (80-60),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 1,060,000",Sha Tin,2014/11/02
