place,horse_no,horse,jockey,trainer,actual_weight,declared_horse_weight,draw,lbw,running_position,finish_time,win_odds,race,class,going,turf,prize,location,date
2,9,INNOVATIVE WINNER(T060),C Schofield,R Gibson,128,1088,5,3,"7                                                            

5                                                            

7                                                            

2",1:36.21,12,2(528),Class 5 - 1600M - (40-15),GOOD,"TURF - ""B+2"" Course","HK$ 600,000",Sha Tin,2016/04/03
3,12,HOLY STAR(T068),J Moreira,D J Hall,117,1023,6,3-1/2,"6                                                            

8                                                            

11                                                            

3",1:36.31,4.1,2(528),Class 5 - 1600M - (40-15),GOOD,"TURF - ""B+2"" Course","HK$ 600,000",Sha Tin,2016/04/03
4,6,KING BOUNTIFUL(T105),M Chadwick,J Size,131,1117,11,3-1/2,"14                                                            

14                                                            

12                                                            

4",1:36.31,14,2(528),Class 5 - 1600M - (40-15),GOOD,"TURF - ""B+2"" Course","HK$ 600,000",Sha Tin,2016/04/03
5,14,GREAT SPEED(S251),T H So,L Ho,111,1061,8,3-3/4,"1                                                            

1                                                            

1                                                            

5",1:36.35,19,2(528),Class 5 - 1600M - (40-15),GOOD,"TURF - ""B+2"" Course","HK$ 600,000",Sha Tin,2016/04/03
6,5,FAITHFUL BOY(T089),Z Purton,Y S Tsui,131,1080,7,4-3/4,"4                                                            

4                                                            

4                                                            

6",1:36.53,4.3,2(528),Class 5 - 1600M - (40-15),GOOD,"TURF - ""B+2"" Course","HK$ 600,000",Sha Tin,2016/04/03
7,1,FANTASTICLIFE(S320),K Teetan,S Woods,133,1127,9,5,"13                                                            

12                                                            

9                                                            

7",1:36.54,23,2(528),Class 5 - 1600M - (40-15),GOOD,"TURF - ""B+2"" Course","HK$ 600,000",Sha Tin,2016/04/03
8,13,ZACHARY(N146),K C Leung,A Schutz,115,1149,12,5,"8                                                            

6                                                            

5                                                            

8",1:36.55,29,2(528),Class 5 - 1600M - (40-15),GOOD,"TURF - ""B+2"" Course","HK$ 600,000",Sha Tin,2016/04/03
9,2,GLORY STAR(T336),N Callan,C S Shum,133,1086,13,5-3/4,"2                                                            

2                                                            

2                                                            

9",1:36.69,20,2(528),Class 5 - 1600M - (40-15),GOOD,"TURF - ""B+2"" Course","HK$ 600,000",Sha Tin,2016/04/03
10,10,ENCHANTING DIAMOND(S136),D Whyte,C W Chang,125,1041,10,6-1/2,"9                                                            

11                                                            

13                                                            

10",1:36.78,10,2(528),Class 5 - 1600M - (40-15),GOOD,"TURF - ""B+2"" Course","HK$ 600,000",Sha Tin,2016/04/03
11,4,MALAYAN PEARL(N416),H N Wong,D Cruz,125,1177,3,7-1/4,"5                                                            

7                                                            

10                                                            

11",1:36.89,31,2(528),Class 5 - 1600M - (40-15),GOOD,"TURF - ""B+2"" Course","HK$ 600,000",Sha Tin,2016/04/03
12,8,ALL TIMES LUCKY(P064),K C Ng,C H Yip,123,1040,1,7-3/4,"3                                                            

3                                                            

3                                                            

12",1:36.98,85,2(528),Class 5 - 1600M - (40-15),GOOD,"TURF - ""B+2"" Course","HK$ 600,000",Sha Tin,2016/04/03
13,11,FOREST COLOURS(P167),B Prebble,K W Lui,121,1126,2,8,"11                                                            

10                                                            

8                                                            

13",1:37.01,7,2(528),Class 5 - 1600M - (40-15),GOOD,"TURF - ""B+2"" Course","HK$ 600,000",Sha Tin,2016/04/03
14,3,SUPERKING DRAGON(N318),N Rawiller,A Lee,133,1113,4,8-3/4,"12                                                            

13                                                            

14                                                            

14",1:37.16,78,2(528),Class 5 - 1600M - (40-15),GOOD,"TURF - ""B+2"" Course","HK$ 600,000",Sha Tin,2016/04/03
WV,,HEAR THE ROAR(M152),---,S Woods,113,---,---,---,---,---,---,2(528),Class 5 - 1600M - (40-15),GOOD,"TURF - ""B+2"" Course","HK$ 600,000",Sha Tin,2016/04/03
1,5,LUCKY BUBBLES(T211),B Prebble,K W Lui,123,1067,4,-,"3                                                            

3                                                            

1",1:08.36,2.9,3(529),Hong Kong Group Two - 1200M ,GOOD,"TURF - ""B+2"" Course","HK$ 4,000,000",Sha Tin,2016/04/03
2,4,AMAZING KIDS(T179),J Moreira,J Size,123,1155,3,2,"4                                                            

4                                                            

2",1:08.66,2.1,3(529),Hong Kong Group Two - 1200M ,GOOD,"TURF - ""B+2"" Course","HK$ 4,000,000",Sha Tin,2016/04/03
3,2,PACKING PINS(S386),G Mosse,P F Yiu,123,1164,5,2-1/4,"5                                                            

5                                                            

3",1:08.70,5.1,3(529),Hong Kong Group Two - 1200M ,GOOD,"TURF - ""B+2"" Course","HK$ 4,000,000",Sha Tin,2016/04/03
4,8,DIVINE BOY(T163),K Teetan,Y S Tsui,123,1075,6,4-1/4,"7                                                            

7                                                            

4",1:09.03,28,3(529),Hong Kong Group Two - 1200M ,GOOD,"TURF - ""B+2"" Course","HK$ 4,000,000",Sha Tin,2016/04/03
5,3,CHARLES THE GREAT(N171),Z Purton,J Moore,123,1054,8,4-3/4,"6                                                            

6                                                            

5",1:09.10,20,3(529),Hong Kong Group Two - 1200M ,GOOD,"TURF - ""B+2"" Course","HK$ 4,000,000",Sha Tin,2016/04/03
6,7,FREDERICK ENGELS(N187),T Berry,J Moore,123,1088,7,6,"8                                                            

8                                                            

6",1:09.33,73,3(529),Hong Kong Group Two - 1200M ,GOOD,"TURF - ""B+2"" Course","HK$ 4,000,000",Sha Tin,2016/04/03
7,1,DUNDONNELL(S110),O Doleuze,C Fownes,123,1156,2,6-1/4,"2                                                            

2                                                            

7",1:09.37,11,3(529),Hong Kong Group Two - 1200M ,GOOD,"TURF - ""B+2"" Course","HK$ 4,000,000",Sha Tin,2016/04/03
8,6,RAD(P248),N Rawiller,D J Hall,123,1158,1,6-3/4,"1                                                            

1                                                            

8",1:09.45,38,3(529),Hong Kong Group Two - 1200M ,GOOD,"TURF - ""B+2"" Course","HK$ 4,000,000",Sha Tin,2016/04/03
1,4,CAREFREE LET GO(T059),N Rawiller,C S Shum,123,1070,8,-,"1                                                            

1                                                            

1",1:09.66,9.7,4(530),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/04/03
2,12,VICTORY MARVEL(T426),B Prebble,C Fownes,121,1174,13,1-1/4,"2                                                            

2                                                            

2",1:09.84,11,4(530),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/04/03
3,9,HOME RUN(V101),D Whyte,Y S Tsui,121,1089,6,1-1/2,"7                                                            

5                                                            

3",1:09.90,8.1,4(530),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/04/03
4,5,I'M A WITNESS(T405),J Moreira,A S Cruz,123,1077,1,3,"3                                                            

4                                                            

4",1:10.15,2.6,4(530),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/04/03
5,6,FLYING MONKEY(T361),C Schofield,W Y So,122,1061,5,4-3/4,"4                                                            

3                                                            

5",1:10.42,12,4(530),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/04/03
6,7,COOL AND NEAT(V087),T Berry,D J Hall,121,1202,11,6,"12                                                            

9                                                            

6",1:10.63,31,4(530),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/04/03
7,14,FRANCE VALOUR(S408),K C Leung,T P Yung,117,1157,10,6-1/4,"9                                                            

7                                                            

7",1:10.67,68,4(530),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/04/03
8,3,PEARL WIN(P085),M Chadwick,A T Millard,125,1071,7,6-3/4,"8                                                            

8                                                            

8",1:10.72,28,4(530),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/04/03
9,1,GOOD MAN(V030),Z Purton,P O'Sullivan,126,1184,2,7,"5                                                            

6                                                            

9",1:10.80,2.9,4(530),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/04/03
10,10,SEVEN LUCK(V044),N Callan,C H Yip,121,1066,14,11-1/4,"13                                                            

12                                                            

10",1:11.45,186,4(530),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/04/03
11,8,HAPPY THREE(V162),Y T Cheng,D E Ferraris,121,1254,12,14-3/4,"11                                                            

13                                                            

11",1:12.01,406,4(530),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/04/03
12,11,THE GREATEST(T435),T H So,K L Man,119,1205,3,17-1/4,"6                                                            

10                                                            

12",1:12.42,415,4(530),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/04/03
13,2,ALL TOGETHER(T420),C K Tong,A Lee,123,1091,9,18,"10                                                            

11                                                            

13",1:12.56,394,4(530),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/04/03
WV-A,13,SPRING WIN(V157),K Teetan,P F Yiu,119,---,---,---,---,---,---,4(530),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/04/03
1,2,BAD BOY(V251),T Berry,J Moore,129,1235,12,-,"3                                                            

7                                                            

1",0:55.74,10,5(531),Class 3 - 1000M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,165,000",Sha Tin,2016/04/03
2,11,FORTUNE BO BO(V017),C Schofield,T P Yung,117,1117,9,3/4,"2                                                            

1                                                            

2",0:55.84,8.2,5(531),Class 3 - 1000M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,165,000",Sha Tin,2016/04/03
3,13,SPEEDY ACHIEVER(V021),M Chadwick,A T Millard,117,1196,10,1,"11                                                            

10                                                            

3",0:55.90,19,5(531),Class 3 - 1000M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,165,000",Sha Tin,2016/04/03
4,12,NO MONEY NO TALK(S404),C Y Ho,D J Hall,115,1124,8,2-1/4,"7                                                            

5                                                            

4",0:56.10,16,5(531),Class 3 - 1000M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,165,000",Sha Tin,2016/04/03
5,1,TRIUMPHANT JEWEL(P310),Z Purton,C S Shum,133,1122,13,2-1/2,"4                                                            

9                                                            

5",0:56.16,10,5(531),Class 3 - 1000M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,165,000",Sha Tin,2016/04/03
6,7,MALMSTEEN(V059),G Mosse,K L Man,124,1141,1,2-3/4,"6                                                            

3                                                            

6",0:56.18,3.8,5(531),Class 3 - 1000M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,165,000",Sha Tin,2016/04/03
7,4,FIONESAY(V256),K C Ng,A S Cruz,123,1255,14,3-1/4,"1                                                            

4                                                            

7",0:56.27,8.6,5(531),Class 3 - 1000M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,165,000",Sha Tin,2016/04/03
8,8,TEAM FORTUNE(T306),J Moreira,W Y So,122,1144,3,3-3/4,"5                                                            

2                                                            

8",0:56.35,3.1,5(531),Class 3 - 1000M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,165,000",Sha Tin,2016/04/03
9,10,DIAMOND MASTER(S397),H N Wong,P F Yiu,110,1151,5,4,"10                                                            

6                                                            

9",0:56.36,19,5(531),Class 3 - 1000M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,165,000",Sha Tin,2016/04/03
10,14,WAYFOONG VINNIE(V055),K Teetan,J Size,116,1100,6,4-1/2,"9                                                            

8                                                            

10",0:56.47,157,5(531),Class 3 - 1000M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,165,000",Sha Tin,2016/04/03
11,3,HIGH VOLATILITY(V081),Y T Cheng,K W Lui,129,1157,11,6-3/4,"14                                                            

14                                                            

11",0:56.83,63,5(531),Class 3 - 1000M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,165,000",Sha Tin,2016/04/03
12,6,VICTORIUS(N423),C K Tong,Y S Tsui,123,1132,2,7-1/2,"8                                                            

11                                                            

12",0:56.93,239,5(531),Class 3 - 1000M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,165,000",Sha Tin,2016/04/03
13,9,WINNING STAR(T221),K C Leung,L Ho,117,1033,7,15-1/2,"12                                                            

12                                                            

13",0:58.20,432,5(531),Class 3 - 1000M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,165,000",Sha Tin,2016/04/03
14,5,IMPERIAL FIGHTER(S348),T H So,T K Ng,125,1070,4,20-3/4,"13                                                            

13                                                            

14",0:59.08,103,5(531),Class 3 - 1000M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,165,000",Sha Tin,2016/04/03
1,5,CALIFORNIA JOY(T406),C Y Ho,A S Cruz,126,1162,2,-,"8                                                            

7                                                            

4                                                            

1",1:35.37,3,6(532),Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/04/03
2,9,STAR OF BOND(P200),G Mosse,T P Yung,124,1038,3,1-1/2,"1                                                            

1                                                            

1                                                            

2",1:35.62,27,6(532),Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/04/03
3,13,FORTUNE GIGGLES(S346),C Schofield,Y S Tsui,119,1226,9,1-3/4,"10                                                            

9                                                            

9                                                            

3",1:35.66,34,6(532),Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/04/03
4,12,CHANCELLOR(M347),N Callan,A S Cruz,120,1146,1,2-1/4,"3                                                            

3                                                            

3                                                            

4",1:35.72,27,6(532),Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/04/03
5,4,GORGEOUS LEGEND(T122),N Rawiller,C S Shum,129,1088,4,2-1/2,"5                                                            

5                                                            

5                                                            

5",1:35.78,8.4,6(532),Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/04/03
6,1,HAPPY AGILITY(T184),J Moreira,P F Yiu,132,1143,5,2-3/4,"6                                                            

8                                                            

7                                                            

6",1:35.79,3.2,6(532),Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/04/03
7,2,JAEGER BOMB(P281),C K Tong,C Fownes,129,1080,11,3-1/4,"14                                                            

14                                                            

13                                                            

7",1:35.87,95,6(532),Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/04/03
8,8,ROYALE ELEGANCE(S098),K Teetan,J Moore,125,1070,13,3-1/4,"11                                                            

13                                                            

10                                                            

8",1:35.88,14,6(532),Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/04/03
9,10,WEALTHY FORTUNE(P324),K C Leung,K L Man,121,1021,8,3-1/4,"9                                                            

10                                                            

12                                                            

9",1:35.89,44,6(532),Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/04/03
10,7,BULB MASTER(T139),Z Purton,P O'Sullivan,126,1117,7,5-1/2,"2                                                            

2                                                            

2                                                            

10",1:36.25,4.8,6(532),Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/04/03
11,11,MY FOLKS(T323),K C Ng,C W Chang,117,1140,10,8,"13                                                            

11                                                            

11                                                            

11",1:36.64,224,6(532),Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/04/03
12,3,GIANT TURTLE(T391),D Whyte,A Schutz,129,1040,14,8-1/4,"7                                                            

6                                                            

8                                                            

12",1:36.70,217,6(532),Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/04/03
13,14,SIR JOHN(P344),H N Wong,W Y So,107,1153,12,12-1/2,"4                                                            

4                                                            

6                                                            

13",1:37.36,305,6(532),Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/04/03
14,6,RED PEONY(T014),B Prebble,A Lee,128,1084,6,14,"12                                                            

12                                                            

14                                                            

14",1:37.61,36,6(532),Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 800,000",Sha Tin,2016/04/03
1,4,BEAUTY ONLY(S411),N Callan,A S Cruz,123,1127,1,-,"6                                                            

6                                                            

5                                                            

1",1:33.22,6.6,7(533),Hong Kong Group Two - 1600M ,GOOD,"TURF - ""B+2"" Course","HK$ 4,000,000",Sha Tin,2016/04/03
2,5,REWARDING HERO(N376),J Moreira,J Moore,123,1096,3,1-1/4,"4                                                            

4                                                            

3                                                            

2",1:33.43,8.4,7(533),Hong Kong Group Two - 1600M ,GOOD,"TURF - ""B+2"" Course","HK$ 4,000,000",Sha Tin,2016/04/03
3,1,DESIGNS ON ROME(P270),T Berry,J Moore,128,1081,7,2,"8                                                            

8                                                            

6                                                            

3",1:33.58,6.4,7(533),Hong Kong Group Two - 1600M ,GOOD,"TURF - ""B+2"" Course","HK$ 4,000,000",Sha Tin,2016/04/03
4,6,SECRET WEAPON(S217),D Whyte,C H Yip,123,1140,6,2-1/2,"7                                                            

7                                                            

8                                                            

4",1:33.62,5.5,7(533),Hong Kong Group Two - 1600M ,GOOD,"TURF - ""B+2"" Course","HK$ 4,000,000",Sha Tin,2016/04/03
5,3,CONTENTMENT(S391),B Prebble,J Size,128,1155,4,3,"3                                                            

5                                                            

7                                                            

5",1:33.72,2.1,7(533),Hong Kong Group Two - 1600M ,GOOD,"TURF - ""B+2"" Course","HK$ 4,000,000",Sha Tin,2016/04/03
6,2,BLAZING SPEED(P192),G Mosse,A S Cruz,128,1159,8,5-1/4,"5                                                            

3                                                            

2                                                            

6",1:34.05,14,7(533),Hong Kong Group Two - 1600M ,GOOD,"TURF - ""B+2"" Course","HK$ 4,000,000",Sha Tin,2016/04/03
7,7,MULTIVICTORY(P254),Y T Cheng,A S Cruz,123,1094,2,8-1/4,"2                                                            

1                                                            

1                                                            

7",1:34.53,66,7(533),Hong Kong Group Two - 1600M ,GOOD,"TURF - ""B+2"" Course","HK$ 4,000,000",Sha Tin,2016/04/03
8,8,DASHING FELLOW(S284),K Teetan,J Moore,123,1176,5,9-1/2,"1                                                            

2                                                            

4                                                            

8",1:34.75,19,7(533),Hong Kong Group Two - 1600M ,GOOD,"TURF - ""B+2"" Course","HK$ 4,000,000",Sha Tin,2016/04/03
1,4,VICTORY MAGIC(T272),Z Purton,J Moore,128,1127,10,-,"7                                                            

7                                                            

8                                                            

8                                                            

8                                                            

1",2:12.84,3.5,8(534),Class 2 - 2200M - (105-80),GOOD,"TURF - ""B+2"" Course","HK$ 1,650,000",Sha Tin,2016/04/03
2,7,AMBITIOUS CHAMPION(S083),C Schofield,R Gibson,121,1107,4,2-3/4,"8                                                            

6                                                            

9                                                            

9                                                            

10                                                            

2",2:13.27,11,8(534),Class 2 - 2200M - (105-80),GOOD,"TURF - ""B+2"" Course","HK$ 1,650,000",Sha Tin,2016/04/03
3,5,MR GNOCCHI(P080),N Rawiller,A T Millard,125,1082,11,2-3/4,"10                                                            

10                                                            

10                                                            

10                                                            

11                                                            

3",2:13.29,14,8(534),Class 2 - 2200M - (105-80),GOOD,"TURF - ""B+2"" Course","HK$ 1,650,000",Sha Tin,2016/04/03
4,8,BASIC TRILOGY(V133),T Berry,J Moore,121,1194,2,4-1/2,"3                                                            

4                                                            

5                                                            

6                                                            

7                                                            

4",2:13.55,7.9,8(534),Class 2 - 2200M - (105-80),GOOD,"TURF - ""B+2"" Course","HK$ 1,650,000",Sha Tin,2016/04/03
5,9,RENAISSANCE ART(T197),N Callan,C Fownes,121,1093,9,5-1/2,"2                                                            

2                                                            

4                                                            

4                                                            

3                                                            

5",2:13.74,20,8(534),Class 2 - 2200M - (105-80),GOOD,"TURF - ""B+2"" Course","HK$ 1,650,000",Sha Tin,2016/04/03
6,2,GIOVANNI CANALETTO(V193),J Moreira,A S Cruz,132,1104,1,5-3/4,"5                                                            

3                                                            

7                                                            

7                                                            

5                                                            

6",2:13.77,2,8(534),Class 2 - 2200M - (105-80),GOOD,"TURF - ""B+2"" Course","HK$ 1,650,000",Sha Tin,2016/04/03
7,3,BUBBLE CHIC(N369),K Teetan,D J Hall,128,1012,3,6-1/4,"1                                                            

1                                                            

2                                                            

2                                                            

1                                                            

7",2:13.84,62,8(534),Class 2 - 2200M - (105-80),GOOD,"TURF - ""B+2"" Course","HK$ 1,650,000",Sha Tin,2016/04/03
8,10,SAVVY NATURE(T127),M Chadwick,J Moore,117,1263,7,6-3/4,"6                                                            

8                                                            

1                                                            

1                                                            

2                                                            

8",2:13.91,40,8(534),Class 2 - 2200M - (105-80),GOOD,"TURF - ""B+2"" Course","HK$ 1,650,000",Sha Tin,2016/04/03
9,1,HARBOUR MASTER(S145),G Mosse,J Moore,133,1177,6,7-3/4,"9                                                            

9                                                            

11                                                            

11                                                            

9                                                            

9",2:14.10,67,8(534),Class 2 - 2200M - (105-80),GOOD,"TURF - ""B+2"" Course","HK$ 1,650,000",Sha Tin,2016/04/03
10,6,ENSURING(S437),B Prebble,J Size,124,1129,8,14-1/4,"11                                                            

11                                                            

6                                                            

5                                                            

6                                                            

10",2:15.11,20,8(534),Class 2 - 2200M - (105-80),GOOD,"TURF - ""B+2"" Course","HK$ 1,650,000",Sha Tin,2016/04/03
11,11,PREMIUM CHAMPION(T187),C Y Ho,C Fownes,114,1093,5,17-1/4,"4                                                            

5                                                            

3                                                            

3                                                            

4                                                            

11",2:15.59,115,8(534),Class 2 - 2200M - (105-80),GOOD,"TURF - ""B+2"" Course","HK$ 1,650,000",Sha Tin,2016/04/03
1,4,FLYING MOOCHI(T116),G Mosse,Y S Tsui,124,1098,9,-,"1                                                            

1                                                            

1",1:09.22,2.9,9(535),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,165,000",Sha Tin,2016/04/03
2,11,MEGA RED(V078),C Y Ho,K W Lui,127,1161,5,2-1/4,"9                                                            

9                                                            

2",1:09.60,59,9(535),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,165,000",Sha Tin,2016/04/03
3,12,RED KYLIN(T052),H N Wong,P F Yiu,111,1085,3,2-1/2,"2                                                            

2                                                            

3",1:09.62,14,9(535),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,165,000",Sha Tin,2016/04/03
4,3,HAPPY METEOR(T171),T Berry,J Moore,126,1178,6,2-3/4,"4                                                            

3                                                            

4",1:09.66,14,9(535),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,165,000",Sha Tin,2016/04/03
5,14,WICKED WINDICATOR(V075),T H So,D J Hall,115,1088,1,3-1/4,"3                                                            

4                                                            

5",1:09.74,270,9(535),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,165,000",Sha Tin,2016/04/03
6,7,WHO ELSE BUT YOU(T341),J Moreira,P O'Sullivan,121,1084,12,3-1/2,"5                                                            

5                                                            

6",1:09.80,3.9,9(535),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,165,000",Sha Tin,2016/04/03
