place,horse_no,horse,jockey,trainer,actual_weight,declared_horse_weight,draw,lbw,running_position,finish_time,win_odds,race,class,going,turf,prize,location,date
11,1,CHARTER VICTORIA(P204),N Callan,D Cruz,133,1056,6,13-1/4,"2                                                            

2                                                            

11",1:12.29,4.5,1(663),Class 5 - 1200M - (40-0),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 575,000",Happy Valley,2015/06/03
WV,4,BLISS CARTEL(S202),M L Yeung,C S Shum,125,---,---,---,---,---,---,1(663),Class 5 - 1200M - (40-0),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 575,000",Happy Valley,2015/06/03
1,5,ROBUST MOMENTUM(P422),C Y Ho,C Fownes,122,1209,1,-,"2                                                            

3                                                            

2                                                            

1",1:40.18,2.5,2(664),Class 4 - 1650M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/06/03
2,1,AXIOM(P095),A Suborics,A Schutz,129,1088,12,1,"10                                                            

10                                                            

9                                                            

2",1:40.34,82,2(664),Class 4 - 1650M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/06/03
3,11,LIGHTNING AND GOLD(P354),W M Lai,C H Yip,114,1034,11,1-1/4,"11                                                            

11                                                            

10                                                            

3",1:40.38,27,2(664),Class 4 - 1650M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/06/03
4,7,CHINA DELIGHT(N148),T H So,K W Lui,121,1031,2,1-1/4,"12                                                            

12                                                            

12                                                            

4",1:40.38,13,2(664),Class 4 - 1650M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/06/03
5,2,AMAZING ALWAYS(N432),D Whyte,D E Ferraris,125,1133,7,1-1/4,"8                                                            

7                                                            

8                                                            

5",1:40.40,6.8,2(664),Class 4 - 1650M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/06/03
6,10,RED COURAGE(N110),K Teetan,J Size,117,1186,5,2,"3                                                            

2                                                            

3                                                            

6",1:40.50,11,2(664),Class 4 - 1650M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/06/03
7,12,DRAGON GLORY(P130),M Chadwick,C W Chang,113,1156,3,2,"4                                                            

6                                                            

4                                                            

7",1:40.51,10,2(664),Class 4 - 1650M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/06/03
8,3,CIRCUIT STAR(N220),K C Leung,K L Man,123,1054,9,2,"7                                                            

8                                                            

7                                                            

8",1:40.52,30,2(664),Class 4 - 1650M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/06/03
9,4,MAC ROW(N252),M L Yeung,A Lee,122,1001,8,3-3/4,"9                                                            

9                                                            

11                                                            

9",1:40.78,9.9,2(664),Class 4 - 1650M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/06/03
10,8,CONFUCIUS SPIRIT(S329),N Callan,S Woods,120,1088,4,5,"6                                                            

5                                                            

6                                                            

10",1:40.98,10,2(664),Class 4 - 1650M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/06/03
11,6,SPIRIT SOARING(N099),N Rawiller,W Y So,124,1098,6,5-1/4,"1                                                            

1                                                            

1                                                            

11",1:41.04,10,2(664),Class 4 - 1650M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/06/03
12,9,SOUTHERN SPRINGS(P139),H W Lai,C S Shum,118,1112,10,11-3/4,"5                                                            

4                                                            

5                                                            

12",1:42.07,38,2(664),Class 4 - 1650M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/06/03
1,7,CHIN CHUN(S445),K Teetan,J Size,124,1052,1,-,"6                                                            

5                                                            

1",0:57.51,3.9,3(665),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/06/03
2,8,CALL ME ACHIEVER(N134),B Prebble,Y S Tsui,122,1214,9,3/4,"1                                                            

2                                                            

2",0:57.64,4.6,3(665),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/06/03
3,6,GLORY HORSIE(M273),K C Leung,D Cruz,123,1260,3,1-1/4,"5                                                            

3                                                            

3",0:57.73,6,3(665),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/06/03
4,4,OCEAN ROAR(N317),T H So,A Lee,124,1177,10,2,"2                                                            

1                                                            

4",0:57.85,11,3(665),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/06/03
5,9,HIGHLAND DRAGON(N265),G Mosse,S Woods,121,1104,2,3-1/4,"8                                                            

8                                                            

5",0:58.02,15,3(665),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/06/03
6,11,WHISTLE BLOWER(P308),M L Yeung,P O'Sullivan,116,1166,6,3-1/4,"3                                                            

4                                                            

6",0:58.02,5.6,3(665),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/06/03
7,3,PERI PERI SAFFRON(N055),O Doleuze,L Ho,127,1203,4,3-1/2,"10                                                            

6                                                            

7",0:58.08,10,3(665),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/06/03
8,1,THUNDER DASH(T133),N Callan,P F Yiu,133,1062,11,3-3/4,"7                                                            

9                                                            

8",0:58.12,14,3(665),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/06/03
9,2,SING SING SING(T072),N Rawiller,W Y So,131,996,7,4-1/2,"4                                                            

7                                                            

9",0:58.24,22,3(665),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/06/03
10,12,CHOICE EXCHEQUER(P088),W M Lai,C H Yip,114,1148,8,5,"9                                                            

11                                                            

10",0:58.33,99,3(665),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/06/03
11,10,INCREDIBLE ACT(S086),D Lane,A T Millard,119,1130,5,6-1/2,"11                                                            

10                                                            

11",0:58.54,99,3(665),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/06/03
12,5,THE PALADIN(T328),A Suborics,C Fownes,126,1095,12,9-3/4,"12                                                            

12                                                            

12",0:59.07,51,3(665),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/06/03
1,1,RAINBOW FIGHTER(N193),D Whyte,D Cruz,133,1093,6,-,"6                                                            

5                                                            

1",1:10.22,3.4,4(666),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/06/03
2,2,CAGA FORCE(S160),A Suborics,C S Shum,130,1007,10,SH,"1                                                            

1                                                            

2",1:10.23,11,4(666),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/06/03
3,12,YO-YO DA(S104),Y T Cheng,W Y So,115,1135,4,2-1/2,"4                                                            

3                                                            

3",1:10.61,12,4(666),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/06/03
4,11,LEOWL(S295),M Chadwick,P F Yiu,115,1068,11,3-1/4,"3                                                            

2                                                            

4",1:10.75,43,4(666),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/06/03
5,10,DIVINE BOY(T163),H N Wong,Y S Tsui,105,1073,1,3-1/2,"8                                                            

11                                                            

5",1:10.79,8.5,4(666),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/06/03
6,9,NONE OTHER(S349),G Mosse,A S Cruz,120,1166,5,3-1/2,"7                                                            

8                                                            

6",1:10.79,16,4(666),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/06/03
7,4,EYE ON YOU(S170),K Teetan,J Size,127,1095,8,3-1/2,"9                                                            

6                                                            

7",1:10.79,15,4(666),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/06/03
8,5,HAWTHORNE(L136),D Lane,T P Yung,125,1081,9,4-1/2,"2                                                            

4                                                            

8",1:10.94,56,4(666),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/06/03
9,7,KYNAM(P213),K C Leung,J Moore,119,1143,3,4-1/2,"5                                                            

7                                                            

9",1:10.95,4,4(666),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/06/03
10,6,HO LEE HORSE(S330),B Prebble,R Gibson,121,1157,7,6-1/2,"12                                                            

9                                                            

10",1:11.27,23,4(666),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/06/03
11,8,WINDICATOR STAR(N233),N Callan,C Fownes,121,1189,12,6-3/4,"10                                                            

10                                                            

11",1:11.29,10,4(666),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/06/03
12,3,LONGWAH AMBER(S224),W M Lai,T K Ng,130,1076,2,9-1/4,"11                                                            

12                                                            

12",1:11.69,12,4(666),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/06/03
1,11,PEACE ON EARTH(S254),H W Lai,D E Ferraris,120,1081,7,-,"8                                                            

8                                                            

1",1:10.15,14,5(667),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/06/03
2,4,REAL FIT(P418),N Callan,A S Cruz,132,1052,4,1/2,"2                                                            

2                                                            

2",1:10.25,10,5(667),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/06/03
3,2,BUNKER SHOT(S137),C Y Ho,C Fownes,131,1058,1,1-1/2,"6                                                            

3                                                            

3",1:10.42,5.3,5(667),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/06/03
4,5,KING OF HOUSEHOLD(P444),D Whyte,D J Hall,131,1135,8,1-3/4,"5                                                            

6                                                            

4",1:10.44,3,5(667),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/06/03
5,1,BRAVE BROTHER(P016),T H So,S Woods,131,1133,2,2,"10                                                            

10                                                            

5",1:10.47,15,5(667),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/06/03
6,3,STEP FASTER(N295),B Prebble,W Y So,133,1065,10,4-3/4,"12                                                            

11                                                            

6",1:10.93,38,5(667),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/06/03
7,8,JOLLY POSH(P371),M Chadwick,C S Shum,126,1162,3,5-1/2,"1                                                            

1                                                            

7",1:11.04,9,5(667),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/06/03
8,9,KING'S STEED(S051),G Mosse,T K Ng,125,1164,12,5-3/4,"9                                                            

7                                                            

8",1:11.09,28,5(667),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/06/03
9,10,TOMODACHI(M026),N Rawiller,D Cruz,124,1099,11,7-1/2,"4                                                            

5                                                            

9",1:11.35,32,5(667),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/06/03
10,12,GOLDEN CHOICE(S157),W M Lai,A T Millard,114,1074,6,8,"7                                                            

9                                                            

10",1:11.44,99,5(667),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/06/03
11,6,ALL TIMES LUCKY(P064),A Suborics,C H Yip,129,1039,9,8-1/2,"11                                                            

12                                                            

11",1:11.50,37,5(667),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/06/03
12,7,FRUITFUL CHAMPION(T069),Y T Cheng,K L Man,126,1095,5,10-1/2,"3                                                            

4                                                            

12",1:11.83,4.4,5(667),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/06/03
1,1,IMPERIAL CHAMPION(P416),B Prebble,C Fownes,133,1177,5,-,"7                                                            

6                                                            

1",0:57.05,7.9,6(668),Class 3 - 1000M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/06/03
2,8,SUPER ABUNDANTE(S004),H N Wong,Y S Tsui,108,1100,2,3/4,"3                                                            

3                                                            

2",0:57.18,6.1,6(668),Class 3 - 1000M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/06/03
3,4,GENERAL IRON(P429),M L Yeung,C S Shum,120,1133,10,1-1/2,"6                                                            

7                                                            

3",0:57.30,6.3,6(668),Class 3 - 1000M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/06/03
4,11,SHADOWFAXE(P381),K Teetan,J Size,115,1190,4,2-1/4,"5                                                            

5                                                            

4",0:57.39,3.5,6(668),Class 3 - 1000M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/06/03
5,7,THOR THE GREATEST(P396),G Mosse,T P Yung,120,1156,1,2-1/4,"2                                                            

2                                                            

5",0:57.42,6.3,6(668),Class 3 - 1000M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/06/03
6,12,ARGENTUM(T201),T H So,D J Hall,111,1038,11,2-1/2,"11                                                            

11                                                            

6",0:57.45,99,6(668),Class 3 - 1000M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/06/03
7,5,BOTH LUCKY(T196),H W Lai,P F Yiu,118,1143,7,3-1/4,"10                                                            

8                                                            

7",0:57.57,11,6(668),Class 3 - 1000M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/06/03
8,2,SEASONS STAR(P058),M Chadwick,A S Cruz,127,1078,12,3-1/2,"12                                                            

12                                                            

8",0:57.60,60,6(668),Class 3 - 1000M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/06/03
9,9,BRILLANTE(T037),C Y Ho,C H Yip,115,1120,3,4-1/2,"1                                                            

1                                                            

9",0:57.78,12,6(668),Class 3 - 1000M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/06/03
10,3,SMART DECLARATION(S436),A Suborics,D E Ferraris,124,1148,8,5,"8                                                            

10                                                            

10",0:57.86,13,6(668),Class 3 - 1000M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/06/03
11,10,FAST MARVEL(T191),C K Tong,W Y So,114,1020,6,8-1/2,"9                                                            

9                                                            

11",0:58.41,99,6(668),Class 3 - 1000M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/06/03
12,6,FREE NOVEMBER(T123),N Callan,R Gibson,120,1127,9,14-1/2,"4                                                            

4                                                            

12",0:59.38,19,6(668),Class 3 - 1000M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/06/03
1,2,BULLISH BOY(P008),G Mosse,A S Cruz,130,1085,5,-,"4                                                            

4                                                            

4                                                            

1",1:40.48,17,7(669),Class 3 - 1650M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/06/03
2,5,GRAND HARBOUR(P421),K C Leung,J Moore,122,1186,2,1/2,"1                                                            

1                                                            

1                                                            

2",1:40.56,6.9,7(669),Class 3 - 1650M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/06/03
3,10,GRACEFUL KINGDOM(P145),M L Yeung,P F Yiu,114,1168,3,1-1/4,"6                                                            

5                                                            

5                                                            

3",1:40.68,13,7(669),Class 3 - 1650M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/06/03
4,12,MONSIEUR MOGOK(S412),K Teetan,A T Millard,114,999,7,1-1/4,"8                                                            

8                                                            

7                                                            

4",1:40.69,5.1,7(669),Class 3 - 1650M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/06/03
5,3,JAEGER BOMB(P281),N Callan,C Fownes,130,1078,8,1-1/2,"5                                                            

6                                                            

6                                                            

5",1:40.70,4.9,7(669),Class 3 - 1650M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/06/03
6,4,SEMPITERNAL(S100),B Prebble,W Y So,126,1240,9,2-1/2,"2                                                            

2                                                            

2                                                            

6",1:40.88,10,7(669),Class 3 - 1650M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/06/03
7,6,LOTUS STRIKES BACK(T145),M Chadwick,T P Yung,121,1054,11,3-1/4,"11                                                            

12                                                            

11                                                            

7",1:41.00,62,7(669),Class 3 - 1650M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/06/03
8,7,REDWOOD BABY(P358),C Y Ho,C S Shum,118,996,12,4,"12                                                            

11                                                            

12                                                            

8",1:41.13,8.6,7(669),Class 3 - 1650M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/06/03
9,9,CLUB LIFE(P309),A Suborics,R Gibson,133,1115,1,5,"3                                                            

3                                                            

3                                                            

9",1:41.30,5.8,7(669),Class 3 - 1650M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/06/03
10,11,LEVEL PLAYER(N323),T H So,C W Chang,113,1125,6,5-1/4,"10                                                            

9                                                            

9                                                            

10",1:41.34,99,7(669),Class 3 - 1650M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/06/03
11,1,NOBLE DELUXE(M063),D Whyte,D Cruz,131,1054,10,6-3/4,"7                                                            

7                                                            

8                                                            

11",1:41.58,19,7(669),Class 3 - 1650M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/06/03
12,8,HIT A HOME RUN(N248),H W Lai,D J Hall,116,1061,4,7-1/2,"9                                                            

10                                                            

10                                                            

12",1:41.69,13,7(669),Class 3 - 1650M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/06/03
WV,,AGIAAL(N177),Y T Cheng,A Schutz,116,---,---,---,---,---,---,7(669),Class 3 - 1650M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/06/03
1,4,BRILLIANT SHINE(S099),N Callan,C H Yip,130,1071,2,-,"5                                                            

6                                                            

8                                                            

1",1:40.14,3.9,8(670),Class 2 - 1650M - (100-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,500,000",Happy Valley,2015/06/03
2,9,JAZZY FEELING(P149),K Teetan,R Gibson,119,1045,7,SH,"9                                                            

10                                                            

11                                                            

2",1:40.16,10,8(670),Class 2 - 1650M - (100-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,500,000",Happy Valley,2015/06/03
3,5,FAT CHOY HONG KONG(N253),H N Wong,C H Yip,112,1030,5,1-1/2,"1                                                            

2                                                            

3                                                            

3",1:40.39,8.2,8(670),Class 2 - 1650M - (100-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,500,000",Happy Valley,2015/06/03
4,12,STAR MAJESTIC(S093),K C Leung,P O'Sullivan,114,1082,10,1-1/2,"7                                                            

1                                                            

1                                                            

4",1:40.40,16,8(670),Class 2 - 1650M - (100-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,500,000",Happy Valley,2015/06/03
5,8,FORMULA WON(P183),C Y Ho,C Fownes,117,1029,8,2,"11                                                            

12                                                            

12                                                            

5",1:40.45,18,8(670),Class 2 - 1650M - (100-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,500,000",Happy Valley,2015/06/03
6,11,GOODHEART SUCCESS(S162),M L Yeung,C S Shum,115,1068,11,3-1/4,"2                                                            

3                                                            

2                                                            

6",1:40.65,5.4,8(670),Class 2 - 1650M - (100-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,500,000",Happy Valley,2015/06/03
7,2,PABLOSKY(S156),N Rawiller,J Moore,127,1103,1,3-1/4,"3                                                            

4                                                            

6                                                            

7",1:40.66,10,8(670),Class 2 - 1650M - (100-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,500,000",Happy Valley,2015/06/03
8,6,PREMIUM CHAMPION(T187),G Mosse,C Fownes,120,1092,9,3-3/4,"12                                                            

11                                                            

9                                                            

8",1:40.75,51,8(670),Class 2 - 1650M - (100-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,500,000",Happy Valley,2015/06/03
9,3,REGENCY KING(N040),B Prebble,W Y So,127,1196,12,5-3/4,"10                                                            

8                                                            

5                                                            

9",1:41.05,33,8(670),Class 2 - 1650M - (100-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,500,000",Happy Valley,2015/06/03
10,10,AMAZINGLY(N384),D Whyte,D E Ferraris,118,1184,6,6,"8                                                            

9                                                            

10                                                            

10",1:41.12,7.8,8(670),Class 2 - 1650M - (100-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,500,000",Happy Valley,2015/06/03
11,1,MULTIVICTORY(P254),M Chadwick,A S Cruz,133,1066,3,6-1/4,"6                                                            

7                                                            

7                                                            

11",1:41.16,12,8(670),Class 2 - 1650M - (100-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,500,000",Happy Valley,2015/06/03
12,7,SICHUAN EXEC(N344),T H So,J Size,118,1045,4,7,"4                                                            

5                                                            

4                                                            

12",1:41.24,11,8(670),Class 2 - 1650M - (100-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,500,000",Happy Valley,2015/06/03
WV,,PRECISION KING(P134),O Doleuze,T P Yung,124,---,---,---,---,---,---,8(670),Class 2 - 1650M - (100-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,500,000",Happy Valley,2015/06/03
1,7,SOLAR HEI HEI(T242),B Prebble,D J Hall,125,1077,11,-,"9                                                            

8                                                            

1",1:09.06,2.3,1(671),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 760,000",Sha Tin,2015/06/07
2,2,DIAMOND MASTER(S397),N Callan,P F Yiu,130,1142,1,N,"2                                                            

3                                                            

2",1:09.12,4.7,1(671),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 760,000",Sha Tin,2015/06/07
3,12,TOP BONUS(T132),N Rawiller,J Size,124,1185,14,2,"1                                                            

1                                                            

3",1:09.38,11,1(671),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 760,000",Sha Tin,2015/06/07
4,14,HEAVENISARACEHORSE(P398),Y T Cheng,A Schutz,115,1083,2,3-1/2,"7                                                            

4                                                            

4",1:09.60,5.6,1(671),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 760,000",Sha Tin,2015/06/07
5,1,GENUINE CHAMPION(P402),K Teetan,C H Yip,116,1085,6,3-3/4,"8                                                            

5                                                            

5",1:09.64,13,1(671),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A+3"" Course","HK$ 760,000",Sha Tin,2015/06/07
