place,horse_no,horse,jockey,trainer,actual_weight,declared_horse_weight,draw,lbw,running_position,finish_time,win_odds,race,class,going,turf,prize,location,date
5,8,BURGUNDY MAC(M205),K Teetan,D E Ferraris,126,1002,3,4-1/2,"12                                                            

10                                                            

12                                                            

12                                                            

5",1:50.19,17,3(363),Class 5 - 1800M - (40-15),GOOD,"TURF - ""C"" Course","HK$ 550,000",Sha Tin,2014/02/02
6,6,RAIN OF THUNDER(J352),D Whyte,P O'Sullivan,127,1077,2,4-3/4,"9                                                            

8                                                            

9                                                            

10                                                            

6",1:50.23,3.9,3(363),Class 5 - 1800M - (40-15),GOOD,"TURF - ""C"" Course","HK$ 550,000",Sha Tin,2014/02/02
7,4,DANESOUTH(L001),K C Leung,Y S Tsui,127,1081,4,5,"5                                                            

6                                                            

7                                                            

9                                                            

7",1:50.27,43,3(363),Class 5 - 1800M - (40-15),GOOD,"TURF - ""C"" Course","HK$ 550,000",Sha Tin,2014/02/02
8,12,STARLIT WARRIOR(M162),M Chadwick,D Cruz,114,1055,9,5-3/4,"4                                                            

4                                                            

4                                                            

4                                                            

8",1:50.37,13,3(363),Class 5 - 1800M - (40-15),GOOD,"TURF - ""C"" Course","HK$ 550,000",Sha Tin,2014/02/02
9,13,ALL MY KINGDOMS(N367),K C Ng,K W Lui,108,1206,6,7,"3                                                            

3                                                            

3                                                            

5                                                            

9",1:50.59,11,3(363),Class 5 - 1800M - (40-15),GOOD,"TURF - ""C"" Course","HK$ 550,000",Sha Tin,2014/02/02
10,2,MOBILE KING(P084),A Suborics,C Fownes,131,1060,1,8,"7                                                            

5                                                            

6                                                            

7                                                            

10",1:50.75,7.8,3(363),Class 5 - 1800M - (40-15),GOOD,"TURF - ""C"" Course","HK$ 550,000",Sha Tin,2014/02/02
11,9,WEALTH PARK(M300),W M Lai,W Y So,117,952,13,8-3/4,"1                                                            

1                                                            

2                                                            

2                                                            

11",1:50.87,10,3(363),Class 5 - 1800M - (40-15),GOOD,"TURF - ""C"" Course","HK$ 550,000",Sha Tin,2014/02/02
12,3,KENSWORTH KID(N075),O Doleuze,R Gibson,130,1157,5,9-3/4,"10                                                            

11                                                            

5                                                            

3                                                            

12",1:51.02,14,3(363),Class 5 - 1800M - (40-15),GOOD,"TURF - ""C"" Course","HK$ 550,000",Sha Tin,2014/02/02
13,5,JOLLY GOOD(L134),W C Marwing,S Woods,127,980,8,13,"8                                                            

9                                                            

11                                                            

13                                                            

13",1:51.55,42,3(363),Class 5 - 1800M - (40-15),GOOD,"TURF - ""C"" Course","HK$ 550,000",Sha Tin,2014/02/02
1,9,GREAT PEGASUS(L359),J Moreira,D J Hall,121,1113,3,-,"3                                                            

3                                                            

1",1:10.19,3.4,4(364),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/02/02
2,7,HIT THE BID(P214),K Teetan,A T Millard,126,1109,1,1/2,"2                                                            

2                                                            

2",1:10.29,12,4(364),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/02/02
3,10,HURRY HURRY UP(N218),W M Lai,C Fownes,118,1084,4,1,"1                                                            

1                                                            

3",1:10.38,52,4(364),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/02/02
4,6,FLYING RED(P382),T Angland,J Size,126,1158,11,1-1/4,"4                                                            

4                                                            

4",1:10.40,8,4(364),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/02/02
5,8,KEY WITNESS(S212),M Chadwick,A S Cruz,126,1157,2,1-1/2,"5                                                            

5                                                            

5",1:10.41,5.2,4(364),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/02/02
6,1,WORLD CITY(S019),D Whyte,T P Yung,133,1258,6,2-1/4,"6                                                            

6                                                            

6",1:10.54,4.6,4(364),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/02/02
7,2,ISLAND GARDEN(P247),C K Tong,W Y So,130,1083,9,2-1/4,"8                                                            

9                                                            

7",1:10.54,21,4(364),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/02/02
8,11,POWER BLITZ(N361),M Demuro,R Gibson,118,1227,5,2-3/4,"12                                                            

11                                                            

8",1:10.63,5.8,4(364),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/02/02
9,4,FIGHTING BOY(P376),K C Ng,K W Lui,125,988,7,3,"9                                                            

8                                                            

9",1:10.65,53,4(364),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/02/02
10,3,SUCCESSFUL LEADER(P353),A Suborics,C H Yip,131,1087,8,4,"11                                                            

12                                                            

10",1:10.84,99,4(364),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/02/02
11,12,RECORD AGAIN(P197),T H So,Y S Tsui,112,1040,10,5,"10                                                            

10                                                            

11",1:10.97,23,4(364),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/02/02
12,5,LYRIC ACE(S047),K C Leung,A Lee,128,991,12,10-1/2,"7                                                            

7                                                            

12",1:11.89,99,4(364),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/02/02
1,9,LUCKY CHOICE(N227),T H So,W Y So,123,983,1,-,"9                                                            

6                                                            

6                                                            

1",1:23.37,26,5(365),Class 5 - 1400M - (40-15),GOOD,"TURF - ""C"" Course","HK$ 550,000",Sha Tin,2014/02/02
2,11,MAN AND MING(P026),O Doleuze,C H Yip,122,1109,2,HD,"5                                                            

4                                                            

3                                                            

2",1:23.40,6.7,5(365),Class 5 - 1400M - (40-15),GOOD,"TURF - ""C"" Course","HK$ 550,000",Sha Tin,2014/02/02
3,3,ROBUST MOMENTUM(P422),C K Tong,C Fownes,131,1194,5,2-1/2,"8                                                            

8                                                            

9                                                            

3",1:23.77,9.4,5(365),Class 5 - 1400M - (40-15),GOOD,"TURF - ""C"" Course","HK$ 550,000",Sha Tin,2014/02/02
4,12,SPLENDID GUY(N183),K Teetan,A T Millard,119,1072,8,3,"4                                                            

5                                                            

7                                                            

4",1:23.83,3.5,5(365),Class 5 - 1400M - (40-15),GOOD,"TURF - ""C"" Course","HK$ 550,000",Sha Tin,2014/02/02
5,5,YOUNG WARRIOR(P077),J Moreira,J Size,132,1049,14,3,"7                                                            

9                                                            

10                                                            

5",1:23.86,5.5,5(365),Class 5 - 1400M - (40-15),GOOD,"TURF - ""C"" Course","HK$ 550,000",Sha Tin,2014/02/02
6,10,TRIUMPHANT DRAGON(P078),M Demuro,A Lee,125,1072,10,3-1/4,"10                                                            

11                                                            

12                                                            

6",1:23.89,11,5(365),Class 5 - 1400M - (40-15),GOOD,"TURF - ""C"" Course","HK$ 550,000",Sha Tin,2014/02/02
7,8,ALL MY GLORY(P024),D Whyte,K W Lui,125,1089,9,3-1/2,"12                                                            

12                                                            

13                                                            

7",1:23.91,38,5(365),Class 5 - 1400M - (40-15),GOOD,"TURF - ""C"" Course","HK$ 550,000",Sha Tin,2014/02/02
8,6,ELEPHANT MAGIC(N211),C Y Lui,D Cruz,123,1165,11,4-1/4,"1                                                            

1                                                            

1                                                            

8",1:24.03,50,5(365),Class 5 - 1400M - (40-15),GOOD,"TURF - ""C"" Course","HK$ 550,000",Sha Tin,2014/02/02
9,13,DRAGON CHOICE(L338),K C Leung,C W Chang,113,1134,12,4-1/2,"2                                                            

3                                                            

4                                                            

9",1:24.08,41,5(365),Class 5 - 1400M - (40-15),GOOD,"TURF - ""C"" Course","HK$ 550,000",Sha Tin,2014/02/02
10,2,LA COTE DE BLEU(P307),M Chadwick,P O'Sullivan,133,1114,6,4-1/2,"11                                                            

10                                                            

8                                                            

10",1:24.09,38,5(365),Class 5 - 1400M - (40-15),GOOD,"TURF - ""C"" Course","HK$ 550,000",Sha Tin,2014/02/02
11,14,TAKE THE RAP(L369),W M Lai,T K Ng,113,1095,4,4-1/2,"6                                                            

7                                                            

5                                                            

11",1:24.10,54,5(365),Class 5 - 1400M - (40-15),GOOD,"TURF - ""C"" Course","HK$ 550,000",Sha Tin,2014/02/02
12,1,GOLDWEAVER(P072),G Mosse,Y S Tsui,133,1073,13,6-1/4,"3                                                            

2                                                            

2                                                            

12",1:24.37,5.1,5(365),Class 5 - 1400M - (40-15),GOOD,"TURF - ""C"" Course","HK$ 550,000",Sha Tin,2014/02/02
13,4,CLEMENT SPIRIT(L346),A Suborics,C S Shum,132,1181,7,7,"13                                                            

13                                                            

11                                                            

13",1:24.49,18,5(365),Class 5 - 1400M - (40-15),GOOD,"TURF - ""C"" Course","HK$ 550,000",Sha Tin,2014/02/02
WX-A,7,MAGICAL BEAM(N208),T Angland,A Schutz,130,---,---,---,---,---,---,5(365),Class 5 - 1400M - (40-15),GOOD,"TURF - ""C"" Course","HK$ 550,000",Sha Tin,2014/02/02
1,7,OSCAR MIRACLE(P431),A Suborics,P F Yiu,125,1091,2,-,"4                                                            

3                                                            

2                                                            

1",1:23.03,5.6,6(366),Class 4 - 1400M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/02/02
2,12,AMAZING ALWAYS(N432),K Teetan,D E Ferraris,118,1153,7,1/2,"5                                                            

5                                                            

5                                                            

2",1:23.12,7,6(366),Class 4 - 1400M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/02/02
3,5,HEART WOOD(M378),M Demuro,L Ho,125,1160,9,1/2,"1                                                            

1                                                            

1                                                            

3",1:23.14,16,6(366),Class 4 - 1400M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/02/02
4,11,SILVER DRAGON(M326),K C Leung,Y S Tsui,121,1106,4,1,"8                                                            

8                                                            

6                                                            

4",1:23.20,10,6(366),Class 4 - 1400M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/02/02
5,10,LIFE OF BEAUTY(M022),G Mosse,W Y So,123,1116,14,2-1/4,"6                                                            

7                                                            

7                                                            

5",1:23.38,17,6(366),Class 4 - 1400M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/02/02
6,6,INVESTAR WIN(P389),N Callan,J Moore,125,1132,11,2-1/4,"12                                                            

10                                                            

8                                                            

6",1:23.39,39,6(366),Class 4 - 1400M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/02/02
7,1,CULTURAL CITY(N263),D Whyte,T P Yung,133,1076,13,3-1/4,"10                                                            

12                                                            

10                                                            

7",1:23.57,11,6(366),Class 4 - 1400M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/02/02
8,13,SOLAR DRAGON(P136),C K Tong,C W Chang,114,1086,5,3-1/2,"9                                                            

9                                                            

9                                                            

8",1:23.60,9.6,6(366),Class 4 - 1400M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/02/02
9,4,TERRIFIC MASTER(P436),M Chadwick,A S Cruz,127,1139,6,3-1/2,"11                                                            

6                                                            

4                                                            

9",1:23.60,14,6(366),Class 4 - 1400M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/02/02
10,3,FLORAL MAN(N092),J Moreira,C S Shum,128,1178,8,5,"7                                                            

11                                                            

12                                                            

10",1:23.82,2.7,6(366),Class 4 - 1400M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/02/02
11,9,SUPER CAGA(K054),W M Lai,R Gibson,124,1305,10,8-3/4,"3                                                            

2                                                            

3                                                            

11",1:24.45,59,6(366),Class 4 - 1400M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/02/02
12,8,SKY FIRE(P135),T Angland,A Schutz,124,1078,12,40-1/4,"2                                                            

4                                                            

11                                                            

12",1:29.48,99,6(366),Class 4 - 1400M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/02/02
WV-A,2,COUNTRY CHARM(M252),C Y Lui,D J Hall,122,---,---,---,---,---,---,6(366),Class 4 - 1400M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/02/02
WV-A,14,CARE FREE ELEGANCE(P340),K C Ng,K L Man,110,---,---,---,---,---,---,6(366),Class 4 - 1400M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2014/02/02
1,1,DIVINE TEN(P391),J Moreira,Y S Tsui,133,1168,3,-,"1                                                            

1                                                            

1",0:55.59,1.8,7(367),Class 3 - 1000M - (80-60),GOOD,"TURF - ""C"" Course","HK$ 1,000,000",Sha Tin,2014/02/02
2,7,MY LITTLE FRIEND(S010),G Mosse,T P Yung,121,1174,9,N,"9                                                            

5                                                            

2",0:55.63,10,7(367),Class 3 - 1000M - (80-60),GOOD,"TURF - ""C"" Course","HK$ 1,000,000",Sha Tin,2014/02/02
3,10,PURE FORCE(M298),T Angland,K W Lui,120,1208,14,3/4,"5                                                            

4                                                            

3",0:55.71,4.8,7(367),Class 3 - 1000M - (80-60),GOOD,"TURF - ""C"" Course","HK$ 1,000,000",Sha Tin,2014/02/02
4,5,ART OF SUCCESS(P231),D Whyte,C S Shum,124,1103,12,3,"2                                                            

3                                                            

4",0:56.06,16,7(367),Class 3 - 1000M - (80-60),GOOD,"TURF - ""C"" Course","HK$ 1,000,000",Sha Tin,2014/02/02
5,2,VICTORIUS(N423),M Demuro,J Size,132,1124,7,4-1/4,"11                                                            

10                                                            

5",0:56.29,29,7(367),Class 3 - 1000M - (80-60),GOOD,"TURF - ""C"" Course","HK$ 1,000,000",Sha Tin,2014/02/02
6,3,PENIAPHOBIA(S143),M Chadwick,A S Cruz,130,1084,11,5-1/2,"4                                                            

2                                                            

6",0:56.48,5.2,7(367),Class 3 - 1000M - (80-60),GOOD,"TURF - ""C"" Course","HK$ 1,000,000",Sha Tin,2014/02/02
7,4,THE PRINCE(L241),A Suborics,C Fownes,128,1194,6,5-1/2,"3                                                            

6                                                            

7",0:56.49,99,7(367),Class 3 - 1000M - (80-60),GOOD,"TURF - ""C"" Course","HK$ 1,000,000",Sha Tin,2014/02/02
8,9,ORACLE(N115),T H So,L Ho,117,1107,13,5-1/2,"12                                                            

11                                                            

8",0:56.49,99,7(367),Class 3 - 1000M - (80-60),GOOD,"TURF - ""C"" Course","HK$ 1,000,000",Sha Tin,2014/02/02
9,12,FURIO(P399),C Y Lui,P F Yiu,109,1144,10,6-1/4,"13                                                            

12                                                            

9",0:56.60,40,7(367),Class 3 - 1000M - (80-60),GOOD,"TURF - ""C"" Course","HK$ 1,000,000",Sha Tin,2014/02/02
10,6,MI SAVVY(N138),O Doleuze,R Gibson,124,1112,2,8-3/4,"7                                                            

8                                                            

10",0:56.99,78,7(367),Class 3 - 1000M - (80-60),GOOD,"TURF - ""C"" Course","HK$ 1,000,000",Sha Tin,2014/02/02
11,8,MASTER AETIUS(S151),C K Tong,W Y So,118,1113,5,8-3/4,"8                                                            

7                                                            

11",0:57.01,99,7(367),Class 3 - 1000M - (80-60),GOOD,"TURF - ""C"" Course","HK$ 1,000,000",Sha Tin,2014/02/02
12,13,SECRET AGENT(P388),W M Lai,T K Ng,116,1030,8,9-1/2,"10                                                            

13                                                            

12",0:57.11,99,7(367),Class 3 - 1000M - (80-60),GOOD,"TURF - ""C"" Course","HK$ 1,000,000",Sha Tin,2014/02/02
13,14,OPTIMISM(S150),K C Leung,D E Ferraris,113,1033,4,11,"14                                                            

14                                                            

13",0:57.37,99,7(367),Class 3 - 1000M - (80-60),GOOD,"TURF - ""C"" Course","HK$ 1,000,000",Sha Tin,2014/02/02
14,11,SPEEDY SANDY(P239),K Teetan,A T Millard,117,1183,1,13-1/4,"6                                                            

9                                                            

14",0:57.70,47,7(367),Class 3 - 1000M - (80-60),GOOD,"TURF - ""C"" Course","HK$ 1,000,000",Sha Tin,2014/02/02
1,1,AKEED MOFEED(P125),D Whyte,R Gibson,133,1189,3,-,"7                                                            

7                                                            

7                                                            

5                                                            

1",1:46.82,2.4,8(368),Hong Kong Group Three - 1800M - (90+),GOOD,"TURF - ""C"" Course","HK$ 2,500,000",Sha Tin,2014/02/02
2,8,ASHKIYR(P151),M Demuro,J Moore,113,1053,5,N,"9                                                            

9                                                            

9                                                            

7                                                            

2",1:46.86,7.5,8(368),Hong Kong Group Three - 1800M - (90+),GOOD,"TURF - ""C"" Course","HK$ 2,500,000",Sha Tin,2014/02/02
3,6,SAME WORLD(N098),J Moreira,J Moore,120,1046,2,1-1/4,"6                                                            

6                                                            

6                                                            

4                                                            

3",1:47.00,8.8,8(368),Hong Kong Group Three - 1800M - (90+),GOOD,"TURF - ""C"" Course","HK$ 2,500,000",Sha Tin,2014/02/02
4,2,DAN EXCEL(N195),N Callan,J Moore,131,1088,4,2,"5                                                            

5                                                            

5                                                            

3                                                            

4",1:47.14,5.1,8(368),Hong Kong Group Three - 1800M - (90+),GOOD,"TURF - ""C"" Course","HK$ 2,500,000",Sha Tin,2014/02/02
5,5,REAL SPECIALIST(M143),T Angland,J Size,127,1177,1,4,"4                                                            

4                                                            

3                                                            

2                                                            

5",1:47.47,7,8(368),Hong Kong Group Three - 1800M - (90+),GOOD,"TURF - ""C"" Course","HK$ 2,500,000",Sha Tin,2014/02/02
6,4,ENDOWING(N371),O Doleuze,J Size,129,1109,10,4-3/4,"8                                                            

8                                                            

8                                                            

6                                                            

6",1:47.58,15,8(368),Hong Kong Group Three - 1800M - (90+),GOOD,"TURF - ""C"" Course","HK$ 2,500,000",Sha Tin,2014/02/02
7,3,HELENE SPIRIT(M310),G Mosse,C Fownes,130,1087,9,5-1/2,"2                                                            

1                                                            

1                                                            

1                                                            

7",1:47.70,14,8(368),Hong Kong Group Three - 1800M - (90+),GOOD,"TURF - ""C"" Course","HK$ 2,500,000",Sha Tin,2014/02/02
8,9,FREE JUDGEMENT(M163),K Teetan,S Woods,113,1141,8,11-1/2,"10                                                            

10                                                            

10                                                            

10                                                            

8",1:48.67,99,8(368),Hong Kong Group Three - 1800M - (90+),GOOD,"TURF - ""C"" Course","HK$ 2,500,000",Sha Tin,2014/02/02
9,7,PURE CHAMPION(M178),M Chadwick,A S Cruz,119,1137,6,16-3/4,"3                                                            

3                                                            

4                                                            

9                                                            

9",1:49.50,18,8(368),Hong Kong Group Three - 1800M - (90+),GOOD,"TURF - ""C"" Course","HK$ 2,500,000",Sha Tin,2014/02/02
10,10,BUSINESS AS USUAL(M057),K C Leung,J Moore,113,1177,7,33-3/4,"1                                                            

2                                                            

2                                                            

8                                                            

10",1:52.20,68,8(368),Hong Kong Group Three - 1800M - (90+),GOOD,"TURF - ""C"" Course","HK$ 2,500,000",Sha Tin,2014/02/02
1,14,SUPER LIFELINE(P158),K Teetan,A T Millard,113,1001,9,-,"1                                                            

2                                                            

2                                                            

1",1:22.51,2.4,9(369),Class 1 - 1400M - (110-85),GOOD,"TURF - ""C"" Course","HK$ 2,000,000",Sha Tin,2014/02/02
2,12,DUNDONNELL(S110),W M Lai,P F Yiu,116,1152,12,3/4,"2                                                            

1                                                            

1                                                            

2",1:22.63,68,9(369),Class 1 - 1400M - (110-85),GOOD,"TURF - ""C"" Course","HK$ 2,000,000",Sha Tin,2014/02/02
