place,horse_no,horse,jockey,trainer,actual_weight,declared_horse_weight,draw,lbw,running_position,finish_time,win_odds,race,class,going,turf,prize,location,date
1,4,ELITE SPIRIT(S200),B Prebble,W Y So,129,1174,6,-,"3                                                            

4                                                            

1",0:57.25,5.7,2(356),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2015/02/01
2,8,MASSIVE MOVE(T073),U Rispoli,R Gibson,125,1101,9,1-3/4,"4                                                            

2                                                            

2",0:57.51,2.5,2(356),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2015/02/01
3,2,ART OF SUCCESS(P231),J Moreira,C S Shum,132,1104,5,3,"10                                                            

5                                                            

3",0:57.70,12,2(356),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2015/02/01
4,3,UNIQUE JOYFUL(S241),C Y Ho,K W Lui,128,1160,8,4,"6                                                            

7                                                            

4",0:57.87,12,2(356),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2015/02/01
5,11,VICTOR EMPEROR(S425),A Suborics,C H Yip,125,1091,3,4-1/4,"12                                                            

8                                                            

5",0:57.92,99,2(356),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2015/02/01
6,14,RAY OF GOLD(N443),K Teetan,Y S Tsui,114,1145,1,5-1/2,"8                                                            

10                                                            

6",0:58.12,32,2(356),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2015/02/01
7,1,DIAMOND MASTER(S397),M Guyon,P F Yiu,133,1143,2,6,"5                                                            

6                                                            

7",0:58.20,6,2(356),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2015/02/01
8,13,ALL FRIENDS(M374),H W Lai,K L Man,115,1179,10,6,"13                                                            

11                                                            

8",0:58.21,41,2(356),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2015/02/01
9,12,SOLAR SPIRIT(N216),C Y Lui,L Ho,113,1127,12,7-1/2,"2                                                            

1                                                            

9",0:58.45,38,2(356),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2015/02/01
10,5,DIAMOND FRIENDS(S376),M L Yeung,J Size,125,1056,4,7-1/2,"11                                                            

12                                                            

10",0:58.46,99,2(356),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2015/02/01
11,10,SEASONS KING(T032),N Rawiller,J Moore,125,1062,7,7-3/4,"7                                                            

13                                                            

11",0:58.48,70,2(356),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2015/02/01
12,6,DO YOU GET IT(S088),D Whyte,D Cruz,127,1205,11,8,"14                                                            

9                                                            

12",0:58.52,5.1,2(356),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2015/02/01
13,9,PERFECT SMART(S413),K C Leung,A T Millard,123,1002,13,14,"1                                                            

3                                                            

13",0:59.49,99,2(356),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2015/02/01
14,7,CODE STAR(T041),M Chadwick,A S Cruz,125,1112,14,18,"9                                                            

14                                                            

14",1:00.14,99,2(356),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2015/02/01
1,3,SUGAR CITY(P228),J Moreira,R Gibson,132,1083,6,-,"10                                                            

8                                                            

7                                                            

1",1:23.03,1.9,3(357),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2015/02/01
2,2,WAH MAY BABY(S247),D Whyte,A S Cruz,133,1133,10,SH,"1                                                            

1                                                            

1                                                            

2",1:23.04,7.9,3(357),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2015/02/01
3,5,UNBEATABLE GUTS(S231),T H So,L Ho,124,1084,8,3/4,"7                                                            

6                                                            

5                                                            

3",1:23.15,5.4,3(357),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2015/02/01
4,13,MOTIF(T065),Y T Cheng,K L Man,124,1167,7,1-1/4,"2                                                            

2                                                            

2                                                            

4",1:23.23,8.2,3(357),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2015/02/01
5,1,PLENTY OF SPEED(P401),C Y Lui,D Cruz,126,1125,14,2-1/4,"3                                                            

3                                                            

3                                                            

5",1:23.40,99,3(357),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2015/02/01
6,14,DRAGON ENERGY(S186),M Guyon,A T Millard,117,1184,2,2-1/4,"5                                                            

7                                                            

6                                                            

6",1:23.40,18,3(357),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2015/02/01
7,6,AMAZING ALWAYS(N432),B Prebble,D E Ferraris,125,1146,1,2-1/4,"9                                                            

11                                                            

12                                                            

7",1:23.40,7.6,3(357),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2015/02/01
8,7,AZTEC EMPIRE(T064),C K Tong,W Y So,123,1137,13,3-1/4,"12                                                            

10                                                            

9                                                            

8",1:23.56,99,3(357),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2015/02/01
9,10,NO REGRETS(T043),N Rawiller,D J Hall,125,1132,4,4-1/2,"8                                                            

9                                                            

11                                                            

9",1:23.75,36,3(357),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2015/02/01
10,9,ISLAND FLYER(S423),U Rispoli,P F Yiu,125,1071,12,4-3/4,"13                                                            

12                                                            

8                                                            

10",1:23.78,99,3(357),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2015/02/01
11,11,WINSOME SMILE(T061),M Demuro,A Schutz,125,1056,5,7-1/4,"11                                                            

13                                                            

14                                                            

11",1:24.21,99,3(357),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2015/02/01
12,4,WINNING TALENT(S256),H W Lai,A Lee,130,1010,11,8-1/4,"14                                                            

14                                                            

13                                                            

12",1:24.34,52,3(357),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2015/02/01
13,12,HAPPY FRIENDSHIP(S074),C Y Ho,C W Chang,122,971,3,10,"4                                                            

4                                                            

4                                                            

13",1:24.61,99,3(357),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2015/02/01
14,8,CASTLE KNIGHT(S033),Z Purton,T P Yung,125,1123,9,28-3/4,"6                                                            

5                                                            

10                                                            

14",1:27.64,99,3(357),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2015/02/01
1,2,TRIUMPHANT DRAGON(P078),B Prebble,K L Man,132,1094,2,-,"7                                                            

8                                                            

7                                                            

3                                                            

1",1:49.18,5.4,4(358),Class 5 - 1800M - (40-15),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 575,000",Sha Tin,2015/02/01
2,9,GOLD TARTINI(N070),N Rawiller,D J Hall,125,996,1,1-1/2,"9                                                            

10                                                            

10                                                            

7                                                            

2",1:49.41,31,4(358),Class 5 - 1800M - (40-15),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 575,000",Sha Tin,2015/02/01
3,12,FORTUNE BRAVO(N054),C Y Ho,P F Yiu,115,1108,12,2,"1                                                            

1                                                            

1                                                            

1                                                            

3",1:49.51,99,4(358),Class 5 - 1800M - (40-15),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 575,000",Sha Tin,2015/02/01
4,6,DRAGON(S018),J Moreira,J Size,128,1117,6,2-3/4,"5                                                            

4                                                            

6                                                            

5                                                            

4",1:49.61,5.6,4(358),Class 5 - 1800M - (40-15),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 575,000",Sha Tin,2015/02/01
5,1,NAMJONG TURBO(N250),K C Leung,P O'Sullivan,131,1079,10,3-1/2,"2                                                            

2                                                            

3                                                            

2                                                            

5",1:49.75,10,4(358),Class 5 - 1800M - (40-15),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 575,000",Sha Tin,2015/02/01
6,8,KING HARADASUN(N396),O Doleuze,W Y So,126,1203,3,4-1/2,"10                                                            

11                                                            

11                                                            

12                                                            

6",1:49.89,6.1,4(358),Class 5 - 1800M - (40-15),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 575,000",Sha Tin,2015/02/01
7,7,YEUNG SING(P001),Z Purton,K W Lui,127,1123,7,4-1/2,"13                                                            

13                                                            

14                                                            

13                                                            

7",1:49.89,6.9,4(358),Class 5 - 1800M - (40-15),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 575,000",Sha Tin,2015/02/01
8,5,TELEPHATIA(P405),M L Yeung,A Lee,128,1039,4,4-3/4,"12                                                            

12                                                            

13                                                            

14                                                            

8",1:49.94,16,4(358),Class 5 - 1800M - (40-15),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 575,000",Sha Tin,2015/02/01
9,13,HEAR THE ROAR(M152),M Guyon,S Woods,117,1179,14,5,"14                                                            

14                                                            

12                                                            

9                                                            

9",1:49.96,26,4(358),Class 5 - 1800M - (40-15),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 575,000",Sha Tin,2015/02/01
10,10,LIBERAL OF MIND(P122),K Teetan,Y S Tsui,120,974,13,5-1/2,"11                                                            

9                                                            

9                                                            

11                                                            

10",1:50.07,68,4(358),Class 5 - 1800M - (40-15),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 575,000",Sha Tin,2015/02/01
11,4,ON THE WAY(P433),A Suborics,C H Yip,130,1192,5,5-1/2,"4                                                            

6                                                            

8                                                            

8                                                            

11",1:50.07,89,4(358),Class 5 - 1800M - (40-15),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 575,000",Sha Tin,2015/02/01
12,3,COOL PAL(S035),D Whyte,L Ho,131,1163,9,6,"3                                                            

3                                                            

5                                                            

4                                                            

12",1:50.14,9.2,4(358),Class 5 - 1800M - (40-15),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 575,000",Sha Tin,2015/02/01
13,14,ALL MY BENEFIT(P073),M Demuro,T K Ng,113,1073,11,8,"8                                                            

7                                                            

2                                                            

6                                                            

13",1:50.48,9.2,4(358),Class 5 - 1800M - (40-15),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 575,000",Sha Tin,2015/02/01
14,11,ALLEY-OOP(P379),T H So,C W Chang,115,1176,8,9-3/4,"6                                                            

5                                                            

4                                                            

10                                                            

14",1:50.73,16,4(358),Class 5 - 1800M - (40-15),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 575,000",Sha Tin,2015/02/01
1,2,MULTIMAX(T129),K C Ng,A S Cruz,126,1121,7,-,"1                                                            

1                                                            

1",1:11.00,6,5(359),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2015/02/01
2,9,YO-YO DA(S104),C K Tong,W Y So,122,1144,11,1/2,"2                                                            

2                                                            

2",1:11.09,21,5(359),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2015/02/01
3,5,BEAR RAPPER(S337),B Prebble,D E Ferraris,127,1149,12,3/4,"12                                                            

11                                                            

3",1:11.13,3.3,5(359),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2015/02/01
4,6,SIROCCO TOO(S036),M Guyon,A T Millard,125,1132,10,1-1/4,"4                                                            

3                                                            

4",1:11.20,99,5(359),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2015/02/01
5,10,WINNER ST PAUL'S(T027),U Rispoli,C H Yip,123,1038,8,1-1/4,"7                                                            

7                                                            

5",1:11.20,10,5(359),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2015/02/01
6,4,DASHING FORTUNE(P046),N Rawiller,K L Man,130,1142,5,1-1/4,"6                                                            

4                                                            

6",1:11.21,7.8,5(359),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2015/02/01
7,1,TELECOM BOSS(S410),J Moreira,K W Lui,133,1134,1,1-3/4,"3                                                            

5                                                            

7",1:11.27,8.6,5(359),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2015/02/01
8,3,SENSATION(S225),D Whyte,T P Yung,131,1159,2,2-1/2,"5                                                            

6                                                            

8",1:11.41,3.1,5(359),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2015/02/01
9,11,LUCKY FOLLOW ME(L070),C Y Ho,T K Ng,117,1069,9,2-3/4,"11                                                            

12                                                            

9",1:11.46,99,5(359),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2015/02/01
10,8,THUNDERSTROKE(T067),K C Leung,P O'Sullivan,123,1255,6,3-1/4,"10                                                            

10                                                            

10",1:11.51,99,5(359),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2015/02/01
11,12,JUST MISTERE(P012),K Teetan,Y S Tsui,115,1150,3,3-3/4,"8                                                            

8                                                            

11",1:11.61,99,5(359),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2015/02/01
12,7,STRIKE EAGLE(S448),M L Yeung,A Schutz,123,1013,4,4-1/4,"9                                                            

9                                                            

12",1:11.69,99,5(359),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 760,000",Sha Tin,2015/02/01
1,3,JETWINGS(T124),O Doleuze,R Gibson,126,1163,4,-,"3                                                            

2                                                            

1",0:56.32,2,6(360),Class 3 - 1000M - (85-60),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 1,060,000",Sha Tin,2015/02/01
2,2,LOVELY DELOVELY(S022),J Moreira,D Cruz,127,1068,9,1-1/4,"2                                                            

3                                                            

2",0:56.51,6.5,6(360),Class 3 - 1000M - (85-60),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 1,060,000",Sha Tin,2015/02/01
3,1,MY LITTLE FRIEND(S010),N Rawiller,T P Yung,132,1184,7,1-1/2,"8                                                            

9                                                            

3",0:56.55,7.5,6(360),Class 3 - 1000M - (85-60),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 1,060,000",Sha Tin,2015/02/01
4,5,DANE PATROL(L078),K C Leung,P O'Sullivan,123,1173,8,2-1/2,"1                                                            

1                                                            

4",0:56.71,32,6(360),Class 3 - 1000M - (85-60),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 1,060,000",Sha Tin,2015/02/01
5,8,HAPPY METEOR(T171),K Teetan,J Moore,116,1163,12,3-1/2,"10                                                            

5                                                            

5",0:56.87,15,6(360),Class 3 - 1000M - (85-60),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 1,060,000",Sha Tin,2015/02/01
6,11,GOOD LUCK BOY(S196),C Y Ho,D J Hall,113,1192,13,5-1/2,"4                                                            

4                                                            

6",0:57.18,3.8,6(360),Class 3 - 1000M - (85-60),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 1,060,000",Sha Tin,2015/02/01
7,10,GOLDEN GLORY(T076),T H So,D E Ferraris,113,1041,11,6,"7                                                            

6                                                            

7",0:57.28,99,6(360),Class 3 - 1000M - (85-60),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 1,060,000",Sha Tin,2015/02/01
8,14,TOUCH GO(L254),H W Lai,K W Lui,111,1102,10,6,"11                                                            

12                                                            

8",0:57.29,47,6(360),Class 3 - 1000M - (85-60),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 1,060,000",Sha Tin,2015/02/01
9,7,FISH N' CHIPS(T099),M L Yeung,A Lee,115,1066,1,7-1/4,"14                                                            

10                                                            

9",0:57.49,43,6(360),Class 3 - 1000M - (85-60),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 1,060,000",Sha Tin,2015/02/01
10,9,ASIA RISING(S159),C K Tong,W Y So,113,1190,5,7-1/2,"13                                                            

14                                                            

10",0:57.52,99,6(360),Class 3 - 1000M - (85-60),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 1,060,000",Sha Tin,2015/02/01
11,4,RUMBA KING(M172),Y T Cheng,Y S Tsui,126,1162,3,7-3/4,"5                                                            

8                                                            

11",0:57.55,99,6(360),Class 3 - 1000M - (85-60),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 1,060,000",Sha Tin,2015/02/01
12,12,PLEASANT KNIGHT(S311),M Demuro,J Size,113,1005,14,9-1/4,"6                                                            

7                                                            

12",0:57.81,99,6(360),Class 3 - 1000M - (85-60),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 1,060,000",Sha Tin,2015/02/01
13,6,GORGEOUS LEGEND(T122),M Chadwick,C S Shum,118,1101,6,9-1/2,"12                                                            

13                                                            

13",0:57.84,99,6(360),Class 3 - 1000M - (85-60),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 1,060,000",Sha Tin,2015/02/01
14,13,SPEEDY SANDY(P239),K C Ng,A T Millard,108,1184,2,11,"9                                                            

11                                                            

14",0:58.06,99,6(360),Class 3 - 1000M - (85-60),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 1,060,000",Sha Tin,2015/02/01
1,6,KEY WITNESS(S212),D Whyte,A S Cruz,120,1178,2,-,"5                                                            

4                                                            

1",1:08.65,2,7(361),Class 1 - 1200M - (110-85),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 2,200,000",Sha Tin,2015/02/01
2,8,LET ME GO(P215),M Chadwick,J Moore,113,1146,9,1-1/2,"8                                                            

8                                                            

2",1:08.89,6.4,7(361),Class 1 - 1200M - (110-85),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 2,200,000",Sha Tin,2015/02/01
3,9,BEAR HERO(M220),M Demuro,D E Ferraris,113,1131,4,1-1/2,"9                                                            

9                                                            

3",1:08.91,44,7(361),Class 1 - 1200M - (110-85),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 2,200,000",Sha Tin,2015/02/01
4,4,SUPER JOCKEY(P195),J Moreira,A T Millard,128,1150,6,2,"2                                                            

1                                                            

4",1:08.98,6.1,7(361),Class 1 - 1200M - (110-85),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 2,200,000",Sha Tin,2015/02/01
5,3,EXCITING DREAM(P191),N Rawiller,J Moore,129,1106,8,3,"7                                                            

6                                                            

5",1:09.13,19,7(361),Class 1 - 1200M - (110-85),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 2,200,000",Sha Tin,2015/02/01
6,2,TOUR DE FORCE(N297),K Teetan,J Size,132,1141,7,3-1/4,"4                                                            

3                                                            

6",1:09.18,23,7(361),Class 1 - 1200M - (110-85),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 2,200,000",Sha Tin,2015/02/01
7,5,BULLISH FRIEND(N333),M Guyon,A S Cruz,127,1148,1,4,"3                                                            

5                                                            

7",1:09.29,14,7(361),Class 1 - 1200M - (110-85),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 2,200,000",Sha Tin,2015/02/01
8,7,BEST ELEVEN(N016),K C Ng,A S Cruz,108,1101,3,5-1/2,"6                                                            

7                                                            

8",1:09.52,78,7(361),Class 1 - 1200M - (110-85),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 2,200,000",Sha Tin,2015/02/01
9,1,DOMINEER(P366),B Prebble,C Fownes,133,1200,5,5-3/4,"1                                                            

2                                                            

9",1:09.57,4.8,7(361),Class 1 - 1200M - (110-85),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 2,200,000",Sha Tin,2015/02/01
1,2,SILLY BUDDIES(S054),N Rawiller,J Size,131,1086,7,-,"2                                                            

2                                                            

1",1:09.46,20,8(362),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 1,060,000",Sha Tin,2015/02/01
2,12,BOSSIEE(S405),M Demuro,D Cruz,115,1175,1,SH,"4                                                            

4                                                            

2",1:09.48,2.5,8(362),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 1,060,000",Sha Tin,2015/02/01
3,5,CLEVER BEAVER(S352),M Chadwick,A S Cruz,124,1079,11,3/4,"3                                                            

3                                                            

3",1:09.59,11,8(362),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 1,060,000",Sha Tin,2015/02/01
4,7,KYNAM(P213),K Teetan,J Moore,121,1150,3,1,"5                                                            

5                                                            

4",1:09.61,19,8(362),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 1,060,000",Sha Tin,2015/02/01
5,10,DASHING CERAMIBO(T121),M L Yeung,C S Shum,116,1187,2,1-1/4,"1                                                            

1                                                            

5",1:09.64,92,8(362),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 1,060,000",Sha Tin,2015/02/01
6,4,DA VINCI(S360),O Doleuze,C Fownes,125,1248,4,1-1/2,"7                                                            

6                                                            

6",1:09.70,6.1,8(362),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 1,060,000",Sha Tin,2015/02/01
7,1,TONYBOY(S101),D Whyte,A T Millard,133,1183,8,2,"8                                                            

9                                                            

7",1:09.77,5.9,8(362),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 1,060,000",Sha Tin,2015/02/01
8,6,FREE NOVEMBER(T123),M Guyon,R Gibson,124,1092,5,4-1/4,"6                                                            

7                                                            

8",1:10.15,38,8(362),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 1,060,000",Sha Tin,2015/02/01
9,9,MIGHTY EQUUS(P112),U Rispoli,P F Yiu,119,1192,9,4-1/2,"10                                                            

10                                                            

9",1:10.17,99,8(362),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 1,060,000",Sha Tin,2015/02/01
10,8,SIGHT SEEING(S291),J Moreira,W Y So,120,1112,12,5,"11                                                            

11                                                            

10",1:10.27,4.2,8(362),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 1,060,000",Sha Tin,2015/02/01
11,3,WIRE TO WIRE(S189),T H So,S Woods,126,1006,6,5-1/2,"9                                                            

8                                                            

11",1:10.33,99,8(362),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 1,060,000",Sha Tin,2015/02/01
