place,horse_no,horse,jockey,trainer,actual_weight,declared_horse_weight,draw,lbw,running_position,finish_time,win_odds,race,class,going,turf,prize,location,date
6,4,APOLLOS BOW(C384),C Schofield,Y S Tsui,130,1204,7,3-3/4,"1                                                        

1                                                        

6",1:10.01,10,2(149),Class 5 - 1200M - (40-0),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 750,000",Sha Tin,2020/11/1
7,9,FOX CHEUNGER(B187),T Piccone,K W Lui,128,997,2,4-1/2,"7                                                        

8                                                        

7",1:10.12,10,2(149),Class 5 - 1200M - (40-0),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 750,000",Sha Tin,2020/11/1
8,10,MOON PEAKS(C403),H W Lai,Y S Tsui,128,1153,4,5-3/4,"5                                                        

7                                                        

8",1:10.31,20,2(149),Class 5 - 1200M - (40-0),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 750,000",Sha Tin,2020/11/1
9,6,GOLDEN MISSION(C106),C Y Ho,C W Chang,130,1131,12,6,"9                                                        

11                                                        

9",1:10.36,8.2,2(149),Class 5 - 1200M - (40-0),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 750,000",Sha Tin,2020/11/1
10,1,STRONG PROMISE(C527),K C Leung,T P Yung,133,1058,5,6-3/4,"10                                                        

12                                                        

10",1:10.48,69,2(149),Class 5 - 1200M - (40-0),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 750,000",Sha Tin,2020/11/1
11,14,WINNING WARRIOR(C185),M L Yeung,K L Man,113,1086,1,8-1/4,"4                                                        

6                                                        

11",1:10.72,49,2(149),Class 5 - 1200M - (40-0),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 750,000",Sha Tin,2020/11/1
12,12,ROCHFORD(A208),H T Mo,L Ho,116,1195,9,9,"3                                                        

3                                                        

12",1:10.87,87,2(149),Class 5 - 1200M - (40-0),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 750,000",Sha Tin,2020/11/1
13,13,EURO LAGO(D119),K Teetan,C W Chang,132,1110,13,10-1/4,"12                                                        

13                                                        

13",1:11.05,40,2(149),Class 5 - 1200M - (40-0),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 750,000",Sha Tin,2020/11/1
14,2,ROCKET HAMMER(C520),V Borges,K H Ting,132,979,8,16-1/4,"14                                                        

14                                                        

14",1:12.01,155,2(149),Class 5 - 1200M - (40-0),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 750,000",Sha Tin,2020/11/1
WV,,TIGERLAD(C243),K Teetan,A T Millard,114,---,---,---,---,---,---,2(149),Class 5 - 1200M - (40-0),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 750,000",Sha Tin,2020/11/1
1,11,RHAPSODY(D120),K Teetan,J Size,121,1095,2,-,"5                                                        

4                                                        

1",1:09.02,6,3(150),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Sha Tin,2020/11/1
2,5,MY SUGAR(D206),Z Purton,K H Ting,128,1222,9,SH,"7                                                        

6                                                        

2",1:09.03,2.6,3(150),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Sha Tin,2020/11/1
3,4,JADE PHOENIX(D179),J Moreira,F C Lor,128,1134,7,1/2,"2                                                        

2                                                        

3",1:09.12,4.4,3(150),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Sha Tin,2020/11/1
4,3,HELAKU KNIGHT(C328),N Callan,D A Hayes,130,1093,4,1-1/2,"8                                                        

7                                                        

4",1:09.27,12,3(150),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Sha Tin,2020/11/1
5,12,ONE HAPPY STAR(C486),M F Poon,C H Yip,118,1072,6,1-3/4,"1                                                        

1                                                        

5",1:09.28,7.1,3(150),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Sha Tin,2020/11/1
6,1,MASTER ALBERT(A296),C L Chau,W Y So,123,1150,11,2-1/2,"11                                                        

11                                                        

6",1:09.40,15,3(150),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Sha Tin,2020/11/1
7,2,GOLDEN LINK(D222),V Borges,P F Yiu,132,1033,13,2-3/4,"4                                                        

5                                                        

7",1:09.47,10,3(150),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Sha Tin,2020/11/1
8,10,SURE WIN WIN(D407),C Schofield,T P Yung,122,1221,10,3,"10                                                        

10                                                        

8",1:09.49,145,3(150),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Sha Tin,2020/11/1
9,8,ULTRA EXPRESS(D161),K C Leung,A T Millard,124,1066,5,3-1/4,"9                                                        

9                                                        

9",1:09.53,108,3(150),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Sha Tin,2020/11/1
10,13,SEIZE THE SPIRIT(B030),H N Wong,Y S Tsui,112,1111,3,3-1/2,"6                                                        

8                                                        

10",1:09.56,67,3(150),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Sha Tin,2020/11/1
11,7,CHARITY GRACE(E090),A Badel,C S Shum,126,1107,12,3-3/4,"12                                                        

12                                                        

11",1:09.60,54,3(150),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Sha Tin,2020/11/1
12,9,LUCKY RUBY(D338),H W Lai,K L Man,123,1093,1,4,"3                                                        

3                                                        

12",1:09.63,208,3(150),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Sha Tin,2020/11/1
WV-A,6,STAY CHILL(D189),T Piccone,W Y So,127,---,---,---,---,---,---,3(150),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Sha Tin,2020/11/1
1,12,SPEED FAY FAY(D121),C Schofield,T P Yung,121,1273,12,-,"3                                                        

4                                                        

3                                                        

1",1:21.88,9.1,4(151),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Sha Tin,2020/11/1
2,7,MERCURIAL(D283),C L Chau,R Gibson,115,1110,6,NOSE,"1                                                        

1                                                        

1                                                        

2",1:21.88,33,4(151),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Sha Tin,2020/11/1
3,11,DIAMOND RHYME(B183),K C Leung,F C Lor,118,1078,14,SH,"2                                                        

2                                                        

2                                                        

3",1:21.88,54,4(151),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Sha Tin,2020/11/1
4,4,TELECOM ROCKET(C137),J Moreira,Y S Tsui,128,1077,5,HD,"9                                                        

8                                                        

5                                                        

4",1:21.91,5.5,4(151),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Sha Tin,2020/11/1
5,10,FAST PACE(C427),N Callan,C Fownes,121,1222,2,N,"7                                                        

7                                                        

10                                                        

5",1:21.93,14,4(151),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Sha Tin,2020/11/1
6,1,KASI FARASI(B385),Z Purton,C H Yip,133,1074,9,N,"8                                                        

9                                                        

7                                                        

6",1:21.95,3.1,4(151),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Sha Tin,2020/11/1
7,2,MORE THAN ENOUGH(D372),K Teetan,A S Cruz,132,1185,4,1-3/4,"4                                                        

3                                                        

4                                                        

7",1:22.15,5.9,4(151),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Sha Tin,2020/11/1
8,8,CASIMIRO(C149),B Shinn,P O'Sullivan,123,1123,7,1-3/4,"12                                                        

10                                                        

11                                                        

8",1:22.17,16,4(151),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Sha Tin,2020/11/1
9,14,DAILY CHARM(D398),M F Poon,C S Shum,113,1109,11,2-1/2,"14                                                        

12                                                        

13                                                        

9",1:22.28,206,4(151),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Sha Tin,2020/11/1
10,6,GO GOAL TOBY(D257),C Y Ho,K H Ting,125,1199,3,3,"5                                                        

5                                                        

6                                                        

10",1:22.37,12,4(151),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Sha Tin,2020/11/1
11,3,LEADING FORTUNE(C441),V Borges,J Size,131,1128,13,3-3/4,"11                                                        

14                                                        

9                                                        

11",1:22.47,97,4(151),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Sha Tin,2020/11/1
12,5,PEARL CHAMPION(B201),T Piccone,K L Man,126,1043,1,4,"6                                                        

6                                                        

8                                                        

12",1:22.50,35,4(151),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Sha Tin,2020/11/1
13,13,SMART CHARADE(A314),A Badel,W Y So,117,1174,8,4-1/4,"10                                                        

11                                                        

12                                                        

13",1:22.57,10,4(151),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Sha Tin,2020/11/1
14,9,SPARKY STAR(C416),M Chadwick,D J Hall,123,1183,10,7-1/4,"13                                                        

13                                                        

14                                                        

14",1:23.04,23,4(151),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Sha Tin,2020/11/1
1,8,SOARING TOWER(D500),Z Purton,W Y So,125,1075,7,-,"9                                                        

8                                                        

1",1:08.98,5,5(152),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Sha Tin,2020/11/1
2,1,PEGASUS GLORY(D337),K C Leung,K H Ting,133,1119,9,1-1/2,"2                                                        

2                                                        

2",1:09.21,4.7,5(152),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Sha Tin,2020/11/1
3,6,REWARDING TOGETHER(D334),C Y Ho,F C Lor,125,1237,1,1-3/4,"3                                                        

4                                                        

3",1:09.24,7.1,5(152),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Sha Tin,2020/11/1
4,3,GALACTIC(D238),A Badel,A T Millard,130,1175,3,2-1/4,"5                                                        

5                                                        

4",1:09.33,4.6,5(152),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Sha Tin,2020/11/1
5,7,RUN RUN GOOD(D310),C Schofield,K L Man,125,1135,6,3-1/2,"8                                                        

7                                                        

5",1:09.54,35,5(152),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Sha Tin,2020/11/1
6,2,MONKEY JEWELLERY(B378),J Moreira,J Size,132,1097,11,3-3/4,"4                                                        

3                                                        

6",1:09.58,10,5(152),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Sha Tin,2020/11/1
7,12,VICTORIOUS LEADER(B288),M F Poon,C H Yip,113,1047,12,5-1/4,"11                                                        

11                                                        

7",1:09.81,32,5(152),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Sha Tin,2020/11/1
8,4,AMAZING ROCKY(D356),K Teetan,T P Yung,126,1155,2,5-1/4,"1                                                        

1                                                        

8",1:09.83,4.6,5(152),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Sha Tin,2020/11/1
9,5,RED MAJESTY(E028),B Shinn,D A Hayes,125,1211,4,5-1/2,"10                                                        

10                                                        

9",1:09.85,118,5(152),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Sha Tin,2020/11/1
10,9,DRAGON IN FIELD(D220),N Callan,P F Yiu,121,970,5,7-1/4,"6                                                        

6                                                        

10",1:10.12,80,5(152),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Sha Tin,2020/11/1
11,11,WINNING GENGHIS(D151),H T Mo,Y S Tsui,114,1065,10,7-3/4,"12                                                        

12                                                        

11",1:10.22,202,5(152),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Sha Tin,2020/11/1
12,10,FORTUNE MASTER(D371),T Piccone,K W Lui,121,1076,8,8-3/4,"7                                                        

9                                                        

12",1:10.39,20,5(152),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Sha Tin,2020/11/1
1,11,AUTHENTIC CHAMP(C039),C Y Ho,K H Ting,119,1178,12,-,"12                                                        

12                                                        

10                                                        

1",1:21.45,5.6,6(153),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Sha Tin,2020/11/1
2,1,HALL OF CHAMP(D169),M Chadwick,D J Hall,133,1079,10,1-3/4,"10                                                        

9                                                        

7                                                        

2",1:21.74,6.7,6(153),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Sha Tin,2020/11/1
3,3,NATURAL WINNER(C489),A Badel,R Gibson,124,1291,8,2-3/4,"2                                                        

1                                                        

1                                                        

3",1:21.90,87,6(153),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Sha Tin,2020/11/1
4,13,WINWIN THIRTYTHREE(C110),V Borges,P F Yiu,118,1032,11,3-1/4,"13                                                        

13                                                        

11                                                        

4",1:21.97,16,6(153),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Sha Tin,2020/11/1
5,5,MARVELOUS FANS(D440),K Teetan,J Size,126,1188,5,3-1/2,"6                                                        

7                                                        

8                                                        

5",1:22.01,3.5,6(153),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Sha Tin,2020/11/1
6,6,SOLAR POWER(C407),K C Leung,L Ho,125,1116,7,3-1/2,"1                                                        

3                                                        

4                                                        

6",1:22.02,11,6(153),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Sha Tin,2020/11/1
7,2,SUNNY LAD(D265),N Callan,A S Cruz,133,1253,13,3-1/2,"5                                                        

2                                                        

2                                                        

7",1:22.03,122,6(153),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Sha Tin,2020/11/1
8,14,COPARTNER ERA(C534),J Moreira,W Y So,116,1098,1,3-1/2,"8                                                        

8                                                        

9                                                        

8",1:22.03,5,6(153),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Sha Tin,2020/11/1
9,7,BEST FOR YOU(C223),T Piccone,Y S Tsui,122,1010,9,5-1/4,"7                                                        

6                                                        

3                                                        

9",1:22.28,15,6(153),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Sha Tin,2020/11/1
10,10,THE DRIVE(C479),C Schofield,T P Yung,120,1152,2,6-1/4,"3                                                        

5                                                        

6                                                        

10",1:22.46,8.6,6(153),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Sha Tin,2020/11/1
11,12,PERFECT TO PLAY(B095),H N Wong,C Fownes,116,1039,3,6-3/4,"11                                                        

11                                                        

13                                                        

11",1:22.52,71,6(153),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Sha Tin,2020/11/1
12,4,HAPPY JAI JAI(E069),M L Yeung,D A Hayes,126,1054,4,7-1/2,"9                                                        

10                                                        

12                                                        

12",1:22.66,88,6(153),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Sha Tin,2020/11/1
13,9,CORDYCEPS KING(E083),Z Purton,C S Shum,126,1062,6,24-1/2,"4                                                        

4                                                        

5                                                        

13",1:25.38,40,6(153),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Sha Tin,2020/11/1
WV,8,SAM'S LOVE(A088),Z Purton,C H Yip,122,---,---,---,---,---,---,6(153),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Sha Tin,2020/11/1
WV,,BIG LUCK CHAMP(D165),A Badel,P O'Sullivan,126,---,---,---,---,---,---,6(153),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Sha Tin,2020/11/1
WV,,EASY DAZZLING(D218),M F Poon,K W Lui,118,---,---,---,---,---,---,6(153),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Sha Tin,2020/11/1
1,4,STRONGER(D142),C Y Ho,D J Whyte,131,1085,7,-,"8                                                        

5                                                        

1",0:55.26,5.4,7(154),Class 2 - 1000M - (105-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 2,200,000",Sha Tin,2020/11/1
2,10,MULTIMILLION(C022),M Chadwick,A S Cruz,121,1171,2,1-1/4,"1                                                        

1                                                        

2",0:55.44,22,7(154),Class 2 - 1000M - (105-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 2,200,000",Sha Tin,2020/11/1
3,3,HONG KONG WIN(C333),J Moreira,J Size,131,1231,1,1-1/2,"10                                                        

6                                                        

3",0:55.50,9.9,7(154),Class 2 - 1000M - (105-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 2,200,000",Sha Tin,2020/11/1
4,8,MASSIVE POCKET(B246),M F Poon,K W Lui,123,1048,4,1-3/4,"13                                                        

10                                                        

4",0:55.53,24,7(154),Class 2 - 1000M - (105-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 2,200,000",Sha Tin,2020/11/1
5,9,LARSON(D199),C Schofield,F C Lor,123,1015,6,1-3/4,"2                                                        

2                                                        

5",0:55.54,24,7(154),Class 2 - 1000M - (105-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 2,200,000",Sha Tin,2020/11/1
6,5,DUKE WAI(C188),K Teetan,P O'Sullivan,130,1134,12,3-1/4,"12                                                        

8                                                        

6",0:55.79,7.2,7(154),Class 2 - 1000M - (105-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 2,200,000",Sha Tin,2020/11/1
7,7,WINNING METHOD(C383),Z Purton,C S Shum,126,1231,8,3-1/2,"6                                                        

7                                                        

7",0:55.81,2.8,7(154),Class 2 - 1000M - (105-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 2,200,000",Sha Tin,2020/11/1
8,14,UTOPIA LIFE(C166),H W Lai,K L Man,119,1160,14,3-3/4,"4                                                        

4                                                        

8",0:55.88,91,7(154),Class 2 - 1000M - (105-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 2,200,000",Sha Tin,2020/11/1
9,6,HAPPY FUN(B316),K C Leung,C H Yip,127,1120,5,4,"11                                                        

13                                                        

9",0:55.91,60,7(154),Class 2 - 1000M - (105-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 2,200,000",Sha Tin,2020/11/1
10,1,GOLD CHEST(C146),C L Chau,R Gibson,123,1110,10,4,"9                                                        

9                                                        

10",0:55.91,4.3,7(154),Class 2 - 1000M - (105-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 2,200,000",Sha Tin,2020/11/1
11,11,SUNNY BOY(A379),T Piccone,W Y So,121,1208,13,4-1/4,"14                                                        

12                                                        

11",0:55.94,107,7(154),Class 2 - 1000M - (105-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 2,200,000",Sha Tin,2020/11/1
12,2,WINNER SUPREME(C226),H T Mo,Y S Tsui,129,1205,3,4-3/4,"3                                                        

3                                                        

12",0:56.04,29,7(154),Class 2 - 1000M - (105-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 2,200,000",Sha Tin,2020/11/1
13,13,SMART FOLKS(D343),V Borges,C W Chang,119,1073,9,9-3/4,"7                                                        

14                                                        

13",0:56.83,258,7(154),Class 2 - 1000M - (105-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 2,200,000",Sha Tin,2020/11/1
14,12,GENTLE BREEZE(B343),H N Wong,P F Yiu,116,1193,11,10,"5                                                        

11                                                        

14",0:56.86,154,7(154),Class 2 - 1000M - (105-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 2,200,000",Sha Tin,2020/11/1
1,3,FURORE(C079),J Moreira,A S Cruz,122,1068,4,-,"10                                                        

9                                                        

8                                                        

8                                                        

1",1:45.91,4.3,8(155),Group Three - 1800M ,GOOD TO FIRM,"TURF - ""A"" Course","HK$ 3,500,000",Sha Tin,2020/11/1
2,1,EXULTANT(B101),Z Purton,A S Cruz,133,1101,7,1-1/4,"4                                                        

4                                                        

3                                                        

2                                                        

2",1:46.08,3.1,8(155),Group Three - 1800M ,GOOD TO FIRM,"TURF - ""A"" Course","HK$ 3,500,000",Sha Tin,2020/11/1
3,5,DANCES WITH DRAGON(B129),M L Yeung,C Fownes,117,1064,9,1-1/2,"11                                                        

12                                                        

11                                                        

12                                                        

3",1:46.12,5.4,8(155),Group Three - 1800M ,GOOD TO FIRM,"TURF - ""A"" Course","HK$ 3,500,000",Sha Tin,2020/11/1
4,2,SOUTHERN LEGEND(A252),N Callan,C Fownes,129,1165,10,2-1/2,"2                                                        

2                                                        

1                                                        

1                                                        

4",1:46.31,6.7,8(155),Group Three - 1800M ,GOOD TO FIRM,"TURF - ""A"" Course","HK$ 3,500,000",Sha Tin,2020/11/1
5,10,HO HO KHAN(B318),C Y Ho,D J Hall,115,1021,3,3,"12                                                        

11                                                        

12                                                        

11                                                        

5",1:46.37,26,8(155),Group Three - 1800M ,GOOD TO FIRM,"TURF - ""A"" Course","HK$ 3,500,000",Sha Tin,2020/11/1
6,12,SAVVY NINE(D056),K Teetan,D J Whyte,113,1109,5,3,"5                                                        

6                                                        

6                                                        

5                                                        

6",1:46.39,7.7,8(155),Group Three - 1800M ,GOOD TO FIRM,"TURF - ""A"" Course","HK$ 3,500,000",Sha Tin,2020/11/1
7,9,PRECIOUSSHIP(C050),V Borges,P F Yiu,113,1015,1,3,"7                                                        

8                                                        

9                                                        

7                                                        

7",1:46.40,82,8(155),Group Three - 1800M ,GOOD TO FIRM,"TURF - ""A"" Course","HK$ 3,500,000",Sha Tin,2020/11/1
8,13,SUPER OASIS(D085),H N Wong,P F Yiu,113,1138,8,3-1/4,"9                                                        

10                                                        

10                                                        

9                                                        

8",1:46.42,91,8(155),Group Three - 1800M ,GOOD TO FIRM,"TURF - ""A"" Course","HK$ 3,500,000",Sha Tin,2020/11/1
9,11,BUTTERFIELD(C462),A Badel,C S Shum,113,1150,6,4-1/4,"1                                                        

3                                                        

4                                                        

3                                                        

9",1:46.60,15,8(155),Group Three - 1800M ,GOOD TO FIRM,"TURF - ""A"" Course","HK$ 3,500,000",Sha Tin,2020/11/1
10,8,SINGAPORE SLING(B104),M F Poon,A T Millard,113,1102,11,4-3/4,"8                                                        

7                                                        

7                                                        

10                                                        

10",1:46.66,56,8(155),Group Three - 1800M ,GOOD TO FIRM,"TURF - ""A"" Course","HK$ 3,500,000",Sha Tin,2020/11/1
