place,horse_no,horse,jockey,trainer,actual_weight,declared_horse_weight,draw,lbw,running_position,finish_time,win_odds,race,class,going,turf,prize,location,date
2,12,FORTUNE TERRITORY(N272),C Y Ho,W Y So,125,1184,14,SH,"5                                                            

9                                                            

9                                                            

2",1:23.49,41,2(128),Class 5 - 1400M - (40-15),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 550,000",Sha Tin,2013/11/03
3,8,FANTASY AND GOLD(N326),A Suborics,C H Yip,129,1139,8,1,"8                                                            

8                                                            

5                                                            

3",1:23.63,53,2(128),Class 5 - 1400M - (40-15),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 550,000",Sha Tin,2013/11/03
4,2,NO TIES(N271),D Whyte,C S Shum,133,1087,9,1,"10                                                            

10                                                            

11                                                            

4",1:23.64,3.8,2(128),Class 5 - 1400M - (40-15),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 550,000",Sha Tin,2013/11/03
5,9,FLYING SUPREME(K226),H W Lai,T K Ng,127,1079,7,1-1/4,"4                                                            

6                                                            

6                                                            

5",1:23.65,6.6,2(128),Class 5 - 1400M - (40-15),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 550,000",Sha Tin,2013/11/03
6,1,AFRICA LIGHT(N030),J Moreira,T P Yung,133,1092,3,1-3/4,"12                                                            

12                                                            

10                                                            

6",1:23.75,6.3,2(128),Class 5 - 1400M - (40-15),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 550,000",Sha Tin,2013/11/03
7,5,TRIUMPHANT DRAGON(P078),M L Yeung,A Lee,130,1052,1,3,"7                                                            

5                                                            

7                                                            

7",1:23.96,41,2(128),Class 5 - 1400M - (40-15),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 550,000",Sha Tin,2013/11/03
8,3,CONFUCIUS ELITE(N381),N Callan,S Woods,132,1181,4,3-3/4,"6                                                            

4                                                            

4                                                            

8",1:24.08,5.8,2(128),Class 5 - 1400M - (40-15),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 550,000",Sha Tin,2013/11/03
9,6,GORGEOUS LIFE(K327),K C Leung,K W Lui,129,1078,13,4-1/4,"2                                                            

3                                                            

2                                                            

9",1:24.13,8.5,2(128),Class 5 - 1400M - (40-15),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 550,000",Sha Tin,2013/11/03
10,10,JUST GOOD(L133),G Mosse,Y S Tsui,129,1097,5,6-3/4,"14                                                            

14                                                            

13                                                            

10",1:24.55,12,2(128),Class 5 - 1400M - (40-15),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 550,000",Sha Tin,2013/11/03
11,13,SPECTACULAR AWARD(K364),K C Ng,K L Man,117,1101,12,8-1/2,"1                                                            

1                                                            

1                                                            

11",1:24.82,29,2(128),Class 5 - 1400M - (40-15),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 550,000",Sha Tin,2013/11/03
12,4,DRAGON CHOICE(L338),M Chadwick,C W Chang,130,1135,6,9-3/4,"3                                                            

2                                                            

3                                                            

12",1:25.03,35,2(128),Class 5 - 1400M - (40-15),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 550,000",Sha Tin,2013/11/03
13,11,CRUISE CONTROL(P198),Z Purton,C Fownes,128,1095,11,17-1/4,"11                                                            

11                                                            

12                                                            

13",1:26.22,13,2(128),Class 5 - 1400M - (40-15),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 550,000",Sha Tin,2013/11/03
14,14,GOAL AND GOLD(N229),K Teetan,P O'Sullivan,113,1000,10,17-1/4,"13                                                            

13                                                            

14                                                            

14",1:26.22,96,2(128),Class 5 - 1400M - (40-15),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 550,000",Sha Tin,2013/11/03
WV,,ALL LUCKY(P010),---,A S Cruz,125,---,---,---,---,---,---,2(128),Class 5 - 1400M - (40-15),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 550,000",Sha Tin,2013/11/03
1,1,HEY CHEERS(P115),Z Purton,W Y So,133,1124,3,-,"9                                                            

7                                                            

6                                                            

1",1:36.15,2.9,3(129),Class 5 - 1600M - (40-15),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 550,000",Sha Tin,2013/11/03
2,14,ALL MY KINGDOMS(N367),K C Leung,K W Lui,113,1218,7,1-1/2,"4                                                            

5                                                            

3                                                            

2",1:36.38,9.9,3(129),Class 5 - 1600M - (40-15),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 550,000",Sha Tin,2013/11/03
3,5,MAN AND MING(P026),J Moreira,C H Yip,131,1103,10,1-1/2,"10                                                            

10                                                            

10                                                            

3",1:36.39,11,3(129),Class 5 - 1600M - (40-15),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 550,000",Sha Tin,2013/11/03
4,6,SMART GUY(M377),N Callan,L Ho,129,913,1,1-3/4,"8                                                            

8                                                            

8                                                            

4",1:36.42,14,3(129),Class 5 - 1600M - (40-15),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 550,000",Sha Tin,2013/11/03
5,4,EASY GOLD(L431),O Doleuze,R Gibson,131,1169,13,2-1/2,"13                                                            

12                                                            

12                                                            

5",1:36.55,41,3(129),Class 5 - 1600M - (40-15),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 550,000",Sha Tin,2013/11/03
6,8,MR MARFACH(M067),C O'Donoghue,D J Hall,126,1012,6,3,"11                                                            

11                                                            

11                                                            

6",1:36.64,16,3(129),Class 5 - 1600M - (40-15),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 550,000",Sha Tin,2013/11/03
7,3,HAPPY KAISER(N130),G Mosse,K L Man,132,959,8,4-1/2,"3                                                            

4                                                            

4                                                            

7",1:36.88,16,3(129),Class 5 - 1600M - (40-15),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 550,000",Sha Tin,2013/11/03
8,12,RAINBOW SEEKER(K300),K C Ng,S Woods,115,1159,4,5,"2                                                            

2                                                            

1                                                            

8",1:36.93,37,3(129),Class 5 - 1600M - (40-15),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 550,000",Sha Tin,2013/11/03
9,2,CLEMENT SPIRIT(L346),D Whyte,C S Shum,132,1193,9,5-1/2,"14                                                            

14                                                            

14                                                            

9",1:37.01,11,3(129),Class 5 - 1600M - (40-15),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 550,000",Sha Tin,2013/11/03
10,10,DREAM PARTNER(P160),M L Yeung,P O'Sullivan,122,1165,2,6-1/2,"12                                                            

13                                                            

13                                                            

10",1:37.18,99,3(129),Class 5 - 1600M - (40-15),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 550,000",Sha Tin,2013/11/03
11,9,IDYLLIC WIND(N139),H W Lai,T K Ng,123,1193,5,6-1/2,"7                                                            

9                                                            

9                                                            

11",1:37.19,4.6,3(129),Class 5 - 1600M - (40-15),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 550,000",Sha Tin,2013/11/03
12,13,TELECOM CHIEF(P025),K Teetan,D E Ferraris,116,1044,11,9-1/2,"6                                                            

6                                                            

7                                                            

12",1:37.68,99,3(129),Class 5 - 1600M - (40-15),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 550,000",Sha Tin,2013/11/03
13,7,FUEL ME UP(N062),T H So,T P Yung,124,1162,14,10-1/4,"1                                                            

1                                                            

2                                                            

13",1:37.79,40,3(129),Class 5 - 1600M - (40-15),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 550,000",Sha Tin,2013/11/03
14,11,PUBLIC FIGURE(K322),A Suborics,A Lee,122,1143,12,15,"5                                                            

3                                                            

5                                                            

14",1:38.57,11,3(129),Class 5 - 1600M - (40-15),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 550,000",Sha Tin,2013/11/03
1,13,DASHING FORTUNE(P046),C Y Ho,K L Man,119,1124,6,-,"1                                                            

1                                                            

1                                                            

1",1:22.13,12,4(130),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 725,000",Sha Tin,2013/11/03
2,11,LET ME GO(P215),Z Purton,J Moore,126,1130,3,1,"10                                                            

11                                                            

8                                                            

2",1:22.28,2,4(130),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 725,000",Sha Tin,2013/11/03
3,10,HAYHAY(P343),D Whyte,K W Lui,126,1135,1,3-1/2,"4                                                            

4                                                            

5                                                            

3",1:22.69,5.3,4(130),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 725,000",Sha Tin,2013/11/03
4,9,DOUBLE DRAGON(K019),K Teetan,D Cruz,126,1020,12,3-1/2,"2                                                            

2                                                            

2                                                            

4",1:22.70,47,4(130),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 725,000",Sha Tin,2013/11/03
5,3,WINNING MASCOT(L342),K C Ng,C H Yip,126,1041,2,6,"9                                                            

9                                                            

10                                                            

5",1:23.07,80,4(130),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 725,000",Sha Tin,2013/11/03
6,14,ROCKET PROUD(L392),K C Leung,C S Shum,113,1055,14,6,"14                                                            

14                                                            

13                                                            

6",1:23.08,24,4(130),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 725,000",Sha Tin,2013/11/03
7,2,PACKING MOTOR(P226),N Callan,A Schutz,132,1028,5,7,"5                                                            

5                                                            

4                                                            

7",1:23.26,31,4(130),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 725,000",Sha Tin,2013/11/03
8,5,WINNING BOY(N186),T Angland,T P Yung,129,960,7,7-3/4,"11                                                            

12                                                            

11                                                            

8",1:23.35,18,4(130),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 725,000",Sha Tin,2013/11/03
9,4,FORTUNE BRAVO(N054),C Y Lui,P F Yiu,122,1115,8,8-1/2,"3                                                            

3                                                            

3                                                            

9",1:23.47,59,4(130),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 725,000",Sha Tin,2013/11/03
10,6,GOOD FRIENDS MAGIC(N445),J Moreira,J Size,128,1007,4,9-1/4,"8                                                            

8                                                            

7                                                            

10",1:23.62,32,4(130),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 725,000",Sha Tin,2013/11/03
11,1,DRAGON GLORY(P130),A Suborics,C W Chang,132,1160,11,12,"6                                                            

7                                                            

9                                                            

11",1:24.03,17,4(130),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 725,000",Sha Tin,2013/11/03
12,7,SILVER DRAGON(M326),G Mosse,Y S Tsui,127,1092,13,12-1/4,"7                                                            

6                                                            

6                                                            

12",1:24.08,12,4(130),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 725,000",Sha Tin,2013/11/03
13,12,POWER COOL(P054),H W Lai,L Ho,121,1164,9,18-1/2,"13                                                            

13                                                            

14                                                            

13",1:25.11,10,4(130),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 725,000",Sha Tin,2013/11/03
14,8,SKIP COURT(P298),O Doleuze,R Gibson,127,1080,10,22-3/4,"12                                                            

10                                                            

12                                                            

14",1:25.76,99,4(130),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 725,000",Sha Tin,2013/11/03
1,11,SOUTHERN SPRINGS(P139),D Whyte,C S Shum,117,1102,3,-,"7                                                            

6                                                            

5                                                            

1",1:35.82,2.1,5(131),Class 4 - 1600M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 725,000",Sha Tin,2013/11/03
2,6,JACK'S GEM(N331),T Angland,C H Yip,124,1099,11,SH,"4                                                            

3                                                            

4                                                            

2",1:35.83,16,5(131),Class 4 - 1600M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 725,000",Sha Tin,2013/11/03
3,7,LIFE OF BEAUTY(M022),M L Yeung,W Y So,122,1093,13,1/2,"14                                                            

14                                                            

14                                                            

3",1:35.92,18,5(131),Class 4 - 1600M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 725,000",Sha Tin,2013/11/03
4,9,KISSMET(P217),Z Purton,L Ho,122,1058,1,3/4,"10                                                            

8                                                            

6                                                            

4",1:35.96,6.8,5(131),Class 4 - 1600M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 725,000",Sha Tin,2013/11/03
5,4,READY TO CELEBRATE(P218),K Teetan,Y S Tsui,126,1157,2,1-1/2,"9                                                            

10                                                            

9                                                            

5",1:36.07,19,5(131),Class 4 - 1600M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 725,000",Sha Tin,2013/11/03
6,3,THANKSGIVING(M350),K C Ng,J Moore,123,1141,12,2-1/4,"1                                                            

1                                                            

1                                                            

6",1:36.17,37,5(131),Class 4 - 1600M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 725,000",Sha Tin,2013/11/03
7 DH,5,SURROUNDED(L129),G Mosse,D J Hall,125,1112,5,5,"13                                                            

11                                                            

13                                                            

7",1:36.62,10,5(131),Class 4 - 1600M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 725,000",Sha Tin,2013/11/03
7 DH,10,SHANTARAAM(N410),O Doleuze,R Gibson,121,1146,9,5,"11                                                            

13                                                            

12                                                            

7",1:36.62,40,5(131),Class 4 - 1600M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 725,000",Sha Tin,2013/11/03
9,12,REALLY THE BEST(M188),C Y Ho,D Cruz,114,1146,7,5-1/4,"5                                                            

7                                                            

8                                                            

9",1:36.66,99,5(131),Class 4 - 1600M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 725,000",Sha Tin,2013/11/03
10,13,YOUNG WARRIOR(P077),J Moreira,J Size,116,1029,8,5-1/4,"3                                                            

4                                                            

3                                                            

10",1:36.67,7.1,5(131),Class 4 - 1600M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 725,000",Sha Tin,2013/11/03
11,14,HONG KONG FAT(M099),T H So,K W Lui,113,1107,4,6-1/2,"12                                                            

12                                                            

11                                                            

11",1:36.88,24,5(131),Class 4 - 1600M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 725,000",Sha Tin,2013/11/03
12,8,GOOD THINKER(M127),N Callan,P F Yiu,122,1041,14,7,"2                                                            

2                                                            

2                                                            

12",1:36.94,45,5(131),Class 4 - 1600M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 725,000",Sha Tin,2013/11/03
13,2,SUPER HORSE(L308),C O'Donoghue,C W Chang,128,1140,10,8-1/4,"8                                                            

9                                                            

10                                                            

13",1:37.14,63,5(131),Class 4 - 1600M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 725,000",Sha Tin,2013/11/03
14,1,OXFORD CHARLEY(P266),N Pinna,S Woods,133,1084,6,14-3/4,"6                                                            

5                                                            

7                                                            

14",1:38.16,19,5(131),Class 4 - 1600M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 725,000",Sha Tin,2013/11/03
1,10,DEHERE'S THE LOVE(P305),O Doleuze,J Size,123,1082,9,-,"6                                                            

6                                                            

1",1:09.26,5.2,6(132),Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 725,000",Sha Tin,2013/11/03
2,1,AMBITIOUS GLORY(P110),H W Lai,K L Man,131,1159,5,2-3/4,"2                                                            

2                                                            

2",1:09.70,6.9,6(132),Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 725,000",Sha Tin,2013/11/03
3,5,HURRY HURRY UP(N218),J Moreira,C Fownes,127,1067,11,3-3/4,"3                                                            

3                                                            

3",1:09.88,26,6(132),Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 725,000",Sha Tin,2013/11/03
4,2,FORZA(N276),G Mosse,Y S Tsui,132,1128,4,4-3/4,"1                                                            

1                                                            

4",1:10.04,5,6(132),Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 725,000",Sha Tin,2013/11/03
5,3,EXPEDITE(N111),Z Purton,P O'Sullivan,131,1073,10,5,"9                                                            

9                                                            

5",1:10.07,15,6(132),Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 725,000",Sha Tin,2013/11/03
6,6,MULTIEXPRESS(P029),M Chadwick,A S Cruz,125,1118,6,5-1/4,"5                                                            

4                                                            

6",1:10.11,3.5,6(132),Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 725,000",Sha Tin,2013/11/03
7,12,SUPREME HONG KONG(M219),K Teetan,A T Millard,120,1182,1,8,"11                                                            

10                                                            

7",1:10.54,13,6(132),Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 725,000",Sha Tin,2013/11/03
8,9,PALEPALE(M407),D Whyte,D E Ferraris,124,1153,2,8,"4                                                            

5                                                            

8",1:10.56,7.6,6(132),Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 725,000",Sha Tin,2013/11/03
9,7,TIME WINNER(P013),T Angland,W Y So,126,1192,3,13-1/4,"8                                                            

8                                                            

9",1:11.39,16,6(132),Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 725,000",Sha Tin,2013/11/03
10,4,JOYFUL LUCK(M223),C O'Donoghue,C W Chang,129,1077,7,13-1/2,"10                                                            

11                                                            

10",1:11.41,78,6(132),Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 725,000",Sha Tin,2013/11/03
11,8,SKY FIRE(P135),N Callan,A Schutz,125,1108,12,15,"7                                                            

7                                                            

11",1:11.65,99,6(132),Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 725,000",Sha Tin,2013/11/03
12,11,SPARKLING SWORD(P256),K C Leung,K W Lui,119,1100,8,62-1/2,"12                                                            

12                                                            

12",1:19.26,99,6(132),Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 725,000",Sha Tin,2013/11/03
1,12,ACCESS YEARS(P087),J Moreira,J Size,115,1040,13,-,"8                                                            

5                                                            

1",0:57.27,4.6,7(133),Class 3 - 1000M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,000,000",Sha Tin,2013/11/03
2,6,ULTIMATE WINNERS(L428),O Doleuze,C W Chang,126,1194,4,3-1/4,"11                                                            

8                                                            

2",0:57.80,20,7(133),Class 3 - 1000M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,000,000",Sha Tin,2013/11/03
3,5,BUNDLE OF JOY(P180),D Whyte,D J Hall,129,1145,8,3-1/2,"7                                                            

6                                                            

3",0:57.84,4.3,7(133),Class 3 - 1000M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,000,000",Sha Tin,2013/11/03
4,9,ROMAN LEGEND(P301),M Chadwick,A S Cruz,120,1163,9,3-3/4,"3                                                            

1                                                            

4",0:57.85,10,7(133),Class 3 - 1000M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,000,000",Sha Tin,2013/11/03
5,4,MASQUERADER(N234),C O'Donoghue,A T Millard,130,1117,11,4,"10                                                            

9                                                            

5",0:57.92,53,7(133),Class 3 - 1000M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,000,000",Sha Tin,2013/11/03
6,3,GOLD EDITION(N048),G Mosse,Y S Tsui,132,1083,14,4-1/4,"4                                                            

2                                                            

6",0:57.94,42,7(133),Class 3 - 1000M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,000,000",Sha Tin,2013/11/03
7,13,MONEYMAKER(M244),T H So,T P Yung,112,1072,10,5,"9                                                            

10                                                            

7",0:58.08,99,7(133),Class 3 - 1000M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,000,000",Sha Tin,2013/11/03
8,8,GRIMMY(P079),Z Purton,C H Yip,122,1110,7,5-1/2,"5                                                            

7                                                            

8",0:58.15,6,7(133),Class 3 - 1000M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,000,000",Sha Tin,2013/11/03
9,7,PLENTY OF SPEED(P401),K Teetan,D Cruz,124,1095,5,6-1/4,"12                                                            

14                                                            

9",0:58.27,44,7(133),Class 3 - 1000M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,000,000",Sha Tin,2013/11/03
10,11,BO BO EXPRESS(N259),C Y Lui,P F Yiu,109,1159,2,6-1/2,"14                                                            

13                                                            

10",0:58.31,99,7(133),Class 3 - 1000M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,000,000",Sha Tin,2013/11/03
11,2,HAPPY YEAH YEAH(M085),K C Ng,A Lee,128,1174,1,6-3/4,"6                                                            

11                                                            

11",0:58.35,99,7(133),Class 3 - 1000M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,000,000",Sha Tin,2013/11/03
12,1,EXCITABLE BOY(P440),N Callan,A Schutz,133,1138,12,10-1/4,"2                                                            

4                                                            

12",0:58.90,37,7(133),Class 3 - 1000M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,000,000",Sha Tin,2013/11/03
13,14,SCRAPPER WELL(P326),K C Leung,R Gibson,113,1093,3,10-1/2,"13                                                            

12                                                            

13",0:58.94,99,7(133),Class 3 - 1000M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,000,000",Sha Tin,2013/11/03
14,10,TRIUMPHANT JEWEL(P310),H W Lai,C S Shum,116,1132,6,10-1/2,"1                                                            

3                                                            

14",0:58.95,3,7(133),Class 3 - 1000M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,000,000",Sha Tin,2013/11/03
1,4,JOLLY VICTOR(N140),J Moreira,A T Millard,130,1021,10,-,"10                                                            

9                                                            

9                                                            

8                                                            

1",1:47.80,5.2,8(134),Class 3 - 1800M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,000,000",Sha Tin,2013/11/03
2,8,AMBASSADORSHIP(N217),K Teetan,P F Yiu,125,1120,4,3/4,"7                                                            

7                                                            

7                                                            

5                                                            

2",1:47.94,3.7,8(134),Class 3 - 1800M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,000,000",Sha Tin,2013/11/03
3,10,LUCKY OMENS(P146),M Chadwick,A S Cruz,122,1061,11,2,"11                                                            

11                                                            

11                                                            

11                                                            

3",1:48.13,11,8(134),Class 3 - 1800M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,000,000",Sha Tin,2013/11/03
