place,horse_no,horse,jockey,trainer,actual_weight,declared_horse_weight,draw,lbw,running_position,finish_time,win_odds,race,class,going,turf,prize,location,date
1,4,BERNARD'S CHOICE(N156),Z Purton,P O'Sullivan,128,1047,7,-,"9                                                            

7                                                            

1",1:10.86,13,2(436),Class 5 - 1200M - (40-15),GOOD,"TURF - ""B+2"" Course","HK$ 550,000",Sha Tin,2014/03/01
2,7,COLUMBUS LINE(N264),O Doleuze,K W Lui,127,1148,10,1-1/4,"1                                                            

2                                                            

2",1:11.07,5.5,2(436),Class 5 - 1200M - (40-15),GOOD,"TURF - ""B+2"" Course","HK$ 550,000",Sha Tin,2014/03/01
3,9,RAY OF GOLD(N443),G Mosse,Y S Tsui,126,1125,5,1-3/4,"8                                                            

6                                                            

3",1:11.14,3,2(436),Class 5 - 1200M - (40-15),GOOD,"TURF - ""B+2"" Course","HK$ 550,000",Sha Tin,2014/03/01
4,14,FLYING KEEPER(M191),A Suborics,C Fownes,120,1101,3,2,"10                                                            

9                                                            

4",1:11.18,12,2(436),Class 5 - 1200M - (40-15),GOOD,"TURF - ""B+2"" Course","HK$ 550,000",Sha Tin,2014/03/01
5,3,KING ON EARTH(L251),H W Lai,A Lee,127,1068,13,2-1/4,"12                                                            

12                                                            

5",1:11.23,35,2(436),Class 5 - 1200M - (40-15),GOOD,"TURF - ""B+2"" Course","HK$ 550,000",Sha Tin,2014/03/01
6,2,SOLAR DRAGON(P136),W M Lai,C W Chang,131,1090,1,2-3/4,"6                                                            

8                                                            

6",1:11.32,6.5,2(436),Class 5 - 1200M - (40-15),GOOD,"TURF - ""B+2"" Course","HK$ 550,000",Sha Tin,2014/03/01
7,5,CAPTAIN AMERICA(P074),B Prebble,D E Ferraris,128,1134,4,3-1/2,"2                                                            

1                                                            

7",1:11.41,25,2(436),Class 5 - 1200M - (40-15),GOOD,"TURF - ""B+2"" Course","HK$ 550,000",Sha Tin,2014/03/01
8,1,PEACEFUL MISSION(P114),D Whyte,R Gibson,131,1076,14,4,"14                                                            

14                                                            

8",1:11.51,8.3,2(436),Class 5 - 1200M - (40-15),GOOD,"TURF - ""B+2"" Course","HK$ 550,000",Sha Tin,2014/03/01
9,12,JUST GOOD(L133),K Teetan,Y S Tsui,120,1102,11,4-1/2,"13                                                            

13                                                            

9",1:11.59,56,2(436),Class 5 - 1200M - (40-15),GOOD,"TURF - ""B+2"" Course","HK$ 550,000",Sha Tin,2014/03/01
10,13,POSITIVE ENERGY(P011),R Curatolo,P F Yiu,120,1171,2,5-1/2,"4                                                            

4                                                            

10",1:11.76,17,2(436),Class 5 - 1200M - (40-15),GOOD,"TURF - ""B+2"" Course","HK$ 550,000",Sha Tin,2014/03/01
11,6,GOOD LUCK WIN(K004),M Chadwick,D J Hall,128,1036,9,7,"11                                                            

11                                                            

11",1:11.97,13,2(436),Class 5 - 1200M - (40-15),GOOD,"TURF - ""B+2"" Course","HK$ 550,000",Sha Tin,2014/03/01
12,10,ELEPHANT MAGIC(N211),C Y Ho,D Cruz,120,1162,6,7-1/2,"5                                                            

3                                                            

12",1:12.08,26,2(436),Class 5 - 1200M - (40-15),GOOD,"TURF - ""B+2"" Course","HK$ 550,000",Sha Tin,2014/03/01
13,11,FLYING SUPREME(K226),C K Tong,T K Ng,120,1086,12,9-3/4,"7                                                            

10                                                            

13",1:12.44,48,2(436),Class 5 - 1200M - (40-15),GOOD,"TURF - ""B+2"" Course","HK$ 550,000",Sha Tin,2014/03/01
14,8,GOOD SMILE(K360),T H So,L Ho,124,1167,8,14,"3                                                            

5                                                            

14",1:13.09,99,2(436),Class 5 - 1200M - (40-15),GOOD,"TURF - ""B+2"" Course","HK$ 550,000",Sha Tin,2014/03/01
1,11,LUCKY DAN(P275),C Y Ho,Y S Tsui,115,1108,2,-,"5                                                            

5                                                            

6                                                            

1",1:36.16,10,3(437),Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 725,000",Sha Tin,2014/03/01
2,8,TELECOM PRINCE(P017),Z Purton,C H Yip,123,1039,11,1-1/2,"9                                                            

9                                                            

8                                                            

2",1:36.40,4.5,3(437),Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 725,000",Sha Tin,2014/03/01
3,2,THANKSGIVING(M350),B Prebble,J Moore,128,1157,9,1-1/2,"4                                                            

4                                                            

3                                                            

3",1:36.41,6.9,3(437),Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 725,000",Sha Tin,2014/03/01
4,9,GOLD PRECIOUS(P364),H W Lai,C S Shum,117,1158,6,3,"1                                                            

1                                                            

1                                                            

4",1:36.66,99,3(437),Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 725,000",Sha Tin,2014/03/01
5,13,REALLY THE BEST(M188),C Y Lui,D Cruz,108,1168,12,3-1/2,"2                                                            

2                                                            

2                                                            

5",1:36.71,12,3(437),Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 725,000",Sha Tin,2014/03/01
6,4,KISSMET(P217),D Whyte,L Ho,125,1064,7,4-1/4,"8                                                            

7                                                            

7                                                            

6",1:36.82,2.4,3(437),Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 725,000",Sha Tin,2014/03/01
7,5,GOLDLAND DANCER(N316),A Suborics,S Woods,124,1127,14,4-1/4,"6                                                            

6                                                            

5                                                            

7",1:36.83,21,3(437),Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 725,000",Sha Tin,2014/03/01
8,10,ENJOY THE GAME(S062),K Teetan,P F Yiu,118,1101,8,6,"11                                                            

11                                                            

13                                                            

8",1:37.12,91,3(437),Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 725,000",Sha Tin,2014/03/01
9,6,GRAND CHAMPION(M319),K C Leung,P O'Sullivan,122,1179,10,6-1/2,"13                                                            

13                                                            

11                                                            

9",1:37.18,9.1,3(437),Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 725,000",Sha Tin,2014/03/01
10,3,PRECIOUS GEM(S097),M L Yeung,A Schutz,124,1041,1,6-3/4,"7                                                            

8                                                            

9                                                            

10",1:37.23,99,3(437),Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 725,000",Sha Tin,2014/03/01
11,1,LET'S GOAL(M061),M Chadwick,A S Cruz,133,1165,3,7,"10                                                            

10                                                            

10                                                            

11",1:37.26,17,3(437),Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 725,000",Sha Tin,2014/03/01
12,14,CARE FREE ELEGANCE(P340),W M Lai,K L Man,114,1070,5,8,"12                                                            

12                                                            

12                                                            

12",1:37.45,99,3(437),Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 725,000",Sha Tin,2014/03/01
13,12,YOU AND M(P284),C K Tong,K W Lui,114,1218,4,8-3/4,"3                                                            

3                                                            

4                                                            

13",1:37.57,99,3(437),Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 725,000",Sha Tin,2014/03/01
14,7,SUPER HORSE(L308),O Doleuze,C W Chang,123,1145,13,11-1/2,"14                                                            

14                                                            

14                                                            

14",1:37.98,50,3(437),Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 725,000",Sha Tin,2014/03/01
1,12,MEDIC KINGDOM(N238),K Teetan,A T Millard,119,1138,4,-,"1                                                            

1                                                            

1",1:10.71,9.8,4(438),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 725,000",Sha Tin,2014/03/01
2,1,GOOD GOOD VIEW(P053),T Angland,C H Yip,133,1117,3,1,"8                                                            

6                                                            

2",1:10.87,2.4,4(438),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 725,000",Sha Tin,2014/03/01
3,8,GIDEON(S134),Z Purton,P O'Sullivan,125,1149,2,1-1/4,"9                                                            

9                                                            

3",1:10.89,18,4(438),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 725,000",Sha Tin,2014/03/01
4,5,CIRCUIT FORTUNE(P357),G Mosse,K L Man,127,1046,5,1-1/2,"10                                                            

10                                                            

4",1:10.96,3.6,4(438),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 725,000",Sha Tin,2014/03/01
5,14,POWER BLITZ(N361),K C Leung,R Gibson,114,1224,9,3-1/4,"12                                                            

11                                                            

5",1:11.23,25,4(438),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 725,000",Sha Tin,2014/03/01
6,10,SECRET IDENTITY(P430),B Prebble,P F Yiu,123,1042,1,3-1/2,"3                                                            

3                                                            

6",1:11.28,9.7,4(438),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 725,000",Sha Tin,2014/03/01
7,9,SAFARI MAGIC(N166),C Y Ho,Y S Tsui,121,1103,14,5-3/4,"7                                                            

7                                                            

7",1:11.62,61,4(438),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 725,000",Sha Tin,2014/03/01
8,3,THOR THE GREATEST(P396),T H So,A Lee,128,1132,6,6-1/2,"6                                                            

8                                                            

8",1:11.73,99,4(438),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 725,000",Sha Tin,2014/03/01
9,13,TRAVEL MASTER(P163),M L Yeung,C S Shum,117,1150,7,6-3/4,"4                                                            

5                                                            

9",1:11.80,51,4(438),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 725,000",Sha Tin,2014/03/01
10,6,YO-YO DA(S104),A Suborics,W Y So,126,1136,11,9-3/4,"2                                                            

2                                                            

10",1:12.26,13,4(438),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 725,000",Sha Tin,2014/03/01
11,7,FIONN'S PRIDE(S084),H W Lai,K W Lui,123,1154,12,10-1/2,"11                                                            

12                                                            

11",1:12.40,85,4(438),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 725,000",Sha Tin,2014/03/01
12,4,SIR JOHN(P344),W M Lai,T K Ng,129,1163,8,11,"5                                                            

4                                                            

12",1:12.49,99,4(438),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 725,000",Sha Tin,2014/03/01
13,2,WORLD CITY(S019),D Whyte,T P Yung,132,1268,10,11-1/4,"13                                                            

13                                                            

13",1:12.50,10,4(438),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 725,000",Sha Tin,2014/03/01
14,11,TRILLION TREASURE(P156),M Chadwick,A Schutz,122,1048,13,12,"14                                                            

14                                                            

14",1:12.63,99,4(438),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 725,000",Sha Tin,2014/03/01
1,12,PENNY LANE(P021),C Y Ho,A T Millard,117,1157,3,-,"2                                                            

3                                                            

2                                                            

1",1:23.22,8,5(439),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 725,000",Sha Tin,2014/03/01
2,1,NUMERO UNO(S044),Z Purton,T P Yung,131,1173,1,HD,"5                                                            

6                                                            

4                                                            

2",1:23.25,1.7,5(439),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 725,000",Sha Tin,2014/03/01
3,13,SPURS ON(N428),K Teetan,D E Ferraris,118,1029,6,3/4,"9                                                            

7                                                            

7                                                            

3",1:23.33,26,5(439),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 725,000",Sha Tin,2014/03/01
4,5,ETERNAL GAINS(N332),H W Lai,W Y So,125,1063,10,1-3/4,"12                                                            

11                                                            

9                                                            

4",1:23.50,21,5(439),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 725,000",Sha Tin,2014/03/01
5,4,GREAT PEGASUS(L359),D Whyte,D J Hall,128,1117,7,2,"7                                                            

10                                                            

10                                                            

5",1:23.56,11,5(439),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 725,000",Sha Tin,2014/03/01
6,9,AMAZING GIFT(S090),M L Yeung,A Schutz,118,1049,8,3-3/4,"11                                                            

12                                                            

11                                                            

6",1:23.82,99,5(439),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 725,000",Sha Tin,2014/03/01
7,6,FLORAL MAN(N092),M Chadwick,C S Shum,126,1182,11,5-3/4,"13                                                            

14                                                            

14                                                            

7",1:24.15,20,5(439),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 725,000",Sha Tin,2014/03/01
8,3,APOLLO CAVALIER(N262),C K Tong,Y S Tsui,128,1061,14,6-1/4,"1                                                            

1                                                            

1                                                            

8",1:24.22,65,5(439),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 725,000",Sha Tin,2014/03/01
9,8,CHAMPION RANGER(N279),T Angland,C H Yip,121,1126,4,6-3/4,"10                                                            

9                                                            

8                                                            

9",1:24.31,8.5,5(439),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 725,000",Sha Tin,2014/03/01
10,11,EAGLE KING(S058),C Y Lui,K L Man,112,1032,12,9-1/4,"8                                                            

4                                                            

5                                                            

10",1:24.69,99,5(439),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 725,000",Sha Tin,2014/03/01
11,14,HIGH SPEED METRO(P293),T H So,P O'Sullivan,115,1142,9,9-1/2,"3                                                            

2                                                            

3                                                            

11",1:24.74,99,5(439),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 725,000",Sha Tin,2014/03/01
12,2,OSCAR MIRACLE(P431),A Suborics,P F Yiu,131,1113,2,9-3/4,"6                                                            

5                                                            

6                                                            

12",1:24.79,8.4,5(439),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 725,000",Sha Tin,2014/03/01
13,10,CROATIA(P132),O Doleuze,C W Chang,120,1000,13,10-1/2,"14                                                            

13                                                            

12                                                            

13",1:24.92,44,5(439),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 725,000",Sha Tin,2014/03/01
14,7,LUFFY(N414),W M Lai,T K Ng,126,1199,5,15-1/2,"4                                                            

8                                                            

13                                                            

14",1:25.69,99,5(439),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 725,000",Sha Tin,2014/03/01
1,4,AMBITIOUS CHAMPION(S083),G Mosse,A T Millard,124,1095,3,-,"7                                                            

8                                                            

7                                                            

1",1:35.77,14,6(440),Class 3 - 1600M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2014/03/01
2,5,BOY OH BOY(P166),D Whyte,C W Chang,123,1099,7,SH,"8                                                            

7                                                            

8                                                            

2",1:35.78,2.5,6(440),Class 3 - 1600M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2014/03/01
3,7,D'OR WONGCHOY(P315),A Suborics,A Schutz,122,1200,9,1-1/4,"10                                                            

10                                                            

10                                                            

3",1:35.95,35,6(440),Class 3 - 1600M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2014/03/01
4,12,GLORIOUS RYDER(P279),O Doleuze,R Gibson,119,1188,5,1-1/2,"6                                                            

5                                                            

4                                                            

4",1:36.02,8.8,6(440),Class 3 - 1600M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2014/03/01
5,1,RED DANCER(P264),K Teetan,J Size,133,1064,1,3-1/4,"5                                                            

6                                                            

5                                                            

5",1:36.29,5.3,6(440),Class 3 - 1600M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2014/03/01
6,10,KEEN TACTICS(N143),C Y Ho,K L Man,117,1010,11,3-1/4,"14                                                            

14                                                            

13                                                            

6",1:36.29,35,6(440),Class 3 - 1600M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2014/03/01
7,3,SUPREME FRESH(S076),K C Leung,P F Yiu,128,1127,6,3-1/2,"3                                                            

3                                                            

1                                                            

7",1:36.32,99,6(440),Class 3 - 1600M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2014/03/01
8,11,ROCK THE TREE(P272),M Nunes,D E Ferraris,119,1018,8,4-1/4,"13                                                            

13                                                            

14                                                            

8",1:36.46,92,6(440),Class 3 - 1600M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2014/03/01
9,8,VICTORY HERO(P332),T Angland,C Fownes,120,1149,12,5-1/4,"11                                                            

9                                                            

9                                                            

9",1:36.61,4.1,6(440),Class 3 - 1600M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2014/03/01
10,14,SNITZEL KID(L379),W M Lai,W Y So,116,1120,4,5-1/2,"4                                                            

4                                                            

6                                                            

10",1:36.65,92,6(440),Class 3 - 1600M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2014/03/01
11,2,SUPREME FALCON(P224),B Prebble,J Moore,131,1114,10,5-3/4,"12                                                            

12                                                            

11                                                            

11",1:36.68,11,6(440),Class 3 - 1600M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2014/03/01
12,9,CHANCELLOR(M347),C K Tong,A S Cruz,117,1132,14,10-1/4,"2                                                            

1                                                            

3                                                            

12",1:37.39,42,6(440),Class 3 - 1600M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2014/03/01
13,6,I SMELL MONEY(M019),C Y Lui,T P Yung,116,1190,13,10-1/2,"1                                                            

2                                                            

2                                                            

13",1:37.46,99,6(440),Class 3 - 1600M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2014/03/01
14,13,LOVING STAR(M382),H W Lai,T K Ng,116,1113,2,19-3/4,"9                                                            

11                                                            

12                                                            

14",1:38.92,99,6(440),Class 3 - 1600M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2014/03/01
1,11,STAR OF BOND(P200),M L Yeung,T P Yung,114,1033,5,-,"1                                                            

1                                                            

1",1:10.13,2.3,7(441),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2014/03/01
2,3,TANGO FIRE(S081),B Prebble,J Moore,126,1043,4,1/2,"3                                                            

4                                                            

2",1:10.24,12,7(441),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2014/03/01
3,6,ALL THE BEST(S169),D Whyte,D Cruz,122,1134,1,3/4,"4                                                            

2                                                            

3",1:10.26,20,7(441),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2014/03/01
4,1,TARZAN I AM(P299),K Teetan,J Size,133,1297,2,1-1/4,"5                                                            

5                                                            

4",1:10.32,10,7(441),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2014/03/01
5,2,SPARKLING B(P100),G Mosse,A T Millard,130,1102,7,1-1/4,"9                                                            

8                                                            

5",1:10.34,8.4,7(441),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2014/03/01
6,10,KEY WITNESS(S212),M Chadwick,A S Cruz,117,1159,9,1-3/4,"2                                                            

3                                                            

6",1:10.39,3.1,7(441),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2014/03/01
7,9,FORMULA WON(P183),C K Tong,C Fownes,117,1059,3,1-3/4,"6                                                            

6                                                            

7",1:10.42,15,7(441),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2014/03/01
8,4,G-ONE LEADER(P383),T H So,C H Yip,123,1034,8,4,"7                                                            

9                                                            

8",1:10.76,22,7(441),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2014/03/01
9,8,BEAUTY AHEAD(S182),C Y Ho,W Y So,119,1204,11,5-1/4,"10                                                            

11                                                            

9",1:10.98,99,7(441),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2014/03/01
10,5,CHEERS JOY(N184),A Suborics,C H Yip,123,1084,10,5-3/4,"11                                                            

10                                                            

10",1:11.07,99,7(441),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2014/03/01
11,7,INTELLECTUAL GLIDE(S124),K C Leung,Y S Tsui,120,989,6,8-3/4,"8                                                            

7                                                            

11",1:11.54,99,7(441),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2014/03/01
1,9,SUPER LIFELINE(P158),K Teetan,A T Millard,117,1020,6,-,"3                                                            

4                                                            

2                                                            

1",1:21.82,2.2,8(442),Hong Kong Group Three - 1400M - (110-90),GOOD,"TURF - ""B+2"" Course","HK$ 2,000,000",Sha Tin,2014/03/01
2,6,WINNING LEADER(N268),Z Purton,C H Yip,124,1094,1,1,"5                                                            

6                                                            

3                                                            

2",1:21.98,8.3,8(442),Hong Kong Group Three - 1400M - (110-90),GOOD,"TURF - ""B+2"" Course","HK$ 2,000,000",Sha Tin,2014/03/01
3,1,DESTINED FOR GLORY(M207),B Prebble,J Moore,129,1173,11,2-1/2,"14                                                            

13                                                            

10                                                            

3",1:22.23,11,8(442),Hong Kong Group Three - 1400M - (110-90),GOOD,"TURF - ""B+2"" Course","HK$ 2,000,000",Sha Tin,2014/03/01
4,5,PENGLAI XIANZI(K248),M L Yeung,A S Cruz,125,1107,5,2-1/2,"6                                                            

5                                                            

5                                                            

4",1:22.24,33,8(442),Hong Kong Group Three - 1400M - (110-90),GOOD,"TURF - ""B+2"" Course","HK$ 2,000,000",Sha Tin,2014/03/01
5,8,NOBLE ALPHA(M339),O Doleuze,C W Chang,120,1108,8,3,"10                                                            

9                                                            

12                                                            

5",1:22.29,27,8(442),Hong Kong Group Three - 1400M - (110-90),GOOD,"TURF - ""B+2"" Course","HK$ 2,000,000",Sha Tin,2014/03/01
6,11,MAJESTIC FALCON(M236),D Whyte,J Moore,116,1065,12,3-1/4,"12                                                            

12                                                            

11                                                            

6",1:22.34,6.5,8(442),Hong Kong Group Three - 1400M - (110-90),GOOD,"TURF - ""B+2"" Course","HK$ 2,000,000",Sha Tin,2014/03/01
7,7,FLASH KNIGHT(N173),G Mosse,J Moore,121,1219,10,3-1/2,"13                                                            

14                                                            

13                                                            

7",1:22.39,5.2,8(442),Hong Kong Group Three - 1400M - (110-90),GOOD,"TURF - ""B+2"" Course","HK$ 2,000,000",Sha Tin,2014/03/01
8,3,WONDER MOSSMAN(S620),L Corrales,K C Chong,128,1233,3,3-1/2,"1                                                            

1                                                            

1                                                            

8",1:22.40,20,8(442),Hong Kong Group Three - 1400M - (110-90),GOOD,"TURF - ""B+2"" Course","HK$ 2,000,000",Sha Tin,2014/03/01
9,13,LUEN YAT FOREVER(S622),R Silvera,K C Wong,115,1168,9,4-1/4,"11                                                            

11                                                            

9                                                            

9",1:22.52,99,8(442),Hong Kong Group Three - 1400M - (110-90),GOOD,"TURF - ""B+2"" Course","HK$ 2,000,000",Sha Tin,2014/03/01
