place,horse_no,horse,jockey,trainer,actual_weight,declared_horse_weight,draw,lbw,running_position,finish_time,win_odds,race,class,going,turf,prize,location,date
11,12,GOLDEN OSMANTHUS(N245),C K Tong,T K Ng,113,1126,9,11-1/4,"4                                                            

5                                                            

3                                                            

4                                                            

11",1:52.88,96,1(445),Class 5 - 1800M - (40-15),GOOD,"TURF - ""C+3"" Course","HK$ 600,000",Happy Valley,2016/03/02
WV,7,SWEET BEAN(S205),C Y Ho,C Fownes,122,---,---,---,---,---,---,1(445),Class 5 - 1800M - (40-15),GOOD,"TURF - ""C+3"" Course","HK$ 600,000",Happy Valley,2016/03/02
1,10,GOLD TALENT(S113),H W Lai,A Lee,121,1106,6,-,"7                                                            

7                                                            

7                                                            

1",1:40.51,19,2(446),Class 4 - 1650M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2016/03/02
2,5,SUPER SWEET ORANGE(V058),N Callan,D E Ferraris,127,1220,10,HD,"6                                                            

6                                                            

6                                                            

2",1:40.54,22,2(446),Class 4 - 1650M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2016/03/02
3,11,WINASWEWISH(T385),J Moreira,C Fownes,118,1150,9,3/4,"9                                                            

9                                                            

8                                                            

3",1:40.66,3.1,2(446),Class 4 - 1650M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2016/03/02
4 DH,1,WHO'STHEDUDE(T312),C Schofield,R Gibson,133,1128,3,1-3/4,"4                                                            

4                                                            

3                                                            

4",1:40.80,6,2(446),Class 4 - 1650M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2016/03/02
4 DH,8,RISING POWER(N294),K Teetan,C W Chang,124,1092,7,1-3/4,"10                                                            

10                                                            

10                                                            

4",1:40.80,12,2(446),Class 4 - 1650M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2016/03/02
6,6,BUSINESS AS USUAL(M057),K C Ng,D Cruz,120,1166,4,1-3/4,"1                                                            

1                                                            

1                                                            

6",1:40.81,18,2(446),Class 4 - 1650M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2016/03/02
7,12,MI SAVVY BOY(S381),M Chadwick,A T Millard,116,1093,8,3-1/4,"8                                                            

8                                                            

9                                                            

7",1:41.01,80,2(446),Class 4 - 1650M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2016/03/02
8,2,HAPPY AND HEALTHY(T056),Z Purton,D J Hall,131,1083,12,4,"11                                                            

11                                                            

11                                                            

8",1:41.17,4.4,2(446),Class 4 - 1650M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2016/03/02
9,9,SPICY DOUBLE(T393),C Y Ho,K L Man,121,1124,2,4-1/2,"5                                                            

5                                                            

5                                                            

9",1:41.22,63,2(446),Class 4 - 1650M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2016/03/02
10,4,HAPPY MOMENTS(S192),H N Wong,J Moore,122,982,11,5,"2                                                            

2                                                            

2                                                            

10",1:41.32,26,2(446),Class 4 - 1650M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2016/03/02
11,3,LIUZHOU WARRIOR(T271),B Prebble,W Y So,130,1030,1,11,"3                                                            

3                                                            

4                                                            

11",1:42.27,5.1,2(446),Class 4 - 1650M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2016/03/02
WV-A,7,INDIGO WAY(M227),C K Tong,K W Lui,122,---,---,---,---,---,---,2(446),Class 4 - 1650M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2016/03/02
1,5,THANKSGIVING(M350),K C Leung,D Cruz,128,1162,8,-,"1                                                            

1                                                            

1                                                            

1",1:43.16,40,3(447),Class 4 - 1650M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2016/03/02
2,6,APACHE SPIRIT(T095),N Rawiller,C Fownes,129,1071,10,SH,"11                                                            

10                                                            

8                                                            

2",1:43.18,6.1,3(447),Class 4 - 1650M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2016/03/02
3,4,BALTIC WARRIOR(S237),G Lerena,C S Shum,130,1130,6,N,"4                                                            

5                                                            

5                                                            

3",1:43.20,8.2,3(447),Class 4 - 1650M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2016/03/02
4,7,HANG'S DECISION(T262),B Prebble,W Y So,129,1092,9,1/2,"6                                                            

4                                                            

3                                                            

4",1:43.24,4.9,3(447),Class 4 - 1650M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2016/03/02
5,9,GO-GETTER(S303),J Moreira,J Size,125,1117,2,1-1/2,"5                                                            

7                                                            

7                                                            

5",1:43.40,4.5,3(447),Class 4 - 1650M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2016/03/02
6,8,YOURTHEWONFORME(T258),N Callan,T K Ng,126,1107,3,1-3/4,"8                                                            

9                                                            

10                                                            

6",1:43.42,13,3(447),Class 4 - 1650M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2016/03/02
7,3,KITAYA(S187),Z Purton,Y S Tsui,131,1075,1,1-3/4,"3                                                            

3                                                            

4                                                            

7",1:43.45,4.1,3(447),Class 4 - 1650M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2016/03/02
8,1,GRIFFINDOR(P153),D Whyte,J Moore,133,1127,7,2-1/2,"9                                                            

6                                                            

6                                                            

8",1:43.56,15,3(447),Class 4 - 1650M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2016/03/02
9,11,WINNING MASCOT(L342),K Teetan,C W Chang,120,1091,4,3,"7                                                            

8                                                            

9                                                            

9",1:43.65,19,3(447),Class 4 - 1650M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2016/03/02
10,2,PEARL FURU(T431),H N Wong,P O'Sullivan,126,1166,5,3-3/4,"2                                                            

2                                                            

2                                                            

10",1:43.77,69,3(447),Class 4 - 1650M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2016/03/02
11,12,FANTASTICLIFE(S320),M Chadwick,S Woods,116,1121,12,4,"12                                                            

12                                                            

11                                                            

11",1:43.80,34,3(447),Class 4 - 1650M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2016/03/02
12,10,RACINGFORPLEASURE(T231),C Y Ho,K W Lui,121,984,11,6,"10                                                            

11                                                            

12                                                            

12",1:44.13,196,3(447),Class 4 - 1650M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2016/03/02
1,12,VICTOR EMPEROR(S425),C Schofield,C H Yip,118,1120,1,-,"4                                                            

4                                                            

1",1:10.77,6.2,4(448),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2016/03/02
2,4,CIRCUIT KING(T324),M Chadwick,A S Cruz,127,1097,10,1,"1                                                            

1                                                            

2",1:10.92,5.1,4(448),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2016/03/02
3,5,PEARL WIN(P085),N Callan,A T Millard,126,1073,2,1,"3                                                            

3                                                            

3",1:10.94,6.2,4(448),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2016/03/02
4,3,WISKY(T368),J Moreira,J Size,128,1152,6,3-1/4,"7                                                            

8                                                            

4",1:11.29,4,4(448),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2016/03/02
5,2,CAREFREE LET GO(T059),Z Purton,C S Shum,129,1073,4,3-1/4,"5                                                            

6                                                            

5",1:11.29,3.8,4(448),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2016/03/02
6,9,BEST JADE TRIUMPH(P070),B Prebble,A Lee,121,1029,5,3-3/4,"8                                                            

7                                                            

6",1:11.39,21,4(448),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2016/03/02
7,8,PEACE COMBINATION(T091),C Y Ho,C Fownes,120,1052,3,4-1/2,"2                                                            

2                                                            

7",1:11.51,8.9,4(448),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2016/03/02
8,1,TEN SPEED(T239),Y T Cheng,C W Chang,130,1014,7,6,"9                                                            

9                                                            

8",1:11.74,94,4(448),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2016/03/02
9,10,MAJOR CONNECTION(V067),T H So,D J Hall,117,1083,8,6-3/4,"6                                                            

5                                                            

9",1:11.84,212,4(448),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2016/03/02
10,11,STRATUM POWER(T086),C K Tong,T K Ng,116,1017,11,14,"10                                                            

10                                                            

10",1:12.99,307,4(448),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2016/03/02
11,7,SHOW MISSION(T436),H N Wong,Y S Tsui,116,1097,9,15-1/2,"11                                                            

11                                                            

11",1:13.24,120,4(448),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2016/03/02
WV,6,LONDON CITY(T080),E da Silva,K L Man,125,---,---,---,---,---,---,4(448),Class 4 - 1200M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2016/03/02
1,7,MOMENT OF POWER(V138),Z Purton,P O'Sullivan,126,1068,7,-,"1                                                            

1                                                            

1",0:57.34,2,5(449),Class 4 - 1000M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2016/03/02
2,1,FANTASTICO(P178),J Moreira,P F Yiu,133,1087,2,N,"9                                                            

6                                                            

2",0:57.38,2.8,5(449),Class 4 - 1000M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2016/03/02
3,12,GLORY HORSIE(M273),C Y Ho,D Cruz,115,1272,8,1-3/4,"2                                                            

2                                                            

3",0:57.60,62,5(449),Class 4 - 1000M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2016/03/02
4,2,KING OF HOUSEHOLD(P444),E da Silva,D J Hall,132,1130,1,3-1/4,"5                                                            

3                                                            

4",0:57.84,11,5(449),Class 4 - 1000M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2016/03/02
5,8,BORN DRAGON(V009),N Callan,C Fownes,124,1034,6,3-1/4,"6                                                            

5                                                            

5",0:57.85,18,5(449),Class 4 - 1000M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2016/03/02
6,3,YO-YO DA(S104),C K Tong,W Y So,129,1144,3,5-1/4,"11                                                            

10                                                            

6",0:58.19,21,5(449),Class 4 - 1000M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2016/03/02
7,4,TRENDIFUL(S185),N Rawiller,C W Chang,130,1134,11,5-1/2,"10                                                            

9                                                            

7",0:58.21,16,5(449),Class 4 - 1000M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2016/03/02
8,10,IDYLLIC WIND(N139),G Lerena,T K Ng,123,1198,9,5-3/4,"4                                                            

7                                                            

8",0:58.26,19,5(449),Class 4 - 1000M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2016/03/02
9,5,SHOWING CHARACTER(T289),B Prebble,D E Ferraris,129,1081,10,8-1/2,"12                                                            

12                                                            

9",0:58.71,30,5(449),Class 4 - 1000M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2016/03/02
10,11,CRIMSON GLORY(V062),H N Wong,Y S Tsui,115,1011,4,9,"3                                                            

4                                                            

10",0:58.78,292,5(449),Class 4 - 1000M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2016/03/02
11,9,REAL FIT(P418),K C Ng,A S Cruz,119,1058,12,10-1/2,"8                                                            

11                                                            

11",0:59.00,105,5(449),Class 4 - 1000M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2016/03/02
12,6,FAST ROCKET(V064),K Teetan,A T Millard,126,1165,5,12-1/4,"7                                                            

8                                                            

12",0:59.28,98,5(449),Class 4 - 1000M - (60-40),GOOD,"TURF - ""C+3"" Course","HK$ 800,000",Happy Valley,2016/03/02
1,10,BACK IN BLACK(T358),K Teetan,P O'Sullivan,116,1059,1,-,"4                                                            

3                                                            

1",1:10.19,3.4,6(450),Class 3 - 1200M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2016/03/02
2,2,FOREVER RED(T365),N Rawiller,J Size,127,1118,4,SH,"2                                                            

2                                                            

2",1:10.21,6.3,6(450),Class 3 - 1200M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2016/03/02
3,5,CHOICE TREASURE(N436),N Callan,C H Yip,122,1126,2,3/4,"6                                                            

5                                                            

3",1:10.34,6.4,6(450),Class 3 - 1200M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2016/03/02
4,7,HARBOUR ALERT(T254),E da Silva,D Cruz,121,1280,3,2,"1                                                            

1                                                            

4",1:10.51,10,6(450),Class 3 - 1200M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2016/03/02
5,9,DA VINCI(S360),J Moreira,C Fownes,119,1291,7,4,"3                                                            

4                                                            

5",1:10.83,4.8,6(450),Class 3 - 1200M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2016/03/02
6,3,KING OF MONGOLIA(S414),Z Purton,C S Shum,125,1112,12,4,"11                                                            

10                                                            

6",1:10.85,13,6(450),Class 3 - 1200M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2016/03/02
7,6,RACING MATE(S216),C Schofield,W Y So,122,999,9,4-1/2,"8                                                            

7                                                            

7",1:10.90,7.6,6(450),Class 3 - 1200M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2016/03/02
8,8,MASSIVE MILLENNIUM(T381),H W Lai,D E Ferraris,121,1162,10,5,"9                                                            

9                                                            

8",1:10.99,199,6(450),Class 3 - 1200M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2016/03/02
9,12,HEARTS KEEPER(N360),K C Ng,Y S Tsui,109,1245,11,7-1/4,"5                                                            

6                                                            

9",1:11.37,120,6(450),Class 3 - 1200M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2016/03/02
10,4,LUCKY DAY(S014),M Chadwick,A S Cruz,124,1107,8,8-3/4,"12                                                            

12                                                            

10",1:11.57,17,6(450),Class 3 - 1200M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2016/03/02
11,1,HONG KONG CAPTAIN(V056),T H So,D J Hall,131,1115,5,9,"10                                                            

11                                                            

11",1:11.65,229,6(450),Class 3 - 1200M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2016/03/02
12,11,TRILLION TREASURE(P156),Y T Cheng,A Schutz,116,1087,6,34-1/4,"7                                                            

8                                                            

12",1:15.66,68,6(450),Class 3 - 1200M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2016/03/02
1,4,BLOCKER DEE(T374),Z Purton,C Fownes,124,1237,6,-,"2                                                            

2                                                            

1",1:11.01,3.8,7(451),Class 3 - 1200M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2016/03/02
2,6,GENEROUS BOBO(S096),N Callan,C H Yip,121,1155,3,3/4,"4                                                            

4                                                            

2",1:11.15,7.4,7(451),Class 3 - 1200M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2016/03/02
3,8,ALL MY GAIN(T018),M L Yeung,T P Yung,115,1087,4,1,"5                                                            

5                                                            

3",1:11.18,11,7(451),Class 3 - 1200M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2016/03/02
4,5,BOTH LUCKY(T196),H W Lai,P F Yiu,123,1140,7,1-1/4,"7                                                            

7                                                            

4",1:11.21,16,7(451),Class 3 - 1200M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2016/03/02
5,1,CHEEKY TOO(T152),J Moreira,J Moore,133,1145,8,2-1/4,"11                                                            

11                                                            

5",1:11.36,7,7(451),Class 3 - 1200M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2016/03/02
6,11,MULTIMAX(T129),K C Ng,A S Cruz,110,1144,2,2-1/2,"1                                                            

1                                                            

6",1:11.40,8.6,7(451),Class 3 - 1200M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2016/03/02
7,2,KINGSFIELD(T403),C Schofield,R Gibson,128,1116,9,2-1/2,"10                                                            

10                                                            

7",1:11.42,21,7(451),Class 3 - 1200M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2016/03/02
8,7,ALL WIN BOY(P171),B Prebble,K W Lui,120,1170,12,3-1/2,"9                                                            

9                                                            

8",1:11.56,12,7(451),Class 3 - 1200M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2016/03/02
9,9,BREEDERS' STAR(V197),M Chadwick,D E Ferraris,121,1099,11,3-3/4,"8                                                            

8                                                            

9",1:11.62,199,7(451),Class 3 - 1200M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2016/03/02
10,3,ROUNDABOUT(T352),C Y Ho,W Y So,123,1108,5,4-1/4,"6                                                            

6                                                            

10",1:11.70,13,7(451),Class 3 - 1200M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2016/03/02
11,10,HASTA LA VISTA(T350),D Whyte,J Size,117,988,1,6,"3                                                            

3                                                            

11",1:11.95,5.3,7(451),Class 3 - 1200M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2016/03/02
12,12,GOLDEN GLORY(T076),K Teetan,A Lee,114,1051,10,20,"12                                                            

12                                                            

12",1:14.22,88,7(451),Class 3 - 1200M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2016/03/02
WV,,GREAT RUN(P223),M Chadwick,A T Millard,117,---,---,---,---,---,---,7(451),Class 3 - 1200M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2016/03/02
1,6,ULTIMATE GLORY(S235),N Callan,K L Man,124,1212,10,-,"5                                                            

5                                                            

5                                                            

1",1:40.19,7.5,8(452),Class 3 - 1650M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2016/03/02
2,1,BULLISH SMART(S221),C Y Ho,A S Cruz,131,1108,2,N,"1                                                            

1                                                            

1                                                            

2",1:40.24,14,8(452),Class 3 - 1650M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2016/03/02
3,4,LAND GRANT(V131),G Lerena,C S Shum,129,1133,3,2,"4                                                            

4                                                            

3                                                            

3",1:40.52,5.9,8(452),Class 3 - 1650M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2016/03/02
4,9,MAGNETISM(V114),K Teetan,D E Ferraris,119,1143,9,2-3/4,"9                                                            

9                                                            

9                                                            

4",1:40.65,7.1,8(452),Class 3 - 1650M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2016/03/02
5,3,SELKIRK STAR(S194),J Moreira,J Moore,131,1103,11,3,"10                                                            

10                                                            

10                                                            

5",1:40.67,5.5,8(452),Class 3 - 1650M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2016/03/02
6,12,VARA PEARL(S138),C Schofield,A T Millard,115,1038,6,3-1/2,"11                                                            

11                                                            

11                                                            

6",1:40.76,6.2,8(452),Class 3 - 1650M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2016/03/02
7,10,ACCLAIMED LIGHT(T369),K C Leung,P O'Sullivan,114,1025,8,4,"8                                                            

8                                                            

8                                                            

7",1:40.82,4.8,8(452),Class 3 - 1650M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2016/03/02
8,11,SPARKLING SWORD(P256),H N Wong,K W Lui,108,1168,7,6-3/4,"2                                                            

2                                                            

2                                                            

8",1:41.28,37,8(452),Class 3 - 1650M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2016/03/02
9,5,REGENCY KING(N040),B Prebble,W Y So,129,1198,5,9-1/2,"7                                                            

7                                                            

7                                                            

9",1:41.70,24,8(452),Class 3 - 1650M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2016/03/02
10,2,MEDALLIST(N024),N Rawiller,D J Hall,131,1170,12,10-1/4,"12                                                            

12                                                            

12                                                            

10",1:41.85,58,8(452),Class 3 - 1650M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2016/03/02
11,8,BOSSIEE(S405),E da Silva,D Cruz,119,1167,4,10-3/4,"3                                                            

3                                                            

4                                                            

11",1:41.90,16,8(452),Class 3 - 1650M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2016/03/02
12,7,YOU HAVE MY WORD(V149),M L Yeung,T P Yung,121,1138,1,15-1/4,"6                                                            

6                                                            

6                                                            

12",1:42.62,103,8(452),Class 3 - 1650M - (80-60),GOOD,"TURF - ""C+3"" Course","HK$ 1,165,000",Happy Valley,2016/03/02
1,2,MISTER MARC(P316),H N Wong,Y S Tsui,126,1104,11,-,"4                                                            

2                                                            

2                                                            

1",1:39.76,6.7,1(453),Class 5 - 1650M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 600,000",Sha Tin,2016/03/06
2,6,DRAGON GLORY(P130),K Teetan,C W Chang,120,1104,1,1-1/4,"6                                                            

4                                                            

3                                                            

2",1:39.95,6.2,1(453),Class 5 - 1650M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 600,000",Sha Tin,2016/03/06
3,14,ZERO ENERGY ACT(S197),T H So,L Ho,111,999,7,1-1/2,"11                                                            

12                                                            

8                                                            

3",1:40.00,16,1(453),Class 5 - 1650M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 600,000",Sha Tin,2016/03/06
4,3,CRIMSON HEART(P237),N Callan,A T Millard,131,1088,4,2-1/2,"5                                                            

6                                                            

5                                                            

4",1:40.16,4.3,1(453),Class 5 - 1650M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 600,000",Sha Tin,2016/03/06
5,10,ZACHARY(N146),H W Lai,A Schutz,118,1162,5,2-1/2,"8                                                            

9                                                            

9                                                            

5",1:40.17,24,1(453),Class 5 - 1650M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 600,000",Sha Tin,2016/03/06
6,5,NOVEL START(M255),G Lerena,T K Ng,127,1085,2,3,"1                                                            

1                                                            

1                                                            

6",1:40.24,28,1(453),Class 5 - 1650M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 600,000",Sha Tin,2016/03/06
7,9,SMART PLANET(S046),M L Yeung,A Lee,117,1063,12,3-1/4,"10                                                            

8                                                            

6                                                            

7",1:40.26,7.4,1(453),Class 5 - 1650M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 600,000",Sha Tin,2016/03/06
8,11,CROATIA(P132),L Salles,C W Chang,117,1018,14,4-1/2,"9                                                            

10                                                            

12                                                            

8",1:40.46,44,1(453),Class 5 - 1650M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 600,000",Sha Tin,2016/03/06
