place,horse_no,horse,jockey,trainer,actual_weight,declared_horse_weight,draw,lbw,running_position,finish_time,win_odds,race,class,going,turf,prize,location,date
11,2,FLYING IN(K120),K C Ng,K L Man,127,1103,7,7,"3                                                            

3                                                            

4                                                            

6                                                            

11",2:05.07,58,1(421),Class 5 - 2000M - (40-0),GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 575,000",Sha Tin,2015/03/01
12,6,YEUNG SING(P001),Z Purton,K W Lui,127,1112,5,7-1/2,"8                                                            

10                                                            

10                                                            

9                                                            

12",2:05.14,6.8,1(421),Class 5 - 2000M - (40-0),GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 575,000",Sha Tin,2015/03/01
13,3,MOBILE KING(P084),C K Tong,C Fownes,129,1053,8,7-1/2,"6                                                            

1                                                            

2                                                            

2                                                            

13",2:05.15,34,1(421),Class 5 - 2000M - (40-0),GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 575,000",Sha Tin,2015/03/01
14,8,JOYFUL MISSION(S094),O Doleuze,R Gibson,122,1106,6,11-1/2,"7                                                            

8                                                            

8                                                            

7                                                            

14",2:05.77,8.6,1(421),Class 5 - 2000M - (40-0),GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 575,000",Sha Tin,2015/03/01
1,4,KINGSTON JUMBO(P283),J Moreira,W Y So,127,1072,2,-,"4                                                            

3                                                            

1",1:08.96,2.7,2(422),Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 760,000",Sha Tin,2015/03/01
2,7,LOVELY NAUGHTY(S153),K C Leung,L Ho,119,1150,11,1,"2                                                            

2                                                            

2",1:09.12,2.7,2(422),Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 760,000",Sha Tin,2015/03/01
3,9,MODERN FORTUNE(T081),U Rispoli,J Size,119,1014,1,1-3/4,"6                                                            

5                                                            

3",1:09.24,9.3,2(422),Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 760,000",Sha Tin,2015/03/01
4,10,HORSE SUPREMO(S055),K Teetan,A T Millard,117,1134,8,2-3/4,"1                                                            

1                                                            

4",1:09.39,7.6,2(422),Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 760,000",Sha Tin,2015/03/01
5,2,HELLO KIMBERLEY(P205),M L Yeung,C S Shum,129,1014,10,3,"3                                                            

4                                                            

5",1:09.44,34,2(422),Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 760,000",Sha Tin,2015/03/01
6,1,HEARTILY WINS(P424),H W Lai,A Lee,131,1086,5,4-1/4,"11                                                            

7                                                            

6",1:09.63,47,2(422),Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 760,000",Sha Tin,2015/03/01
7,11,MANIPULATION(S075),M Chadwick,A S Cruz,115,1181,3,5-1/4,"5                                                            

6                                                            

7",1:09.78,10,2(422),Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 760,000",Sha Tin,2015/03/01
8,12,LUCKY FOLLOW ME(L070),C K Tong,T K Ng,112,1060,6,6,"12                                                            

10                                                            

8",1:09.92,81,2(422),Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 760,000",Sha Tin,2015/03/01
9,5,THUNDERSTROKE(T067),K C Ng,P O'Sullivan,120,1246,4,7-3/4,"9                                                            

8                                                            

9",1:10.18,99,2(422),Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 760,000",Sha Tin,2015/03/01
10,6,DANEWIN TIGER(L282),Y T Cheng,C W Chang,123,1207,12,9,"8                                                            

9                                                            

10",1:10.39,20,2(422),Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 760,000",Sha Tin,2015/03/01
11,8,PALEPALE(M407),C Y Ho,D E Ferraris,118,1153,9,16-3/4,"10                                                            

12                                                            

11",1:11.65,39,2(422),Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 760,000",Sha Tin,2015/03/01
12,3,SAMMY'S EMPIRE(S336),A Suborics,A Schutz,130,1028,7,19-1/2,"7                                                            

11                                                            

12",1:12.08,99,2(422),Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 760,000",Sha Tin,2015/03/01
1,3,ARCHIPPUS(P361),K C Leung,L Ho,128,1125,9,-,"3                                                            

4                                                            

4                                                            

1",1:22.50,4.6,3(423),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 760,000",Sha Tin,2015/03/01
2,13,CHARTER VICTORIA(P204),C Y Lui,D Cruz,107,1067,13,2,"4                                                            

1                                                            

1                                                            

2",1:22.83,7.3,3(423),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 760,000",Sha Tin,2015/03/01
3,7,BEAR-POP(S321),J Moreira,J Moore,123,1069,2,2-3/4,"7                                                            

6                                                            

5                                                            

3",1:22.98,2.5,3(423),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 760,000",Sha Tin,2015/03/01
4,5,IMPERIAL GALLANTRY(T028),Y T Cheng,P O'Sullivan,125,1113,1,3-1/2,"11                                                            

11                                                            

10                                                            

4",1:23.08,72,3(423),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 760,000",Sha Tin,2015/03/01
5,6,ALL WAYS BEST(S268),B Prebble,C H Yip,124,1243,4,4-1/2,"5                                                            

7                                                            

6                                                            

5",1:23.20,7.2,3(423),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 760,000",Sha Tin,2015/03/01
6,14,GOLD PRECIOUS(P364),C K Tong,Y S Tsui,112,1189,3,4-3/4,"8                                                            

9                                                            

9                                                            

6",1:23.27,9.6,3(423),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 760,000",Sha Tin,2015/03/01
7,12,SPARKLING SWORD(P256),K Teetan,K W Lui,118,1142,10,5-1/4,"2                                                            

2                                                            

3                                                            

7",1:23.35,7.4,3(423),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 760,000",Sha Tin,2015/03/01
8,8,ISLAND FLYER(S423),U Rispoli,P F Yiu,123,1075,6,6-1/2,"10                                                            

10                                                            

7                                                            

8",1:23.52,58,3(423),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 760,000",Sha Tin,2015/03/01
9,1,MASTER PINNACLE(S351),Z Purton,T P Yung,133,1007,11,6-3/4,"9                                                            

8                                                            

8                                                            

9",1:23.56,58,3(423),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 760,000",Sha Tin,2015/03/01
10,10,STRIKE EAGLE(S448),M L Yeung,A Schutz,121,1006,14,6-3/4,"12                                                            

12                                                            

12                                                            

10",1:23.58,99,3(423),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 760,000",Sha Tin,2015/03/01
11,2,HURRY HURRY UP(N218),A Suborics,C Fownes,131,1113,8,7,"1                                                            

3                                                            

2                                                            

11",1:23.60,39,3(423),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 760,000",Sha Tin,2015/03/01
12,11,CODE STAR(T041),M Chadwick,A S Cruz,122,1107,5,16-1/2,"6                                                            

5                                                            

11                                                            

12",1:25.13,99,3(423),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 760,000",Sha Tin,2015/03/01
13,4,HAPPY KITCHEN(S341),C Y Ho,W Y So,128,1007,12,19-1/4,"13                                                            

13                                                            

13                                                            

13",1:25.57,99,3(423),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 760,000",Sha Tin,2015/03/01
WV-A,9,RAGING BULL(S370),N Rawiller,J Size,123,---,---,---,---,---,---,3(423),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 760,000",Sha Tin,2015/03/01
1,4,FOREVER ACCURATE(S301),K Teetan,W Y So,130,1139,7,-,"3                                                            

3                                                            

1",1:10.35,3.9,4(424),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 760,000",Sha Tin,2015/03/01
2,13,WINNER ST PAUL'S(T027),B Prebble,C H Yip,123,1047,2,SH,"5                                                            

4                                                            

2",1:10.37,5.2,4(424),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 760,000",Sha Tin,2015/03/01
3,3,TELECOM BOSS(S410),J Moreira,K W Lui,132,1148,9,1-1/2,"8                                                            

6                                                            

3",1:10.59,11,4(424),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 760,000",Sha Tin,2015/03/01
4,14,JADE PIPPO(P052),Y T Cheng,Y S Tsui,115,1035,12,1-1/2,"2                                                            

2                                                            

4",1:10.59,15,4(424),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 760,000",Sha Tin,2015/03/01
5,9,MASTER MIND(S433),D Whyte,D Cruz,125,1133,6,1-1/2,"7                                                            

7                                                            

5",1:10.60,4.5,4(424),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 760,000",Sha Tin,2015/03/01
6,10,TONES(S383),C Y Lui,P F Yiu,117,1213,3,2-1/4,"6                                                            

8                                                            

6",1:10.72,6.8,4(424),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 760,000",Sha Tin,2015/03/01
7,5,ULTIMATE WINNERS(L428),C Y Ho,C W Chang,127,1171,8,3-1/2,"12                                                            

10                                                            

7",1:10.89,30,4(424),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 760,000",Sha Tin,2015/03/01
8,6,JOLLY POSH(P371),M Chadwick,C S Shum,126,1170,11,3-3/4,"1                                                            

1                                                            

8",1:10.95,56,4(424),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 760,000",Sha Tin,2015/03/01
9,11,AMBITIOUS SPEEDY(T063),H W Lai,A Lee,121,1184,10,5,"10                                                            

11                                                            

9",1:11.15,31,4(424),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 760,000",Sha Tin,2015/03/01
10,1,KOKODA(P157),O Doleuze,K L Man,132,1100,13,5-1/4,"11                                                            

13                                                            

10",1:11.19,26,4(424),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 760,000",Sha Tin,2015/03/01
11,2,MEDIC MASTER(S363),A Suborics,A T Millard,132,1145,5,5-1/4,"13                                                            

12                                                            

11",1:11.19,76,4(424),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 760,000",Sha Tin,2015/03/01
12,7,CHEVALIER STAR(T167),T Berry,J Moore,125,1240,1,6-3/4,"14                                                            

14                                                            

12",1:11.41,21,4(424),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 760,000",Sha Tin,2015/03/01
13,8,LAUGHING LORD(T071),U Rispoli,P O'Sullivan,125,1102,4,7-1/2,"4                                                            

5                                                            

13",1:11.54,15,4(424),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 760,000",Sha Tin,2015/03/01
14,12,TO-KALON(S092),Z Purton,T P Yung,123,1138,14,12-1/4,"9                                                            

9                                                            

14",1:12.32,99,4(424),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 760,000",Sha Tin,2015/03/01
1,8,SUPER JOCKEY(P195),Z Purton,A T Millard,120,1148,10,-,"2                                                            

2                                                            

1",1:07.81,11,5(425),Class 1 - 1200M - (90+),GOOD,ALL WEATHER TRACK,"HK$ 2,200,000",Sha Tin,2015/03/01
2,5,TOUR DE FORCE(N297),K Teetan,J Size,124,1126,7,N,"9                                                            

7                                                            

2",1:07.85,17,5(425),Class 1 - 1200M - (90+),GOOD,ALL WEATHER TRACK,"HK$ 2,200,000",Sha Tin,2015/03/01
3,9,MASTER KOCHANWONG(S008),D Whyte,D J Hall,119,1038,2,2-3/4,"3                                                            

3                                                            

3",1:08.26,3.1,5(425),Class 1 - 1200M - (90+),GOOD,ALL WEATHER TRACK,"HK$ 2,200,000",Sha Tin,2015/03/01
4,3,FLAGSHIP SHINE(P104),N Rawiller,J Moore,128,1227,11,3,"1                                                            

1                                                            

4",1:08.28,15,5(425),Class 1 - 1200M - (90+),GOOD,ALL WEATHER TRACK,"HK$ 2,200,000",Sha Tin,2015/03/01
5,4,ACCESS YEARS(P087),J Moreira,J Size,125,1060,6,4,"6                                                            

4                                                            

5",1:08.45,3.8,5(425),Class 1 - 1200M - (90+),GOOD,ALL WEATHER TRACK,"HK$ 2,200,000",Sha Tin,2015/03/01
6,7,LORD SINCLAIR(N447),U Rispoli,S Woods,121,1153,1,4,"5                                                            

9                                                            

6",1:08.46,4.9,5(425),Class 1 - 1200M - (90+),GOOD,ALL WEATHER TRACK,"HK$ 2,200,000",Sha Tin,2015/03/01
7,6,EXCITING DREAM(P191),K C Leung,J Moore,119,1095,8,4-1/4,"8                                                            

8                                                            

7",1:08.50,22,5(425),Class 1 - 1200M - (90+),GOOD,ALL WEATHER TRACK,"HK$ 2,200,000",Sha Tin,2015/03/01
8,2,FREDERICK ENGELS(N187),B Prebble,J Moore,131,1102,9,4-1/2,"11                                                            

10                                                            

8",1:08.55,9.9,5(425),Class 1 - 1200M - (90+),GOOD,ALL WEATHER TRACK,"HK$ 2,200,000",Sha Tin,2015/03/01
9,10,BULLISH FRIEND(N333),M L Yeung,A S Cruz,114,1159,5,5,"4                                                            

6                                                            

9",1:08.61,99,5(425),Class 1 - 1200M - (90+),GOOD,ALL WEATHER TRACK,"HK$ 2,200,000",Sha Tin,2015/03/01
10,11,GO BABY GO(N033),K C Ng,C H Yip,108,1113,3,5-1/4,"7                                                            

5                                                            

10",1:08.66,93,5(425),Class 1 - 1200M - (90+),GOOD,ALL WEATHER TRACK,"HK$ 2,200,000",Sha Tin,2015/03/01
11,1,STERLING CITY(N152),T Berry,J Moore,133,1038,4,7,"10                                                            

11                                                            

11",1:08.95,17,5(425),Class 1 - 1200M - (90+),GOOD,ALL WEATHER TRACK,"HK$ 2,200,000",Sha Tin,2015/03/01
1,12,BOSSIEE(S405),J Moreira,D Cruz,117,1182,2,-,"3                                                            

5                                                            

6                                                            

1",1:22.05,1.6,6(426),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 1,060,000",Sha Tin,2015/03/01
2,10,CHARITY KINGDOM(S278),Y T Cheng,K L Man,119,1085,1,1-1/4,"8                                                            

8                                                            

9                                                            

2",1:22.27,12,6(426),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 1,060,000",Sha Tin,2015/03/01
3,13,WAH MAY BABY(S247),K C Ng,A S Cruz,112,1130,13,1-1/2,"4                                                            

1                                                            

1                                                            

3",1:22.30,13,6(426),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 1,060,000",Sha Tin,2015/03/01
4,1,NOBLE ALPHA(M339),B Prebble,C W Chang,133,1098,9,1-3/4,"12                                                            

14                                                            

10                                                            

4",1:22.32,27,6(426),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 1,060,000",Sha Tin,2015/03/01
5,7,LANSBURY(T164),N Rawiller,D J Hall,123,1143,6,2-1/4,"10                                                            

11                                                            

13                                                            

5",1:22.43,34,6(426),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 1,060,000",Sha Tin,2015/03/01
6,11,DASHING CERAMIBO(T121),M L Yeung,C S Shum,116,1193,8,2-3/4,"1                                                            

3                                                            

3                                                            

6",1:22.50,27,6(426),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 1,060,000",Sha Tin,2015/03/01
7,9,MIDNITE PROMISE(S379),C K Tong,W Y So,121,982,5,3,"9                                                            

9                                                            

8                                                            

7",1:22.54,99,6(426),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 1,060,000",Sha Tin,2015/03/01
8,2,RED PEONY(T014),M Chadwick,S Woods,131,1106,3,3-3/4,"14                                                            

13                                                            

14                                                            

8",1:22.65,99,6(426),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 1,060,000",Sha Tin,2015/03/01
9,8,MI SAVVY BOY(S381),A Suborics,R Gibson,123,1119,4,3-3/4,"11                                                            

10                                                            

11                                                            

9",1:22.65,99,6(426),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 1,060,000",Sha Tin,2015/03/01
10,5,DA VINCI(S360),O Doleuze,C Fownes,125,1265,7,3-3/4,"5                                                            

7                                                            

7                                                            

10",1:22.66,6.6,6(426),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 1,060,000",Sha Tin,2015/03/01
11,6,ROCKET FLY(S112),H W Lai,P F Yiu,123,1025,10,3-3/4,"7                                                            

6                                                            

5                                                            

11",1:22.66,99,6(426),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 1,060,000",Sha Tin,2015/03/01
12,3,OVETT(P351),D Whyte,A T Millard,130,1153,14,4-1/2,"6                                                            

4                                                            

4                                                            

12",1:22.76,23,6(426),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 1,060,000",Sha Tin,2015/03/01
13,14,SNITZEL KID(L379),K C Leung,P O'Sullivan,114,1129,11,5-1/4,"2                                                            

2                                                            

2                                                            

13",1:22.89,38,6(426),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 1,060,000",Sha Tin,2015/03/01
14,4,CHEEKY TOO(T152),T Berry,J Moore,128,1142,12,5-1/4,"13                                                            

12                                                            

12                                                            

14",1:22.91,9.4,6(426),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 1,060,000",Sha Tin,2015/03/01
1,1,DESIGNS ON ROME(P270),J Moreira,J Moore,126,1073,3,-,"7                                                            

7                                                            

7                                                            

7                                                            

1",2:01.57,1.8,7(427),Group One - 2000M ,GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 10,000,000",Sha Tin,2015/03/01
2,8,HELENE SUPER STAR(S152),D Whyte,A S Cruz,126,1192,5,1-1/4,"4                                                            

4                                                            

4                                                            

3                                                            

2",2:01.77,10,7(427),Group One - 2000M ,GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 10,000,000",Sha Tin,2015/03/01
3,3,BLAZING SPEED(P192),U Rispoli,A S Cruz,126,1139,2,2-1/2,"3                                                            

3                                                            

3                                                            

5                                                            

3",2:01.96,8.2,7(427),Group One - 2000M ,GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 10,000,000",Sha Tin,2015/03/01
4,2,MILITARY ATTACK(N175),Z Purton,C Fownes,126,1039,4,3,"2                                                            

2                                                            

2                                                            

2                                                            

4",2:02.03,4.6,7(427),Group One - 2000M ,GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 10,000,000",Sha Tin,2015/03/01
5,4,CALIFORNIA MEMORY(L135),M Chadwick,A S Cruz,126,1016,8,3-1/4,"8                                                            

8                                                            

8                                                            

8                                                            

5",2:02.08,21,7(427),Group One - 2000M ,GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 10,000,000",Sha Tin,2015/03/01
6,6,HARBOUR MASTER(S145),T Berry,J Moore,126,1143,6,3-3/4,"5                                                            

5                                                            

5                                                            

6                                                            

6",2:02.18,13,7(427),Group One - 2000M ,GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 10,000,000",Sha Tin,2015/03/01
7,7,KHAYA(P289),K Teetan,J Size,126,1075,1,4-1/2,"1                                                            

1                                                            

1                                                            

1                                                            

7",2:02.30,10,7(427),Group One - 2000M ,GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 10,000,000",Sha Tin,2015/03/01
8,5,ENDOWING(N371),B Prebble,J Size,126,1145,7,5-1/4,"6                                                            

6                                                            

6                                                            

4                                                            

8",2:02.39,41,7(427),Group One - 2000M ,GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 10,000,000",Sha Tin,2015/03/01
1,7,RENAISSANCE ART(T197),Z Purton,C Fownes,127,1115,2,-,"8                                                            

7                                                            

7                                                            

1",1:35.47,11,8(428),Class 3 - 1600M - (80-60),GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 1,060,000",Sha Tin,2015/03/01
2,1,CELESTIAL SMILE(S013),U Rispoli,P O'Sullivan,133,1148,1,1/2,"7                                                            

5                                                            

8                                                            

2",1:35.56,2.6,8(428),Class 3 - 1600M - (80-60),GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 1,060,000",Sha Tin,2015/03/01
3,13,SO CAFFE(S258),K Teetan,S Woods,116,1136,3,1-1/4,"10                                                            

9                                                            

12                                                            

3",1:35.69,7.6,8(428),Class 3 - 1600M - (80-60),GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 1,060,000",Sha Tin,2015/03/01
4,8,GOODHEART SUCCESS(S162),M L Yeung,C S Shum,122,1076,4,1-1/2,"4                                                            

3                                                            

4                                                            

4",1:35.70,12,8(428),Class 3 - 1600M - (80-60),GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 1,060,000",Sha Tin,2015/03/01
5,14,REAL GENEROUS(M193),K C Leung,C H Yip,113,1131,8,1-1/2,"11                                                            

11                                                            

3                                                            

5",1:35.71,39,8(428),Class 3 - 1600M - (80-60),GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 1,060,000",Sha Tin,2015/03/01
6,5,JUN HUO(S307),D Whyte,K W Lui,128,1192,14,1-1/2,"3                                                            

2                                                            

2                                                            

6",1:35.71,3.8,8(428),Class 3 - 1600M - (80-60),GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 1,060,000",Sha Tin,2015/03/01
7,3,RED DANCER(P264),N Rawiller,J Size,132,1101,12,1-3/4,"9                                                            

10                                                            

9                                                            

7",1:35.74,15,8(428),Class 3 - 1600M - (80-60),GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 1,060,000",Sha Tin,2015/03/01
8,2,JOLLY GENE(T146),M Chadwick,A S Cruz,132,1073,10,3,"13                                                            

13                                                            

10                                                            

8",1:35.97,99,8(428),Class 3 - 1600M - (80-60),GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 1,060,000",Sha Tin,2015/03/01
9,10,KERKENI(T053),O Doleuze,R Gibson,122,1019,7,3-1/4,"5                                                            

6                                                            

5                                                            

9",1:35.99,24,8(428),Class 3 - 1600M - (80-60),GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 1,060,000",Sha Tin,2015/03/01
10,12,BAAB AL NASR(S373),J Moreira,C W Chang,120,979,13,3-3/4,"12                                                            

12                                                            

13                                                            

10",1:36.08,23,8(428),Class 3 - 1600M - (80-60),GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 1,060,000",Sha Tin,2015/03/01
11,6,SIGNPOSTED(T102),C Y Ho,D J Hall,126,1015,6,5,"6                                                            

8                                                            

11                                                            

11",1:36.29,99,8(428),Class 3 - 1600M - (80-60),GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 1,060,000",Sha Tin,2015/03/01
12,4,HAPPY JOURNEY(S299),C K Tong,W Y So,126,1055,9,6-3/4,"2                                                            

4                                                            

6                                                            

12",1:36.57,30,8(428),Class 3 - 1600M - (80-60),GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 1,060,000",Sha Tin,2015/03/01
13,11,HAPPY PLACE(S380),B Prebble,T P Yung,121,1111,11,7,"1                                                            

1                                                            

1                                                            

13",1:36.57,20,8(428),Class 3 - 1600M - (80-60),GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 1,060,000",Sha Tin,2015/03/01
WV-A,9,COLOSSUS(T170),T Berry,J Moore,123,---,---,---,---,---,---,8(428),Class 3 - 1600M - (80-60),GOOD TO FIRM,"TURF - ""B+2"" Course","HK$ 1,060,000",Sha Tin,2015/03/01
