place,horse_no,horse,jockey,trainer,actual_weight,declared_horse_weight,draw,lbw,running_position,finish_time,win_odds,race,class,going,turf,prize,location,date
5,3,FOLLOW THE WIND(M331),D Whyte,D J Hall,132,1214,10,3-1/4,"2                                                            

3                                                            

5                                                            

5",1:36.49,11,2(284),Class 5 - 1600M - (40-15),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 575,000",Sha Tin,2015/01/04
6,10,ALLEY-OOP(P379),T H So,C W Chang,117,1180,6,4-1/4,"13                                                            

13                                                            

13                                                            

6",1:36.67,23,2(284),Class 5 - 1600M - (40-15),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 575,000",Sha Tin,2015/01/04
7,4,GLOBAL FAME(M335),O Doleuze,R Gibson,131,1153,1,4-1/4,"10                                                            

10                                                            

12                                                            

7",1:36.67,23,2(284),Class 5 - 1600M - (40-15),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 575,000",Sha Tin,2015/01/04
8,14,HIGH SPEED METRO(P293),M Chadwick,S Woods,113,1126,4,4-1/2,"8                                                            

1                                                            

2                                                            

8",1:36.72,18,2(284),Class 5 - 1600M - (40-15),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 575,000",Sha Tin,2015/01/04
9,6,FIERY PATROL(M360),K C Leung,Y S Tsui,125,1033,13,5,"3                                                            

7                                                            

10                                                            

9",1:36.80,99,2(284),Class 5 - 1600M - (40-15),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 575,000",Sha Tin,2015/01/04
10,12,ALL MY BENEFIT(P073),W M Lai,T K Ng,114,1066,3,6-3/4,"11                                                            

12                                                            

14                                                            

10",1:37.05,7.1,2(284),Class 5 - 1600M - (40-15),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 575,000",Sha Tin,2015/01/04
11,11,HEAR THE ROAR(M152),M Guyon,S Woods,118,1165,5,6-3/4,"14                                                            

14                                                            

9                                                            

11",1:37.06,6.8,2(284),Class 5 - 1600M - (40-15),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 575,000",Sha Tin,2015/01/04
12,9,FOREST COLOURS(P167),K Teetan,K W Lui,122,1115,8,7-1/4,"12                                                            

11                                                            

11                                                            

12",1:37.15,16,2(284),Class 5 - 1600M - (40-15),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 575,000",Sha Tin,2015/01/04
13,1,ON THE WAY(P433),B Prebble,C H Yip,133,1199,11,11-1/2,"9                                                            

8                                                            

7                                                            

13",1:37.83,32,2(284),Class 5 - 1600M - (40-15),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 575,000",Sha Tin,2015/01/04
14,8,YOU KNOW I WIN(M361),H W Lai,Y S Tsui,129,1053,7,31-1/2,"6                                                            

9                                                            

8                                                            

14",1:41.02,44,2(284),Class 5 - 1600M - (40-15),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 575,000",Sha Tin,2015/01/04
WV,,RED ADVENTURE(N158),H W Lai,A Lee,122,---,---,---,---,---,---,2(284),Class 5 - 1600M - (40-15),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 575,000",Sha Tin,2015/01/04
1,5,EASY SUCCESS(P170),B Prebble,W Y So,123,1110,2,-,"12                                                            

7                                                            

1",1:09.56,8.8,3(285),Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 760,000",Sha Tin,2015/01/04
2,7,CHEERS VICTORIES(N335),K Teetan,T K Ng,120,1177,10,1/2,"2                                                            

2                                                            

2",1:09.67,34,3(285),Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 760,000",Sha Tin,2015/01/04
3,9,BE THERE AHEAD(S193),H W Lai,L Ho,117,1047,12,3/4,"10                                                            

12                                                            

3",1:09.68,99,3(285),Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 760,000",Sha Tin,2015/01/04
4,10,KIM GLORY(S087),T H So,Y S Tsui,115,1217,5,3,"4                                                            

4                                                            

4",1:10.05,3,3(285),Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 760,000",Sha Tin,2015/01/04
5 DH,3,SUNSHINE KID(M080),O Doleuze,C W Chang,129,1243,11,4,"3                                                            

3                                                            

5",1:10.18,10,3(285),Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 760,000",Sha Tin,2015/01/04
5 DH,6,LOADS OF JOY(L088),G Mosse,K W Lui,123,1265,1,4,"9                                                            

6                                                            

5",1:10.18,20,3(285),Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 760,000",Sha Tin,2015/01/04
7,11,COSTA DEL SOL(M111),K C Leung,C H Yip,114,1216,6,4-1/2,"8                                                            

9                                                            

7",1:10.27,54,3(285),Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 760,000",Sha Tin,2015/01/04
8,4,NAMJONG SURPRISE(S287),N Rawiller,J Moore,125,1269,8,6-1/2,"11                                                            

11                                                            

8",1:10.60,37,3(285),Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 760,000",Sha Tin,2015/01/04
9,12,VICTORY GENERAL(L396),C Y Ho,C Fownes,114,1062,7,7,"1                                                            

1                                                            

9",1:10.67,40,3(285),Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 760,000",Sha Tin,2015/01/04
10,2,DINING STAR(P161),M L Yeung,C S Shum,129,1202,9,7-1/4,"6                                                            

8                                                            

10",1:10.71,99,3(285),Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 760,000",Sha Tin,2015/01/04
11,1,KING OF HOUSEHOLD(P444),N Callan,K L Man,133,1118,3,9-1/2,"5                                                            

5                                                            

11",1:11.08,3.8,3(285),Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 760,000",Sha Tin,2015/01/04
12,8,PALEPALE(M407),M Chadwick,D E Ferraris,120,1159,4,11-3/4,"7                                                            

10                                                            

12",1:11.44,3.9,3(285),Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 760,000",Sha Tin,2015/01/04
1,5,SOLAR KINGDOM(S041),T H So,L Ho,121,1146,8,-,"1                                                            

1                                                            

1                                                            

1",1:22.50,17,4(286),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 760,000",Sha Tin,2015/01/04
2,2,HURRY HURRY UP(N218),J Moreira,C Fownes,132,1108,3,1-1/2,"3                                                            

3                                                            

3                                                            

2",1:22.72,7.1,4(286),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 760,000",Sha Tin,2015/01/04
3,4,MOTIF(T065),G Mosse,K L Man,124,1147,11,1-3/4,"4                                                            

2                                                            

2                                                            

3",1:22.79,5.5,4(286),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 760,000",Sha Tin,2015/01/04
4,7,KING OF PATCH(N421),N Callan,P F Yiu,122,1065,2,2-1/4,"11                                                            

10                                                            

8                                                            

4",1:22.88,6.4,4(286),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 760,000",Sha Tin,2015/01/04
5,9,CHARTER VICTORIA(P204),M Guyon,D Cruz,118,1063,4,2-3/4,"6                                                            

5                                                            

4                                                            

5",1:22.95,2.5,4(286),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 760,000",Sha Tin,2015/01/04
6,14,NOVEL START(M255),C Y Ho,T K Ng,114,1113,1,3,"7                                                            

6                                                            

6                                                            

6",1:22.98,62,4(286),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 760,000",Sha Tin,2015/01/04
7,13,FORTUNE TERRITORY(N272),W M Lai,W Y So,116,1125,13,3-3/4,"12                                                            

11                                                            

11                                                            

7",1:23.12,38,4(286),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 760,000",Sha Tin,2015/01/04
8,11,LIGHTNING AND GOLD(P354),K C Leung,C H Yip,115,1028,6,4-1/4,"10                                                            

9                                                            

7                                                            

8",1:23.20,99,4(286),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 760,000",Sha Tin,2015/01/04
9,8,FANTASTICLIFE(S320),M Chadwick,A S Cruz,119,1139,5,4-1/4,"13                                                            

13                                                            

12                                                            

9",1:23.20,99,4(286),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 760,000",Sha Tin,2015/01/04
10,1,STRATHTAY(N235),D Whyte,D E Ferraris,133,1074,14,4-3/4,"14                                                            

14                                                            

14                                                            

10",1:23.26,10,4(286),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 760,000",Sha Tin,2015/01/04
11,12,PERFECT HEDGE(M217),U Rispoli,K W Lui,117,1091,10,11-1/4,"5                                                            

4                                                            

5                                                            

11",1:24.30,32,4(286),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 760,000",Sha Tin,2015/01/04
12,6,SURE PEACE(S326),K Teetan,J Moore,123,1179,7,12-1/4,"9                                                            

8                                                            

10                                                            

12",1:24.47,11,4(286),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 760,000",Sha Tin,2015/01/04
13,3,GLORY BOY(S273),N Rawiller,T P Yung,126,1061,12,13-3/4,"2                                                            

7                                                            

9                                                            

13",1:24.71,99,4(286),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 760,000",Sha Tin,2015/01/04
14,10,GLORIOUS VICTORY(S369),M L Yeung,C S Shum,115,1006,9,18-3/4,"8                                                            

12                                                            

13                                                            

14",1:25.50,99,4(286),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 760,000",Sha Tin,2015/01/04
1,3,YOUNG TALENT(N202),G Mosse,C Fownes,130,1126,2,-,"12                                                            

10                                                            

1",1:09.63,33,5(287),Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 760,000",Sha Tin,2015/01/04
2,6,REAL FIT(P418),D Whyte,A S Cruz,126,1057,10,SH,"1                                                            

1                                                            

2",1:09.66,8.2,5(287),Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 760,000",Sha Tin,2015/01/04
3,4,CONFUCIUS ELITE(N381),M Guyon,S Woods,127,1182,8,HD,"6                                                            

7                                                            

3",1:09.67,16,5(287),Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 760,000",Sha Tin,2015/01/04
4,1,GRAND PLUS(S066),J Moreira,J Size,133,1081,12,1/2,"3                                                            

2                                                            

4",1:09.71,3.4,5(287),Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 760,000",Sha Tin,2015/01/04
5,10,AMBITIOUS GLORY(P110),H W Lai,A Lee,120,1165,7,1/2,"7                                                            

5                                                            

5",1:09.73,10,5(287),Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 760,000",Sha Tin,2015/01/04
6,11,DRAGON ENERGY(S186),U Rispoli,A T Millard,117,1188,6,1-1/4,"10                                                            

11                                                            

6",1:09.83,4.2,5(287),Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 760,000",Sha Tin,2015/01/04
7,2,STAR OF WAI BO(P177),N Callan,Y S Tsui,130,1116,4,1-1/4,"4                                                            

4                                                            

7",1:09.84,3.9,5(287),Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 760,000",Sha Tin,2015/01/04
8,12,SLEDGE HAMMER(N405),M L Yeung,C S Shum,112,1205,1,2,"8                                                            

8                                                            

8",1:09.95,17,5(287),Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 760,000",Sha Tin,2015/01/04
9,5,MERIDIAN TREASURE(N084),B Prebble,W Y So,126,1117,3,2-3/4,"5                                                            

6                                                            

9",1:10.06,22,5(287),Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 760,000",Sha Tin,2015/01/04
10,8,ALL WAYS BEST(S268),O Doleuze,C H Yip,125,1246,11,4-1/2,"9                                                            

9                                                            

10",1:10.33,66,5(287),Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 760,000",Sha Tin,2015/01/04
11,7,HAY GO LUCKY(T023),C Y Ho,K W Lui,123,1104,9,4-1/2,"2                                                            

3                                                            

11",1:10.34,99,5(287),Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 760,000",Sha Tin,2015/01/04
12,9,ALL PALS(T040),T H So,C H Yip,121,1103,5,13-3/4,"11                                                            

12                                                            

12",1:11.85,99,5(287),Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 760,000",Sha Tin,2015/01/04
WV,,JOYFUL MOMENTS(T134),O Doleuze,R Gibson,125,---,---,---,---,---,---,5(287),Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 760,000",Sha Tin,2015/01/04
1,9,GOLDEN SCALPEL(N224),J Moreira,D J Hall,122,1073,5,-,"12                                                            

11                                                            

10                                                            

9                                                            

1",1:47.87,5.2,6(288),Class 4 - 1800M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 760,000",Sha Tin,2015/01/04
2,2,ROCK THE TREE(P272),N Callan,D E Ferraris,133,1034,6,1-1/2,"8                                                            

8                                                            

9                                                            

10                                                            

2",1:48.11,8.7,6(288),Class 4 - 1800M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 760,000",Sha Tin,2015/01/04
3,7,GIGGLES FOREVER(N069),B Prebble,C W Chang,128,1206,4,1-1/2,"4                                                            

4                                                            

3                                                            

4                                                            

3",1:48.13,44,6(288),Class 4 - 1800M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 760,000",Sha Tin,2015/01/04
4,3,GRAND HARBOUR(P421),N Rawiller,J Moore,132,1176,3,1-3/4,"1                                                            

2                                                            

2                                                            

1                                                            

4",1:48.15,4.4,6(288),Class 4 - 1800M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 760,000",Sha Tin,2015/01/04
5,12,SMART UNION(P268),M Guyon,D Cruz,119,1085,12,2-1/2,"6                                                            

6                                                            

5                                                            

5                                                            

5",1:48.26,10,6(288),Class 4 - 1800M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 760,000",Sha Tin,2015/01/04
6,10,WINNING PREMIUM(S115),H W Lai,K W Lui,120,1134,8,3-1/4,"3                                                            

3                                                            

4                                                            

3                                                            

6",1:48.37,38,6(288),Class 4 - 1800M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 760,000",Sha Tin,2015/01/04
7,6,SUPREME PROFIT(P230),D Whyte,C S Shum,129,1240,11,3-1/4,"9                                                            

10                                                            

11                                                            

11                                                            

7",1:48.38,4.6,6(288),Class 4 - 1800M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 760,000",Sha Tin,2015/01/04
8,13,SUPER STRIKE(L393),K C Leung,A Schutz,114,1037,2,3-1/4,"10                                                            

9                                                            

8                                                            

7                                                            

8",1:48.39,89,6(288),Class 4 - 1800M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 760,000",Sha Tin,2015/01/04
9,11,MONEY CAFE(S031),U Rispoli,C H Yip,119,1112,13,3-3/4,"7                                                            

7                                                            

7                                                            

8                                                            

9",1:48.48,5.5,6(288),Class 4 - 1800M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 760,000",Sha Tin,2015/01/04
10,8,OXFORD CHARLEY(P266),G Mosse,S Woods,126,1114,9,5,"13                                                            

14                                                            

12                                                            

12                                                            

10",1:48.68,11,6(288),Class 4 - 1800M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 760,000",Sha Tin,2015/01/04
11,5,HAPPY CENTENARY(P292),M L Yeung,P F Yiu,127,1136,10,9,"14                                                            

12                                                            

13                                                            

13                                                            

11",1:49.32,87,6(288),Class 4 - 1800M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 760,000",Sha Tin,2015/01/04
12,14,ZERO ENERGY ACT(S197),T H So,L Ho,114,1009,7,9-1/2,"5                                                            

5                                                            

6                                                            

6                                                            

12",1:49.39,99,6(288),Class 4 - 1800M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 760,000",Sha Tin,2015/01/04
13,1,KITAYA(S187),C K Tong,Y S Tsui,131,1045,1,16-1/2,"2                                                            

1                                                            

1                                                            

2                                                            

13",1:50.49,99,6(288),Class 4 - 1800M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 760,000",Sha Tin,2015/01/04
14,4,SUNSHINE DAY(N116),C Y Ho,K L Man,128,991,14,21,"11                                                            

13                                                            

14                                                            

14                                                            

14",1:51.23,53,6(288),Class 4 - 1800M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 760,000",Sha Tin,2015/01/04
1,6,LONGWAH AMBER(S224),C Y Ho,T K Ng,121,1067,1,-,"1                                                            

1                                                            

1",1:09.99,10,7(289),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,060,000",Sha Tin,2015/01/04
2,3,EROICO(T009),J Moreira,J Size,125,1173,7,N,"5                                                            

6                                                            

2",1:10.05,1.5,7(289),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,060,000",Sha Tin,2015/01/04
3,4,VICTORY HEART(P414),O Doleuze,K L Man,125,1107,4,1-1/4,"2                                                            

2                                                            

3",1:10.19,24,7(289),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,060,000",Sha Tin,2015/01/04
4,1,TANGO FIRE(S081),N Rawiller,J Moore,130,1065,6,1-1/4,"3                                                            

3                                                            

4",1:10.21,5.8,7(289),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,060,000",Sha Tin,2015/01/04
5,12,TELECOM BOSS(S410),M L Yeung,K W Lui,116,1127,3,2-1/4,"4                                                            

4                                                            

5",1:10.34,99,7(289),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,060,000",Sha Tin,2015/01/04
6,10,SMART DECLARATION(S436),N Callan,D E Ferraris,120,1156,10,2-1/2,"7                                                            

8                                                            

6",1:10.38,9.8,7(289),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,060,000",Sha Tin,2015/01/04
7,11,SNOWHOOVES(S409),K Teetan,R Gibson,120,1057,8,3,"9                                                            

7                                                            

7",1:10.49,99,7(289),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,060,000",Sha Tin,2015/01/04
8,2,PEARL WIN(P085),H W Lai,A T Millard,125,1072,12,3-1/2,"12                                                            

10                                                            

8",1:10.55,64,7(289),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,060,000",Sha Tin,2015/01/04
9,9,DOUBLE POINT(S246),C K Tong,C Fownes,119,1009,5,4-1/2,"8                                                            

9                                                            

9",1:10.70,93,7(289),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,060,000",Sha Tin,2015/01/04
10,8,HEARTS KEEPER(N360),D Whyte,Y S Tsui,122,1237,9,4-1/2,"11                                                            

11                                                            

10",1:10.72,13,7(289),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,060,000",Sha Tin,2015/01/04
11,7,GLORY SUNSHINE(S313),W M Lai,W Y So,122,1137,2,5-1/2,"6                                                            

5                                                            

11",1:10.86,66,7(289),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,060,000",Sha Tin,2015/01/04
12,5,OUTLAWED(T100),U Rispoli,P F Yiu,124,1220,11,12,"10                                                            

12                                                            

12",1:11.90,93,7(289),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,060,000",Sha Tin,2015/01/04
1,10,STARTLING POWER(S204),J Moreira,T P Yung,115,1026,5,-,"2                                                            

2                                                            

1",1:08.09,2.8,8(290),Class 3 - 1200M - (85-60),GOOD,ALL WEATHER TRACK,"HK$ 1,060,000",Sha Tin,2015/01/04
2,4,SIGHT BELIEVER(P258),K Teetan,J Size,130,1187,7,2-1/4,"1                                                            

1                                                            

2",1:08.43,3.9,8(290),Class 3 - 1200M - (85-60),GOOD,ALL WEATHER TRACK,"HK$ 1,060,000",Sha Tin,2015/01/04
3,1,PABLOSKY(S156),N Rawiller,J Moore,133,1094,12,4,"3                                                            

3                                                            

3",1:08.70,4.3,8(290),Class 3 - 1200M - (85-60),GOOD,ALL WEATHER TRACK,"HK$ 1,060,000",Sha Tin,2015/01/04
4,3,TURIN PEARL(P267),O Doleuze,R Gibson,131,1094,11,4-1/4,"5                                                            

5                                                            

4",1:08.78,11,8(290),Class 3 - 1200M - (85-60),GOOD,ALL WEATHER TRACK,"HK$ 1,060,000",Sha Tin,2015/01/04
5,6,RUMBA KING(M172),B Prebble,Y S Tsui,129,1156,4,4-1/2,"6                                                            

6                                                            

5",1:08.82,10,8(290),Class 3 - 1200M - (85-60),GOOD,ALL WEATHER TRACK,"HK$ 1,060,000",Sha Tin,2015/01/04
6,11,YOUNG RANGER(S435),H W Lai,C S Shum,111,1161,1,5,"4                                                            

4                                                            

6",1:08.91,99,8(290),Class 3 - 1200M - (85-60),GOOD,ALL WEATHER TRACK,"HK$ 1,060,000",Sha Tin,2015/01/04
7,8,BRAVE BROTHER(P016),M Guyon,S Woods,124,1145,2,5-1/2,"8                                                            

8                                                            

7",1:08.98,48,8(290),Class 3 - 1200M - (85-60),GOOD,ALL WEATHER TRACK,"HK$ 1,060,000",Sha Tin,2015/01/04
8,2,NOBLE ALPHA(M339),G Mosse,C W Chang,132,1098,9,6-1/4,"9                                                            

9                                                            

8",1:09.11,18,8(290),Class 3 - 1200M - (85-60),GOOD,ALL WEATHER TRACK,"HK$ 1,060,000",Sha Tin,2015/01/04
9,5,VANILLA(P439),N Callan,C Fownes,130,1080,6,6-1/2,"11                                                            

11                                                            

9",1:09.14,26,8(290),Class 3 - 1200M - (85-60),GOOD,ALL WEATHER TRACK,"HK$ 1,060,000",Sha Tin,2015/01/04
10,7,SMILING WATCH(M325),M L Yeung,K L Man,127,1162,8,7-3/4,"7                                                            

7                                                            

10",1:09.33,51,8(290),Class 3 - 1200M - (85-60),GOOD,ALL WEATHER TRACK,"HK$ 1,060,000",Sha Tin,2015/01/04
11,9,MIDNITE PROMISE(S379),C K Tong,W Y So,121,995,3,8,"10                                                            

10                                                            

11",1:09.37,99,8(290),Class 3 - 1200M - (85-60),GOOD,ALL WEATHER TRACK,"HK$ 1,060,000",Sha Tin,2015/01/04
12,12,MEDIC KINGDOM(N238),M Chadwick,A T Millard,113,1127,10,16-1/4,"12                                                            

12                                                            

12",1:10.68,21,8(290),Class 3 - 1200M - (85-60),GOOD,ALL WEATHER TRACK,"HK$ 1,060,000",Sha Tin,2015/01/04
1,13,KYNAM(P213),K C Leung,J Moore,114,1163,7,-,"2                                                            

2                                                            

2                                                            

1",1:22.51,6.4,9(291),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,060,000",Sha Tin,2015/01/04
2,8,REAL SUPREME(L247),M Chadwick,A S Cruz,120,1183,5,SH,"1                                                            

1                                                            

1                                                            

2",1:22.52,9.6,9(291),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,060,000",Sha Tin,2015/01/04
3,4,CHATER LEGEND(T151),N Callan,D E Ferraris,128,1050,6,1/2,"6                                                            

6                                                            

5                                                            

3",1:22.61,5.8,9(291),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,060,000",Sha Tin,2015/01/04
4,9,LAUGH OUT LOUD(P297),J Moreira,K L Man,117,1128,10,1-1/2,"9                                                            

9                                                            

8                                                            

4",1:22.76,12,9(291),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,060,000",Sha Tin,2015/01/04
5,1,REDKIRK WARRIOR(T149),G Mosse,W Y So,133,1160,14,1-3/4,"14                                                            

14                                                            

14                                                            

5",1:22.80,21,9(291),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,060,000",Sha Tin,2015/01/04
6,10,BUNKER SHOT(S137),C Y Ho,C Fownes,114,1065,12,2,"4                                                            

4                                                            

3                                                            

6",1:22.81,24,9(291),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,060,000",Sha Tin,2015/01/04
7,11,GRAN BOLIVAR(S165),C K Tong,Y S Tsui,114,987,1,2,"3                                                            

3                                                            

4                                                            

7",1:22.82,99,9(291),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,060,000",Sha Tin,2015/01/04
8,6,HAPPY PLACE(S380),U Rispoli,T P Yung,122,1116,4,2-3/4,"7                                                            

8                                                            

9                                                            

8",1:22.96,5.5,9(291),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,060,000",Sha Tin,2015/01/04
9,2,BIG FOUR(P102),D Whyte,C W Chang,131,1113,2,3-1/4,"8                                                            

7                                                            

7                                                            

9",1:23.04,3.9,9(291),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,060,000",Sha Tin,2015/01/04
10,14,WINNING TALENT(S256),H W Lai,A Lee,113,1020,8,4,"10                                                            

10                                                            

10                                                            

10",1:23.13,51,9(291),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,060,000",Sha Tin,2015/01/04
11,3,GALLANT TRIUMPH(P173),N Rawiller,D J Hall,131,1131,11,5-1/2,"11                                                            

11                                                            

11                                                            

11",1:23.39,9.7,9(291),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,060,000",Sha Tin,2015/01/04
12,7,COLLATOR(T119),O Doleuze,R Gibson,121,1123,3,6,"5                                                            

5                                                            

6                                                            

12",1:23.45,24,9(291),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,060,000",Sha Tin,2015/01/04
13,5,BEYOND FANTASY(T057),M L Yeung,K W Lui,120,1062,9,6,"12                                                            

12                                                            

12                                                            

13",1:23.46,99,9(291),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,060,000",Sha Tin,2015/01/04
14,12,PERCY JACKSON(N188),T H So,S Woods,114,1006,13,9-3/4,"13                                                            

13                                                            

13                                                            

14",1:24.06,99,9(291),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,060,000",Sha Tin,2015/01/04
